ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38
13396,899,6510,2525,3008,5254,1385,2030,6462,4637,5729,6390,4637,3929,4637,5254,4317,5573,6814,4302,1740,3929,5994,721,4480,6749,4559,4704,5230,4317,5460,4480,3761,5729,5590,4637,5949,4403,4704,4317
13397,5951,5094,4302,5104,6767,5252,6524,6926,4149,4288,5710,4915,5252,6102,5668,4869,6493,5957,5332,4512,4782,4348,4361,6674,4635,6134,6752,4348,6752,3544,3831,3920,6752,4283,7039,3565,3780,5735,6506
13398,4853,5094,4469,3840,6783,5410,6539,4945,5781,6274,6389,6539,5410,6539,6211,6224,4510,5787,5134,4661,4882,3885,4661,3795,5410,3733,6642,6240,5410,5947,6519,6069,3709,6996,4442,6539,4025,6929,3795
13399,700,2473,4892,6644,3573,4107,3628,4649,5261,4892,5261,3573,4892,6245,4861,3604,6238,6167,4118,5247,5261,5103,6375,5694,3555,6576,5187,7052,5261,6908,6245,6084,4847,3755,5683,5261,5783,4290,4118
13400,4853,5094,5400,5815,4840,5679,6772,4392,3529,6339,4136,4595,6891,3733,4649,6698,6077,6053,6581,4102,5464,6452,4963,5856,5289,6025,6698,5056,5175,5430,5289,5715,6870,5289,4794,4138,4403,5646,6453
13401,3661,6344,6259,3940,4216,3623,6305,2401,3837,4530,6222,4364,6266,5237,3826,6250,6492,4539,3636,5801,4530,5154,6085,4530,6676,4570,6266,4918,5801,5795,4530,6599,3758,6464,5078,4249,5795,5078,6075
13402,3661,3710,6259,6700,6708,4846,5243,5951,4242,6531,6222,4546,4307,6051,4406,6361,5573,5491,4302,5244,4433,5966,3575,5966,5959,6025,6642,6222,5188,5334,3834,6261,4597,5966,5394,6343,3813,6970,5394
13403,6621,5886,5305,3840,6425,6346,4335,6621,4202,5117,4561,3890,5780,4335,3844,4860,6905,5682,5882,4552,5353,4238,6284,4552,6954,6284,4451,6649,5325,4393,5389,4656,4335,6763,6763,4552,4202,5421,5446
13404,4839,4770,6407,6796,6603,5307,4785,6705,4261,5058,4018,6762,4381,4971,4406,3620,6692,5226,4406,6501,5580,4179,4963,6283,6221,6025,4963,5056,6221,5571,6025,6603,6283,6568,5043,4261,3822,4290,5580
13405,3915,5886,4807,5082,5362,6091,6085,4147,6745,7051,5548,5181,4875,4455,4178,4455,6015,4875,6862,4820,6095,4605,4257,4820,3642,7026,4455,4380,4820,5795,4523,4820,4597,4805,3932,4820,6364,5385,5181
13406,4626,4770,6142,4468,6087,3740,4421,4649,5218,2882,3610,5650,4107,4847,4861,3992,2120,6679,851,5854,6809,4285,4454,4649,6809,6157,6679,788,5383,5953,4096,6679,4285,6679,5468,6679,4403,5383,4118
13407,4853,2375,4206,5677,3937,5307,4089,4740,4767,3881,6836,3881,3740,4089,3881,3620,6492,3881,6427,4734,5499,6592,6027,6583,6398,6025,4963,4740,6193,5430,5430,6395,6870,6780,5580,5604,5646,5646,4739
13408,3915,3710,6648,3772,6087,5307,4421,4709,5755,4025,5211,5398,3740,4109,6673,3763,4709,6144,6581,6722,5155,6800,4746,4218,5451,6157,4906,4709,6193,5947,4709,5850,3664,4906,6526,5977,5947,5755,5636
13409,6148,4232,4807,6796,5362,5127,6218,6705,6094,6259,4468,5362,5240,6422,4406,4926,6492,4539,4694,6964,5157,6200,4971,3875,6025,6137,6642,5056,5255,6604,5416,6882,6509,4872,5468,6882,4872,4290,4118
13410,3661,2473,5244,6424,5840,5864,4785,6294,6253,6451,4907,6162,6109,3777,6253,6694,4907,4525,4478,5938,5155,5864,6185,5632,4245,6496,4451,3682,6582,6096,5140,4656,5780,5022,5785,5906,5993,5963,6949
13411,6153,5261,5102,6948,3573,4741,6424,6261,4150,6451,5539,6424,6759,6424,6579,6009,3603,6061,5064,4697,5617,6006,3982,5539,6568,6061,6006,4150,3598,5946,6424,4150,3982,4741,4845,6759,4954,6009,6424
13412,6407,3710,6256,4136,5379,5307,4174,4900,4224,6531,4168,5068,5544,3596,4406,5587,6404,4975,5686,3991,6506,4110,4746,5364,4023,5598,5598,5350,5637,6419,4598,6154,6317,4223,4975,6882,6948,3653,5872
13413,4853,2375,6142,5646,3937,5297,6004,6926,5006,4288,5815,4206,6227,6385,4999,6004,6077,5006,6419,5619,6227,6004,6227,6600,6227,6988,4742,6227,6742,3544,6926,5359,7038,5006,4466,5543,3780,7038,6004
13414,2853,4584,6909,4653,4137,6272,6318,6472,3984,6302,6624,4137,6272,3650,6121,6777,6257,3552,6624,4820,590,4262,3519,4707,5177,6121,6656,6573,4809,3701,6765,6882,6557,5201,5227,5964,4431,7015,6808
13415,4853,3710,6259,3840,6525,5982,6688,7047,3837,6474,3840,4578,5982,4455,6500,4578,4578,6348,4921,6422,5698,6348,4971,6901,5698,4570,6642,6005,5656,5666,5318,3616,3758,5982,4258,4258,5795,4978,6525
13416,4853,2375,4288,3726,6235,4424,5627,4709,3529,3726,5710,3972,4107,6455,7005,6529,4874,3881,3629,6722,4424,5864,6324,6333,4640,5647,6438,3620,6193,5646,4424,5850,3861,6780,6526,5453,4881,5646,6262
13417,5097,3710,5305,4699,4137,3895,5237,6197,4842,5305,5082,5267,6966,5237,3842,3986,6404,6121,4346,6897,4374,6899,6502,4213,5177,4735,4451,5350,5637,6241,6441,5350,4729,4346,4975,5350,4110,4502,3986
13418,7031,6356,6142,4041,3937,4085,6772,4392,6244,6339,5430,4595,4794,6395,6324,6698,6239,4794,4004,4595,7029,3802,6324,5709,6395,4566,6698,4595,7029,3569,4595,7029,4886,4295,4794,3569,6053,5646,4739
13419,4853,7044,6259,5532,6501,5307,6085,6425,5786,6259,3719,6425,5670,6420,4406,4291,6492,4539,6425,4734,4726,6200,4971,6901,5925,6137,4560,5001,3719,4848,4848,4726,6317,4726,3577,4560,3822,6604,5500
13420,5960,4770,6407,6250,4329,5307,6420,4740,5642,3775,6492,6501,5688,4061,4926,6122,6492,5500,3775,5874,6538,4007,4018,6333,6538,6137,5469,5016,3719,5670,5416,6538,6509,6475,6725,5438,5795,5355,6122
13421,3661,2473,5049,3840,6783,4125,4785,5429,4232,4980,3840,5140,5140,4785,4178,3743,6921,6833,4318,6722,4368,6800,6800,6333,6111,6763,5915,6410,5188,4393,6722,3872,3758,6763,5993,6162,5092,3644,4929
13422,4853,6055,3779,3840,4840,6721,6921,4709,3710,3549,3840,4840,4381,6921,4851,3743,6921,6631,4117,6722,6410,4436,3742,6359,5727,4797,3694,6631,6045,6921,5037,4811,3709,6763,6313,6763,6688,6763,4929
13423,4853,6055,6994,4468,6391,5307,6524,4277,4844,3565,4468,6501,4519,6102,6260,6399,4874,7004,4302,6130,6479,6547,3873,3581,4255,5720,4675,3544,4286,4815,5318,4161,6317,5509,6391,4675,3780,6148,6130
13424,5206,4770,6407,4540,4364,7050,6688,4654,3837,6793,6889,6425,4394,6085,3844,5108,5210,4539,6425,5874,7029,5210,4812,5414,3558,6137,5469,5249,3719,6996,6782,4726,5210,6475,4421,3719,5704,6563,5500
13425,3400,2375,6474,1655,6002,5307,6921,3733,6681,5488,4136,5336,3670,6921,6673,5587,5488,4155,3925,4944,4594,5234,6543,6600,5800,6284,6698,5552,5552,5947,4651,4487,5957,4945,6526,3925,4070,6931,6931
13426,3400,6055,5874,6889,5362,6738,4785,6818,4232,4591,3840,4546,5140,6085,5394,4557,5210,4525,6527,5486,6527,5007,6527,3966,5333,4570,6642,5873,4317,4293,4480,3813,3758,6550,5394,5333,4908,5774,5039
13427,6148,2375,5134,6086,6086,6946,6282,6496,5825,6339,4136,3615,4986,6637,4406,4613,5299,6631,5134,4964,5155,5864,5294,6809,6790,6157,4611,4611,6193,4613,4442,5850,5351,6149,6526,3930,6082,5646,6996
13428,700,2473,6142,6340,4965,6069,4785,4392,4897,4980,5878,6303,4741,4785,6993,3549,6077,6208,4385,4385,5155,3549,4281,3549,3900,4897,6142,6208,5188,6096,4331,6603,4597,4412,3649,4138,4403,4047,4827
13429,4853,6356,5400,5239,3612,5240,6735,6926,3565,3565,5104,4475,4209,6245,6211,5341,3603,5491,3936,6104,5928,4796,3712,6674,4205,3705,5425,6751,5559,4304,5425,3579,3664,5509,5725,6674,6512,6751,6735
13430,4853,6279,6142,5751,6002,6067,6921,6425,5483,6407,5038,5233,6067,6637,6673,5937,6239,4155,6425,5775,7029,3802,6324,3925,5800,6157,5038,6631,6193,6984,5233,7045,6407,6763,6984,3930,6984,6053,5937
13431,4853,6356,6474,5815,3937,5055,6392,6148,6628,5558,4777,4932,6628,5885,6327,6712,6327,6683,5132,6628,5601,5864,7014,5364,5176,6803,5345,5864,5132,6785,6628,3920,4886,6327,5731,6327,6327,5963,4777
13432,3661,6344,6259,3774,5379,5307,3817,5585,4842,5357,7035,5267,3623,6623,6701,3962,4216,6623,5523,6818,5932,3817,6999,3688,6878,5181,6436,5813,5541,6447,6765,5308,5357,6563,6765,4338,6937,4338,6315
13433,3400,6055,2882,3840,6087,4031,6539,5496,5781,5496,3840,3972,6721,6627,5563,3763,6655,6224,4287,6722,6316,5864,4037,4218,4492,4797,6627,4037,5325,5943,5587,6655,5563,4218,4492,5211,6655,5587,5023
13434,6197,4528,4807,5082,4398,6561,3817,3960,4842,6116,5082,7026,5217,6441,6116,3962,5630,6623,6441,4663,3566,4072,3962,4429,6878,5181,5784,5813,3986,4968,6441,5158,6807,6878,3585,4957,6623,5158,4429
13435,6621,4528,4807,5766,5162,5688,5641,4995,4926,5244,6414,5244,6759,6051,4406,4615,5641,6998,5319,5620,6837,3868,4128,3562,6859,5930,5620,6653,6521,6183,5319,6603,5192,4872,5810,5156,5951,5963,3924
13436,2507,3221,400,2605,2192,465,2846,161,5346,161,161,3942,1881,2228,1293,1831,2773,719,2025,2228,5346,5346,369,885,1293,1900,223,3034,5346,1881,223,2744,882,1881,3501,2250,1250,2066,3942
13437,4853,3710,6259,6796,5494,3939,6688,4945,4926,6793,3840,4546,4125,5016,3844,4254,5210,4539,4302,3862,4510,6800,6085,3795,5318,4570,6793,5991,3719,4402,6782,5991,3664,6475,4899,5704,5704,4767,5500
13438,6153,2473,3708,6418,3573,4286,4368,4333,6094,6793,3719,6425,6286,5218,6286,6996,4786,5682,3904,6964,5738,3558,6324,5414,6485,6137,5469,4775,4752,5953,5319,5218,6258,5953,5286,6343,3911,6755,5286
13439,6407,4770,5745,6390,6510,5729,3706,6859,4348,6531,4468,4357,4010,6102,6510,4357,5711,2923,3636,3636,6925,5864,4197,6510,4468,6061,4742,4348,4286,4877,6102,6084,4616,5334,5004,5156,5951,5671,5323
13440,4853,6055,6259,6771,6501,5307,5674,7047,7035,3974,6154,6762,4346,5439,6896,3846,4216,4189,3993,4856,6723,6182,5805,4213,6195,5855,4451,4189,6669,5035,7055,4800,5287,4805,4461,4856,4213,5629,4956
13441,4893,6356,6511,4136,4923,3782,6102,4277,3529,4892,4136,5901,4635,6102,4861,3922,6493,4732,4427,6104,3765,5104,3681,4732,6594,5143,6329,7052,6908,4814,4169,3579,5202,4169,5609,4814,5907,3725,5126
13442,6407,6356,6511,5815,3937,5055,4857,6240,6244,4070,4018,3937,5516,6825,4085,4304,6077,5491,4091,5572,4426,4041,4018,3937,6244,6025,5836,5572,6193,5516,5491,6283,6529,4452,5043,5491,4070,5646,5532
13443,700,2473,4176,5677,3726,5864,6772,4649,4232,3726,3726,6425,4107,4089,4406,7057,6492,4667,6427,4734,640,4609,4107,6333,6455,3795,3775,4740,3719,4214,6129,6455,4597,4793,5580,5453,4973,5646,6386
13444,6407,3710,6259,6422,4216,4986,4785,5354,4926,7051,6522,4364,6895,5153,4406,6122,5299,5500,5064,6964,5286,5880,6755,4682,4682,5372,5042,5171,5188,5880,4523,4416,3940,6475,5286,5156,5092,5355,5286
13445,3983,2375,6994,3840,4840,6721,6921,4945,6994,5496,3840,5398,5493,4421,6673,3763,6655,6144,4287,6722,5738,6800,4812,4763,5800,5850,4611,5420,3719,5947,5493,5850,3664,4492,6526,5977,4202,5646,5023
13446,1185,6356,6511,6751,6969,4563,3767,6913,3529,5718,4690,5901,4563,6839,4861,3705,6077,5507,5913,4966,4426,4792,3712,5913,6913,3807,3581,3620,5771,6269,4169,6191,6870,4452,5043,5453,5618,5718,5126
13447,4853,2375,4288,7004,5591,4209,3767,4018,4770,4288,4175,6501,4209,6735,6375,4175,4874,7004,5913,6130,6215,4792,5737,5913,6913,6215,6083,7052,6375,6269,4209,6104,5783,6083,6083,6913,5618,5718,6735
13448,4853,7044,4245,5677,6501,5744,4245,6185,6608,5963,5677,6501,4636,6102,5677,3620,5142,5364,4478,4478,5101,5864,3746,5632,6569,4579,3637,6720,6582,4478,5632,4579,5632,6720,4413,5101,5951,5963,4579
13449,700,3710,6259,4699,5379,5307,4433,6294,5415,6259,6492,5354,6294,6976,4406,5692,6492,5354,4496,6964,5157,5578,6634,5812,5692,6137,6492,4320,5823,6259,5248,6570,4597,4596,5170,5584,6976,5170,4597
13450,5206,4528,4780,4673,4406,5688,6915,4333,4406,6531,3940,5911,6411,4267,4406,5504,6307,5002,5064,5244,6915,3940,6915,6411,5008,4267,4959,7007,4926,6368,4077,4077,4597,3813,6551,5584,6668,5385,4077
13451,7025,6356,6142,4041,3937,4759,6637,4392,3916,4025,4709,4840,4986,6193,4085,6004,4906,4235,5400,4385,6193,5864,3759,6359,4906,6193,4906,6240,6193,6096,6953,4906,6581,4906,6526,4566,6034,3627,6004
13452,4853,5094,6142,4505,4498,6067,6637,6926,4498,5341,3652,5433,6067,5885,6637,4282,4505,6631,6419,5233,6991,5233,6067,3983,6546,5341,6277,6991,4853,3544,5233,3920,5342,3824,7039,5691,3780,7038,4929
13453,3661,3710,5244,6137,6510,3939,1675,4147,5882,6793,3840,6501,5864,4074,5583,5052,5573,6432,3677,5874,6316,3868,5995,6333,856,6137,5563,4734,3719,4057,4480,5127,5210,5590,3558,5127,3572,5127,6996
13454,4094,5886,4807,5087,6425,6346,6921,6425,5721,6793,5924,6425,6294,3642,4899,4291,6492,5630,6425,4539,5157,4377,4377,5414,3558,6137,5469,4753,3719,6376,5416,6425,6509,3904,4899,4377,6376,6604,6376
13455,7025,6055,5043,5815,3937,5307,5153,4740,6244,5558,5815,6501,3767,6671,3729,6712,6371,5153,4427,5572,6514,6092,5572,5815,4655,6803,4690,4410,6876,5946,4098,3920,6870,4283,4219,4283,6729,3729,3894
13456,3661,4528,6916,6424,6425,2975,4785,6912,5825,5963,6889,6303,3972,6921,4927,3743,6692,6631,6425,6815,5155,6726,6815,5632,5368,6137,4560,4339,4888,3941,6057,6815,5351,4218,3777,5882,5067,5963,4845
13457,4853,2375,5400,3845,4840,5864,6772,4649,4232,6274,3726,3972,5864,5105,4611,4863,4510,5455,3677,4734,3682,5864,4661,6333,5176,6766,4412,5991,3719,4863,3627,3541,3861,5211,6526,4863,4524,3726,6039
13458,5951,4770,5049,6340,6789,6654,6102,6926,6700,6163,5323,6767,4010,6934,6636,4180,5985,3991,6750,6093,5155,6750,4746,6600,6636,5822,6321,4657,5188,5960,4598,5555,5270,5858,7006,3930,5637,6512,4737
13459,4839,2375,5745,6375,5591,4107,3971,4277,5556,4892,4468,5901,4107,4775,6510,5504,5711,6167,3739,3884,6925,4095,3712,3971,5711,5720,6830,4175,3768,5072,4572,5395,5428,3938,6865,5156,3828,4720,6865
13460,7031,2375,5745,5677,6235,5744,6392,6148,3916,5946,5359,4206,5297,5627,4312,6004,6077,6174,6811,4206,6227,5864,5673,6811,6227,5855,4742,5864,6742,5297,7025,5359,7038,4283,7039,4283,3780,6148,6004
13461,4853,2375,5352,5239,4956,4636,6102,6926,4679,4898,5167,4579,5729,6102,4149,5448,6400,7004,6102,3879,6610,5835,4197,6102,4376,4551,4643,4348,4706,4877,3879,4376,3821,3893,5981,6744,6512,4305,3609
13462,3400,5886,5945,6137,6425,6233,4383,5145,5415,4530,3840,4364,3623,6305,6551,6694,3830,3616,6425,3978,3584,5078,6663,5632,5798,6137,4742,4320,5734,3941,5406,5359,5563,6475,5580,4675,4889,5963,6039
13463,6407,4770,6142,5751,6988,6480,4912,4717,4348,6391,4468,6160,4010,6524,5212,5108,3603,5833,5817,6589,4640,5233,5194,4356,4883,5341,6328,4857,4853,6933,6824,6127,4010,5509,5045,4306,6235,4857,5323
13464,7031,6356,5400,7004,6235,5252,5959,6926,4512,4288,4679,6018,5252,6245,6260,3908,6400,7004,6320,7021,4640,4796,7021,7021,4635,5720,6072,4348,5858,3544,5233,7021,4010,3583,5725,4679,6512,3583,7021
13465,4853,6055,6256,3774,5379,5307,6305,4995,5071,5357,5283,6762,4381,6305,4406,5267,4216,5226,5064,5801,6411,5578,4971,6411,5267,4798,6436,4080,5226,5670,3916,5308,4283,3711,5580,5438,5830,4264,5391
13466,5459,6055,6994,4136,4137,5744,5821,5299,5642,3565,5239,6702,6357,5627,6350,3790,3691,6683,6317,5239,5353,4602,7014,6600,4143,5822,4451,3687,5637,6241,3790,4143,6317,6039,1746,3790,3780,6148,4737
13467,4853,6055,5152,5815,6501,5055,4772,6240,6681,5152,5104,3972,4636,5051,4406,5203,5043,5203,4358,3793,5920,6726,6832,5604,6790,3807,5920,5778,5302,6710,4024,3579,5192,6699,6363,5604,3972,6483,3795
13468,4853,5094,6142,4505,6002,6067,6637,4392,5991,3814,4136,4886,4986,6637,6211,6996,6239,3917,5921,5190,7029,3885,3965,6600,6790,6137,3917,3917,5062,6996,4442,7029,6317,6996,3965,4949,4076,4949,6996
13469,5206,6055,5134,4505,6002,3967,4785,7047,4242,6802,6222,5060,4986,6381,6211,5060,5573,6381,4302,5652,7029,6715,5427,6152,6790,6669,6067,4133,6669,5774,4480,6790,3965,6637,5004,3930,4403,5774,5262
13470,3661,4528,4807,5296,5362,6091,3817,6999,3837,3817,5296,6914,4807,5237,3842,6833,6578,3663,6425,6686,4530,3817,4837,3601,6894,5296,6436,4530,6141,5411,4992,3616,6914,6778,5078,6778,3663,4264,3586
13471,4853,2375,4288,7004,3573,4209,4120,5299,5574,3565,4175,6501,3767,4775,4406,4175,3603,6167,4358,5187,5928,5864,5737,6811,5187,6803,6438,5376,4694,6785,3725,4175,4358,4358,4120,5156,5931,3725,5286
13472,3661,4528,4807,5087,6091,6091,4952,5986,4485,4862,6700,6091,5803,4455,3856,4455,6091,4100,3856,5874,4806,3856,3785,4081,4401,4501,4451,5016,5215,5795,5225,5046,4806,4805,4457,5215,5795,4981,5039
13473,5206,4770,6142,4468,4439,4912,4912,6261,4348,4288,4468,4306,4010,4857,5194,5108,3603,5833,4306,6589,6991,6789,5194,460,4023,5341,5342,4857,4306,4588,4598,4306,4010,5858,5833,4306,5342,5735,4929
13474,1695,6344,4807,3774,6935,5217,3817,5777,4072,3817,6807,4670,5217,3817,5158,4575,5630,6623,6441,4663,5432,3817,4670,4429,6878,4798,6436,4807,6141,4968,6441,5158,5158,5158,3585,6778,6623,5158,4429
13475,3661,4232,6259,4471,4137,5544,5339,4387,6700,5945,6700,4137,5987,4701,4701,5108,4617,5082,4244,6043,5879,5013,6502,5772,5193,5822,4451,5013,5013,6241,4598,6154,5082,4398,4975,5859,5342,5461,4598
13476,4853,6356,5400,6751,4886,5679,3995,4018,3529,4288,6370,4341,4563,3995,6260,4563,6077,4021,4302,4966,4583,5109,3771,6811,6913,5511,4563,3620,5367,6096,4563,5589,6870,4452,4527,5453,6096,5718,4645
13477,4853,2375,6511,5815,3612,5679,6735,3565,4348,3565,5815,4915,5940,6751,6327,5182,3603,4550,6419,5619,5940,5864,7021,6674,4023,4356,3606,5423,6669,4304,4680,4512,5019,3981,4527,6674,6512,5718,5182
13478,6,2375,6474,7040,6501,3909,6454,6790,6681,6274,7040,6501,6003,6296,5105,6004,4973,3983,4712,4973,4583,4591,4963,3581,6790,6803,6698,4320,5176,6957,4480,944,4591,6924,4973,5604,4973,5963,5958
13479,3661,3710,6259,3840,6304,4846,3995,4626,6076,3900,4468,4546,4846,6051,6051,3813,5671,4100,4302,6964,5304,5966,5079,4401,4401,6304,6642,3888,6051,5334,4523,6261,4616,4401,6304,6418,5951,5385,5024
13480,6621,4528,5244,4699,3588,5235,4749,4277,4679,6925,5878,5613,5780,5378,6828,6771,4269,4100,3636,4468,4750,6537,6906,4269,6418,5720,4210,6163,4286,5631,3834,4277,4847,5289,6865,5261,6771,6189,4118
13481,3661,6344,6531,3774,6578,6233,3596,5933,6701,6256,4530,5068,4156,3596,6701,4048,3724,5002,4275,5003,5168,4048,4042,6115,4048,4914,5168,4048,5168,5404,6701,4916,5404,3669,6701,4349,5816,5816,4914
13482,4853,7044,4453,5751,6002,6067,4785,6407,6339,6339,5038,5233,4370,6296,5564,5526,6239,4155,6282,5775,6160,5233,6282,6279,5800,6282,5233,788,5233,6984,5233,6347,6282,6056,5561,3930,5693,5233,5937
13483,700,2473,4937,6424,5140,5140,5243,6294,4959,4681,6445,6303,4381,5997,5430,5997,5299,5775,6567,5775,5157,5656,6324,6025,4261,4439,4214,4681,6193,5430,6057,5997,5775,6606,1089,6273,4681,5646,5775
13484,5951,6344,5839,3774,4670,6436,5237,5777,5340,5340,5082,6596,6966,5237,7007,4860,4216,5226,5237,4034,4374,5074,6054,5432,5625,4798,6436,5350,5226,5625,3974,4338,5357,6971,4562,4338,6976,4338,4338
13485,3661,4528,4009,3871,6578,6306,5983,5145,5749,5606,3843,5983,4107,3843,6236,6834,5623,5002,5983,5659,3927,4660,4042,6776,6858,5047,5168,5983,6000,5749,6834,3857,6910,6834,5168,4349,3728,5963,6031
13486,700,2473,6156,6418,3612,5216,6424,5624,5781,4980,6796,6424,4107,5344,6993,3604,4581,6631,5382,5874,5616,5344,6230,5085,5798,4774,4980,6993,4801,3941,5140,6103,5216,6475,1089,6759,3730,5963,5262
13487,700,4528,4807,5082,6935,5517,3817,7047,3837,3557,5546,5517,5458,5237,4806,5327,4806,5517,5327,4820,3599,5327,5803,5871,4614,4501,4451,5803,6141,3941,5149,3566,3599,4805,4457,3568,3599,5385,5149
13488,5087,5483,6259,6796,6614,5307,4785,4654,5483,5344,6796,6391,5208,3678,4178,5108,5658,4100,6614,5208,4368,5154,4971,6614,6418,5208,6328,6163,6354,3580,6354,4163,3758,5509,5208,6418,6163,5520,6130
13489,4853,3710,6259,5751,5060,5637,4574,4333,7035,6802,5751,5354,5186,4574,4406,5937,6404,6833,4406,5775,5157,5880,3930,7051,6703,5372,3930,6036,5188,5880,5248,4015,5880,3930,5561,3930,4889,6755,5286
13490,5960,2473,5727,3840,6525,3743,6688,4654,6094,3758,3840,5362,6109,4785,5509,5108,4874,5241,4921,5874,5187,4238,4971,4081,5798,6130,4451,7052,4286,4528,4714,4175,3758,5509,5208,4675,5783,5963,6130
13491,6153,4528,5102,4568,3573,4132,4368,5624,4132,5344,6796,6003,6611,5273,6237,3604,4209,6061,4209,3862,6925,4801,4290,3971,6418,5624,4251,4354,6759,4034,6354,6348,4207,4835,4089,6759,3730,5963,5402
13492,4853,5094,6142,4505,3537,6067,4785,6926,5550,4591,4505,3537,6067,5885,6211,4180,4122,6631,5685,6030,6991,6789,6328,6030,6546,6205,6328,6991,3537,6419,6205,6328,5342,5858,6952,5691,5342,6205,4929
13493,4853,6055,4856,4136,6002,5287,4677,7047,3837,4856,4505,5707,5287,4857,5817,5635,4216,5226,4258,4856,4834,4240,5287,4856,5707,6979,6968,4857,4853,3608,6824,3920,5287,6055,6933,4856,4258,4978,5532
13494,6153,2473,4488,3840,6525,3743,4785,4548,3837,4581,5082,4463,5987,4455,4873,5108,6614,4100,4719,5874,5616,5154,4873,4873,6418,6544,4451,4463,5231,4873,4873,6347,3758,4805,5231,6223,4408,5385,4929
13495,700,2473,4488,6759,3612,4107,6424,5209,4614,6451,6796,6424,5458,6424,6579,6009,3603,6061,5064,4697,5140,6006,4904,5539,5798,5624,6006,4150,3598,4034,3603,4150,5216,6759,4845,5543,6844,6009,5624
13496,5459,6055,5274,4907,4806,5064,5243,7047,4485,5674,5674,6762,4381,4455,6147,6250,6905,5226,5064,6665,5687,4238,4971,6916,4245,5855,4451,4918,6141,4248,5518,6322,3758,6287,6304,5438,5631,6322,6423
13497,4292,4584,5668,1655,3573,4286,4118,4740,5781,4288,6844,4272,5484,6144,6993,6529,4292,4164,4292,6722,4272,6103,5636,4272,4023,4272,4328,4272,4286,4272,4714,5629,4935,4218,5155,3752,4328,5963,5636
13498,3661,4528,6863,5766,5379,5307,4721,6425,6413,4333,4530,4364,5688,4174,4406,6833,3898,6833,5064,5823,4568,5429,6615,5544,4319,5682,4560,6615,5823,5670,6509,4916,6509,5687,4562,6413,6976,4562,6075
13499,4648,5397,6909,4310,3376,3594,4274,1069,5781,2882,345,2165,4274,5819,6579,12,4292,6224,5882,4786,4272,3885,3742,4292,856,4272,4292,4272,5291,3763,1494,1069,5563,6475,1089,1565,587,5398,5023
13500,4853,2375,4294,5815,3937,5307,3767,6407,6244,6407,3764,4595,3767,6839,6175,5587,5043,6053,4004,3590,7029,5864,4881,3951,4324,4566,6698,3850,5847,3569,6626,3590,6820,6780,6526,4566,3780,3590,4187
13501,4853,6055,6994,6908,4137,4010,4749,7047,4679,3565,4136,5613,3954,4749,6828,3922,6493,5747,6994,6093,5470,6537,3880,6444,3922,6633,6642,3673,6908,6908,3570,4277,6828,5289,6113,5878,5565,4047,5470
13502,6153,2473,6156,6796,3573,4125,4368,5083,5806,4980,3730,6303,6759,4785,6993,3604,3987,6631,6521,4697,4368,3885,4290,6359,6057,4365,4980,6993,4801,4214,6057,6815,5563,6303,5580,6981,3730,5963,4368
13503,4853,4661,6142,5677,6992,5297,4912,6240,5778,6339,5430,6303,5516,6193,4406,4576,6077,5491,6581,5516,4426,4613,3759,3875,5155,6232,4102,6240,6193,5516,5430,5850,5867,6699,5043,5604,4403,5646,6977
13504,1881,6356,6651,4136,4306,6946,4814,4023,4242,6232,4136,6767,4986,5885,6211,5937,6239,6279,5785,4294,5937,3748,3965,5203,6790,6496,3581,4505,4627,4613,5233,4293,5358,6637,4613,3930,6977,4566,5286
13505,4853,6356,6662,5567,6235,5506,6772,5709,6191,3726,5646,7005,6870,5506,7005,6712,6077,6089,4004,3793,4583,5864,4881,5709,5176,6803,3581,4881,5176,5430,4169,6191,6870,4452,4583,5453,5639,5718,5736
13506,4853,2473,6994,4207,3573,4286,1785,6733,528,4892,4679,2858,2858,1785,4861,3992,6493,6631,6994,6208,5261,2858,3681,4900,4023,4517,6679,3852,6193,5072,4169,3681,3852,4223,3992,6679,4035,2938,4804
13507,3650,3710,5305,4136,4137,6382,6921,6621,3984,4174,4136,5267,5780,6649,6350,5186,5146,6128,6128,6289,5157,5454,4746,4707,5177,7026,4560,6121,5188,3701,4334,3722,6557,4378,6630,5714,6630,7008,7008
13508,6407,5886,6259,4374,5060,5637,5237,3960,7035,7035,5082,5478,3623,5439,3856,6907,6195,6833,3856,6818,5932,5548,5805,6600,4154,4570,4451,3687,5523,5832,6765,5439,3623,6091,6166,6795,4485,3856,4929
13509,700,2473,5874,6137,6425,4525,4785,5585,6305,3862,3840,6303,4381,6085,4178,4879,6688,5226,6766,6815,4368,4203,6085,6359,4879,4570,6266,4273,5656,6542,6057,6815,4134,5982,3777,6005,4995,5963,5982
