ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55
14521,64,312,294,604,258,786,683,414,417,515,414,522,762,674,634,801,801,634,801,634,634,634,762,801,786,409,801,623,522,409,540,801,213,531,549,409,531,409,409,409,540,409,409,409,479,409,531,409,479,409,409,479,479,409,409,479
14522,498,498,571,799,720,720,553,653,787,653,653,653,653,521,653,653,521,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653
14523,633,633,30,36,443,784,667,588,765,36,100,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667
14524,318,182,474,215,108,17,271,271,466,98,783,249,652,664,664,664,664,466,466,664,664,443,599,439,664,664,664,664,664,664,664,466,664,664,664,664,664,664,664,664,521,664,664,664,664,249,664,664,664,664,249,664,664,664,664,664
14525,795,788,412,713,446,412,794,794,446,191,191,806,597,597,581,811,597,597,597,597,770,597,792,597,792,597,597,597,597,811,508,597,597,792,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,792,597,597
14526,784,784,763,203,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809,809
14527,151,369,245,718,663,658,439,623,639,558,558,556,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558
14528,323,323,689,515,551,722,523,594,648,410,410,686,508,463,463,463,463,451,668,715,716,650,500,514,500,653,804,556,804,514,804,687,514,804,500,565,804,804,804,809,653,804,804,804,565,804,804,647,804,804,804,804,804,804,804,804
14529,232,354,174,469,556,556,684,104,684,684,684,684,808,808,808,662,808,662,662,662,662,662,662,662,662,662,662,662,662,570,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662
14530,508,508,685,709,671,798,798,635,650,650,650,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763
14531,184,184,236,236,555,195,224,730,583,326,748,415,447,415,415,748,583,748,613,613,748,780,613,613,748,748,677,496,780,780,780,780,780,780,780,645,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,645,780,780,780,780
14532,717,185,620,683,770,714,572,86,134,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601
14533,773,773,478,685,321,625,321,321,321,321,569,806,549,569,709,549,569,809,569,569,809,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,446,569,569,569,569,569,569,569,569,569,569,629,569,569,569,569
14534,269,269,269,65,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547
14535,688,467,413,409,467,721,531,648,521,643,643,688,688,432,788,662,557,557,633,557,710,610,557,557,633,651,643,557,502,557,643,643,643,691,408,651,643,643,568,557,643,643,643,643,651,643,643,643,643,633,643,643,633,633,643,736
14536,317,317,145,745,540,803,803,803,803,803,806,806,806,685,685,685,685,576,722,698,447,806,685,447,447,447,447,447,698,685,447,447,698,698,447,806,447,698,569,447,569,802,447,412,412,802,412,569,576,794,339,412,447,794,698,569
14537,334,711,321,521,737,504,787,523,440,523,553,546,546,549,549,549,549,697,552,732,504,504,504,549,724,732,504,732,546,732,732,732,732,732,743,732,545,504,686,711,732,732,732,732,732,732,546,546,732,732,546,546,546,546,546,546
14538,216,216,237,765,71,150,547,633,633,623,633,643,633,633,538,538,643,633,688,568,643,633,505,688,460,643,568,460,460,633,643,460,460,643,460,643,643,633,623,633,633,688,633,697,623,708,688,623,708,643,633,695,688,643,688,688
14539,414,414,247,274,216,321,520,414,803,801,801,417,514,680,680,766,518,414,457,457,457,480,480,480,480,480,480,509,480,417,417,417,509,509,417,417,509,417,509,417,509,417,552,552,565,480,552,509,552,552,509,552,509,509,552,552
14540,748,484,484,662,711,519,519,761,761,761,761,761,652,761,652,526,526,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
14541,322,463,468,451,648,540,689,689,809,423,708,578,510,467,510,728,510,510,423,504,510,504,504,510,510,510,510,510,809,510,510,510,510,510,510,510,510,510,510,510,510,809,809,510,510,510,510,510,510,510,510,510,510,510,510,510
14542,58,58,752,167,549,185,448,560,598,504,598,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608
14543,600,724,677,693,671,671,420,637,568,581,568,568,568,651,568,568,661,661,701,420,751,661,751,576,701,459,701,481,420,751,691,701,693,701,701,459,459,701,701,459,489,701,701,701,634,691,683,693,701,701,481,701,701,701,701,683
14544,661,661,41,689,784,459,594,459,736,736,691,691,691,648,445,413,420,769,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648
14545,610,340,610,62,663,589,656,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663
14546,451,451,293,801,440,724,512,720,720,720,514,603,430,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603
14547,467,777,743,777,562,498,432,574,549,432,571,571,549,571,571,586,454,473,586,454,454,454,432,432,737,432,605,623,623,432,432,432,432,432,419,432,662,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432
14548,14,260,696,769,518,793,707,717,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698
14549,646,652,718,684,433,433,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448
14550,762,762,508,768,658,786,540,486,463,384,540,495,583,770,651,43,651,434,651,770,667,667,776,725,638,514,776,423,677,514,410,792,514,802,514,792,792,770,802,736,788,731,768,802,802,802,651,792,614,802,651,788,768,621,792,802
14551,787,787,748,119,449,705,560,630,630,630,454,711,749,749,749,711,524,636,752,752,665,636,418,636,636,636,711,636,636,636,636,636,636,601,636,636,636,711,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636
14552,148,148,403,273,691,751,660,683,364,722,434,722,722,764,764,728,751,764,728,569,508,569,508,508,728,508,508,671,508,809,508,508,508,671,508,671,671,508,671,671,671,508,508,508,508,671,508,518,508,671,809,508,671,518,671,508
14553,731,768,348,40,782,699,797,688,717,811,731,140,412,785,638,802,517,753,701,701,701,701,785,701,508,701,701,725,802,580,508,701,768,701,768,768,785,804,451,451,451,768,811,811,451,811,811,811,768,768,768,768,802,811,811,811
14554,400,400,322,607,400,449,806,230,510,496,803,549,759,731,780,780,810,697,420,794,794,794,794,794,794,794,794,420,794,762,420,794,420,420,17,17,17,794,17,17,765,610,17,17,17,17,17,794,420,17,513,17,610,420,804,17
14555,658,225,361,643,515,457,423,410,500,536,511,572,499,770,499,770,499,811,811,499,811,811,811,811,811,811,499,811,811,499,499,811,811,499,499,811,811,811,811,811,499,811,811,811,550,811,811,811,811,811,811,811,811,811,811,811
14556,245,245,308,776,86,785,572,728,685,416,451,451,539,792,543,417,450,457,450,792,581,638,417,417,647,417,651,674,638,417,638,417,674,417,754,809,792,674,797,792,674,754,581,797,754,581,417,417,754,797,754,754,637,754,792,581
14557,519,736,507,142,748,748,618,693,510,325,553,549,521,472,568,653,653,653,801,653,432,653,653,491,688,653,688,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653
14558,446,446,354,420,211,798,578,675,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680
14559,510,510,345,248,664,388,448,448,504,797,804,800,411,759,759,759,478,759,754,759,759,759,759,433,433,759,433,433,433,619,433,433,619,433,433,433,433,433,759,433,619,433,754,433,433,433,433,433,759,433,433,433,759,536,433,433
14560,786,619,593,768,554,578,364,515,636,636,507,651,560,481,560,481,481,481,481,500,481,638,481,481,481,481,481,481,481,481,481,575,481,481,481,481,674,481,780,481,481,481,481,780,481,481,722,780,780,592,561,780,780,481,481,780
14561,423,423,380,147,590,632,412,314,261,261,519,647,748,373,766,766,763,740,597,745,423,549,763,763,763,763,763,194,745,763,763,763,211,745,211,763,368,629,763,493,568,763,368,493,629,763,742,568,808,427,745,493,493,763,745,763
14562,798,522,158,615,811,518,792,792,486,792,636,792,792,792,792,557,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792
14563,640,640,433,448,418,433,718,432,448,448,697,697,697,545,545,467,498,705,807,807,467,807,807,545,467,467,467,545,448,467,498,467,545,507,467,749,545,545,467,545,498,467,467,467,467,467,545,467,448,467,545,467,467,467,467,467
14564,385,385,491,664,462,634,705,409,742,625,625,625,625,625,625,625,551,575,551,575,742,551,551,551,575,551,551,551,551,551,551,551,575,575,575,709,624,624,551,551,709,551,551,624,624,624,624,624,551,624,624,624,551,551,624,624
14565,656,656,656,549,732,197,55,620,769,47,373,626,134,134,134,134,185,195,605,373,68,605,85,134,466,452,452,7,7,412,622,285,372,592,678,592,155,653,89,89,592,678,653,593,230,7,563,600,519,592,592,592,653,592,7,581
14566,451,541,451,609,472,700,423,480,800,811,811,548,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447
14567,418,759,422,432,102,206,598,233,651,752,243,776,602,712,610,610,610,752,485,714,714,669,610,520,520,485,485,520,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485
14568,453,415,319,515,211,615,515,712,762,636,782,515,636,489,489,693,693,693,693,615,683,615,615,797,797,797,797,797,540,803,797,773,765,765,797,576,602,540,773,758,797,576,615,683,683,683,683,683,683,782,797,683,683,683,683,683
14569,562,562,467,448,418,761,556,433,574,574,574,574,684,594,684,684,684,684,642,684,684,684,684,684,684,432,684,642,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684
14570,237,340,381,203,337,745,573,214,251,251,263,251,263,693,251,334,303,303,303,303,303,303,263,303,303,303,505,303,505,505,693,505,545,505,303,283,693,505,693,505,335,693,711,515,505,693,790,505,505,693,693,505,505,505,790,505
14571,724,206,590,71,33,466,166,166,648,373,771,771,166,404,735,166,545,197,373,424,506,590,759,382,759,759,759,506,759,506,506,506,618,612,618,618,777,759,506,184,618,506,590,553,506,612,506,553,197,197,506,506,427,373,759,713
14572,752,752,127,208,271,705,679,681,739,739,183,125,125,246,246,348,295,660,229,369,246,125,481,295,295,787,579,295,755,579,262,506,210,210,210,579,210,210,210,210,506,506,781,781,506,596,1,210,580,506,210,579,164,251,506,211
14573,201,252,672,570,698,214,429,785,620,730,657,691,543,573,414,648,673,648,500,784,679,784,747,784,784,784,784,784,575,784,500,500,500,784,500,784,500,500,500,446,784,500,500,784,784,784,784,784,784,784,784,784,784,784,784,784
14574,257,797,257,42,318,399,775,416,500,80,534,703,534,711,534,673,703,539,711,11,797,539,514,810,797,495,495,495,764,495,648,495,539,673,673,797,540,420,495,691,540,495,539,810,495,691,673,680,540,691,701,648,648,691,673,648
14575,792,792,764,762,457,485,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
14576,613,14,212,212,373,421,469,469,335,335,232,632,632,735,632,735,734,735,605,735,735,735,735,735,605,605,469,727,605,469,114,114,605,56,605,605,735,734,114,605,605,605,114,605,605,114,114,605,605,114,114,605,605,605,605,605
14577,43,43,6,293,515,744,800,789,459,687,518,658,654,427,496,427,427,515,762,584,494,556,515,515,756,708,577,577,496,663,699,577,515,455,699,699,638,699,699,496,577,577,699,699,577,724,699,699,577,699,496,699,762,699,577,764
14578,287,323,326,464,484,746,600,268,253,205,205,507,749,749,807,807,605,807,435,749,605,605,533,654,605,507,507,654,507,605,605,605,770,770,605,807,807,807,807,605,807,807,605,807,807,770,507,507,605,605,807,807,807,807,807,507
14579,6,721,195,36,714,582,726,615,685,668,668,668,656,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
14580,520,54,435,602,602,791,791,552,482,482,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,502,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507
14581,380,337,293,509,744,476,476,747,518,677,665,677,437,648,611,611,611,611,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648
14582,165,69,165,386,654,413,413,737,413,413,413,413,660,660,535,808,535,535,808,808,683,660,496,589,624,805,589,693,624,474,624,624,805,650,496,624,624,568,624,624,517,683,678,624,751,589,683,756,696,589,589,568,683,624,751,496
14583,263,263,224,258,139,35,624,522,539,601,539,548,686,446,572,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446
14584,401,401,137,189,195,308,764,493,264,264,132,303,491,626,213,185,173,379,142,224,173,469,556,558,558,558,558,558,789,556,558,558,558,556,558,556,556,558,556,556,558,358,789,558,599,778,556,558,599,558,513,358,358,556,358,558
14585,562,115,603,129,213,316,420,562,21,22,562,344,284,582,562,489,582,582,725,725,660,660,582,797,472,660,615,446,472,582,472,446,274,552,429,744,615,552,582,489,552,493,552,552,552,32,429,32,429,672,552,493,489,446,446,493
14586,270,276,676,751,390,412,412,434,321,434,660,588,588,434,660,533,728,660,660,660,660,660,510,510,510,510,510,510,510,510,510,434,510,582,510,510,510,510,510,582,510,510,481,510,510,510,510,510,510,510,510,510,510,510,510,510
14587,514,696,602,427,686,509,427,638,600,638,686,600,686,686,600,789,600,610,686,610,610,724,427,686,600,661,686,686,686,686,610,600,686,686,686,686,610,610,661,686,500,500,686,500,610,500,500,610,500,500,610,500,500,500,500,500
14588,724,724,408,455,106,306,306,306,306,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781
14589,787,787,653,561,435,783,755,737,791,639,586,662,737,720,719,638,737,545,602,457,719,457,457,482,457,418,500,457,457,457,457,457,457,500,457,500,457,457,500,500,661,457,500,661,661,515,457,457,515,610,558,706,506,500,457,610
14590,458,458,214,287,31,215,467,387,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467
14591,339,339,339,443,329,23,41,207,576,691,489,693,651,510,651,420,651,651,489,651,651,651,651,751,651,651,489,651,792,489,792,651,489,792,792,792,751,792,751,792,792,792,792,792,792,489,489,792,792,489,489,792,792,489,489,792
14592,115,65,786,660,301,7,508,683,321,128,794,660,660,660,230,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,794,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660
14593,770,709,709,709,721,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674
14594,230,230,636,728,636,793,230,477,793,477,477,505,607,607,607,584,607,607,607,607,607,607,607,572,477,584,477,607,477,607,794,607,601,607,685,794,794,601,477,607,477,794,601,273,572,607,601,657,601,770,572,477,477,477,601,601
14595,221,708,355,554,554,810,689,127,548,548,548,548,548,794,789,548,730,730,698,657,548,548,760,805,36,127,760,698,548,477,36,760,698,698,760,548,806,760,789,760,698,806,576,760,806,760,789,760,760,760,760,576,589,806,789,698
14596,333,333,32,800,45,723,543,303,741,714,213,409,741,673,760,722,615,730,615,615,651,615,651,651,651,584,584,584,581,651,584,584,580,722,584,584,496,764,86,651,764,584,584,584,496,584,580,584,584,651,770,651,580,651,770,580
14597,459,459,714,800,677,648,591,721,758,727,540,540,540,540,557,577,747,665,577,577,615,540,677,747,428,428,693,665,578,747,747,409,747,747,578,747,747,578,520,747,665,747,416,747,665,747,747,747,747,747,747,747,747,747,747,747
14598,528,727,581,811,741,514,576,671,660,660,615,651,773,651,764,792,508,446,508,802,725,451,638,565,802,713,685,748,647,583,660,457,565,565,510,635,510,565,583,565,480,565,509,565,480,510,510,565,480,510,509,797,413,510,565,565
14599,705,249,88,704,693,494,800,552,736,409,763,680,680,410,680,634,634,801,801,680,801,680,515,680,680,680,626,801,680,680,680,680,680,626,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680
14600,797,797,409,231,65,510,439,800,806,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687
14601,321,74,390,323,734,114,114,114,114,734,232,469,469,469,89,469,469,469,469,469,469,469,232,735,469,232,469,469,735,735,469,735,469,735,595,735,735,595,735,735,735,735,735,548,735,735,735,735,735,735,735,735,735,735,735,735
14602,686,575,409,746,701,810,709,407,776,733,733,409,508,568,645,776,733,733,709,709,709,804,674,645,804,625,804,631,753,804,804,645,804,407,627,804,804,407,645,804,804,635,476,804,804,727,635,683,804,801,428,407,407,407,733,635
14603,100,437,413,620,572,753,673,673,753,753,621,522,677,677,515,776,631,631,480,748,645,748,631,631,645,631,748,748,631,631,631,782,782,631,631,782,631,782,515,631,631,782,782,631,631,782,631,631,782,631,515,631,631,631,631,631
14604,306,552,207,464,469,734,740,740,780,22,781,781,781,781,781,694,694,692,694,694,472,205,694,692,527,246,694,740,740,694,694,740,694,740,694,480,694,740,740,740,740,480,480,480,195,740,740,740,740,605,740,480,195,694,480,195
14605,337,496,337,255,414,480,480,792,792,638,572,517,572,791,572,416,791,791,791,791,791,484,434,539,504,539,416,539,798,484,423,653,496,539,576,496,539,417,417,539,539,416,417,434,798,700,671,539,798,539,539,582,539,539,691,717
14606,150,150,219,100,274,274,477,515,635,470,472,470,613,745,745,745,691,508,691,766,680,651,496,489,651,460,651,460,651,721,650,568,651,651,766,766,651,650,766,651,766,651,651,766,651,651,766,721,766,651,651,766,420,455,650,651
14607,30,30,599,509,545,692,698,408,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698
14608,701,701,792,572,572,459,747,451,811,811,811,801,415,708,415,708,632,752,643,458,747,747,669,522,686,776,776,458,776,522,776,776,458,686,776,686,776,468,776,776,468,686,776,776,458,776,776,776,776,776,776,776,776,776,776,776
14609,527,527,761,695,571,697,527,527,527,661,642,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527
14610,753,753,753,667,218,36,650,650,650,650,683,683,496,585,671,650,671,768,650,523,803,768,499,584,499,721,499,499,499,499,721,471,492,471,525,508,508,650,508,517,499,609,499,699,679,650,699,679,434,699,517,729,699,699,699,699
14611,439,66,66,362,248,362,806,413,95,100,806,139,273,429,273,273,698,273,273,273,134,35,273,273,127,203,95,100,35,306,273,774,289,35,273,273,100,273,127,774,362,362,273,273,273,350,273,273,273,362,273,273,273,273,273,273
14612,720,764,5,714,437,753,528,741,741,487,709,213,741,741,477,477,722,508,741,477,477,477,477,477,477,477,477,477,477,500,213,477,477,477,477,700,477,477,477,477,789,477,700,789,477,477,601,789,789,584,700,669,477,669,789,789
14613,715,715,244,110,60,715,715,570,659,489,659,659,506,506,612,533,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659
14614,195,527,284,124,562,466,387,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466
14615,165,165,240,125,685,797,685,560,316,447,510,750,618,427,568,747,747,660,660,660,660,660,660,660,685,660,660,660,660,660,660,769,660,159,159,660,660,724,769,660,660,685,660,660,545,660,660,685,660,660,434,660,450,685,660,660
14616,766,411,766,721,514,411,698,500,780,500,682,682,776,633,496,696,801,801,556,626,801,801,686,500,686,801,686,686,556,686,500,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686
14617,662,483,580,185,6,71,620,620,550,496,633,496,620,620,496,668,496,626,561,626,805,626,626,500,626,499,626,500,626,626,626,626,626,626,626,626,668,626,626,550,805,805,780,805,631,805,631,805,805,720,805,805,805,805,626,720
14618,140,140,466,111,633,633,633,633,633,523,523,633,633,523,523,633,523,523,633,523,523,623,523,523,623,523,523,523,523,623,623,523,523,523,623,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523
14619,165,217,366,382,117,197,84,468,468,468,691,323,714,322,379,134,379,379,379,379,322,379,322,322,322,322,322,322,322,373,322,322,322,322,322,322,322,322,322,322,379,322,322,322,322,322,322,322,322,322,6,379,322,322,322,379
14620,758,758,322,494,578,483,721,721,643,769,769,717,769,769,685,769,769,769,769,769,769,769,721,717,769,717,717,717,717,717,717,717,717,717,769,717,717,717,717,769,717,717,717,717,717,717,769,717,717,717,717,717,717,717,717,717
14621,427,427,700,490,686,753,715,792,696,696,696,561,561,602,561,695,454,454,454,454,454,454,454,454,454,454,454,454,454,435,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454
14622,668,653,789,634,598,600,737,651,578,599,447,778,507,507,433,717,470,416,412,412,412,502,470,470,502,470,470,470,416,470,470,470,470,470,502,717,470,470,416,470,470,470,470,413,437,416,470,470,416,470,470,437,437,470,470,437
14623,353,4,224,106,553,429,490,565,467,467,521,507,526,531,24,448,448,489,457,457,507,737,710,489,688,610,623,578,623,457,605,721,623,623,623,749,504,749,457,610,667,623,749,749,731,623,489,623,688,623,749,457,749,688,623,623
14624,702,576,578,612,523,492,492,451,715,485,485,715,788,445,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615
14625,521,521,33,743,78,35,68,112,498,112,549,549,711,268,695,695,727,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623
14626,602,495,25,679,594,463,687,434,434,722,434,434,434,420,722,728,749,797,797,651,395,651,728,749,581,651,749,749,749,149,621,607,607,182,395,749,749,395,749,749,749,111,749,749,687,4,749,687,182,651,423,749,182,182,607,395
14627,730,730,313,345,373,492,551,488,578,536,458,804,710,602,578,578,710,552,552,726,552,552,552,802,661,552,552,802,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,593,552,552,552,552,552,552,552,552,552,552,552
14628,434,594,434,386,308,19,19,741,597,770,601,525,601,601,667,667,667,673,569,569,657,667,572,569,569,569,569,569,569,569,569,414,686,686,446,569,569,569,446,446,569,569,446,569,569,446,569,446,569,446,446,686,569,446,446,446
14629,781,370,306,108,69,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406
14630,385,580,464,40,573,609,203,463,78,3,203,170,713,758,758,758,758,758,758,721,700,758,758,651,508,552,785,758,495,656,758,758,758,758,758,758,495,758,758,773,656,758,758,758,758,758,758,552,86,540,646,572,656,758,758,758
14631,193,139,84,239,641,641,375,38,622,595,314,195,622,622,195,622,622,622,183,692,692,622,692,595,595,183,183,595,183,622,183,183,183,183,183,183,183,183,183,183,183,183,183,183,622,183,183,183,622,183,183,183,183,183,183,110
14632,580,471,675,338,328,287,80,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
14633,187,383,223,247,665,458,688,688,688,368,773,773,773,773,773,806,806,806,615,773,806,565,615,565,806,615,615,806,487,806,487,487,447,487,487,539,806,806,487,615,487,806,806,806,806,698,487,487,583,487,429,806,213,583,213,583
14634,700,700,382,492,417,636,801,522,636,522,522,573,573,573,784,573,573,650,650,650,683,683,683,675,675,500,650,683,675,683,683,683,675,533,675,683,675,683,683,683,683,675,675,683,683,683,683,683,650,683,683,683,650,675,675,675
14635,26,171,672,586,172,98,98,662,527,527,739,527,739,684,684,697,684,684,642,98,642,642,642,610,642,642,457,642,639,642,408,642,642,559,642,684,520,457,457,457,642,520,98,642,642,642,520,642,642,642,642,642,642,642,642,520
14636,527,639,571,639,527,527,719,608,783,527,783,527,527,419,432,767,432,767,419,419,419,419,724,724,724,432,454,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799
14637,19,109,109,478,730,770,687,776,770,540,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770
14638,799,78,799,654,521,593,654,654,654,654,134,511,668,417,247,507,583,583,654,583,549,565,654,507,185,464,507,507,464,507,507,464,507,464,507,464,507,507,565,507,464,507,507,507,464,507,507,507,507,507,507,507,507,507,507,507
