ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55
13811,216,216,713,713,438,364,273,64,810,786,131,366,569,572,572,569,752,285,285,499,177,478,572,478,499,86,273,86,36,618,36,618,572,273,100,273,386,86,86,768,768,768,618,618,618,768,618,618,618,618,618,618,618,618,618,618
13812,166,726,370,263,89,778,753,681,374,374,660,569,515,309,756,756,121,250,295,340,520,309,271,250,229,332,332,332,332,370,170,28,358,510,229,229,791,339,420,791,686,791,54,54,54,53,53,245,362,362,362,758,245,362,245,362
13813,633,402,80,519,166,761,654,754,537,557,574,112,402,519,537,424,519,519,608,519,553,773,385,197,448,448,426,426,199,640,640,432,448,448,448,448,783,783,783,783,783,432,732,732,469,732,469,732,450,469,450,450,450,450,450,450
13814,466,339,771,672,217,233,724,276,132,154,718,197,347,513,248,436,436,262,436,436,574,783,110,718,387,387,639,387,387,387,387,530,529,387,163,163,387,74,387,718,180,718,433,433,433,718,433,718,433,718,718,718,718,718,718,718
13815,572,159,692,803,411,792,580,514,715,656,655,700,700,321,609,609,609,580,803,674,407,580,609,580,580,717,638,792,792,717,717,717,717,580,580,580,806,717,674,674,638,674,451,451,451,509,509,509,509,691,691,691,691,792,691,674
13816,763,147,191,342,657,477,273,339,686,683,548,70,523,604,696,657,773,658,792,657,776,776,776,776,797,770,784,658,658,658,658,658,658,658,705,797,797,806,797,806,806,463,463,806,463,463,463,705,705,705,463,463,463,463,705,463
13817,705,360,360,104,705,602,6,553,73,520,504,487,390,493,346,263,263,103,392,245,507,507,19,19,130,130,130,130,730,730,730,487,730,730,730,730,730,487,472,730,730,730,730,487,487,730,726,431,496,505,431,431,431,431,431,431
13818,630,596,476,289,694,630,183,160,367,400,271,593,376,800,418,158,600,734,291,325,325,761,347,347,807,347,771,672,771,447,447,447,447,306,71,71,195,323,71,323,808,654,590,159,159,293,5,388,388,195,195,195,195,692,195,291
13819,123,9,719,777,752,474,4,283,634,293,281,576,333,603,328,57,57,130,801,602,130,130,512,549,549,623,509,648,810,623,810,810,810,623,504,504,483,788,483,504,610,788,623,623,623,623,686,686,686,686,686,686,686,686,686,686
13820,789,789,68,36,770,413,542,174,576,128,671,283,626,446,770,770,797,797,797,460,455,455,728,728,728,455,797,460,797,460,460,797,797,797,797,797,800,811,788,788,788,788,517,517,517,517,517,517,517,517,517,517,517,517,517,517
13821,790,790,790,463,687,466,502,774,610,774,667,483,744,491,255,758,448,448,303,758,695,779,515,448,724,624,624,624,722,722,722,333,361,174,174,174,361,385,385,385,361,361,385,565,385,385,385,385,385,174,385,385,385,385,385,385
13822,580,725,619,496,747,610,488,762,747,762,752,752,752,645,708,700,660,700,803,700,803,803,803,803,803,523,803,803,804,420,420,804,804,398,579,579,665,665,561,561,561,733,733,733,733,733,665,733,733,733,742,752,742,733,752,752
13823,526,563,563,112,439,599,262,652,66,599,467,572,408,684,467,332,474,684,684,563,754,563,513,394,549,599,599,513,513,513,549,513,513,513,740,527,740,740,740,740,563,740,740,740,419,419,608,608,484,545,545,545,545,545,545,545
13824,472,432,726,754,437,433,100,602,598,132,320,552,747,464,726,791,482,726,500,464,482,507,721,721,721,721,721,721,721,721,721,721,721,721,437,721,721,721,490,721,726,726,437,437,721,482,437,529,529,529,482,529,600,718,718,718
13825,789,680,677,252,132,155,224,26,223,185,791,26,680,435,502,507,737,512,737,512,512,512,275,737,737,275,65,347,371,491,737,689,737,737,371,65,371,371,275,65,65,65,287,65,65,245,454,791,791,791,482,713,482,661,791,791
13826,792,643,339,637,214,461,637,182,95,503,322,783,779,552,678,505,366,523,523,591,591,130,130,68,340,600,600,459,600,779,703,187,459,132,132,132,132,132,132,480,173,173,173,173,173,173,173,173,323,323,596,560,560,560,560,560
13827,580,803,389,509,194,338,32,398,785,415,285,415,766,344,109,109,486,109,407,751,121,486,415,192,517,776,728,109,109,109,109,109,109,782,109,782,782,782,782,782,468,782,782,468,782,782,782,782,782,782,782,782,782,417,417,782
13828,536,404,373,313,570,253,515,803,534,361,570,123,123,436,691,321,500,43,548,551,585,523,523,686,682,695,682,456,682,456,752,752,717,717,456,613,613,613,613,613,551,613,551,613,551,551,551,551,551,730,551,551,551,691,551,730
13829,590,54,672,710,459,297,380,205,373,571,85,484,484,761,466,466,135,359,298,176,519,519,162,666,119,713,459,424,180,537,537,537,650,566,574,537,530,537,519,519,519,549,761,549,650,608,608,608,608,608,608,608,608,761,761,761
13830,126,126,132,638,183,107,671,660,129,690,723,333,37,191,333,723,469,586,586,586,375,411,110,792,708,578,212,212,212,212,212,212,551,551,660,411,411,411,803,803,803,583,583,583,583,583,583,583,583,705,166,705,762,762,183,183
13831,799,445,130,768,353,573,658,220,306,699,293,493,634,346,231,654,758,491,40,783,501,245,683,644,525,472,525,214,214,218,193,95,193,536,536,687,543,687,392,460,460,811,477,477,567,477,477,525,525,329,783,783,525,525,525,525
13832,439,684,748,253,418,639,526,418,527,681,507,184,507,336,507,526,491,106,638,106,526,526,526,526,526,210,210,210,210,245,571,571,749,749,749,749,571,571,571,210,210,748,666,498,498,666,498,586,719,719,719,719,719,719,666,719
13833,468,468,568,638,764,92,247,235,798,333,723,481,784,580,231,481,551,551,392,392,392,392,392,392,392,392,392,674,392,87,87,87,674,392,674,115,768,115,392,776,485,776,768,768,768,768,468,768,768,768,768,768,468,468,468,468
13834,245,526,749,668,343,439,498,408,0,526,512,336,336,448,448,448,112,197,586,466,448,448,197,197,418,498,498,526,527,498,642,642,558,719,571,571,418,498,498,418,571,454,454,454,454,454,454,719,454,454,666,454,454,454,454,454
13835,60,60,354,135,98,60,167,402,549,639,748,408,639,639,639,639,418,650,650,650,402,402,402,666,650,697,650,474,394,394,394,394,450,450,506,506,450,450,450,450,450,249,106,777,537,537,537,537,249,249,537,249,249,666,249,249
13836,612,339,83,728,228,715,809,519,216,788,539,312,519,78,782,227,227,312,601,601,601,372,477,601,601,78,78,601,597,169,169,169,169,169,169,169,169,803,169,169,169,169,169,169,169,169,169,728,169,169,169,169,169,728,169,169
13837,371,558,172,451,538,165,478,165,599,142,155,765,663,663,602,54,769,769,27,718,27,48,48,148,710,710,633,148,474,474,474,560,719,488,488,515,633,468,560,27,719,560,427,719,719,719,719,719,719,536,536,427,719,719,427,427
13838,622,614,686,439,755,418,298,215,704,109,568,513,382,618,168,436,558,246,737,737,747,77,672,556,623,623,711,711,711,55,595,595,20,614,180,180,506,735,735,654,599,599,599,599,599,599,599,20,20,20,623,439,586,586,593,608
13839,801,568,229,95,483,618,154,155,343,271,657,343,0,583,83,783,17,17,783,583,783,783,634,583,583,583,583,583,64,583,583,583,583,583,583,583,583,798,583,583,583,583,583,633,633,321,321,321,583,172,173,633,633,633,633,633
13840,4,4,565,22,317,652,74,382,39,188,566,688,194,624,421,424,153,421,421,735,71,421,749,749,749,749,127,284,284,284,513,513,433,371,371,367,771,33,33,193,735,193,193,418,771,193,711,771,711,711,688,431,640,640,640,640
13841,457,698,457,792,751,477,490,682,682,691,409,510,705,631,679,691,43,696,707,19,407,523,696,457,450,415,19,415,665,699,665,665,457,691,691,691,415,792,415,415,415,633,633,415,415,415,415,415,633,633,792,686,748,748,748,748
13842,610,672,645,473,413,364,206,74,599,271,368,724,804,77,533,271,498,470,494,440,397,252,337,374,337,387,387,387,482,482,215,215,718,661,637,637,536,536,536,536,642,536,642,536,536,482,457,457,457,457,504,504,504,643,643,643
13843,448,454,506,245,206,616,519,155,494,454,574,343,454,454,654,666,537,639,418,418,454,454,454,408,408,418,418,195,748,494,57,494,57,57,57,57,57,57,748,748,527,527,748,748,527,57,531,639,531,639,639,639,639,639,639,639
13844,724,724,447,599,697,581,25,348,323,545,791,747,493,644,322,661,713,713,68,427,68,427,536,68,427,433,433,427,427,509,515,515,515,427,427,427,427,515,427,427,536,536,536,536,536,536,536,536,536,536,805,536,536,536,536,568
13845,623,692,549,802,533,566,305,298,311,324,369,389,155,27,511,511,791,455,198,621,769,621,38,439,439,719,721,522,270,522,522,522,522,522,270,741,388,769,721,721,499,721,769,721,464,433,721,721,721,721,721,721,545,545,545,545
13846,296,181,76,117,83,622,313,114,210,7,542,416,71,117,210,521,717,155,155,417,806,337,247,40,777,231,231,344,344,344,778,344,344,196,344,344,82,82,196,622,622,622,196,622,622,622,632,632,632,632,632,632,632,632,632,632
13847,121,121,741,624,664,596,103,142,423,607,786,505,159,756,208,664,208,40,208,40,40,477,607,414,414,414,390,40,414,414,414,414,554,554,554,626,626,414,414,414,686,686,686,686,607,607,607,414,414,414,414,414,607,607,607,414
13848,264,800,800,648,675,627,580,427,675,451,463,582,604,604,548,747,675,675,675,576,576,109,459,463,463,580,463,451,522,522,522,522,522,522,522,522,522,522,522,580,522,580,580,414,580,580,580,580,580,580,580,580,580,580,580,580
13849,517,505,269,665,282,332,320,258,247,60,24,389,292,298,64,55,467,652,645,249,204,758,204,204,142,142,512,62,26,512,214,214,214,214,214,645,645,652,209,26,26,779,26,512,512,512,758,683,758,758,758,758,758,758,758,758
13850,645,36,36,58,554,805,508,335,752,766,700,609,446,782,447,420,420,447,609,110,110,434,667,609,708,554,554,736,554,736,736,794,794,736,736,420,794,736,794,736,736,736,736,420,420,792,753,753,736,753,420,753,687,687,687,687
13851,145,145,312,416,585,580,486,427,0,468,601,195,503,500,715,455,455,455,455,701,701,701,701,701,451,451,451,427,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,728,528,451,728,728,321,321,321,321,582,321,321,582
13852,801,801,742,742,787,89,775,223,369,211,699,109,575,636,636,636,211,758,473,785,345,758,551,551,785,758,782,505,758,345,570,570,570,758,758,758,758,758,570,570,758,758,570,758,758,758,758,570,775,570,570,758,570,695,695,695
13853,570,570,480,440,463,143,759,386,519,91,566,710,482,244,195,151,325,387,325,352,25,38,38,593,370,598,762,762,766,766,180,766,766,9,9,9,9,9,735,735,9,9,694,694,694,694,694,694,694,217,694,129,694,246,180,544
13854,758,472,109,788,88,645,748,487,295,487,515,555,487,111,295,213,213,53,395,395,411,363,363,269,74,74,695,74,74,74,74,74,74,74,429,74,74,74,74,74,74,74,74,74,420,74,74,429,727,727,323,727,323,291,291,323
13855,360,105,105,480,636,157,688,804,677,28,157,157,683,413,190,157,157,413,515,157,568,157,157,157,413,413,157,515,413,157,157,157,157,157,157,157,568,683,683,683,157,157,157,683,157,157,157,407,683,157,407,407,157,157,157,515
13856,503,503,503,503,503,503,503,503,440,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503
13857,601,601,601,37,261,106,627,520,789,674,657,196,54,340,578,720,720,737,720,720,657,720,578,261,261,261,261,261,261,261,261,440,693,693,467,132,132,132,132,467,467,467,556,485,784,784,784,784,675,467,467,467,467,104,467,467
13858,370,370,233,631,343,641,259,471,317,317,672,320,249,394,394,394,259,311,85,288,249,259,697,320,320,204,204,394,153,385,153,352,352,234,234,608,85,135,234,234,234,234,234,276,135,135,135,135,135,135,276,276,491,491,491,491
13859,318,318,135,199,586,179,411,379,572,433,614,220,220,658,692,504,600,600,504,439,504,504,412,412,412,439,439,439,412,439,485,485,485,523,523,523,523,523,699,779,482,482,720,720,720,720,788,788,720,720,720,720,720,779,779,779
13860,260,260,260,187,273,288,594,416,796,61,114,50,165,171,123,547,285,131,285,171,397,245,764,245,366,200,6,6,6,88,88,40,40,273,40,40,40,88,202,237,42,42,42,42,42,42,42,42,139,91,91,139,91,139,139,91
13861,203,619,383,373,806,620,293,752,223,223,223,459,95,576,147,95,95,313,458,147,147,391,420,35,420,23,572,573,12,12,550,287,287,573,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683
13862,476,722,398,99,191,399,191,191,296,463,314,53,612,480,698,794,407,407,792,160,160,160,160,160,463,160,191,160,800,593,194,194,647,647,647,478,647,478,480,523,647,647,797,647,647,797,420,420,420,420,508,764,463,463,463,463
13863,555,537,537,448,490,592,783,240,678,544,180,624,108,219,697,598,598,408,401,110,585,401,401,750,750,585,585,585,585,585,435,435,537,537,537,563,697,563,697,697,807,807,697,504,563,563,537,537,401,537,401,527,639,484,639,639
13864,437,545,666,448,527,519,527,624,630,322,584,584,483,571,730,545,729,545,377,377,747,729,14,553,553,553,553,553,553,553,111,53,53,247,247,53,53,53,53,53,549,538,809,53,809,809,809,484,754,754,754,754,754,754,754,754
13865,563,563,563,563,719,563,767,589,563,563,563,563,563,589,563,563,354,589,589,419,589,363,767,563,650,650,650,563,767,749,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
13866,748,748,737,232,77,427,731,316,274,466,466,490,754,586,559,586,545,659,267,806,773,643,806,806,186,186,426,186,186,186,426,426,426,426,720,426,426,650,426,650,650,650,650,650,650,650,426,426,426,426,650,650,426,650,650,650
13867,459,208,208,496,798,518,139,36,808,582,779,638,486,671,463,312,722,770,463,463,582,582,793,582,747,459,459,463,411,411,459,459,459,607,798,798,798,607,416,416,459,607,607,607,798,607,607,607,798,798,798,798,607,550,550,607
13868,320,455,783,783,556,689,154,789,493,498,557,418,493,493,513,498,513,654,688,271,783,271,658,558,783,64,749,735,749,735,566,566,566,652,646,666,526,526,482,482,419,482,735,482,482,600,513,593,513,482,652,759,435,684,684,684
13869,104,7,389,28,237,171,111,95,682,282,109,462,525,79,687,480,629,480,629,30,139,139,30,30,329,30,30,480,543,30,480,29,308,687,687,533,683,683,800,687,533,683,714,714,683,683,511,683,683,511,683,683,683,683,683,511
13870,751,741,79,682,400,328,687,708,811,463,257,365,395,142,523,65,65,65,194,450,556,803,556,803,804,748,748,669,669,669,669,407,669,669,669,669,669,669,669,669,669,669,635,665,603,603,603,603,603,603,603,603,603,303,303,303
13871,563,639,537,253,439,33,662,129,537,555,439,586,566,439,537,537,537,586,519,749,537,711,711,711,799,574,586,799,654,654,654,654,504,586,454,527,749,697,559,749,571,439,563,498,498,498,427,799,498,498,498,498,498,498,566,566
13872,730,730,736,487,470,683,175,689,568,142,354,435,498,197,166,633,633,633,633,633,633,633,663,155,418,558,558,663,558,498,204,204,204,418,558,558,498,498,498,498,498,498,498,498,788,788,788,788,788,568,412,412,412,412,412,785
13873,43,43,717,416,648,680,43,494,374,327,783,104,744,494,658,169,162,169,169,494,654,539,111,64,12,12,12,12,494,472,377,377,377,147,472,472,472,384,147,539,539,149,539,472,472,472,472,54,723,723,723,0,0,723,391,491
13874,435,247,234,370,658,521,711,253,210,416,642,347,650,177,752,752,556,413,500,500,638,610,610,768,722,768,686,500,253,500,500,508,508,508,508,691,691,691,691,691,691,508,691,508,706,698,411,804,623,492,726,726,726,726,439,449
13875,437,653,667,726,684,351,504,108,513,788,142,490,431,599,180,608,538,524,778,610,31,538,387,142,142,654,654,654,654,749,298,791,652,652,783,778,502,783,477,536,477,477,477,688,688,688,688,688,688,688,688,688,688,512,521,521
13876,724,359,223,548,716,411,621,621,752,602,194,804,792,485,423,722,708,768,110,636,148,581,673,673,110,451,667,667,203,667,728,728,728,602,621,792,752,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766
13877,173,205,741,295,477,186,793,221,477,477,567,567,214,567,567,460,462,460,477,477,567,628,477,372,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,410,567,410,410,410,410,410,410,410,410,505,505,505,567,567,525
13878,558,719,720,799,592,93,639,808,639,440,5,439,695,750,527,799,595,287,595,595,595,595,440,440,623,440,460,418,643,476,596,711,711,711,643,533,571,533,533,464,533,533,533,533,749,539,539,539,539,454,454,686,527,504,504,504
13879,216,154,284,553,420,249,467,332,317,141,40,586,55,104,519,808,3,808,262,712,85,85,185,320,320,209,695,83,154,513,426,513,640,640,83,397,154,759,183,183,74,759,83,352,83,83,252,98,83,83,83,83,83,83,83,83
13880,621,55,55,55,142,311,9,355,507,195,122,408,122,408,154,408,646,281,343,343,55,772,56,56,56,85,406,98,320,562,9,62,498,276,666,389,74,652,652,9,652,652,652,246,246,574,9,74,574,74,74,74,74,74,74,574
13881,354,375,375,187,591,207,325,569,337,417,558,408,558,386,440,558,408,440,527,777,777,197,158,603,603,7,603,603,603,603,596,460,531,596,132,224,506,596,571,643,623,596,719,132,558,623,558,558,558,558,558,718,718,718,718,623
13882,605,553,696,136,466,553,155,151,566,345,678,435,466,466,466,466,529,769,466,466,106,466,466,408,315,315,535,541,192,713,553,553,553,375,375,529,498,519,180,519,749,696,696,650,696,650,650,696,696,696,592,696,696,519,519,771
13883,330,44,63,493,194,471,123,63,63,593,280,302,194,788,766,195,189,704,766,775,775,433,775,775,433,433,192,433,302,618,618,618,618,618,618,280,618,618,593,618,618,663,635,635,444,663,663,444,663,444,444,444,444,444,444,302
13884,571,563,419,783,498,401,119,423,215,754,60,754,60,418,60,60,457,110,610,610,287,610,559,586,586,600,600,668,748,748,600,666,666,600,748,556,748,748,556,556,600,600,556,556,556,556,556,556,556,600,600,600,600,600,600,600
13885,326,603,9,240,747,776,576,339,594,651,528,584,178,541,656,661,426,35,412,95,88,492,445,491,412,412,412,811,321,687,615,412,412,36,412,36,36,36,36,36,36,36,36,412,412,412,412,412,412,412,412,412,412,412,412,412
13886,450,465,759,360,754,60,60,666,712,549,134,246,755,290,383,0,383,640,0,383,383,383,162,98,519,519,7,519,7,98,343,343,519,519,555,519,555,555,555,555,555,485,485,592,616,616,616,418,616,616,616,616,616,439,616,439
13887,714,426,426,592,643,250,158,517,652,800,382,717,416,10,454,454,387,171,108,742,559,559,454,454,454,470,454,454,559,470,553,470,553,553,553,416,416,549,695,549,549,748,802,490,490,490,748,748,748,545,545,545,545,545,748,748
13888,661,417,411,657,11,158,663,657,669,327,88,585,753,512,132,132,43,669,585,213,162,10,213,414,683,669,540,162,611,213,611,517,611,194,458,778,798,747,194,655,747,655,655,655,655,655,364,119,655,655,655,458,458,364,633,633
13889,536,366,338,394,677,168,211,376,485,752,540,293,618,496,699,496,496,618,345,631,345,762,638,478,478,478,255,645,645,645,645,333,762,457,788,788,651,551,742,742,742,742,742,742,742,551,551,551,551,551,570,601,552,552,698,552
13890,552,552,732,732,696,249,149,74,536,558,155,197,197,558,558,371,558,558,586,586,649,732,649,732,332,649,558,680,558,558,680,558,696,696,696,696,696,696,696,109,696,696,74,732,732,74,74,732,732,732,732,732,732,732,732,732
13891,250,322,770,770,148,234,231,148,28,603,234,192,28,538,223,148,148,252,556,35,148,712,712,234,234,148,106,234,148,148,148,148,148,234,384,148,148,148,556,274,556,148,148,148,148,148,148,148,538,148,274,148,148,753,148,148
13892,575,576,269,446,747,524,798,792,699,492,492,492,492,492,492,797,86,797,446,492,478,478,492,700,700,700,700,580,580,715,715,715,785,715,715,592,472,715,650,785,650,803,691,650,650,691,650,650,650,650,650,650,472,650,472,472
13893,592,643,643,106,701,691,345,710,347,416,586,423,504,536,719,413,413,413,536,536,536,536,536,536,536,658,536,536,536,536,536,536,536,592,654,654,654,654,654,654,509,654,509,654,654,654,509,509,654,654,720,414,720,720,414,414
13894,638,197,197,112,672,586,602,326,124,668,673,711,537,711,711,799,749,559,724,724,724,724,243,439,243,243,559,599,439,110,599,243,805,243,608,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507
13895,666,732,684,494,474,465,197,332,431,397,431,397,397,397,397,484,418,418,418,418,465,332,465,465,249,249,732,684,684,452,452,684,98,711,732,684,732,732,732,732,732,732,732,521,498,498,521,521,711,711,432,432,432,432,432,432
13896,754,150,797,326,447,466,158,3,108,154,381,276,381,381,165,135,370,370,254,254,254,308,136,764,538,148,538,538,538,657,250,250,250,657,250,250,657,250,250,649,250,657,657,657,657,657,657,250,657,71,71,40,71,71,71,71
13897,532,60,583,583,510,312,657,743,162,355,355,503,689,389,485,99,22,119,475,137,331,137,450,740,545,704,130,130,130,545,545,545,130,130,704,704,186,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130
13898,292,401,111,383,111,109,785,664,4,211,111,29,619,111,619,221,10,111,62,32,32,663,515,515,417,417,171,171,106,106,10,10,725,417,417,518,518,261,32,32,782,669,782,782,782,782,695,663,509,451,695,695,261,518,669,669
13899,736,736,460,736,638,413,193,262,602,626,247,475,626,626,626,322,283,590,283,802,658,705,614,614,643,477,753,753,673,773,418,726,773,773,673,673,673,673,773,773,673,527,527,773,773,527,527,527,527,527,527,427,427,0,195,0
13900,768,128,713,707,660,513,687,710,317,231,657,619,619,619,702,687,203,601,203,203,619,12,203,203,620,660,100,203,620,620,203,660,660,100,203,698,698,768,273,100,273,100,100,100,273,273,273,100,100,100,100,100,100,100,100,100
13901,808,808,759,808,759,808,808,684,732,719,684,684,684,719,432,432,684,759,759,432,432,759,397,759,697,697,697,697,558,761,558,808,558,558,558,666,558,432,68,68,68,68,68,666,759,431,431,68,431,461,461,666,521,666,666,461
13902,264,161,500,86,49,273,82,213,105,191,334,334,301,301,3,334,384,3,12,73,5,691,691,691,691,691,329,329,329,329,329,327,464,464,464,464,464,464,464,464,464,464,741,741,464,68,68,741,741,741,257,741,741,741,741,741
13903,62,783,129,237,799,140,623,539,132,346,148,313,26,26,389,486,746,547,93,190,623,255,334,714,547,623,224,500,224,224,547,224,224,224,224,224,224,224,547,93,93,93,93,547,547,448,329,93,329,329,329,93,93,93,93,93
13904,259,434,666,168,370,222,222,709,222,181,222,222,222,760,760,760,760,760,760,760,59,59,760,59,321,438,222,222,133,709,317,709,760,709,709,709,709,709,760,51,51,127,127,127,682,682,682,682,682,682,682,682,682,682,682,760
13905,663,663,182,645,645,656,803,613,648,373,524,496,665,463,650,596,800,770,770,391,810,615,763,427,427,427,3,3,480,3,71,71,806,806,762,762,762,448,448,448,578,578,636,448,730,730,569,730,763,763,448,448,448,448,578,763
13906,470,369,705,423,571,777,719,684,119,565,68,568,500,524,589,458,479,688,804,539,539,505,791,505,467,467,804,788,696,696,696,696,696,372,372,372,699,699,372,372,801,741,741,372,699,699,699,699,699,699,699,699,699,709,709,801
13907,225,393,393,590,504,639,607,771,323,756,33,661,644,504,504,661,40,71,549,295,295,504,504,493,695,493,493,373,449,439,373,392,661,598,392,695,392,449,695,695,695,695,392,392,371,371,754,392,754,754,754,726,754,754,754,754
13908,418,418,465,537,197,526,732,145,684,563,563,563,526,563,563,563,563,563,563,521,521,521,521,494,526,684,684,684,684,245,684,684,431,344,344,571,571,571,571,571,571,571,571,571,571,571,663,663,663,663,450,663,663,572,759,759
13909,59,40,123,508,330,364,191,523,523,722,523,123,722,485,740,740,740,740,330,330,740,740,740,768,740,740,740,647,647,123,123,740,740,740,740,740,203,740,224,175,581,794,794,794,794,581,794,636,481,481,509,182,182,182,182,182
13910,400,400,139,400,400,532,237,610,397,223,370,175,31,175,175,50,175,273,32,405,553,328,31,689,7,250,1,171,370,370,92,171,171,171,171,83,83,83,92,92,92,20,20,32,32,32,111,111,312,312,312,312,23,312,312,312
13911,689,811,155,675,660,581,551,770,725,528,725,657,615,615,455,770,651,554,780,764,671,764,764,764,671,764,764,515,515,700,700,515,687,518,700,728,728,728,728,753,753,753,753,753,753,753,445,445,798,782,782,445,445,445,445,445
13912,335,273,74,327,618,274,179,572,179,139,658,182,712,334,806,177,5,665,665,657,273,793,687,687,390,36,36,806,806,806,806,687,794,687,687,36,342,86,86,86,86,86,86,86,86,794,342,805,805,805,805,805,805,805,805,805
13913,456,456,456,449,593,720,424,424,562,562,359,562,17,275,402,661,275,275,802,802,275,720,720,661,720,275,275,275,275,275,275,275,180,180,180,275,359,275,359,275,359,359,359,359,359,17,359,359,359,359,17,359,359,359,17,359
13914,449,174,174,269,656,190,542,698,468,409,584,584,471,722,722,722,581,335,327,722,785,700,805,478,327,22,22,805,196,196,22,196,196,505,669,528,528,528,505,505,505,505,505,505,505,505,505,505,505,581,505,505,581,581,581,581
13915,339,385,385,329,169,667,35,272,464,784,389,263,746,263,342,797,797,797,431,708,203,203,203,724,724,714,714,800,800,493,493,53,12,446,446,585,484,484,484,589,484,484,484,484,484,484,484,484,484,484,213,484,800,484,484,484
13916,500,49,539,437,758,487,455,643,458,686,686,661,677,647,661,773,648,575,346,638,758,503,638,758,758,758,758,638,638,578,695,695,477,695,477,638,721,613,613,613,613,613,613,613,548,503,613,446,503,548,503,503,503,503,503,503
13917,8,8,704,188,789,391,640,229,177,66,523,440,323,323,323,323,356,356,356,356,356,356,356,373,576,576,143,139,224,394,394,660,622,622,622,622,622,622,622,521,541,622,622,354,354,354,605,605,605,605,622,632,632,632,632,632
13918,26,658,586,586,387,233,650,135,24,375,490,777,204,180,204,204,571,571,571,359,771,777,385,62,537,754,448,406,406,406,377,377,377,654,654,465,623,465,249,623,623,442,654,654,654,442,697,172,697,697,697,526,654,548,498,521
13919,715,478,792,744,572,321,572,580,691,790,730,414,794,794,794,499,572,572,390,572,390,572,100,100,100,100,100,390,536,390,390,390,390,770,607,177,390,478,478,607,478,177,390,770,770,390,390,499,390,390,390,390,177,390,390,572
13920,711,72,342,714,620,134,583,134,134,553,134,134,273,625,175,339,620,339,339,805,805,127,601,395,175,337,273,273,273,757,273,273,620,429,429,429,429,273,757,757,757,757,757,757,757,757,757,757,757,757,757,757,594,594,594,594
13921,280,280,523,794,794,205,785,276,762,45,312,187,40,275,40,40,40,40,169,730,274,0,611,345,345,345,345,345,345,345,345,345,123,123,477,477,477,477,790,410,4,4,477,308,308,308,308,308,410,4,477,477,477,4,205,205
13922,688,688,488,724,66,480,633,253,733,489,775,521,448,769,762,769,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,683,762,762,762,762,762,762,762,683,663,762,762,762,762,762,762,508,508,508,762,762,762,762,762
13923,496,627,627,333,766,248,147,561,794,489,313,647,745,414,625,682,682,492,682,682,753,492,110,492,168,168,168,168,682,682,682,492,492,492,492,492,492,492,682,682,742,742,742,742,492,492,492,492,492,492,492,492,492,492,492,189
13924,762,762,661,730,321,742,463,522,522,615,615,782,420,246,615,802,788,788,523,793,793,709,709,705,414,414,414,459,459,437,459,626,414,414,782,575,575,575,575,631,414,722,414,437,496,696,584,437,626,584,626,414,626,626,626,626
13925,563,563,563,563,448,527,157,526,599,513,197,802,507,507,507,507,507,563,563,527,507,197,507,507,507,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
13926,251,251,202,191,342,457,140,591,23,388,471,776,776,776,800,776,800,776,178,731,362,526,526,362,362,161,526,526,526,806,526,526,526,805,805,615,615,615,685,685,769,769,705,769,769,685,685,685,752,350,752,705,594,594,618,618
13927,70,70,161,805,778,720,353,778,663,332,0,692,245,718,610,610,718,610,610,550,807,807,807,433,418,788,788,756,788,788,568,568,568,788,788,788,788,788,568,568,788,610,610,756,756,756,756,756,756,756,756,568,756,756,756,568
13928,128,128,123,483,280,414,722,413,581,669,766,583,413,413,736,413,736,736,440,720,720,720,720,773,773,683,667,667,667,667,583,667,667,682,667,682,682,411,411,583,411,583,583,583,583,583,583,682,683,683,682,682,683,683,683,683
