ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55
12140,761,719,697,31,758,684,321,439,668,470,776,485,511,533,602,653,536,565,485,458,598,533,432,584,737,746,791,610,663,668,479,679,533,643,458,668,457,598,379,180,718,641,641,467,735,490,562,441,718,441,718,718,735,718,718,441
12141,23,663,70,462,115,806,613,581,809,565,565,809,787,730,787,787,634,565,487,140,487,243,565,741,264,741,741,741,741,264,741,741,741,565,565,741,686,645,691,686,741,643,686,645,726,491,804,726,780,485,780,568,780,645,645,568
12142,339,787,354,205,621,523,407,518,417,415,560,234,560,523,560,415,234,415,415,560,560,486,109,468,407,415,415,468,415,459,695,407,415,468,468,661,407,515,415,415,415,415,695,415,415,415,695,415,415,415,515,415,415,415,417,415
12143,586,549,236,395,126,549,754,618,653,653,787,739,653,787,787,680,636,680,787,324,706,515,481,689,578,689,679,578,787,787,679,787,787,375,679,552,679,679,440,599,599,787,679,679,679,679,599,679,500,600,679,679,679,679,721,440
12144,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572
12145,162,514,702,722,792,416,631,698,451,699,580,420,803,792,792,792,572,702,572,455,451,709,674,572,604,792,792,463,674,505,792,792,674,793,481,792,792,792,792,792,792,792,481,455,803,792,776,776,792,776,687,481,540,792,455,455
12146,437,487,88,306,484,724,381,346,30,583,231,53,342,183,200,224,346,462,263,263,263,313,742,286,263,705,263,367,263,257,263,367,263,367,263,283,367,395,263,263,263,263,263,367,257,625,395,346,263,263,367,367,520,395,23,263
12147,417,6,29,509,268,559,466,177,490,721,721,584,417,417,417,416,701,550,64,701,417,713,64,580,550,417,417,721,417,417,417,417,417,576,417,576,576,428,417,721,417,576,417,721,417,786,417,576,721,721,417,417,417,417,721,721
12148,397,317,803,705,403,345,187,485,790,493,805,573,177,540,722,230,647,485,485,87,447,195,573,447,447,653,447,447,508,653,447,722,447,0,0,447,653,523,523,523,447,671,0,523,523,523,523,0,447,447,523,523,523,523,523,523
12149,653,558,507,788,599,31,666,459,494,8,737,610,696,696,197,490,599,779,779,459,779,689,494,778,732,689,778,175,689,459,387,387,387,689,433,387,778,558,435,197,718,387,778,433,778,175,387,778,778,387,387,197,778,454,778,778
12150,412,648,504,637,28,647,283,102,573,692,334,723,205,205,723,647,205,353,353,353,647,22,22,647,59,647,647,647,248,334,318,678,778,647,205,14,22,33,33,33,306,647,433,433,285,433,150,647,206,318,647,647,554,318,449,647
12151,723,504,666,566,449,562,314,694,780,292,637,685,368,244,750,750,780,466,750,566,602,466,780,490,55,194,159,159,498,142,537,602,555,586,586,602,586,432,586,110,593,585,600,623,586,585,684,585,652,586,630,630,684,585,585,684
12152,671,613,810,669,613,540,688,675,648,510,628,446,434,446,231,629,629,243,231,446,446,264,770,619,390,214,477,677,677,231,686,677,677,14,686,677,677,677,677,51,321,584,51,575,811,594,499,485,51,51,594,811,243,594,811,485
12153,707,155,739,209,309,276,214,778,754,796,247,647,519,513,126,511,618,519,538,418,706,631,419,418,806,756,511,805,126,513,706,756,756,664,664,769,706,126,236,664,506,566,511,769,769,126,506,685,511,755,134,447,566,685,664,664
12154,327,707,576,620,594,140,775,40,12,625,702,805,769,805,364,805,702,149,496,321,769,496,612,329,137,329,143,329,329,763,620,329,273,329,329,321,797,390,671,671,329,671,671,797,797,806,620,342,496,806,671,496,671,806,496,576
12155,259,129,693,596,434,749,389,713,296,45,145,378,316,399,399,218,713,196,196,213,196,34,225,196,367,149,139,207,754,225,196,308,139,149,139,207,207,203,207,139,297,218,218,196,196,196,207,206,139,160,207,139,196,196,196,196
12156,379,280,613,514,717,174,281,768,222,429,764,764,264,646,264,264,86,400,695,764,35,645,768,768,255,88,247,768,88,646,646,339,125,427,88,225,695,637,646,695,35,695,646,179,695,806,88,695,695,695,88,88,225,125,88,88
12157,489,481,556,760,414,627,575,434,717,455,708,792,446,505,446,446,575,508,518,699,518,674,446,446,708,665,721,677,655,578,674,708,776,708,674,786,776,792,811,776,776,776,776,776,792,776,776,776,776,792,776,776,505,792,492,776
12158,536,492,742,702,28,510,257,459,658,552,753,785,423,488,492,717,409,492,492,448,110,492,407,36,407,720,797,407,720,492,714,492,714,407,714,775,459,714,717,717,714,714,714,717,717,775,775,515,736,782,736,677,717,510,717,785
12159,573,111,62,1,686,132,388,130,115,365,121,325,195,388,130,325,604,385,383,195,724,638,284,754,506,95,602,313,205,95,95,196,121,31,95,321,503,805,95,121,697,95,95,95,121,121,805,322,121,805,449,805,805,431,493,805
12160,771,689,197,155,86,439,96,807,557,214,389,533,26,618,106,786,553,754,26,786,618,633,618,740,479,786,786,600,786,232,808,26,26,26,808,808,808,659,740,808,659,808,808,808,158,808,740,740,261,740,659,659,659,659,659,659
12161,14,664,87,496,518,770,675,629,208,664,98,713,416,648,287,811,540,648,572,447,53,540,447,447,572,572,572,572,97,717,447,736,287,565,447,489,447,97,97,489,489,447,489,97,597,478,489,287,736,736,489,447,565,489,287,736
12162,442,435,777,456,777,209,600,561,95,793,500,666,600,490,500,500,726,500,726,490,726,663,454,490,721,482,726,726,726,726,726,490,726,726,726,726,726,663,726,663,726,726,663,726,663,663,663,663,726,490,490,726,726,726,726,726
12163,687,615,478,502,34,802,511,34,491,155,28,547,677,194,677,194,726,86,753,86,420,479,520,489,784,479,747,634,194,753,427,721,502,552,677,610,477,425,502,671,610,502,502,680,427,502,610,427,427,427,479,427,427,427,427,502
12164,86,551,162,363,40,80,313,479,69,193,373,389,165,490,165,240,464,79,367,758,758,287,229,776,274,210,746,229,776,485,29,485,210,210,210,287,487,285,746,628,210,210,487,679,210,29,6,285,487,748,665,487,669,487,487,782
12165,65,789,229,673,206,45,729,645,393,415,396,22,415,67,396,415,604,606,278,729,67,11,183,67,142,790,183,606,67,13,67,123,149,729,393,277,67,415,415,67,415,396,415,415,13,13,67,67,67,229,142,396,67,396,396,396
12166,205,297,161,374,492,663,412,618,572,667,624,367,446,446,446,446,601,446,446,446,446,446,446,446,446,446,446,462,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,760,446,446,446,446,446,446,446,446,446,446,446
12167,149,580,752,762,727,409,668,811,522,722,451,699,760,615,455,455,390,455,455,455,455,790,505,504,760,760,730,730,505,760,730,487,730,760,455,760,760,760,680,760,505,455,730,760,730,730,730,364,760,730,760,730,730,730,730,730
12168,82,49,308,703,764,190,225,88,481,607,281,190,794,5,380,809,730,12,493,794,444,751,362,773,699,459,675,764,19,730,745,496,747,747,216,444,216,203,444,730,747,444,730,747,569,569,301,747,409,216,747,747,216,216,216,216
12169,435,224,89,684,7,135,639,197,197,707,113,457,769,756,284,769,155,557,284,557,546,726,726,224,726,155,538,98,756,507,546,371,664,726,62,62,370,40,62,557,756,756,756,11,756,756,756,756,756,284,756,756,62,756,457,62
12170,482,155,287,313,536,89,738,592,243,755,638,210,586,470,408,408,524,749,304,274,210,549,479,479,586,654,469,253,479,720,474,807,274,654,220,416,583,720,220,565,654,654,381,654,381,381,220,654,411,717,381,253,381,720,381,654
12171,325,166,238,518,801,137,295,34,327,116,603,255,206,771,92,120,404,372,372,372,289,33,340,289,169,33,185,79,185,289,0,204,289,289,289,289,289,289,185,289,289,185,644,644,644,185,644,644,644,644,33,644,33,249,98,185
12172,32,653,142,525,306,634,520,188,636,570,487,464,674,656,765,765,487,449,644,736,747,420,423,751,751,510,765,636,487,510,615,510,510,420,510,510,510,653,656,449,449,510,610,584,591,449,449,449,449,610,449,449,449,449,449,449
12173,324,791,185,711,610,31,55,66,307,502,557,773,776,776,538,776,411,478,776,776,379,132,806,414,578,677,578,648,538,132,773,414,773,660,763,660,776,773,478,776,132,132,132,691,132,688,643,132,478,660,109,578,578,109,109,720
12174,245,610,791,221,158,556,301,545,79,66,583,153,424,181,348,783,153,167,77,433,77,583,181,583,440,110,153,583,422,282,553,583,408,583,507,110,181,553,553,553,553,507,181,771,778,553,697,507,778,433,697,553,778,553,553,697
12175,223,284,523,732,197,756,581,549,205,781,781,433,602,602,549,363,313,108,323,363,313,363,391,118,358,118,363,325,229,229,323,313,285,325,229,118,393,393,173,173,325,612,549,602,217,325,221,173,173,173,217,748,217,173,110,221
12176,787,596,807,573,10,334,699,256,223,635,635,585,160,782,782,635,635,635,635,207,6,398,708,6,775,464,775,635,790,293,782,635,790,635,635,775,635,635,782,742,635,464,742,775,775,742,742,635,742,782,742,742,742,775,570,742
12177,230,636,398,418,247,575,807,168,480,742,194,570,725,635,523,609,752,451,686,194,194,194,4,194,686,139,194,194,194,619,321,463,390,115,619,194,194,811,708,708,811,194,451,811,811,811,480,722,811,451,811,708,708,811,708,770
12178,746,362,765,446,783,701,797,613,412,420,478,94,510,811,554,510,528,478,478,528,554,510,510,811,811,459,459,700,510,459,811,478,700,700,478,647,647,647,647,647,647,554,647,510,647,647,708,647,811,647,811,647,655,621,647,510
12179,297,801,457,801,801,801,806,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801
12180,21,273,86,699,613,30,197,273,177,224,203,547,567,273,567,547,547,547,567,36,567,567,567,547,547,567,765,139,567,567,567,567,547,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567
12181,579,407,339,126,301,41,752,588,745,489,489,420,407,588,489,493,473,489,65,251,251,752,489,608,333,730,251,493,604,588,251,343,588,405,290,290,251,588,290,290,290,489,290,776,407,290,776,776,776,371,776,588,588,588,588,588
12182,196,353,619,455,186,186,353,619,698,551,551,230,800,619,619,619,800,619,619,222,682,421,615,587,264,682,619,698,551,698,127,13,682,13,89,109,438,19,682,127,619,698,698,127,682,682,682,682,619,127,619,714,682,682,619,264
12183,252,397,46,301,109,351,672,535,233,304,89,33,315,405,142,315,180,76,713,353,338,8,32,60,694,68,778,9,469,305,217,778,1,89,1,1,168,62,7,403,747,771,68,618,618,197,285,4,4,403,197,197,197,285,660,166
12184,367,26,379,139,32,737,380,295,661,637,643,130,643,661,458,643,309,437,634,679,802,458,458,458,458,458,458,458,458,458,458,458,458,458,458,573,458,808,643,643,463,458,643,643,458,464,453,464,366,409,464,485,485,464,464,409
12185,808,638,325,177,98,514,93,637,804,486,804,637,511,547,547,637,213,372,511,637,372,576,312,411,23,714,547,499,511,511,511,511,511,511,511,511,511,547,511,511,511,511,664,511,744,526,626,511,511,511,511,664,511,511,511,511
12186,369,667,264,786,785,728,318,752,515,415,580,674,415,792,522,580,753,682,415,490,423,533,568,728,803,411,730,580,675,728,803,803,776,609,609,481,609,580,730,508,730,609,556,508,776,508,627,508,730,508,730,730,609,798,803,556
12187,322,510,159,108,411,547,414,784,0,449,464,614,464,705,769,449,449,592,449,656,656,449,615,449,184,592,449,448,656,656,448,705,705,769,448,708,705,705,705,705,656,626,626,633,705,705,705,705,705,626,505,705,705,705,705,705
12188,40,195,351,522,367,621,604,428,321,691,582,500,773,806,580,580,414,451,720,492,580,423,423,675,668,784,784,720,638,580,580,592,580,792,792,580,580,495,495,495,792,451,482,524,451,451,792,427,416,416,792,427,792,792,792,416
12189,9,379,313,404,797,196,660,245,492,286,620,253,769,451,451,243,555,775,451,698,631,451,624,624,624,624,624,451,451,451,624,624,451,624,451,451,451,139,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451
12190,195,643,527,583,209,133,424,493,126,180,476,137,137,137,137,126,803,720,504,743,496,682,332,647,110,701,403,504,803,803,803,803,126,332,803,803,137,629,137,629,137,137,803,803,137,803,803,411,137,724,724,724,629,629,803,803
12191,746,804,364,803,437,650,728,789,518,776,575,709,582,728,701,409,631,728,693,505,409,398,518,486,398,715,508,715,728,398,713,398,700,693,715,615,505,698,715,715,518,518,518,508,793,693,505,715,693,505,793,523,615,505,715,793
12192,628,248,321,683,496,203,290,619,783,157,581,728,709,459,709,703,679,459,769,585,708,619,681,560,626,407,679,698,584,407,407,407,407,708,407,407,407,407,407,407,809,705,809,551,809,407,780,788,679,407,703,496,703,703,496,703
12193,35,135,370,480,34,86,810,590,224,723,624,634,220,457,220,98,400,84,100,106,166,247,274,400,514,389,35,309,169,35,14,54,98,220,28,354,440,98,764,764,100,98,98,91,98,98,98,98,98,98,100,591,98,54,54,98
12194,323,414,582,31,577,65,104,429,207,347,347,346,583,283,644,583,594,429,620,207,429,347,525,36,348,501,373,36,173,373,769,100,173,100,583,373,583,36,321,373,321,321,373,594,321,321,583,667,667,667,373,373,667,36,373,583
12195,688,418,599,389,324,490,31,706,365,560,560,705,705,705,89,705,706,720,705,705,365,561,458,591,718,592,591,591,591,591,482,592,650,568,650,482,545,705,744,592,705,545,726,482,705,726,490,490,783,545,726,726,726,726,726,726
12196,453,801,711,262,165,87,591,691,629,633,485,762,505,803,780,803,780,677,654,780,780,802,490,784,741,715,457,182,775,457,715,613,504,490,715,715,715,409,715,803,733,803,715,500,803,683,683,803,803,803,803,803,803,715,803,803
12197,493,477,776,680,763,480,364,680,728,728,499,782,601,601,601,680,763,601,601,502,680,701,680,728,540,540,502,613,728,601,770,770,701,680,770,460,728,770,728,728,770,701,770,701,728,728,728,601,601,728,728,728,728,728,728,728
12198,231,411,597,793,736,479,664,320,770,43,721,43,515,43,756,686,225,695,695,78,78,770,712,463,463,753,35,588,695,804,588,463,755,753,755,515,792,423,658,588,588,588,588,506,588,588,515,515,588,515,515,515,695,695,157,515
12199,695,763,631,238,624,518,784,539,19,19,471,604,730,19,572,626,128,128,626,19,601,601,626,760,664,710,601,601,601,601,601,601,19,626,626,626,19,764,698,601,626,601,626,19,626,601,698,626,626,667,626,626,19,19,626,626
12200,185,688,186,536,798,720,730,680,503,515,514,793,454,658,688,518,578,677,779,779,518,762,518,536,699,536,727,488,488,540,715,488,762,792,488,488,762,490,762,490,522,522,411,536,485,411,688,411,447,490,677,411,411,427,762,536
12201,134,192,198,166,7,737,560,355,773,773,773,414,388,414,773,411,414,414,414,414,773,81,773,735,735,735,621,735,109,458,735,458,592,749,109,749,735,630,109,109,468,468,621,688,688,621,763,468,630,630,414,720,621,674,630,800
12202,477,751,477,638,399,485,320,140,589,589,273,177,177,390,177,177,444,181,390,793,177,390,390,390,390,793,390,793,390,390,390,390,390,390,390,390,177,177,793,177,108,390,177,108,177,177,793,390,342,342,177,108,342,342,177,177
12203,297,568,762,463,792,665,10,691,611,794,458,471,109,551,536,788,786,578,409,786,492,578,190,665,710,764,764,786,515,454,788,437,477,515,454,492,492,643,492,190,485,668,492,668,492,668,668,806,492,492,492,492,492,492,492,492
12204,760,788,427,459,299,480,477,540,518,634,485,451,451,451,157,578,688,264,445,495,487,431,431,431,431,464,801,536,720,801,451,431,464,431,487,487,464,801,487,487,487,487,487,801,451,801,700,487,487,464,487,487,487,801,487,487
12205,472,424,755,515,782,517,569,409,130,523,486,10,696,696,412,754,322,636,247,274,762,629,629,657,560,629,560,754,657,657,754,560,719,560,560,754,560,560,560,560,550,560,754,754,754,754,560,754,719,504,754,719,447,447,719,513
12206,510,603,457,687,271,53,329,533,720,434,668,553,752,721,686,455,553,752,364,720,668,658,658,658,658,658,658,763,427,458,667,720,658,149,658,658,658,658,658,658,680,658,720,515,455,488,638,656,472,455,702,455,515,702,458,458
12207,491,98,250,12,292,309,340,591,728,611,611,807,807,416,706,737,417,417,215,487,215,458,458,603,488,540,54,779,487,487,798,470,417,417,706,455,458,483,706,435,706,706,706,435,435,435,470,483,706,458,779,688,688,779,688,458
12208,647,194,569,685,654,789,478,390,768,613,477,478,477,668,477,477,575,668,350,477,477,477,477,477,548,651,492,128,128,548,128,128,477,463,463,668,477,722,477,594,668,477,477,128,657,722,539,128,477,477,594,811,477,128,811,477
12209,418,408,750,559,704,653,641,696,586,696,432,332,719,253,737,527,599,470,737,470,749,527,566,527,799,527,599,749,599,527,563,696,408,658,563,654,749,563,563,749,749,566,799,749,566,563,563,504,799,504,599,563,566,563,566,504
12210,250,28,187,364,686,100,506,652,775,26,773,691,454,730,468,468,445,411,413,411,775,413,481,775,216,775,411,766,303,413,603,798,775,515,303,509,519,675,603,798,748,775,775,603,411,798,603,603,798,775,411,603,603,458,603,603
12211,4,682,108,410,783,137,107,277,363,573,103,757,729,202,145,145,805,145,319,145,319,757,333,333,345,313,333,143,177,333,333,333,177,333,333,333,333,333,321,123,45,333,313,123,613,353,277,333,82,333,277,175,45,313,313,333
12212,7,25,236,145,539,797,366,260,620,262,35,695,260,251,264,264,32,714,493,746,400,768,88,88,347,294,294,400,88,294,493,88,191,31,191,493,400,437,745,695,294,247,294,392,166,7,437,745,437,166,538,761,238,238,166,166
12213,58,215,371,732,493,404,166,659,633,656,423,552,440,412,557,412,132,256,507,722,722,31,371,562,111,562,401,287,361,361,22,722,31,371,562,308,361,539,692,692,500,371,562,562,371,371,562,371,371,371,371,371,371,111,247,562
12214,678,325,367,189,263,54,707,423,634,367,247,698,312,243,381,381,585,505,243,253,381,381,623,381,736,736,110,673,500,729,736,247,253,500,736,736,736,253,736,736,736,736,736,736,634,75,75,634,736,381,75,253,736,75,736,736
12215,33,614,340,730,418,672,142,761,618,36,210,598,810,810,536,500,148,500,43,487,568,408,328,568,691,717,736,717,463,691,810,463,717,810,810,810,717,717,810,717,810,810,810,810,810,810,810,810,810,810,810,810,810,810,801,810
12216,300,483,599,320,504,553,527,678,598,598,470,536,686,686,686,3,526,484,686,598,748,608,761,440,433,153,750,549,549,110,549,549,639,686,549,549,748,778,686,724,549,549,549,583,724,110,750,553,597,583,639,110,110,110,110,583
12217,800,489,208,238,263,607,190,668,788,760,657,727,800,492,492,492,668,492,668,668,668,463,492,668,668,668,492,508,686,668,492,668,492,668,668,685,492,492,685,668,492,492,668,492,492,685,411,492,685,685,685,492,685,685,685,685
12218,551,321,687,318,88,790,608,133,790,255,481,645,645,540,677,638,58,540,540,403,540,645,790,645,792,752,752,752,763,508,451,752,752,508,638,645,540,766,508,677,403,508,411,677,540,677,677,638,677,677,677,677,677,677,800,677
12219,603,295,136,106,25,101,793,725,647,621,603,364,510,154,326,326,675,798,326,326,770,753,753,54,509,591,26,415,753,415,415,591,536,536,547,456,547,510,603,520,520,547,603,520,648,603,93,603,603,456,665,665,603,603,458,415
12220,224,106,171,338,187,482,499,246,630,292,631,746,511,747,597,545,197,76,416,796,183,266,740,777,740,576,324,173,307,806,413,307,546,777,495,445,71,618,731,416,467,416,445,731,546,731,582,735,467,502,569,358,695,582,467,447
12221,174,213,399,171,809,362,437,710,665,797,463,665,570,656,626,437,414,6,491,491,491,203,203,570,5,626,110,626,203,203,626,626,626,626,626,626,626,626,626,626,481,780,626,762,780,645,481,491,626,747,780,730,491,491,491,491
12222,141,723,807,768,533,643,177,215,691,407,486,618,364,724,482,724,467,500,407,726,695,559,610,559,610,691,229,633,643,568,643,643,643,610,799,773,643,602,643,643,643,427,643,43,602,602,799,643,799,643,643,643,799,643,643,643
12223,791,764,461,652,236,157,489,350,456,722,592,539,517,726,810,705,560,615,615,753,592,592,486,615,798,561,561,615,517,517,592,592,592,784,592,592,592,592,592,764,592,592,592,592,726,592,592,592,592,592,592,592,592,592,592,764
12224,281,166,609,616,313,592,632,468,488,134,129,206,776,347,289,388,491,482,490,697,458,379,527,130,408,133,130,285,711,266,697,659,527,766,766,742,504,470,411,411,697,557,745,504,411,638,470,697,533,533,711,638,411,411,533,533
12225,89,802,498,747,661,247,605,664,593,402,574,402,664,118,369,664,553,103,402,69,17,602,484,664,229,17,274,664,771,369,771,664,166,25,771,771,664,402,771,783,37,771,771,771,771,771,274,221,664,771,31,771,771,31,519,771
12226,597,60,196,672,639,466,654,413,465,484,432,706,447,791,134,759,643,526,447,379,502,569,121,92,781,539,526,545,571,98,431,416,379,174,615,797,472,335,534,398,156,220,797,410,410,335,335,797,534,797,534,335,335,797,534,572
12227,524,211,760,36,390,499,573,398,716,677,579,398,722,665,665,809,715,809,715,701,809,499,760,645,613,809,787,809,701,809,809,809,722,645,645,722,809,809,722,809,768,780,787,481,809,809,809,809,645,645,809,809,809,809,809,809
12228,756,717,0,811,401,479,346,142,793,68,536,440,811,721,811,811,811,793,797,797,721,568,500,718,482,554,713,811,797,797,748,721,713,713,748,485,797,518,797,721,713,713,721,721,721,713,713,797,721,721,721,721,721,721,721,721
12229,470,761,427,439,0,765,557,138,678,697,697,348,419,639,639,639,608,639,639,363,639,108,422,363,640,422,639,427,566,427,432,363,718,422,639,639,718,566,422,642,666,718,639,639,639,639,639,639,639,718,639,666,639,666,666,666
12230,187,121,650,807,700,237,111,650,368,237,448,237,155,337,237,237,374,237,237,340,237,340,223,758,435,374,340,374,435,237,340,237,435,435,435,435,237,435,237,435,435,237,237,737,237,435,197,237,340,237,435,435,435,237,435,435
12231,706,508,664,35,417,665,679,362,43,417,753,411,417,455,455,679,312,428,428,648,428,428,411,411,798,409,603,523,428,540,428,428,428,428,428,428,540,648,428,648,428,540,428,428,428,428,428,428,428,648,428,428,428,428,428,428
12232,193,621,460,512,661,463,721,802,456,802,675,675,428,802,456,675,675,675,456,747,456,455,603,455,747,811,456,456,455,455,455,455,455,603,603,603,603,455,455,455,603,455,603,455,811,603,811,540,603,456,456,455,603,603,603,603
12233,477,390,86,722,701,327,273,384,569,647,647,693,686,142,787,647,809,677,677,647,565,806,578,303,805,303,86,565,433,303,565,806,647,303,449,499,433,647,499,110,647,647,565,647,565,499,725,647,565,499,565,565,565,565,565,671
12234,669,680,700,668,36,675,552,542,23,763,470,19,407,742,470,19,725,19,364,364,470,470,790,303,658,470,725,470,470,470,19,550,28,459,470,157,157,407,470,470,470,470,470,174,470,470,470,470,153,621,157,470,174,157,470,174
12235,38,758,556,693,518,434,722,576,225,500,417,753,528,528,515,528,515,528,528,705,528,528,528,528,784,582,321,528,528,528,528,528,580,792,792,528,792,792,528,792,792,792,792,747,792,792,792,792,792,528,784,550,792,784,784,528
12236,328,801,250,464,623,775,385,733,698,281,656,449,699,634,171,634,263,525,634,634,802,733,736,91,464,615,464,464,464,634,464,725,747,730,502,715,634,693,747,634,231,634,715,6,747,231,507,634,464,715,770,747,502,677,770,584
12237,600,791,245,446,810,216,171,454,110,495,495,184,621,688,784,454,454,688,184,633,184,184,184,184,184,580,184,435,184,512,184,184,184,220,184,688,621,788,538,184,520,184,538,184,184,184,520,184,184,633,437,437,586,586,586,633
12238,625,224,641,619,506,51,780,699,791,709,638,19,342,680,650,650,699,409,725,698,810,569,569,693,492,715,715,715,634,634,775,455,650,569,91,613,569,638,53,634,715,693,569,715,634,715,715,569,715,634,342,724,715,724,648,715
12239,712,340,170,344,446,109,492,788,673,715,114,806,650,578,171,416,19,416,492,810,612,485,413,683,762,683,810,696,594,675,416,683,788,416,416,416,416,691,792,733,691,601,601,648,601,788,514,691,416,416,691,603,691,691,691,792
12240,686,439,749,646,761,658,412,711,526,586,586,690,355,408,175,742,521,253,653,653,653,473,526,419,715,526,526,653,653,653,526,653,754,553,653,115,115,585,408,749,408,115,653,470,294,408,553,749,408,749,408,408,408,563,553,553
12241,316,717,804,75,766,469,190,427,523,491,437,787,726,472,422,726,3,40,385,496,439,12,747,121,747,773,747,385,736,161,469,130,736,161,747,439,762,620,250,526,705,478,777,526,654,526,571,777,777,623,720,571,553,470,791,504
12242,477,325,581,467,783,497,129,724,385,166,766,706,539,350,484,539,706,293,53,607,53,806,53,806,806,420,249,517,249,754,484,539,539,539,539,539,804,539,539,660,539,539,539,273,539,86,86,420,539,660,651,651,660,806,660,660
12243,508,580,797,615,384,635,107,780,473,503,636,615,615,515,515,615,615,508,481,481,415,503,523,568,68,613,420,420,615,508,481,481,415,722,615,459,701,615,459,615,715,780,459,459,615,492,459,780,459,492,523,459,615,615,615,615
12244,170,780,462,510,337,413,194,723,449,572,533,66,149,779,779,779,720,551,251,251,251,673,648,382,190,251,239,251,251,251,251,251,480,480,251,105,480,251,105,251,251,251,251,251,251,251,329,251,251,251,251,70,251,251,223,105
12245,519,559,527,397,110,599,249,568,498,498,419,498,498,498,498,498,498,595,545,663,600,261,599,526,571,439,599,500,498,599,599,498,439,599,439,599,608,498,608,439,439,599,439,599,599,439,599,599,599,599,599,599,599,599,599,599
12246,400,378,356,583,612,751,437,486,604,657,702,651,751,751,751,751,420,321,751,751,671,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,811,420,751,751,751,751,751,510,629,576,434,751,751,751,434,446,434,446,434,811
12247,219,456,725,427,100,669,565,414,404,682,480,463,480,280,725,669,451,725,463,628,628,260,423,260,669,636,463,575,725,665,480,699,192,665,400,725,260,480,725,635,665,725,699,480,613,699,635,260,699,575,725,725,575,575,727,43
12248,801,237,174,121,562,417,417,417,686,633,417,417,417,417,417,417,570,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417
12249,439,599,244,229,136,398,571,498,498,652,666,732,527,732,732,783,359,498,48,271,652,789,732,271,173,650,498,498,630,732,732,732,732,732,732,732,650,732,732,732,498,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732
12250,470,666,9,83,238,250,605,490,140,759,598,442,519,249,519,539,180,154,249,394,249,357,11,530,469,249,249,249,641,678,249,678,2,432,354,501,440,652,771,656,539,656,539,249,249,249,539,519,539,519,539,656,672,249,672,656
12251,639,586,246,167,279,439,99,599,654,749,537,498,654,467,749,467,732,557,563,654,320,199,749,697,199,654,767,467,467,320,749,749,749,467,467,467,467,749,467,320,697,467,467,246,320,767,246,320,467,246,311,246,320,537,320,467
12252,807,414,611,376,168,794,479,313,216,22,251,687,222,94,94,698,66,698,134,94,134,694,789,208,160,789,789,789,94,789,789,251,251,246,789,789,134,251,94,94,789,789,789,789,94,248,251,789,94,789,789,251,251,251,251,248
12253,459,392,755,647,119,380,728,774,472,477,329,91,459,477,755,245,791,459,459,459,236,410,459,459,410,756,459,58,459,567,459,756,501,616,245,752,245,459,245,459,459,245,245,77,459,459,459,245,459,500,752,752,459,482,482,459
12254,663,125,346,417,663,23,328,591,680,758,540,665,733,733,803,699,398,665,411,540,665,540,578,661,648,93,93,454,540,43,454,540,665,454,540,715,674,677,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,763
12255,761,634,775,705,299,287,522,210,434,661,522,782,68,68,345,345,43,776,411,411,668,668,473,473,210,668,345,668,600,500,345,701,345,803,345,668,668,413,668,411,411,668,417,345,345,345,417,345,668,345,345,668,668,668,668,668
12256,545,498,623,674,479,711,159,754,586,761,674,498,586,586,586,586,504,674,674,735,674,748,586,711,439,674,711,586,674,719,608,674,674,719,674,719,719,633,799,726,536,719,536,719,726,719,719,719,719,719,719,719,719,719,799,799
12257,605,706,749,602,276,199,325,697,662,365,783,650,566,466,274,513,513,89,482,783,624,491,433,156,499,499,156,566,717,526,526,274,418,499,717,766,449,418,526,717,717,526,526,526,526,526,717,717,766,717,717,717,717,526,449,717
