ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56
10703,283,84,496,439,466,764,749,749,749,749,749,457,504,504,504,439,439,439,439,439,439,439,439,439,439,696,696,696,696,696,696,696,696,696,696,696,696,496,496,496,496,496,496,489,489,489,489,489,489,489,489,489,489,489,489,496,496
10704,53,137,424,424,345,345,303,303,630,630,630,630,630,630,630,630,540,540,540,540,517,517,517,721,705,705,705,705,705,705,705,705,705,705,705,705,451,451,451,451,451,451,451,451,451,451,705,705,705,705,705,705,705,705,705,705,705
10705,12,244,203,764,452,693,513,513,306,306,416,747,747,747,747,416,416,416,456,456,456,722,722,722,722,722,722,691,691,691,691,691,691,691,691,691,691,691,691,691,409,409,409,409,409,540,540,540,540,540,540,540,540,540,540,540,540
10706,261,176,255,520,192,153,456,30,287,287,287,312,312,501,501,127,350,350,127,127,127,127,127,127,501,501,501,501,501,501,501,501,501,501,768,768,689,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,501,501,501,501,501
10707,12,86,574,571,571,534,534,94,94,20,20,20,761,761,761,761,506,199,199,419,521,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,448,448,448,448,448,448,448,448,448,448,448,448,448,574,574,574,574,574,574,574,574
10708,12,149,659,673,673,89,72,72,345,124,175,124,297,297,641,781,781,781,781,781,781,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,659,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459
10709,53,8,650,348,348,182,182,578,727,727,693,693,445,445,445,459,459,459,459,459,459,508,508,775,775,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508
10710,261,176,688,688,688,170,633,735,599,599,599,599,465,465,491,491,422,422,422,422,422,422,422,422,771,771,771,771,608,608,608,608,608,608,608,608,608,608,608,608,608,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783
10711,369,191,549,748,549,418,418,767,767,767,767,767,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666,666
10712,323,86,43,89,89,401,401,655,655,655,409,409,477,669,669,428,428,428,428,758,758,758,763,528,528,528,804,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,683,683,683,683,683,728,728,728,728
10713,261,128,787,321,449,549,802,388,504,427,427,427,536,720,425,425,425,800,800,474,701,701,701,701,701,701,701,701,701,701,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807
10714,347,287,574,513,408,132,668,668,238,250,98,184,379,379,379,521,521,521,253,791,791,518,518,518,518,417,417,417,417,447,447,717,717,717,717,717,773,773,773,773,773,773,773,773,773,773,698,698,698,698,698,698,698,698,698,698,698
10715,347,209,6,6,568,295,404,186,186,186,147,385,222,381,734,78,78,78,462,462,462,773,273,273,273,273,462,757,757,757,757,757,757,757,757,757,757,757,757,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520
10716,53,67,154,154,346,493,468,736,615,615,615,615,677,677,677,776,776,776,776,776,665,665,665,665,665,665,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677
10717,189,109,100,665,665,751,751,751,751,751,631,631,631,631,631,660,230,793,793,793,793,793,793,793,793,793,793,793,793,793,793,793,794,794,794,794,794,794,794,794,794,794,794,794,508,508,508,508,508,508,508,508,508,508,508,508,508
10718,28,86,132,40,40,28,661,334,592,592,224,624,364,364,674,674,673,673,634,634,634,505,505,505,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409
10719,347,237,749,639,224,220,448,448,720,413,413,197,643,547,547,547,547,457,457,775,775,775,706,706,706,706,706,706,706,706,706,706,706,706,706,706,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782
10720,367,249,285,720,720,720,616,616,586,586,586,599,442,442,783,783,783,439,439,448,448,448,494,583,583,583,583,583,583,771,771,771,771,771,771,771,771,771,771,771,771,771,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474
10721,102,506,766,506,506,599,599,602,387,602,210,210,450,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,766,805,805,805,805
10722,53,323,714,52,52,52,52,197,149,105,537,77,8,8,516,516,516,516,516,516,516,516,516,516,516,516,516,740,740,781,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740
10723,368,338,274,626,505,786,620,775,775,775,799,799,799,440,643,643,706,706,706,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473
10724,368,17,703,506,592,592,592,592,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792
10725,97,163,313,545,680,588,588,588,620,620,620,620,620,620,620,620,620,620,620,620,620,607,620,651,651,651,651,651,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620
10726,53,362,42,580,751,603,580,269,30,701,701,701,701,725,725,725,803,635,635,635,635,635,691,691,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580
10727,176,180,789,789,789,789,789,433,470,470,756,756,756,756,496,496,496,496,748,748,748,748,748,748,748,726,726,726,726,726,726,726,726,726,726,726,726,726,564,564,564,564,564,564,564,564,564,564,583,583,583,661,661,661,661,661,661
10728,347,103,129,127,358,42,42,297,627,285,285,505,505,505,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580
10729,28,88,444,224,623,623,604,484,592,749,749,749,749,507,507,571,571,571,571,440,440,440,440,440,720,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,448,448,448
10730,347,240,364,12,499,217,570,570,471,110,110,550,550,550,566,566,566,566,566,566,449,449,620,620,620,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,698,698,698,698,698,698,698,698,698,698,698,698,698,539
10731,261,397,494,397,397,592,805,653,736,736,549,549,549,521,521,439,439,439,553,553,553,553,558,558,558,692,692,692,465,465,465,465,465,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,608
10732,53,102,168,126,126,126,126,126,351,186,186,153,153,126,74,421,421,781,781,781,781,593,593,593,593,593,749,697,697,697,697,697,697,697,697,697,697,697,697,529,529,529,529,529,529,529,749,749,749,749,749,749,749,749,749,749,749
10733,53,263,615,645,536,730,730,220,633,633,786,747,736,633,633,698,698,698,806,806,806,806,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,492,492,492,492,492
10734,66,99,412,351,588,78,78,78,78,78,78,78,78,78,78,647,647,647,671,576,576,576,576,576,576,576,548,548,548,576,576,576,576,576,576,576,576,576,615,615,615,615,576,576,576,576,576,576,576,576,576,576,576,412,412,412,412
10735,347,377,691,244,244,28,233,7,750,750,750,452,754,650,650,498,498,498,498,498,498,498,498,498,498,498,498,498,467,467,467,684,684,684,684,684,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574
10736,185,250,661,661,599,599,599,599,599,599,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433
10737,80,481,95,608,293,293,783,783,783,783,659,659,711,110,110,110,537,537,537,743,743,743,743,743,743,743,743,743,496,496,496,496,496,751,568,568,568,568,693,693,693,693,693,693,693,693,786,786,786,786,786,786,786,786,786,786,805
10738,323,46,482,689,689,689,689,666,634,491,602,367,367,695,695,695,695,663,472,764,764,764,764,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,651,651,651,651,651,413,413,413,413,413,413,413,413,413,413,413,413
10739,226,439,750,750,526,526,439,439,199,199,526,526,526,526,537,526,526,526,526,654,654,654,654,654,654,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,557,537
10740,166,3,3,3,148,148,148,682,121,121,121,213,213,409,409,409,488,488,748,748,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487
10741,161,341,250,400,104,357,357,188,137,276,276,276,276,68,192,192,714,805,805,189,189,427,427,427,427,427,427,714,714,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,420,420,420,410,410,410,410,410,410,410,410
10742,86,276,521,168,195,402,555,292,292,424,424,424,433,433,433,433,437,789,559,791,791,791,791,791,600,600,600,600,600,600,600,600,600,600,600,600,600,600,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521
10743,207,67,401,396,396,781,540,446,770,770,456,456,456,518,518,194,420,420,763,763,763,478,588,588,797,797,797,647,647,420,420,420,420,420,420,420,420,420,420,671,671,671,671,647,647,647,647,647,647,647,647,647,647,647,647,647,647
10744,452,557,557,557,199,199,199,249,249,422,422,422,537,498,498,498,537,537,537,537,537,537,537,537,537,537,537,537,750,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,422,422,422,422,422,422,422,422,422,422,422,422,422
10745,166,229,724,724,245,484,484,754,754,435,435,610,610,610,610,610,610,610,610,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,513,513,513,513,513
10746,347,203,207,717,420,420,420,420,420,420,420,420,420,420,420,420,420,773,773,569,569,569,569,569,773,773,773,773,773,773,773,773,773,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717
10747,161,233,754,695,695,557,557,557,426,426,426,549,592,592,604,604,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,574,574,574,574,574,574,574,574,574,592,592,592,592
10748,174,762,418,418,507,646,684,684,526,526,526,526,653,653,653,653,519,519,519,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598
10749,368,131,759,536,698,689,689,689,689,110,110,166,779,527,32,424,424,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689
10750,347,199,656,172,663,73,482,686,638,638,455,455,749,749,749,749,749,749,749,749,749,749,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656
10751,368,69,725,111,237,809,809,264,264,518,286,658,658,658,658,455,455,514,725,725,725,638,725,725,725,725,725,725,725,725,725,725,725,725,725,725,658,658,658,658,658,658,658,658,658,725,725,725,725,770,770,770,770,770,770,770,770
10752,53,388,403,403,403,403,403,403,519,519,519,519,748,545,545,545,545,759,759,759,754,754,754,754,754,754,791,791,791,791,791,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808
10753,231,282,134,134,134,364,364,364,364,713,89,89,89,89,74,750,374,374,199,199,199,199,199,199,199,199,199,199,199,199,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660
10754,368,321,648,620,410,410,410,346,346,803,803,612,612,351,351,613,613,420,420,420,420,420,671,671,671,671,648,489,489,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,648,648,648,648,648,648,648
10755,347,163,448,552,600,600,322,322,322,454,769,769,769,643,643,643,643,643,643,643,490,490,490,490,490,490,490,490,490,490,490,490,448,437,437,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448
10756,12,12,484,448,448,448,224,104,448,448,448,448,448,448,448,724,552,552,552,552,552,552,552,552,552,552,523,454,454,454,454,454,454,454,454,711,711,711,711,711,711,711,711,711,711,711,711,711,711,749,749,749,749,749,749,749,749
10757,261,348,132,88,77,721,210,495,495,456,303,714,714,714,573,218,218,555,555,555,520,520,520,692,414,414,414,414,414,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,631,709,709,709,709,709,709,709,709,709,709,407
10758,367,324,142,653,142,766,766,474,332,332,599,599,599,527,527,599,599,599,599,599,599,599,599,599,599,441,441,441,441,441,441,689,689,689,689,689,689,689,689,689,689,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,599
10759,53,36,429,673,657,657,569,489,499,499,342,342,100,757,757,757,757,757,657,657,657,657,429,429,429,429,429,429,657,657,657,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569
10760,261,282,256,256,738,380,108,414,414,369,585,23,23,75,699,699,699,699,699,699,683,683,683,683,683,683,810,810,810,810,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693
10761,245,95,194,192,192,192,170,170,170,170,170,192,691,691,776,776,776,78,78,78,78,78,78,78,51,51,51,51,51,51,745,745,746,746,746,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745,745
10762,231,69,391,778,778,778,440,418,418,418,761,371,371,737,799,799,799,799,799,799,598,598,527,527,527,527,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598
10763,261,156,503,450,450,110,387,387,602,710,710,654,654,654,654,600,600,527,799,799,799,799,799,799,799,799,493,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,562,562,562,562,562,562,562,616,616,616,616,616,616,616
10764,261,337,451,688,688,639,387,440,599,599,599,599,599,791,791,791,791,600,600,600,561,705,705,705,705,705,705,705,561,561,561,561,561,561,561,561,561,561,561,561,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556
10765,53,400,400,638,770,733,733,733,733,733,733,733,518,518,518,518,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499
10766,80,222,335,687,107,82,760,143,161,186,186,463,517,517,517,517,809,725,588,588,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714
10767,347,368,419,498,808,808,808,98,98,650,369,249,688,688,498,498,498,684,684,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498
10768,80,284,275,275,275,143,143,74,186,186,186,636,411,411,411,504,413,413,413,413,638,545,545,545,638,638,749,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,604,604,604,604,604,604,604,604,604,604
10769,222,393,493,195,393,393,579,579,34,310,310,753,485,415,415,384,416,463,638,638,638,638,638,638,638,638,638,638,638,638,638,638,557,557,557,557,557,557,557,557,557,638,638,638,638,638,558,558,558,558,558,558,558,558,558,558,493
10770,261,393,683,459,459,611,611,611,611,515,515,801,728,683,683,733,733,733,683,683,683,683,683,683,804,804,804,804,804,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730
10771,261,176,55,651,755,17,17,195,195,411,268,682,752,752,592,592,592,592,592,636,636,636,636,636,636,592,454,454,454,454,454,454,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623
10772,53,7,43,11,458,458,11,770,770,770,721,721,700,700,457,695,695,495,409,409,409,409,409,409,409,451,451,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,451,451,451,451,451,451,451,451,725,725,725
10773,38,216,157,770,770,770,770,35,770,771,771,448,448,448,433,433,433,433,433,433,500,500,526,697,697,697,697,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,642,642,642,642,642,199,199,199,199,199,199,199,199
10774,53,86,16,16,800,179,45,257,518,361,361,682,682,682,123,94,94,94,94,94,94,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534
10775,95,293,359,655,776,776,451,423,423,170,747,747,518,518,518,518,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,674,752,752,752,752,752,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747
10776,53,365,760,303,303,362,362,601,139,139,362,362,362,657,657,19,321,321,321,446,446,446,572,572,572,572,572,572,572,548,548,569,569,569,569,569,569,569,569,569,569,569,794,794,794,794,794,794,794,794,685,660,660,660,660,629,629
10777,237,418,466,598,418,408,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418
10778,53,357,165,165,515,179,179,811,811,78,78,713,713,713,764,601,588,481,673,488,488,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523
10779,80,205,478,478,478,811,74,71,806,806,806,806,194,447,478,478,478,629,629,629,629,629,638,638,449,449,449,449,449,449,449,449,449,449,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692
10780,347,323,447,447,447,237,447,591,591,591,591,591,455,358,358,413,413,413,413,413,413,413,744,562,562,562,562,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493
10781,113,106,592,592,592,592,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,652,652,652,652,652,652,652,652,652,652,652,652,652
10782,231,331,185,340,404,425,131,326,326,21,682,21,21,21,21,121,580,385,216,216,216,637,730,730,730,216,216,216,745,745,745,745,745,745,745,745,745,745,745,745,745,745,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609
10783,166,368,498,808,712,689,689,339,770,347,754,754,353,594,594,594,594,811,567,567,567,811,692,692,692,692,692,692,692,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644
10784,368,291,779,490,536,566,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779
10785,95,293,775,741,457,457,804,680,620,620,322,680,680,505,505,752,752,752,674,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803
10786,53,310,369,290,435,479,610,754,697,697,697,484,799,799,799,435,435,435,713,713,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777
10787,176,217,229,424,653,653,653,653,433,433,408,526,688,650,650,563,563,563,521,521,521,521,521,521,521,521,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537
10788,347,347,12,89,667,664,127,127,42,42,42,42,42,758,700,770,770,770,770,770,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700
10789,347,804,49,49,49,49,83,271,271,233,233,233,233,776,776,736,523,523,810,810,675,675,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804
10790,347,385,504,433,433,720,720,720,382,382,204,600,600,754,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470
10791,203,314,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,741,741,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613
10792,368,218,251,792,792,481,481,481,166,399,399,792,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741
10793,53,231,789,655,789,789,655,655,655,655,655,655,655,655,725,725,417,417,417,417,417,417,675,675,675,675,675,675,675,675,675,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458
10794,53,95,371,533,100,809,809,657,657,728,43,423,423,728,728,728,728,728,728,728,792,792,792,792,792,792,792,792,792,792,792,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611,611
10795,261,123,20,339,663,663,696,696,95,132,132,187,779,492,711,505,505,505,505,505,505,780,780,665,665,665,665,665,665,665,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
10796,321,274,24,628,736,268,268,628,628,628,174,174,665,520,603,603,603,631,631,631,631,627,627,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787
10797,347,150,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
10798,53,154,644,580,437,580,601,522,127,127,505,437,604,615,615,615,615,615,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
10799,273,809,480,353,264,168,376,313,313,313,313,313,313,313,313,690,690,690,690,690,690,676,676,676,676,676,676,676,676,676,676,676,676,676,676,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690
10800,38,94,666,216,216,612,354,354,354,354,783,110,662,703,414,414,421,421,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551
10801,53,358,127,31,364,364,766,611,611,792,669,669,669,736,736,776,776,601,601,601,601,601,776,776,776,776,776,776,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580
10802,28,345,584,522,592,468,550,550,292,789,789,789,667,667,667,667,667,231,231,601,601,601,601,667,667,667,667,667,667,667,667,667,667,667,667,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584
10803,231,293,139,108,55,55,55,55,634,458,584,584,747,747,603,658,784,784,784,784,459,459,540,540,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699,699
10804,80,363,237,31,318,318,318,318,318,523,525,647,514,514,514,803,803,500,500,500,500,478,478,478,647,647,647,647,647,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478
10805,261,351,780,687,687,687,687,687,687,687,350,554,618,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797
10806,161,81,439,634,543,638,715,715,638,797,797,490,490,490,431,769,769,707,707,707,707,707,707,707,707,707,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,513,513,513,504,504,504,504,504,504,504,504,504,504,504,504
10807,261,7,401,621,728,458,458,458,458,458,458,458,647,647,647,647,446,722,722,722,712,489,489,489,489,489,489,489,543,543,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480
10808,261,2,724,464,780,724,724,724,724,600,661,724,724,724,724,724,724,724,724,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522
10809,347,244,787,110,570,353,192,517,296,296,517,517,737,737,737,737,583,503,503,426,426,426,426,426,426,471,471,471,471,471,471,471,471,471,471,471,471,471,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769
10810,261,46,409,487,679,481,481,481,481,481,481,481,481,591,591,591,517,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,621,621,621,621,621
10811,347,717,190,299,299,539,539,539,539,539,421,421,421,18,18,89,510,246,246,246,246,663,663,663,663,663,663,663,493,493,493,493,731,565,565,565,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797
10812,367,37,36,0,787,787,787,787,787,730,730,730,730,730,451,638,638,638,677,677,804,804,804,804,804,804,693,775,775,775,775,459,459,459,459,459,459,459,459,459,459,459,459,459,459,787,787,787,787,804,804,804,804,804,804,804,553
10813,368,248,281,303,303,303,687,802,802,802,778,728,728,797,797,797,802,444,444,396,472,391,391,657,657,657,657,717,429,657,657,657,657,758,477,477,477,477,477,477,477,477,485,485,485,485,485,485,485,485,485,485,477,477,477,477,477
10814,53,303,140,274,177,506,506,506,559,559,481,481,481,481,481,753,568,568,457,457,457,457,457,457,802,802,651,651,651,651,730,730,730,730,730,730,730,730,730,730,751,751,751,751,751,751,751,751,751,751,751,751,751,751,730,730,730
10815,207,3,356,16,381,317,317,61,608,608,539,539,399,399,620,620,793,248,36,800,800,800,800,689,523,523,523,523,523,523,523,523,523,523,523,481,481,481,481,481,481,481,481,481,481,805,805,805,805,805,805,805,805,805,805,645,645
10816,261,348,247,491,754,754,754,732,732,592,592,491,491,491,433,639,639,639,639,639,639,639,639,639,639,639,639,639,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,464,464,464,464,464,464,464,464,464,464,464
10817,368,55,19,583,583,583,10,388,356,751,751,751,751,115,115,115,115,115,709,624,624,624,78,78,78,745,745,745,745,745,730,730,576,576,576,576,576,576,576,492,492,492,492,492,492,492,492,492,492,492,492,576,576,576,576,576,524
10818,53,53,596,182,594,594,380,545,545,545,466,199,199,199,153,672,566,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,617,617,617,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443
