ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56
11693,686,379,697,545,440,435,720,467,737,506,652,808,426,737,737,571,571,571,571,571,571,688,720,735,571,571,571,571,571,720,546,571,719,719,808,571,571,571,571,571,719,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571
11694,305,136,259,137,703,517,745,745,745,763,763,763,763,753,763,763,809,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,543,763,763,763,763,763,763,543,763,763,763,763,763,763,763,763,763
11695,295,36,548,717,615,420,420,420,797,797,797,420,420,797,797,797,797,700,797,797,700,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797
11696,637,464,715,431,602,686,686,686,686,602,454,686,686,454,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686
11697,157,274,470,404,440,679,801,578,802,724,578,680,661,708,656,464,556,804,752,752,556,556,752,804,752,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,705,787,804,804,804,804,696,804
11698,213,797,496,808,582,773,683,564,449,629,805,564,449,568,805,805,481,805,805,805,805,801,805,805,805,496,496,496,496,496,496,496,496,496,496,674,496,788,496,496,565,496,496,496,496,496,496,496,651,496,715,565,651,715,496,496,496
11699,371,350,6,387,187,368,723,723,763,763,536,763,536,801,801,727,727,727,699,727,801,763,699,699,699,699,699,699,727,543,766,683,766,766,699,727,499,766,727,766,766,766,766,727,543,727,766,727,499,763,543,727,766,727,727,727,766
11700,112,159,354,605,418,697,771,530,666,666,406,406,666,557,557,666,557,557,761,444,590,590,472,391,689,553,422,612,426,681,612,564,612,612,612,612,612,612,590,535,749,519,697,749,447,802,673,775,751,417,593,591,673,571,635,753,417
11701,594,129,746,23,86,693,747,693,803,810,810,808,810,691,810,801,677,634,810,515,634,665,453,634,677,634,677,634,634,456,634,634,634,634,673,677,677,634,677,728,691,677,677,634,677,728,728,634,677,691,673,691,456,456,634,728,634
11702,23,396,78,51,627,669,645,782,782,782,669,782,669,782,782,782,782,782,414,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782
11703,788,14,322,189,250,666,187,368,739,474,474,692,178,178,739,474,739,692,470,810,474,474,739,785,474,692,474,474,474,692,474,474,493,474,474,474,493,406,547,474,474,474,474,503,503,474,768,474,474,689,503,474,474,503,474,474,474
11704,319,633,725,413,513,604,604,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,769,620,620,769,769,620,620,620,620,620,620,620,620,769,620,769,620,769
11705,51,567,522,477,523,409,575,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409
11706,439,507,545,306,590,523,523,695,454,661,623,623,592,643,592,610,643,610,610,592,633,592,592,432,432,432,521,521,633,592,432,521,695,695,695,695,432,695,633,695,432,521,695,695,633,633,633,695,633,633,633,538,633,633,695,633,695
11707,607,671,580,420,328,86,36,103,342,366,86,51,51,51,51,555,741,637,741,637,741,736,741,741,741,555,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,573,741,741,741,741,741,741
11708,499,214,528,528,518,528,528,528,528,669,669,528,758,758,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528
11709,330,594,346,174,429,797,446,525,446,525,525,525,429,525,525,525,525,525,525,764,525,525,525,525,525,525,525,528,525,525,525,525,489,581,525,525,525,758,590,446,758,758,758,528,597,765,758,525,525,794,765,618,525,618,685,713,660
11710,163,288,293,713,768,594,607,797,321,548,548,548,797,548,548,572,576,576,576,576,576,572,576,548,576,576,572,572,548,548,416,572,572,572,615,572,572,572,572,548,548,572,548,548,572,806,576,806,576,576,139,806,806,806,806,806,576
11711,526,431,626,557,77,721,784,642,695,695,413,695,413,413,413,413,633,520,648,651,610,603,738,677,610,651,413,651,651,651,651,651,413,651,651,651,721,413,721,651,651,651,651,651,651,651,651,651,651,651,651,651,651,810,651,651,651
11712,259,180,133,150,560,449,110,449,599,616,110,616,661,596,616,653,596,484,724,459,653,616,459,653,680,670,459,710,586,459,653,653,623,459,459,459,484,710,459,459,721,789,654,653,484,623,586,785,459,484,623,484,688,484,783,531,484
11713,521,634,709,709,456,624,625,709,624,709,709,709,709,709,709,709,709,709,709,709,742,709,625,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,625,790,709,709,709,709,709,407,709,709,709,709,407,709,709,709,709,709
11714,193,256,174,290,162,741,730,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741
11715,662,193,608,435,662,542,584,563,563,563,749,749,749,749,749,749,749,557,749,418,432,749,749,749,662,662,719,459,557,557,749,749,557,662,662,422,749,422,719,422,749,749,559,422,422,422,749,662,749,422,697,507,494,494,662,749,697
11716,775,607,209,22,68,583,810,213,549,638,419,444,808,444,450,503,707,474,450,510,510,510,510,510,618,449,707,549,618,450,707,444,707,450,692,692,707,692,692,510,444,444,493,444,510,510,731,444,614,593,656,510,731,503,74,799,444
11717,412,656,783,322,752,536,492,492,492,492,492,492,492,492,492,492,492,698,492,698,698,492,698,471,492,698,492,492,492,492,492,698,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,698,492,492,492,492,698,492,492,492,492
11718,578,707,633,686,522,708,411,788,788,788,788,557,788,788,557,788,557,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,518,788,788,788,788,788,788,788,788,459,459,788,788,788,788,788,459,788,788,459,788,788
11719,216,507,258,755,507,502,464,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507
11720,262,466,519,750,199,754,286,199,199,754,424,754,754,424,236,754,199,754,754,754,749,110,542,199,467,666,424,199,424,431,670,442,431,713,617,424,442,713,670,716,670,442,670,666,778,670,408,484,617,424,442,442,519,424,791,589,506
11721,34,262,229,406,541,457,457,413,413,754,754,662,545,494,494,754,545,494,502,545,502,545,545,754,549,436,502,549,549,754,545,662,545,545,502,549,662,502,436,436,448,448,502,436,448,792,470,754,754,759,408,722,754,426,513,513,513
11722,671,751,751,434,797,647,518,572,657,607,420,463,455,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,423,607,423,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607
11723,388,654,674,410,788,721,804,811,804,675,687,675,675,500,675,533,687,533,500,500,500,500,500,580,500,500,500,500,533,500,500,533,500,648,500,658,648,500,648,533,500,500,500,500,500,500,533,500,500,500,500,500,500,500,500,500,500
11724,668,274,423,216,505,691,677,533,683,523,453,453,691,453,453,683,691,634,453,515,753,753,753,753,753,673,753,673,753,673,753,753,683,753,753,753,753,753,753,753,753,677,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753
11725,427,248,286,351,698,572,644,629,462,40,647,539,273,701,40,701,506,800,273,800,79,768,800,368,541,744,798,798,800,798,541,583,541,541,541,368,368,692,350,781,368,368,532,692,777,368,713,781,249,541,583,503,807,777,368,807,777
11726,245,571,652,672,771,771,783,771,686,732,732,732,732,732,432,662,720,408,408,432,432,432,720,720,432,521,432,432,432,432,549,432,662,432,408,549,633,408,432,432,432,432,432,432,408,432,408,408,432,408,432,408,432,432,408,432,408
11727,809,329,246,253,275,786,570,596,679,570,570,679,414,679,414,679,679,679,679,679,679,679,679,679,631,679,414,631,679,679,679,679,679,679,414,570,679,570,414,679,679,679,679,679,612,679,679,679,679,679,679,679,679,679,570,787,570
11728,276,273,225,741,480,543,583,233,569,595,21,21,101,782,101,595,595,595,21,669,595,595,595,462,595,21,595,595,595,21,595,595,21,595,539,595,595,595,595,595,595,595,714,595,595,595,595,595,21,595,595,595,595,21,21,539,714
11729,536,536,502,667,536,616,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
11730,799,504,602,778,498,718,574,697,697,697,697,697,418,737,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,684,418,418,418,418,418,418
11731,10,174,480,330,450,458,764,541,541,533,533,533,533,533,597,597,533,533,658,533,533,647,533,533,533,533,647,687,533,687,658,647,658,658,647,647,533,533,647,533,647,658,647,647,533,533,533,533,687,533,533,533,647,533,533,533,647
11732,419,684,465,666,686,771,771,466,646,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466
11733,709,148,142,412,5,548,548,477,685,660,660,211,629,434,434,618,618,629,572,618,629,618,618,618,478,607,618,618,618,618,618,618,618,618,618,618,618,629,618,618,489,702,638,629,489,618,618,484,449,484,638,618,618,618,618,618,750
11734,685,391,391,53,78,576,581,513,557,513,759,513,513,754,513,513,513,513,513,754,754,754,754,754,754,513,513,618,754,754,513,513,754,754,754,754,754,754,513,713,754,754,549,513,754,754,754,754,754,754,754,754,754,754,754,754,754
11735,450,597,285,295,806,515,451,693,580,580,651,420,411,648,540,675,648,804,648,648,648,648,648,648,648,648,648,648,648,514,514,514,648,437,648,648,648,648,648,648,648,648,648,648,648,648,648,514,648,648,648,648,648,648,648,648,648
11736,763,243,634,763,790,677,645,780,748,786,481,645,786,786,645,786,786,481,645,786,677,645,645,645,786,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,786,645,665,645,645,665,645,665
11737,328,286,609,609,407,709,414,625,682,682,742,682,682,682,682,625,682,682,682,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,407,709,709,709,407,709,679,709,625,709,625,709,709,625,625,709,709,709,709
11738,695,437,573,745,745,508,409,634,634,634,634,634,634,634,634,634,613,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,428,613,634,634,634,613,634,693,634,634,613,634,634,573,634,613,634,683,634,634,508,634,634,634
11739,713,224,698,664,413,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431
11740,104,640,507,778,418,418,574,545,771,545,432,432,432,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,759,513,513,513,513,513
11741,541,726,610,572,726,772,668,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718
11742,577,763,575,508,390,693,691,420,428,489,751,751,810,810,647,647,647,647,647,725,647,751,725,480,647,647,480,508,508,647,480,647,480,647,647,647,478,478,480,647,647,478,647,647,647,712,478,647,647,647,725,647,647,647,647,647,647
11743,635,635,551,407,407,682,682,682,682,682,682,682,682,682,682,682,682,682,742,682,682,682,682,682,682,682,682,682,682,682,682,790,682,682,682,682,682,682,790,682,682,790,682,682,682,790,790,682,682,682,682,682,682,682,742,682,682
11744,211,423,429,507,451,698,698,416,445,416,445,481,496,445,693,693,752,693,693,693,804,711,604,693,693,423,518,788,693,788,810,674,674,674,674,693,518,788,749,518,693,518,417,518,674,518,788,518,788,693,518,674,674,674,695,557,693
11745,674,811,385,51,687,472,613,613,776,613,806,806,615,615,806,508,722,722,671,722,508,794,508,525,584,660,722,722,722,660,776,776,528,776,776,776,712,776,660,776,525,776,776,776,604,803,660,528,797,797,391,412,412,525,789,776,797
11746,505,673,693,95,569,416,638,581,437,685,691,806,416,615,572,416,471,773,758,615,569,758,758,569,615,615,569,773,806,758,485,569,412,615,416,717,717,758,773,485,411,485,758,773,773,485,773,411,773,615,485,485,773,717,485,773,447
11747,775,474,628,470,602,473,473,473,473,473,473,724,715,715,715,715,724,724,695,695,724,724,695,695,724,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695
11748,98,666,732,545,773,545,545,545,754,618,513,513,513,513,513,513,513,513,513,513,560,513,513,513,513,513,513,560,513,560,513,759,513,513,560,513,513,513,513,513,513,513,513,560,759,513,513,526,526,513,759,526,513,513,513,513,526
11749,511,41,788,504,725,504,656,504,553,721,553,721,769,769,449,449,449,449,449,449,449,484,449,449,457,449,449,449,449,449,449,449,457,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449
11750,458,69,166,33,599,441,530,530,530,441,441,530,783,783,783,783,783,783,783,783,783,771,771,783,783,783,783,783,783,783,783,783,666,783,750,750,750,783,783,783,750,608,783,783,783,783,771,771,608,771,608,783,750,771,771,771,771
11751,157,51,627,208,476,551,476,476,632,476,476,476,476,476,703,476,476,476,407,742,612,407,790,407,407,407,407,612,407,407,476,407,742,476,787,407,407,407,790,407,407,407,407,742,748,407,476,476,407,624,624,407,612,407,407,407,407
11752,424,145,450,729,787,682,461,612,461,481,612,602,787,600,590,454,711,696,688,696,561,454,561,561,561,590,561,561,454,643,561,454,688,454,454,454,533,454,454,454,561,454,454,749,454,454,454,561,454,749,454,454,454,454,561,561,454
11753,617,589,277,277,608,617,433,771,433,433,567,567,567,567,465,567,433,465,433,465,771,664,465,465,433,433,755,466,466,433,617,433,614,466,466,466,466,433,466,466,466,433,433,474,466,466,567,567,771,466,567,433,466,510,433,567,567
11754,487,784,784,705,773,674,717,717,416,416,416,496,565,496,453,453,674,693,674,728,518,518,423,518,518,518,518,804,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,417,518,518,518,518,518,518,518,518,518,518,518
11755,411,772,55,688,491,755,765,608,783,783,608,608,783,608,783,608,783,608,783,783,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,527,608,783,608,608,750,608,527,608,608,608,783,783,750,783,783,689,608,608
11756,624,78,628,691,505,613,691,428,456,456,680,580,580,736,736,736,691,736,409,722,736,691,691,691,409,691,691,736,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,496,691,496,736,691,691,691,691,691,691,691,691,691
11757,293,581,423,255,477,728,728,728,411,508,508,508,508,508,508,508,508,776,776,508,609,434,776,428,776,760,522,810,810,609,609,760,810,736,609,760,609,609,609,760,609,789,609,609,609,609,609,428,609,609,420,764,609,609,789,609,420
11758,107,682,682,66,517,747,810,446,446,728,698,763,669,753,763,753,728,673,753,763,763,763,763,763,763,763,763,763,763,763,763,763,763,680,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,543,543,583
11759,619,686,748,788,749,752,457,787,661,440,661,661,661,578,661,578,661,661,661,578,578,724,578,661,661,578,661,661,661,661,661,661,661,661,661,661,661,661,661,578,661,661,661,661,578,661,578,661,578,661,661,661,661,661,661,440,661
11760,797,707,510,253,413,737,543,737,737,504,490,490,513,807,490,504,427,504,504,504,504,504,504,510,504,504,504,504,504,504,504,504,513,638,470,638,638,560,638,618,618,513,638,560,638,638,638,513,638,560,510,638,426,638,513,638,513
11761,635,107,402,469,561,623,529,623,623,623,805,721,805,623,762,705,515,417,515,801,515,515,481,468,468,468,481,683,524,751,524,468,721,500,524,776,468,531,487,468,468,468,485,411,411,468,468,488,411,710,715,485,440,661,485,661,776
11762,472,496,132,597,447,741,581,411,746,793,581,803,479,708,479,708,715,459,747,810,651,651,762,810,651,762,762,651,762,766,762,747,747,762,747,762,651,762,747,810,762,747,496,488,747,747,597,747,764,496,651,651,747,747,651,496,496
11763,747,463,792,577,594,420,797,517,517,517,437,437,437,517,437,582,517,517,437,437,437,437,693,565,437,565,437,437,629,807,614,614,493,510,510,588,582,582,493,493,493,493,582,474,731,582,474,474,493,493,582,493,493,731,582,493,493
11764,604,575,446,760,665,523,451,451,804,733,451,609,776,776,776,776,776,803,776,776,776,776,776,776,609,776,451,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776
11765,575,574,626,681,287,630,630,681,681,681,142,681,681,142,229,491,689,441,441,491,689,441,441,689,689,511,491,689,689,689,491,681,681,689,689,689,681,689,681,681,681,681,681,689,689,681,681,681,689,681,681,681,689,681,681,689,689
11766,806,166,43,536,417,658,658,464,658,552,552,464,464,464,464,464,464,556,464,464,552,552,464,552,552,658,556,663,663,556,556,663,663,658,663,556,663,556,663,663,556,663,556,556,556,658,663,658,663,556,663,556,556,556,556,658,556
11767,174,463,384,580,415,747,688,688,708,688,699,688,688,688,745,766,695,695,775,776,804,451,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804
11768,200,47,780,206,665,775,603,712,675,648,675,628,628,675,784,451,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784
11769,766,615,22,510,776,620,539,429,620,572,548,548,671,548,548,548,620,620,548,698,569,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,685,657,620,620,620,620,620,620,620,620,620,620,620,273,620,576,620,620,620,620
11770,686,594,518,576,508,577,725,648,721,569,721,721,721,721,569,615,806,806,569,569,569,806,429,569,569,569,416,569,806,657,758,758,416,416,657,569,758,569,429,416,657,569,569,416,657,657,416,758,657,657,657,416,416,416,758,416,717
11771,758,328,34,109,689,713,425,770,423,770,770,540,420,540,540,584,589,540,797,797,797,589,797,797,797,797,589,589,589,660,797,725,725,589,660,660,797,660,514,614,660,589,660,589,589,660,565,540,589,540,589,540,725,797,589,589,660
11772,70,345,72,632,665,625,625,742,742,742,787,551,414,787,787,551,787,787,787,787,787,787,787,787,679,787,787,787,679,787,679,679,679,787,787,414,612,679,612,612,679,612,679,414,787,570,787,787,787,787,679,679,787,787,787,787,787
11773,202,806,773,684,419,750,562,771,778,772,772,772,778,778,778,433,778,778,718,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778
11774,434,624,625,683,635,682,682,551,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,551,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682
11775,284,275,107,275,243,742,679,631,570,551,570,570,551,551,551,570,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551
11776,233,360,409,725,426,620,692,445,615,445,517,717,673,412,769,429,806,769,769,769,429,576,769,620,615,620,717,769,492,717,769,576,769,620,620,717,576,717,416,773,717,416,717,416,717,416,717,657,717,477,806,615,416,576,416,416,416
11777,356,395,308,384,667,550,809,601,443,757,594,443,616,501,809,501,443,616,501,619,501,616,511,501,809,809,616,511,501,511,501,501,809,501,501,511,511,511,511,511,511,501,809,501,511,501,511,501,501,809,768,619,501,501,668,501,501
11778,138,507,697,422,422,732,732,732,422,498,498,498,498,519,498,498,422,498,498,498,424,424,498,498,498,498,498,589,589,767,537,422,537,498,589,589,589,589,422,498,589,589,498,589,422,498,498,498,498,537,498,498,498,498,589,422,767
11779,401,401,526,545,750,750,652,750,750,422,750,750,666,750,750,750,750,750,750,666,750,750,750,750,750,750,750,750,750,750,750,750,750,652,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750
11780,248,745,317,190,318,596,596,674,495,648,768,648,725,810,509,509,609,727,609,609,727,727,727,509,727,727,578,706,706,706,706,706,737,737,706,737,706,706,737,737,784,706,784,784,583,706,784,784,706,737,463,706,784,706,784,737,706
11781,725,763,486,648,584,648,784,423,423,500,423,500,708,724,724,724,724,792,724,724,792,724,792,724,724,724,724,724,792,724,667,455,792,792,724,455,724,455,667,455,667,667,770,667,667,667,667,667,455,463,463,667,455,667,667,770,770
11782,789,313,477,779,806,431,547,720,413,413,413,486,486,413,413,413,417,413,413,417,417,413,638,807,486,417,490,490,809,417,700,413,413,413,413,490,809,493,809,413,413,413,413,413,413,413,413,413,809,809,413,493,474,434,413,413,583
11783,662,184,208,721,373,506,807,545,545,545,545,545,419,807,545,740,545,545,545,618,545,545,436,545,436,436,436,618,440,447,545,545,545,545,545,545,513,513,545,545,513,545,513,513,545,545,513,513,545,513,545,513,545,545,513,513,513
11784,187,769,593,506,469,781,781,781,781,777,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781
11785,808,419,521,287,672,771,553,771,535,535,771,771,771,535,553,535,535,771,535,771,697,535,783,535,802,802,535,802,802,802,608,535,672,783,802,608,474,802,608,783,608,608,755,608,493,608,493,608,474,802,510,802,608,656,535,493,608
11786,653,322,496,386,417,680,633,509,509,727,509,581,581,560,581,578,509,560,509,509,509,509,509,427,509,427,788,417,578,638,638,788,509,427,458,458,509,458,426,802,435,686,638,638,638,426,802,427,426,802,610,509,662,509,427,509,578
11787,718,755,784,698,456,721,758,773,416,717,773,717,717,773,773,758,477,758,657,758,416,773,773,657,758,773,758,657,569,569,429,773,569,758,773,773,657,657,773,717,657,717,773,717,657,773,429,717,657,773,773,569,429,657,569,569,657
11788,11,161,379,783,777,652,544,652,652,544,652,506,622,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
11789,382,395,769,40,482,482,490,726,490,490,504,490,504,490,490,490,490,490,504,490,726,490,490,504,504,490,504,490,726,504,490,490,490,490,490,490,490,726,490,726,726,726,726,726,726,726,490,490,582,726,490,726,490,490,726,726,510
11790,32,545,484,774,449,134,660,620,572,620,620,572,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620,492,620,620,620,620,620,620,620,620,620,620,620,620,620,620,620
11791,679,43,485,417,762,762,762,698,698,698,698,747,515,485,594,747,594,747,515,515,485,485,485,485,485,747,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485
11792,531,71,736,638,769,413,464,707,802,512,413,503,658,521,483,483,556,556,464,464,483,556,556,556,556,556,552,556,556,556,556,556,556,556,556,556,556,556,556,556,556,542,556,556,556,658,556,658,556,556,556,503,556,556,658,503,503
11793,763,507,644,752,789,789,789,789,789,485,485,485,485,782,485,782,782,601,789,789,789,784,789,782,782,782,480,776,480,776,468,782,575,627,578,609,468,789,609,601,776,487,776,609,776,596,468,468,609,596,775,776,789,776,468,468,428
11794,26,23,326,194,532,127,36,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501
11795,516,668,510,177,717,451,538,592,545,457,592,721,496,592,592,686,500,556,500,592,500,592,500,674,674,500,674,674,674,674,674,674,674,674,674,674,674,592,674,674,592,592,674,592,674,674,592,674,674,674,725,674,674,592,592,592,674
11796,670,646,57,592,57,496,496,493,493,493,493,629,518,802,802,802,802,802,802,493,549,426,762,504,426,493,808,435,808,427,802,504,504,435,638,558,608,470,470,470,470,470,470,545,642,435,558,557,638,638,427,545,642,545,638,426,549
11797,464,719,426,482,642,584,498,498,807,546,546,807,807,686,807,686,808,807,808,807,807,807,498,807,498,807,498,807,498,807,642,642,807,808,808,807,498,498,642,498,807,808,808,498,642,807,808,807,807,498,498,808,642,807,807,807,808
11798,687,798,392,696,268,229,187,795,495,68,495,7,495,495,659,659,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495
11799,414,413,545,737,719,759,474,408,408,549,484,711,478,549,638,507,697,662,549,638,791,808,545,711,791,638,470,593,427,711,638,711,470,592,427,808,593,808,808,427,788,593,552,552,552,427,808,711,808,549,638,638,552,552,808,427,552
11800,708,211,655,518,420,420,518,518,518,420,508,736,597,665,691,691,691,691,691,691,691,691,691,715,691,428,691,665,665,752,665,597,597,752,409,752,597,752,752,752,597,409,409,665,752,752,597,752,752,597,496,752,752,752,752,752,730
11801,380,456,722,747,575,407,414,709,709,414,709,575,414,709,709,709,709,414,625,709,709,414,709,414,414,709,709,709,709,709,631,709,709,709,709,709,709,709,709,709,709,709,709,414,729,709,709,709,407,709,709,709,709,709,709,709,709
11802,554,620,711,651,801,674,679,752,473,752,633,515,414,677,753,473,473,473,430,468,473,776,776,776,627,776,485,507,776,776,776,776,776,776,776,776,507,776,453,627,776,485,507,507,485,485,485,485,507,507,485,485,627,507,485,485,794
11803,509,478,715,581,768,510,36,177,177,548,548,620,760,620,620,548,134,620,773,429,620,548,273,134,620,569,576,717,548,620,773,806,572,548,548,572,806,806,806,685,572,572,572,620,806,769,548,572,572,572,572,572,572,806,806,769,806
11804,736,389,618,764,371,470,68,619,802,459,501,619,616,470,644,656,536,536,483,483,491,802,644,491,718,689,802,802,802,802,491,644,483,802,474,689,663,802,663,663,644,663,663,783,802,802,802,802,689,802,511,503,689,689,802,689,503
11805,328,187,480,218,487,776,733,451,733,776,733,733,733,733,733,733,677,733,733,733,733,733,733,677,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,575,733
11806,418,536,481,463,515,453,730,505,747,485,627,736,485,508,485,485,416,508,416,508,594,728,485,746,485,456,753,746,673,485,621,673,746,728,673,728,634,621,634,456,746,673,746,673,691,673,673,728,673,508,728,673,677,673,673,673,673
11807,499,463,87,788,615,515,809,554,720,720,720,637,638,792,713,713,578,638,638,638,810,651,459,713,638,486,674,674,651,810,651,810,651,651,674,810,651,674,725,651,481,708,481,481,638,725,725,674,478,708,486,486,488,725,486,651,708
11808,505,335,310,128,36,809,809,809,809,809,809,480,581,810,637,637,637,765,420,763,747,436,420,459,647,651,450,417,420,417,417,417,463,647,463,420,417,420,638,647,417,647,417,638,417,417,647,647,420,660,693,417,417,647,647,608,417
