ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62
11118,240,831,638,596,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,47,454,454,454,454,454,454,454,454,454,769,2,870,454,454,454,454
11119,344,268,383,563,470,470,720,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470
11120,476,632,129,709,472,822,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,513,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649,649
11121,381,129,718,471,780,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,718,461,718,718,718,718,718
11122,803,356,712,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,63,851,520,868,868,868,868,868,868,868,868
11123,754,405,702,835,847,572,503,503,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,637,671,671,671,671,671,671,671,671,671
11124,268,114,216,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,101,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,689,599,599,599,599,599,599
11125,70,737,237,848,623,858,664,664,833,521,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,101,862,664,664
11126,810,863,448,18,874,18,292,865,292,292,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,461,788,788,788,788
11127,611,588,762,743,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,455,799,799,799,799,799,799,799,799,799
11128,210,236,756,755,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476
11129,691,575,245,362,585,415,585,449,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,378,499,499,499,499,499,499,499,499,499,238,499,499,499,499,499,499,32,594,499,499,499,499,499,499,47,99,499
11130,498,446,435,137,548,350,297,75,125,137,804,804,296,804,666,804,804,804,350,547,692,692,125,566,804,377,724,724,724,724,692,203,724,692,724,692,724,446,137,804,341,323,751,724,724,724,724,679,692,125,724,446,446,751,751,690,724,724,498,498,783,206,798
11131,497,475,317,651,632,520,520,520,520,520,520,520,662,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520
11132,309,46,659,600,645,608,608,608,649,649,608,649,649,608,608,608,608,608,608,608,608,608,608,608,608,515,608,608,608,608,608,456,608,608,456,608,608,608,456,456,608,595,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608
11133,233,836,721,577,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,709,780,780,780,780,780,780,780,780,780,362,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780
11134,747,143,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512
11135,597,325,215,748,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,479,650,650,650,730,650,650,650,650,650
11136,680,804,563,653,824,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,325,467,467,467,467,467,467,467,467,467,467,467,467,523,467,467,467,467,467,467,467,467,467,467,467,467,467,467,404,467,467,467,467,467,467,467,467,776
11137,281,649,862,699,722,832,784,862,572,755,862,804,804,586,804,666,804,832,832,308,804,832,249,727,804,804,804,668,804,804,804,804,804,804,596,144,685,804,804,144,804,804,804,804,668,804,804,668,804,804,144,804,804,668,804,668,804,614,696,668,804,614,144
11138,710,501,544,522,626,808,456,456,626,626,626,626,626,626,626,857,626,626,626,626,626,626,626,626,626,655,626,626,626,626,626,626,626,626,626,506,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626
11139,794,300,874,667,557,557,691,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,815,667,362,667,667
11140,549,667,874,522,737,629,629,629,495,495,495,670,530,689,670,589,589,689,670,670,670,607,670,721,689,444,649,721,487,530,444,721,721,649,666,628,721,444,628,444,444,444,721,628,721,721,444,721,721,721,444,721,721,444,721,721,791,721,541,721,737,721,721
11141,176,388,641,641,642,440,864,864,864,504,504,720,720,489,489,489,489,733,791,489,489,489,489,489,791,791,791,791,791,791,791,791,791,791,791,791,504,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,791,683,791,791,791,683,791,791,791
11142,215,496,489,826,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759
11143,515,737,796,784,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,809,456,770,456,456,456,456
11144,95,736,723,516,556,556,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,684,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553
11145,274,88,628,769,666,471,666,763,666,844,862,666,862,862,862,471,666,479,666,666,471,471,666,471,666,471,769,541,471,769,666,666,666,769,769,666,769,666,666,666,666,666,666,666,471,666,666,666,666,769,666,666,666,666,666,833,664,666,540,666,831,709,666
11146,68,561,766,511,521,670,670,521,521,521,447,521,521,521,521,521,521,521,521,521,521,521,521,521,521,714,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,660,521,521,521,660,521,521,521,660,521,521,660,521,660,570,570,521,570,521,521,521,521
11147,266,869,462,755,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660
11148,677,479,379,354,109,755,463,750,750,648,648,648,648,648,648,648,648,756,586,610,648,586,586,586,586,264,586,586,586,586,586,586,586,586,425,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,677,586,586,586,586,586,586,586
11149,812,771,862,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844,844
11150,771,456,817,602,741,710,710,710,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,873,525,513,513,513,513,513,513,513,513,513
11151,702,490,581,750,562,755,755,755,855,855,855,589,855,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667
11152,356,71,612,514,672,608,627,687,730,730,863,811,863,863,811,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,863,729,697,863,863,863,863,863,863,863,863,863
11153,778,369,539,740,604,749,456,863,456,456,456,456,456,456,456,456,456,601,601,456,729,601,456,601,601,601,601,601,601,601,601,601,601,601,601,712,601,601,601,601,601,601,601,601,456,601,601,601,601,601,601,444,63,709,601,601,601,601,601,601,601,601,601
11154,66,845,613,459,501,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,717,639,588,588,588,588,588,588,588,588,588,588
11155,553,551,825,832,750,741,470,470,470,470,470,470,470,470,470,470,470,470,470,762,470,470,470,777,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,271,470,470,470,470,470,470
11156,656,540,629,439,642,770,854,854,676,676,676,676,487,676,676,694,694,656,694,755,694,676,694,694,694,656,676,676,453,676,676,676,656,453,676,676,656,676,656,753,753,453,656,635,676,656,656,656,656,656,465,758,656,676,676,656,656,453,656,453,656,656,656
11157,211,27,801,517,617,517,517,606,650,517,753,753,288,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,783,753,753,753,506,674,17,32,753,753,725,753,753,753,753,753,753
11158,815,271,570,450,443,606,443,443,543,520,450,520,450,697,520,87,697,697,697,697,576,717,717,484,697,140,697,697,697,697,697,697,717,717,673,717,717,860,673,860,717,860,717,717,689,673,673,673,860,673,673,673,673,860,673,860,673,673,860,673,860,860,860
11159,288,714,615,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,439,447,447,447,447,447,447,447,447,447
11160,165,344,660,592,592,545,482,831,623,859,859,859,859,859,859,859,859,859,859,859,859,859,859,530,859,859,859,859,859,859,530,859,859,651,859,530,859,859,859,859,216,859,859,859,859,859,859,859,859,859,210,859,859,490,530,859,859,667,269,859,859,859,859
11161,383,835,606,518,539,509,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539
11162,134,204,493,794,822,670,670,670,670,670,702,762,762,762,762,762,855,702,855,472,855,762,855,855,762,762,472,762,762,762,472,762,762,762,762,670,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,526,512,541,762,816,762,762
11163,211,46,621,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,777,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,665,695,695,695,695,695,695,695,695,695,695,695
11164,588,26,581,571,716,716,580,580,580,580,580,580,524,524,524,524,524,524,524,524,736,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,736,524,842,524,736,524,524,842,524,524,524,524,736,655,736,513,463,729,597,524,736,509,736,669,513,842,798
11165,81,181,682,817,817,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,544,723,759,759,759,759,759,759,759,759,759
11166,663,776,653,261,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571
11167,259,659,517,729,753,636,751,751,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,157,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,598,647,647,647,647,647,647,647,647,647,518
11168,664,34,580,761,761,498,679,496,496,498,498,498,533,498,498,498,498,620,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498
11169,674,396,660,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792
11170,670,235,868,611,456,611,834,851,442,442,858,835,850,680,620,620,680,680,858,620,680,779,835,858,779,779,834,835,835,633,75,779,749,749,749,749,779,835,835,749,749,779,633,749,858,684,779,779,779,858,779,858,808,763,858,684,851,851,851,684,633,741,741
11171,718,875,763,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,721,605,605,605
11172,420,611,658,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,8,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695
11173,403,533,548,699,856,581,621,374,804,606,597,297,572,572,555,326,572,572,710,572,669,445,572,696,572,572,572,572,572,572,572,572,572,479,572,572,555,479,479,558,572,572,296,572,479,572,784,784,479,479,479,479,479,479,572,572,572,479,479,479,479,479,526
11174,66,73,221,720,720,637,637,720,535,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,74,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637
11175,290,794,482,847,477,678,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,523,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477
11176,272,271,721,796,816,584,584,584,584,584,584,858,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584
11177,214,393,770,656,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592
11178,608,452,262,509,527,526,479,605,605,479,755,755,596,755,462,861,593,597,789,592,789,789,596,789,789,789,789,789,789,789,789,789,593,789,593,789,593,593,593,593,789,593,593,593,593,789,593,593,669,789,789,593,593,789,669,669,669,669,789,593,669,593,789
11179,695,793,496,569,456,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,673,507,507,507,507,507,507,507,507,507
11180,365,256,638,513,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,507,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702
11181,371,710,604,658,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,326,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599
11182,586,157,875,590,642,714,642,642,777,642,642,642,642,669,570,706,706,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,801,40,570,764,467,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,825,825,570,570,570,570
11183,653,63,16,801,439,519,463,519,519,519,59,519,519,519,519,519,519,519,519,519,519,798,519,519,519,519,519,519,519,519,519,519,519,519,519,519,723,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519
11184,516,689,595,614,614,866,866,866,866,866,866,866,866,535,866,866,866,866,866,866,866,866,866,535,866,866,866,866,866,866,866,866,866,866,866,535,535,866,866,866,866,866,866,866,866,535,535,866,535,535,535,866,866,866,866,535,535,535,535,535,535,535,535
11185,828,494,514,556,684,501,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,802,764,764,764,764,255,764,764,764,764,764
11186,457,461,513,478,453,453,629,629,629,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,617,540,540,540,799,540,540,540,540,799
11187,351,655,489,543,657,837,506,674,674,798,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,32,598,598,598,598,598,598,598,598,598,598
11188,341,222,791,627,802,865,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802
11189,172,45,524,383,21,105,191,411,804,411,411,521,8,175,175,99,418,538,584,250,531,418,175,99,224,326,8,127,418,332,418,332,172,418,418,418,332,250,418,250,418,418,172,140,852,172,172,629,344,172,249,629,249,194,418,698,15,249,852,250,249,332,332
11190,754,831,718,457,457,678,678,678,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,163,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,754,709,709,709
11191,582,223,674,674,674,674,837,592,837,803,603,863,607,837,603,837,806,806,603,603,837,603,603,603,603,650,603,603,603,603,603,603,603,603,603,687,603,603,603,603,603,603,603,603,603,660,603,603,603,603,603,603,603,505,660,603,603,603,603,603,603,603,603
11192,818,369,561,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447
11193,223,219,460,563,764,818,489,489,489,580,489,489,662,241,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,568,489,489,489,489,489,489,489,489
11194,404,520,536,635,630,737,822,779,822,536,822,822,536,536,536,569,536,536,569,569,840,569,569,569,569,865,865,569,569,647,569,569,569,569,692,569,849,569,569,581,569,849,569,569,569,840,849,818,569,730,300,730,491,692,849,849,730,569,275,849,849,569,569
11195,718,651,541,589,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787,787
11196,799,870,638,529,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,702,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487
11197,347,686,801,650,650,624,588,588,208,588,588,749,588,617,588,588,617,617,617,617,749,593,617,779,617,653,617,617,617,408,617,297,534,520,653,588,617,297,508,220,653,534,534,617,534,534,534,534,729,653,534,534,653,154,653,653,481,729,617,520,729,16,582
11198,459,542,590,460,480,480,480,710,710,710,710,710,581,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,710,462,462,710,710,710,710,710,710
11199,613,190,544,544,818,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,834,830,834,834,834,834,834,834,834,834,834,834
11200,867,233,533,458,611,611,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,544,453,453,453,453,453,453,453,453,453
11201,583,590,583,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,300,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602
11202,720,356,796,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,601,828,75,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,126,655,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828
11203,791,797,763,859,859,859,796,796,796,655,655,655,796,764,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,859,415,859,859,859,859,859,859,859,859,859,859,859,859,794,859,859,859,859,859,859,859,859,859,859,859,859,859,859
11204,303,367,627,803,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839,839
11205,19,733,515,40,727,576,809,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,819,825,825,825,825,825,825,825,825
11206,214,373,533,535,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599
11207,615,455,748,297,488,730,695,505,848,543,488,488,488,488,488,488,488,488,488,730,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,264,776,488,488,488,488,488,488,488,488,488
11208,793,653,653,653,852,852,653,653,653,653,653,653,653,653,653,653,653,653,373,653,687,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653
11209,716,577,618,559,764,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,172,287,704,704,704,704,704,704,704,704,704,704
11210,542,801,779,532,830,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,354,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552
11211,599,774,280,488,110,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873,873
11212,667,658,576,490,514,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614
11213,165,594,40,739,739,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460
11214,307,552,568,522,783,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,583,524,204,362,767,767,767,767,767,767,767,767,767,767,767,767,767,525,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,639,621
11215,562,183,439,458,702,702,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,737,490,490,490,490,490,490,490,490,490,490,490,490,737,490,737,490,764,53,732,169,833,490,490
11216,396,63,689,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,453,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,645,305,678,678,678,678,678,678,678,506,678
11217,743,803,544,733,733,478,444,444,759,697,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,518,759,759,759,759,759,759,759,759,652
11218,277,250,451,845,660,660,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451
11219,457,870,517,463,851,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,826,632,632,632,632,632,632,632,632,632
11220,271,272,511,571,317,745,816,542,745,745,523,432,807,807,757,798,807,745,525,625,568,510,568,568,625,326,796,796,796,796,796,796,602,568,568,781,576,568,568,796,568,568,568,568,568,844,568,568,781,568,568,568,568,731,568,796,796,731,731,602,568,568,568
11221,840,450,659,640,779,586,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,171,724,690,516,198,586,521,747,724,78,724,690,690,645,724,724,586,690,724,280,724,754,724,724,724,690,480,280,586,724,754,480,480,724,480,586,586,724
11222,396,596,679,565,724,721,461,607,747,461,747,636,636,568,636,636,636,636,484,764,777,636,739,739,521,521,521,739,739,716,645,522,764,524,764,764,764,764,764,764,764,617,764,764,764,764,764,677,764,764,764,764,764,764,737,677,764,677,764,764,764,764,764
