ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24
10734,53,53,53,74,446,768,308,768,356,191,191,191,191,356,513,588,356,356,588,356,446,629,446,446,446
10735,490,639,224,639,639,666,562,506,450,123,450,761,461,461,450,461,450,432,474,461,650,650,783,249,249
10736,600,600,600,298,419,608,559,755,755,454,639,448,563,433,639,498,755,439,639,639,639,639,688,433,639
10737,221,221,260,474,355,260,260,199,199,199,199,602,274,199,199,199,365,470,766,68,68,68,68,274,368
10738,588,588,630,95,179,748,505,651,197,197,656,547,387,387,458,387,664,264,387,387,264,387,467,720,71
10739,494,494,494,545,507,600,494,498,696,537,696,586,537,494,408,537,610,711,537,422,422,422,422,422,422
10740,58,58,58,787,381,784,760,263,263,429,644,644,644,644,565,644,644,73,330,73,73,714,216,711,626
10741,361,361,203,236,117,156,73,531,377,159,35,187,383,286,140,274,392,264,189,28,36,297,53,192,192
10742,555,555,555,555,68,68,229,14,689,448,184,184,560,719,719,719,719,719,504,373,689,666,719,721,616
10743,522,522,725,671,486,499,583,728,775,456,480,677,518,627,627,533,533,627,627,597,627,627,627,627,677
10744,732,732,422,808,808,808,808,450,474,450,450,450,498,450,450,498,450,450,450,450,450,450,498,498,498
10745,656,58,553,498,331,507,704,737,769,769,769,185,769,769,526,769,769,769,610,769,610,610,610,610,610
10746,717,196,434,420,523,631,631,434,472,524,524,794,420,792,792,572,572,792,747,747,572,747,685,572,572
10747,502,257,610,781,552,801,552,450,666,552,552,436,552,552,557,557,557,557,557,557,697,557,557,557,557
10748,791,193,193,68,507,791,484,426,426,408,489,489,489,489,489,489,489,697,489,587,587,653,735,720,568
10749,791,791,463,96,553,553,474,616,322,322,562,704,447,704,646,646,506,132,719,719,596,596,449,441,373
10750,608,608,708,246,578,634,494,698,720,619,688,779,427,779,779,779,779,779,688,643,717,799,413,455,643
10751,701,701,701,657,572,177,603,480,312,518,514,658,445,208,753,686,445,86,764,458,658,792,728,658,445
10752,557,557,482,672,630,467,40,408,247,735,553,519,719,482,503,560,503,560,560,519,560,519,596,560,560
10753,478,320,694,320,59,123,394,560,313,560,407,407,407,407,407,407,407,407,407,32,407,32,138,407,407
10754,156,156,156,318,520,780,735,320,740,469,469,233,574,156,306,156,47,306,574,574,145,517,574,196,276
10755,413,339,169,691,135,71,654,750,662,71,140,140,422,695,749,247,437,12,422,422,422,422,422,231,422
10756,383,735,533,237,672,697,511,413,426,426,623,620,791,419,654,419,521,419,717,474,162,572,492,385,385
10757,456,456,738,155,518,645,520,712,712,251,190,115,714,251,109,682,58,682,115,58,109,364,58,243,243
10758,324,324,696,408,197,424,553,31,20,553,553,387,692,553,553,11,180,62,324,324,749,324,640,153,755
10759,325,325,342,744,496,207,207,573,773,264,203,177,203,203,203,203,203,784,496,539,177,203,784,203,203
10760,381,719,474,677,551,404,518,321,797,677,797,727,797,727,797,679,727,539,682,364,682,682,682,682,682
10761,708,708,54,366,581,136,159,691,691,691,538,407,45,667,480,787,787,130,360,538,45,787,787,45,667
10762,427,427,719,495,557,440,545,497,778,502,451,440,437,431,368,431,435,586,215,470,507,379,431,507,431
10763,450,0,0,509,368,324,756,718,644,408,780,618,727,68,727,644,688,644,490,720,321,408,321,668,608
10764,7,7,406,195,724,435,110,470,556,110,556,780,791,418,558,684,735,684,684,668,590,197,718,791,791
10765,463,463,679,86,775,451,580,677,733,733,733,733,733,804,804,804,580,804,804,804,804,804,804,804,804
10766,776,615,451,53,776,680,388,211,321,548,356,356,626,548,390,548,548,548,134,548,506,548,548,94,356
10767,666,666,666,339,389,498,64,332,688,688,586,599,688,688,688,64,64,64,64,779,586,586,64,779,98
10768,186,275,356,97,4,448,70,790,230,504,549,231,798,339,231,339,231,339,231,509,805,449,495,806,504
10769,136,136,136,136,347,448,411,560,339,560,789,805,504,789,415,504,504,789,51,789,423,523,411,789,524
10770,459,459,695,328,110,725,725,572,411,803,803,722,523,275,410,700,784,364,762,194,364,803,803,803,607
10771,424,424,737,668,788,710,473,764,89,760,752,487,715,752,715,752,752,752,711,752,752,752,487,615,752
10772,43,417,645,780,31,136,214,737,467,211,689,538,712,455,467,417,455,417,687,446,770,417,628,648,770
10773,35,35,770,692,689,688,668,557,418,689,689,689,688,668,668,668,719,668,668,668,668,600,630,600,600
10774,458,458,373,458,105,395,161,259,145,225,123,123,45,123,50,245,354,88,245,53,245,82,53,245,243
10775,685,685,583,317,583,611,611,540,773,700,770,811,411,536,455,811,536,455,455,455,457,536,536,792,792
10776,809,809,809,53,797,364,478,576,576,19,576,576,569,362,109,386,386,625,625,625,434,36,386,647,594
10777,697,697,537,750,777,718,718,732,666,666,666,732,711,711,697,718,718,718,711,718,711,711,711,711,718
10778,577,577,577,314,217,538,671,165,463,312,485,467,40,687,671,671,517,455,671,671,106,671,543,455,463
10779,74,74,74,74,205,194,108,395,339,301,176,176,794,148,794,794,342,140,176,548,176,548,513,417,176
10780,312,312,312,106,480,698,650,496,496,572,572,86,458,572,572,572,458,572,458,458,572,714,714,618,36
10781,592,592,592,599,593,527,373,450,593,719,498,491,740,315,732,408,711,529,421,187,187,187,187,697,519
10782,696,696,701,490,811,540,613,638,709,810,631,631,797,760,682,409,682,682,679,760,115,682,760,505,303
10783,689,689,689,653,431,362,362,501,329,770,263,487,281,487,308,487,487,417,216,308,487,417,417,549,207
10784,602,602,54,490,490,583,750,696,726,507,726,779,779,779,779,779,413,779,779,779,779,779,779,779,779
10785,776,776,481,481,615,481,804,780,580,580,789,789,789,789,789,789,789,789,789,660,789,665,752,665,665
10786,662,559,559,537,666,112,654,598,654,531,553,553,553,553,553,553,553,553,553,553,593,759,749,432,668
10787,771,771,377,599,373,750,549,719,630,759,592,592,783,527,719,558,482,513,552,513,502,513,552,553,553
10788,652,652,652,675,538,468,468,53,417,747,417,53,747,747,675,747,747,747,669,669,669,522,417,669,669
10789,244,749,749,602,599,245,633,650,599,229,499,643,573,459,524,573,643,524,524,643,643,679,524,645,645
10790,711,439,439,750,519,749,586,639,555,721,737,110,755,250,737,599,678,608,599,599,599,661,599,439,599
10791,613,613,613,613,231,283,175,493,780,569,569,607,569,480,480,480,794,480,480,480,480,722,257,576,321
10792,539,539,539,561,54,567,372,134,264,768,264,264,23,145,49,677,49,334,339,49,49,334,189,587,75
10793,753,753,702,446,679,708,517,758,477,804,804,477,655,804,804,655,782,687,687,687,687,687,687,789,687
10794,427,538,788,686,809,747,747,792,674,715,576,556,797,806,792,792,792,792,792,655,686,801,792,792,792
10795,477,440,440,650,696,656,792,224,506,123,177,437,801,488,802,36,36,36,610,448,609,448,436,805,243
10796,413,413,268,136,179,28,174,407,635,192,34,635,635,632,157,45,45,45,45,403,45,745,45,712,360
10797,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
10798,437,437,749,578,536,686,696,615,473,514,514,789,536,411,536,752,457,453,615,702,615,411,615,445,619
10799,809,809,348,722,690,353,315,114,333,72,99,99,99,99,403,296,99,133,99,356,133,99,99,356,356
10800,216,216,664,216,517,194,488,285,86,768,94,86,191,392,276,807,400,284,22,119,137,153,741,635,223
10801,120,71,71,216,548,582,499,518,480,657,528,463,456,456,456,540,456,655,540,680,518,792,540,540,540
10802,613,374,374,698,203,613,114,677,677,677,479,414,623,774,774,625,584,435,435,774,435,435,435,435,584
10803,113,277,54,603,103,601,286,587,256,78,603,11,746,11,543,11,543,462,746,552,429,462,601,547,601
10804,318,318,318,106,480,390,677,477,514,628,514,127,390,456,127,390,390,390,321,49,567,86,407,675,629
10805,687,687,410,410,667,667,609,493,390,785,785,773,390,607,607,589,764,607,584,773,619,619,588,671,634
10806,788,788,788,429,379,647,647,566,721,787,566,566,450,450,450,566,801,490,668,657,657,490,577,657,748
10807,264,264,264,264,53,458,458,520,712,78,597,712,712,525,712,712,485,712,485,458,712,485,712,712,712
10808,418,418,464,464,464,724,779,724,724,724,536,663,568,721,724,802,802,711,643,602,686,509,643,427,536
10809,787,110,110,787,89,387,89,404,481,295,787,0,0,787,519,787,0,0,759,641,529,529,787,130,674
10810,510,510,809,568,780,481,736,539,661,661,661,661,727,375,671,762,809,619,409,809,762,463,463,780,556
10811,289,289,805,130,541,317,89,496,382,37,276,690,420,25,382,276,276,305,204,382,353,18,353,353,37
10812,721,787,550,459,451,721,473,679,629,629,602,717,725,725,717,742,522,459,742,459,742,788,742,788,668
10813,594,594,694,248,273,314,218,384,615,89,30,53,615,615,549,53,615,496,549,410,53,615,603,447,569
10814,149,149,149,612,106,551,701,379,274,312,671,596,722,806,801,722,801,722,722,801,770,801,801,615,607
10815,729,729,106,533,811,643,628,773,748,582,558,630,495,73,590,492,787,590,692,297,787,513,673,495,673
10816,454,454,454,777,578,490,490,431,599,571,638,639,720,600,749,600,571,541,600,432,599,527,600,732,720
10817,8,8,282,428,691,308,809,446,446,446,19,446,763,19,380,434,364,729,729,409,729,729,4,4,4
10818,303,303,471,220,267,695,379,313,313,7,413,413,66,296,581,747,652,652,234,652,652,593,652,25,735
10819,643,643,623,566,592,705,470,549,578,552,482,754,545,559,654,654,720,559,545,654,654,749,654,791,720
10820,440,440,698,220,440,440,440,21,440,440,440,440,71,440,440,440,440,440,440,440,440,440,440,440,440
10821,601,95,95,95,417,601,601,717,601,736,784,485,736,485,485,485,657,736,485,798,675,417,417,486,417
10822,391,215,24,289,77,586,457,586,586,519,586,772,519,470,519,772,519,519,391,289,772,772,772,772,249
10823,36,742,388,183,515,629,636,533,533,533,533,533,37,515,492,515,492,515,384,363,477,492,275,477,492
10824,376,376,438,3,19,620,166,674,535,793,759,717,804,793,793,785,793,801,713,445,623,801,685,577,793
10825,221,325,23,632,169,272,233,233,71,114,118,84,114,196,734,734,197,734,735,323,197,323,102,323,313
10826,258,258,258,258,14,784,456,727,145,561,726,236,258,787,109,756,477,604,675,604,756,420,604,182,127
10827,799,799,801,103,711,470,721,659,711,563,470,448,439,439,705,711,600,439,711,600,599,600,661,711,726
10828,204,204,754,754,510,118,347,648,648,475,512,648,648,657,648,648,648,648,351,140,648,648,654,353,555
10829,183,183,183,803,24,421,126,596,390,411,415,415,725,701,701,448,561,701,504,561,785,710,701,779,737
10830,478,5,478,378,183,715,609,657,715,412,416,416,416,416,416,713,657,416,792,416,416,657,685,792,792
10831,88,88,658,607,51,500,797,88,88,139,139,177,446,540,390,540,751,782,709,390,540,709,751,751,751
10832,387,798,427,553,456,533,611,611,802,673,802,802,43,802,686,802,798,756,721,656,770,721,798,752,768
10833,734,734,734,116,40,410,412,446,809,100,100,416,365,365,100,100,747,100,286,633,286,702,501,100,547
10834,686,686,478,788,686,634,492,773,788,727,492,492,492,717,717,717,504,811,717,731,673,673,796,811,321
10835,87,87,572,257,378,53,3,540,316,123,123,685,53,273,316,285,396,285,123,304,304,285,304,304,285
10836,591,233,233,233,140,600,577,377,632,691,600,552,467,552,498,707,805,805,707,513,474,791,474,474,427
10837,568,568,486,487,427,713,518,592,499,412,483,779,779,721,799,799,779,799,552,799,721,798,798,702,510
10838,620,620,614,711,761,413,111,807,762,762,614,600,262,184,322,583,523,654,185,555,238,238,185,7,210
10839,536,536,724,578,633,536,536,752,578,490,578,643,788,536,643,643,578,643,643,437,788,643,643,437,437
10840,140,140,140,256,692,481,481,524,26,32,80,692,459,578,0,565,683,406,565,565,565,565,200,364,595
10841,575,575,575,575,616,412,809,583,748,455,699,699,274,487,725,748,409,580,651,725,613,782,575,613,505
10842,139,287,205,330,16,368,239,696,95,804,370,62,341,255,440,766,325,197,401,313,137,602,341,338,262
10843,783,783,783,213,510,659,781,663,663,788,593,741,678,678,536,498,727,796,261,485,284,110,796,109,661
10844,631,631,631,663,583,663,792,643,726,427,500,629,788,629,514,578,638,752,536,638,578,764,451,451,643
10845,526,555,155,526,537,620,761,672,96,186,179,555,244,777,461,608,245,732,469,759,574,574,574,432,646
10846,558,558,172,658,103,720,529,84,697,419,541,541,373,595,595,747,568,489,419,732,761,474,761,537,746
10847,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768
10848,499,411,411,749,281,581,751,631,631,803,515,691,508,515,518,753,570,603,580,679,753,753,782,753,753
10849,590,83,503,369,243,799,110,505,184,659,721,715,314,762,454,178,505,7,287,7,736,360,243,287,766
10850,309,657,657,409,187,713,435,737,791,791,608,129,712,384,61,129,384,608,247,603,610,608,243,162,162
10851,139,139,147,543,648,202,651,395,395,395,356,36,166,185,356,74,36,53,356,74,74,36,391,391,53
10852,213,213,213,645,634,789,749,793,552,451,797,492,797,806,715,797,715,797,797,409,514,715,806,515,803
10853,511,511,200,799,769,711,779,599,545,653,549,549,655,761,599,599,507,599,711,599,614,655,697,585,630
10854,509,509,509,126,676,588,355,317,388,444,365,382,797,579,428,728,579,428,428,643,660,428,632,89,570
10855,137,156,787,513,782,613,389,551,790,89,581,364,459,89,459,551,810,810,810,409,810,613,613,613,575
10856,469,469,810,263,518,634,208,53,485,463,485,485,634,634,745,634,634,634,784,797,634,634,634,463,634
10857,279,279,73,156,233,282,75,129,118,74,129,692,210,121,20,20,121,121,210,121,210,396,313,313,303
10858,132,132,415,141,407,403,624,19,477,318,318,318,190,190,245,356,245,280,245,245,245,245,356,257,356
10859,408,688,688,585,504,623,559,506,408,789,650,650,711,789,110,110,110,688,568,110,568,688,688,749,749
10860,612,612,612,285,244,352,322,381,74,74,791,381,323,381,381,381,381,381,381,444,211,211,211,211,701
10861,803,803,457,373,649,40,719,771,704,704,40,689,433,433,433,470,719,719,470,433,771,433,771,470,401
10862,770,770,758,758,508,722,768,665,540,540,540,669,297,601,725,601,758,601,758,809,601,463,601,601,601
10863,89,89,468,760,740,740,266,519,332,389,689,433,689,684,418,689,673,673,235,673,290,247,184,104,244
10864,123,123,102,221,376,395,6,187,474,211,768,493,504,768,768,726,561,6,633,701,701,434,701,100,127
10865,621,621,621,738,456,667,770,618,202,584,584,584,665,665,665,584,698,584,698,584,698,665,665,698,677
10866,417,417,550,633,43,665,115,647,709,647,321,321,321,647,647,647,647,647,647,126,275,647,560,687,148
10867,487,487,389,43,741,575,575,597,669,665,655,667,540,753,627,725,540,753,770,655,458,458,753,458,655
10868,272,272,272,784,33,298,197,176,56,56,217,516,167,85,85,394,382,85,449,449,449,449,449,402,271
10869,447,447,447,447,321,125,722,420,803,481,803,230,635,87,782,123,407,123,123,407,123,123,123,230,230
10870,526,526,526,670,537,537,507,484,529,526,661,537,479,479,479,479,571,571,791,507,808,464,720,726,507
10871,498,498,526,498,777,777,639,750,599,465,465,465,807,465,419,599,586,465,599,599,599,795,807,654,778
10872,712,216,775,760,698,798,708,602,602,411,473,792,554,492,706,500,801,568,752,568,423,803,752,473,473
10873,678,678,240,23,377,312,282,370,60,325,101,595,282,316,534,282,335,282,335,335,334,335,334,191,191
10874,619,619,140,746,788,604,736,698,437,626,626,762,698,698,22,698,698,698,626,457,698,626,626,626,698
10875,580,580,580,149,203,435,435,381,613,613,386,550,0,550,584,677,584,584,805,435,435,677,435,677,805
10876,760,417,417,654,643,499,651,502,368,717,720,711,368,499,643,711,711,585,732,805,736,585,585,488,659
10877,193,213,213,285,404,404,599,89,142,142,284,646,21,21,326,326,21,101,21,101,21,21,326,326,197
10878,755,755,126,328,336,740,692,150,577,43,150,502,43,43,758,667,755,197,577,667,577,458,520,253,470
10879,476,414,500,698,749,708,481,437,437,481,437,615,492,748,511,769,788,801,769,510,721,568,721,633,490
10880,559,673,389,559,394,373,646,771,771,474,433,771,433,771,433,771,771,750,433,433,771,433,771,771,735
10881,419,419,622,326,79,470,737,584,686,533,686,500,500,500,500,500,755,500,500,458,500,755,43,458,500
10882,596,596,596,237,244,427,663,199,540,672,199,199,540,199,199,199,599,444,199,444,444,700,618,513,411
10883,760,760,575,775,523,489,127,645,629,747,407,275,766,780,780,635,635,378,407,725,407,635,414,87,407
10884,384,384,384,334,130,0,145,0,811,333,287,811,148,211,388,560,647,211,629,676,629,629,301,301,140
10885,263,263,263,263,626,811,576,445,722,613,810,505,727,613,570,364,505,613,711,797,613,797,505,364,408
10886,459,459,717,410,543,660,115,768,650,603,728,650,728,728,728,728,407,575,728,786,728,804,728,804,762
10887,626,626,677,613,800,293,548,257,753,717,725,583,675,674,533,725,603,509,665,509,725,514,580,514,508
10888,591,591,456,431,215,661,696,369,369,558,369,299,599,517,759,693,62,599,33,692,130,119,459,470,783
10889,554,554,250,126,713,375,625,491,303,698,187,132,187,677,677,388,415,614,677,677,677,677,464,718,677
10890,663,218,218,49,658,486,720,594,572,594,594,594,680,594,680,806,680,769,478,715,769,478,478,478,478
10891,528,528,190,263,481,584,752,752,752,752,752,683,683,683,683,496,683,511,705,730,730,615,492,671,569
10892,691,492,143,53,551,255,53,132,297,255,543,741,53,255,648,747,648,53,389,747,689,468,389,680,609
10893,490,490,629,524,253,701,321,609,453,108,453,453,660,43,43,43,811,660,811,36,811,297,36,658,358
10894,750,123,123,805,771,135,781,253,668,166,807,590,556,704,720,704,704,408,704,654,253,96,166,654,413
10895,653,653,653,498,686,571,519,779,271,271,271,419,608,298,271,298,640,271,777,640,571,640,672,777,571
10896,665,580,580,132,127,457,463,139,139,139,139,555,139,143,586,127,586,73,653,633,330,584,787,381,623
10897,274,274,274,513,780,725,420,677,736,480,682,658,658,658,533,658,658,485,485,89,485,658,398,764,764
10898,752,752,457,514,487,505,505,780,507,789,762,110,730,679,730,515,515,679,665,409,665,409,550,665,414
10899,104,206,331,569,654,166,663,104,795,306,7,309,104,795,555,127,662,555,279,195,662,292,127,98,662
10900,802,802,786,221,580,665,773,607,720,677,775,615,798,798,677,665,486,752,481,409,607,453,708,762,515
10901,696,696,586,586,3,240,466,777,761,777,777,586,622,422,777,529,529,422,529,529,529,529,529,529,529
10902,518,518,385,111,623,413,385,467,467,468,623,464,389,464,623,413,623,498,623,623,633,648,662,654,413
10903,472,472,778,431,599,507,552,552,435,435,552,435,435,552,688,507,435,552,509,688,509,688,509,435,509
10904,686,686,749,638,184,468,659,638,566,571,571,509,659,659,661,689,536,661,661,536,536,536,536,536,499
10905,221,221,67,221,806,22,356,676,673,19,697,794,123,312,127,236,596,384,236,477,533,390,766,390,390
10906,668,422,422,574,439,697,574,586,545,563,563,642,433,642,642,545,545,586,563,439,563,545,537,504,537
10907,467,467,484,422,711,608,439,662,662,711,662,521,521,521,521,662,662,662,662,662,662,662,662,662,662
10908,507,507,791,684,68,185,810,23,23,23,23,416,705,484,705,484,416,705,773,484,693,773,620,620,620
10909,386,492,492,187,711,711,284,69,370,287,69,374,374,370,313,761,761,652,761,739,142,761,374,142,472
10910,620,374,632,133,125,12,521,333,89,322,306,521,322,74,159,376,800,800,5,66,66,355,66,5,800
10911,237,237,665,269,216,576,493,495,495,495,495,623,674,674,454,626,626,626,416,769,626,762,626,626,626
10912,554,554,157,293,3,142,121,730,613,613,213,629,638,129,88,129,129,129,533,303,764,638,53,472,337
10913,490,498,498,498,808,678,215,17,69,69,320,320,110,221,322,322,322,783,172,783,322,55,172,276,276
10914,376,376,400,364,403,305,305,305,181,181,181,317,317,181,181,317,181,317,317,181,317,694,317,317,317
10915,25,25,27,21,459,364,805,364,805,506,805,180,797,486,142,364,37,142,142,142,364,142,142,364,612
10916,599,599,490,689,651,656,375,797,73,753,788,100,258,420,596,753,596,110,764,435,531,809,455,756,253
10917,691,691,691,177,428,787,691,409,275,522,730,801,515,691,409,409,520,677,792,752,748,540,748,520,708
10918,115,115,115,115,411,427,565,59,803,806,691,446,669,485,708,691,776,665,691,434,665,680,680,463,737
10919,550,36,75,481,481,347,804,253,253,253,36,400,479,585,790,110,110,703,479,572,110,505,707,479,578
10920,677,677,19,578,725,559,110,802,464,464,619,619,643,766,423,634,633,766,720,568,724,522,571,752,788
10921,685,685,685,776,810,810,612,417,417,685,685,685,685,685,746,685,685,685,647,572,420,665,671,671,576
10922,636,636,53,636,53,728,520,720,520,525,736,493,476,597,493,493,493,525,100,518,804,95,760,804,698
10923,547,547,145,272,389,41,41,416,416,580,607,607,620,607,612,620,674,806,674,623,620,674,775,620,651
10924,807,807,54,491,111,388,216,459,722,595,776,523,636,653,801,568,720,762,762,476,722,730,805,607,36
10925,592,310,310,314,770,295,682,647,709,631,522,522,522,631,515,742,709,709,550,801,556,709,787,677,677
10926,571,571,78,771,435,527,527,593,315,474,469,668,704,668,668,668,563,553,553,553,519,759,553,684,432
10927,794,794,139,290,139,139,86,143,385,713,139,768,768,768,768,768,139,768,768,713,768,713,713,713,713
10928,409,409,514,157,349,36,416,790,704,634,36,803,508,420,489,697,802,687,803,489,489,489,489,489,489
10929,481,481,481,481,524,434,660,629,399,751,751,751,481,481,481,794,481,500,463,660,629,629,794,463,651
10930,567,567,567,311,162,567,708,567,567,567,567,567,567,567,75,567,567,75,719,75,592,75,75,385,385
10931,19,225,225,487,487,53,626,698,698,698,698,583,698,416,698,698,698,698,698,698,698,698,631,631,631
10932,21,21,523,523,66,339,211,170,261,506,606,21,606,606,606,606,609,609,229,609,543,609,609,570,609
10933,181,181,181,751,434,481,481,776,647,647,647,751,408,647,647,751,751,751,751,665,665,751,794,683,794
10934,593,593,454,642,658,666,548,537,419,750,750,593,688,571,639,688,559,452,639,571,688,688,498,199,199
10935,485,512,512,479,661,453,453,453,453,453,780,780,679,679,679,679,752,696,727,463,481,409,696,677,742
10936,271,271,271,380,289,343,544,289,374,249,672,689,292,289,289,292,401,771,401,153,153,292,497,134,401
10937,693,693,285,87,631,414,543,716,414,518,776,776,776,414,776,722,451,451,776,575,575,780,575,575,575
10938,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472
10939,654,654,654,654,557,279,808,474,474,408,527,527,639,433,433,557,761,433,761,433,474,557,435,599,761
10940,358,358,358,652,408,708,665,805,410,811,702,776,792,3,412,657,3,657,722,420,717,717,657,597,597
10941,600,600,600,545,799,754,504,584,608,584,584,584,599,599,688,599,688,549,688,521,549,749,521,599,599
10942,647,68,68,381,181,584,687,368,368,576,472,472,788,773,788,463,648,648,788,651,510,788,806,472,806
10943,213,213,313,370,481,578,788,43,440,440,440,440,578,556,578,458,578,458,458,536,458,578,458,578,458
10944,607,548,705,705,500,580,580,413,453,715,580,717,471,471,518,492,582,518,717,693,518,471,518,518,518
10945,611,611,611,802,248,385,619,433,436,545,436,794,664,466,466,466,545,545,285,285,545,285,285,545,507
10946,663,238,707,257,721,566,633,431,512,643,643,643,618,618,536,618,720,418,435,418,486,538,721,486,724
10947,676,676,423,115,115,407,671,660,701,508,679,683,493,493,493,727,500,671,493,364,607,691,420,500,683
10948,229,229,229,600,507,432,31,706,85,740,406,493,172,493,652,652,493,118,325,118,560,377,652,197,204
10949,592,592,592,592,704,482,726,482,454,552,688,688,418,454,749,737,810,791,791,810,600,791,791,509,509
10950,644,644,644,688,797,751,633,585,585,585,775,751,770,751,675,675,675,631,775,631,775,631,709,775,631
10951,86,205,205,692,348,245,26,86,236,87,569,708,708,629,417,255,417,211,569,723,569,569,569,783,578
10952,366,332,547,608,137,137,131,541,354,368,541,35,310,310,237,310,237,310,354,192,383,274,383,237,31
10953,545,545,599,526,762,643,735,766,529,567,766,732,469,732,469,766,735,469,166,469,68,471,748,243,448
10954,518,179,463,450,760,523,680,143,788,584,788,788,626,667,696,788,626,696,626,584,626,626,626,780,626
10955,95,95,361,215,424,668,424,781,649,649,424,424,490,600,697,678,668,424,600,600,599,500,526,599,586
10956,43,789,789,162,458,725,588,458,689,758,591,12,770,770,811,789,578,789,578,675,591,789,782,648,458
10957,780,503,486,705,451,496,730,517,701,701,701,22,18,40,555,632,361,388,787,24,632,539,385,208,596
10958,420,420,420,420,629,7,365,480,722,573,314,191,773,647,420,794,773,794,794,573,523,794,794,794,794
10959,4,142,403,48,489,489,515,48,48,48,48,48,48,48,89,48,48,48,48,629,48,48,48,803,803
10960,429,429,429,748,378,207,429,378,269,773,412,378,551,673,551,378,378,378,713,647,378,763,429,713,429
10961,788,788,788,457,803,500,809,762,460,460,460,460,460,460,460,460,460,460,634,634,634,780,780,780,780
10962,810,810,384,221,775,710,496,474,413,708,696,696,696,663,628,413,488,430,457,775,638,457,430,791,618
10963,134,134,134,252,383,470,162,643,177,166,643,500,458,643,547,806,806,806,806,572,806,490,748,40,748
10964,630,630,630,543,724,754,719,639,743,779,504,504,678,504,566,566,527,527,433,566,566,678,433,433,433
10965,204,204,204,447,23,119,650,478,572,509,572,572,572,572,572,572,717,717,717,769,504,535,576,620,620
10966,335,335,335,195,248,295,195,126,96,22,44,44,789,807,649,44,339,295,195,579,295,789,51,444,647
10967,410,410,427,410,507,680,410,616,556,423,500,616,722,730,730,616,762,762,715,594,762,762,700,453,616
10968,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470
10969,218,218,755,354,251,533,612,678,735,284,450,735,398,13,13,126,375,160,211,160,399,678,160,400,159
10970,756,756,756,252,451,275,423,705,801,782,409,409,683,36,683,275,505,410,665,747,736,274,409,762,634
10971,689,476,709,222,674,410,665,407,661,742,631,635,631,631,631,631,635,635,673,682,682,682,631,682,682
10972,321,203,203,231,259,615,295,22,805,805,414,690,670,747,245,660,660,594,660,620,660,549,620,548,549
10973,471,471,273,346,45,149,196,806,128,754,754,185,510,273,475,327,806,327,806,618,581,806,618,806,41
10974,121,121,121,709,723,474,492,447,576,295,187,474,485,637,366,366,283,593,22,673,444,178,22,673,629
10975,604,604,317,393,123,123,72,393,393,393,390,390,87,87,123,123,123,314,335,87,397,660,803,123,142
10976,468,468,768,725,468,786,683,811,459,459,700,665,423,423,423,700,665,695,665,741,667,665,665,665,804
10977,417,417,729,53,51,417,108,417,417,196,417,74,753,417,417,417,648,417,279,417,648,417,417,417,417
10978,759,759,750,339,761,279,377,96,781,605,553,712,246,266,62,712,62,71,68,490,490,673,553,68,14
10979,787,787,789,523,408,688,688,559,737,737,759,759,639,759,759,759,559,759,759,789,759,759,759,759,759
10980,577,577,353,620,334,333,353,477,384,576,477,437,712,648,458,539,479,458,633,475,440,413,362,435,712
10981,381,145,145,447,657,333,345,216,216,400,790,790,141,766,141,196,22,766,275,361,729,361,186,703,182
10982,773,773,168,561,576,492,682,784,561,752,752,688,688,803,803,378,688,762,471,789,453,789,453,568,742
10983,657,657,459,650,258,159,691,797,500,417,500,500,500,500,500,258,500,500,500,500,500,654,500,654,500
10984,799,799,19,373,779,561,156,457,214,100,389,457,54,389,389,389,339,339,339,95,339,339,339,658,491
10985,677,411,807,665,550,806,806,591,487,487,487,487,578,487,488,488,488,488,411,415,509,509,578,485,578
10986,455,754,303,605,586,718,513,537,684,507,598,598,448,435,598,598,598,598,684,732,598,519,600,527,600
10987,639,639,639,666,433,783,622,558,559,419,639,639,419,639,639,639,419,558,639,558,558,419,419,419,419
10988,210,210,210,225,706,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
10989,466,466,185,586,194,537,592,713,519,439,704,519,749,466,449,466,688,557,424,466,466,422,630,750,563
10990,686,686,282,638,98,155,418,499,135,142,553,138,238,238,754,397,754,109,754,754,754,754,768,785,397
10991,554,416,109,685,693,647,776,390,547,722,677,211,768,532,532,36,194,532,36,758,86,411,100,86,100
10992,762,68,68,593,598,598,791,408,408,526,749,749,749,749,563,563,749,563,749,418,563,418,737,502,552
10993,749,170,170,559,477,747,408,557,805,439,504,504,474,365,749,474,777,373,506,373,749,713,506,373,506
10994,710,386,586,470,504,504,504,504,571,504,559,559,418,586,464,559,482,711,559,439,600,711,454,482,661
