ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6
13556,1771,4760,4910,5220,4588,5762,5250
13557,6172,4272,4069,4150,6520,2065,6740
13558,6172,2468,4687,3546,4696,6774,322
13559,6172,6186,4687,6725,6441,7046,5188
13560,6602,3288,703,4061,5754,4928,5055
13561,3971,6548,5046,5220,4877,4079,4877
13562,1849,3809,1586,4275,3886,5933,4784
13563,3556,4931,5659,4912,4931,5239,5186
13564,4896,2468,4910,6241,6243,4966,4219
13565,1849,1882,3741,4975,5362,4127,1613
13566,1849,2468,3545,2362,2740,4251,3062
13567,5391,4343,6203,6838,4224,4889,6076
13568,1849,2468,3545,2542,2596,1079,3235
13569,6172,6186,4687,2198,5583,5376,6039
13570,6602,6049,597,5857,2737,4889,5660
13571,6602,4931,3545,2542,4983,4586,6589
13572,6172,2468,4687,4329,3924,5623,5823
13573,6172,2468,4824,7020,4486,5738,4488
13574,3971,4760,5290,5220,6394,4024,5558
13575,1849,2468,4687,3741,6000,6068,4597
13576,3971,3783,4063,5220,6904,6283,3877
13577,5391,6548,4298,4340,5963,4303,4240
13578,1849,1438,3741,6531,6572,5759,3645
13579,3274,4512,3759,3729,3894,4966,4145
13580,1849,1882,5851,5560,5233,3853,4145
13581,6602,1882,597,1874,5494,4351,1489
13582,4843,2096,3147,1684,20,2873,1633
13583,1849,2848,5851,173,289,5513,3797
13584,6602,4722,4910,4061,4282,5239,6952
13585,6602,5214,597,5857,3535,4454,5142
13586,6602,4765,5206,4694,5920,4583,7000
13587,6602,4931,4910,5632,5233,4966,4966
13588,1849,4931,5851,4669,4724,4931,5767
13589,1849,1438,4687,5569,4078,3899,4457
13590,6602,6712,5206,5412,5396,4428,4428
13591,5391,4699,5046,4742,4597,5876,6915
13592,6172,2468,4489,7051,6862,6725,3623
13593,1771,6548,3545,3545,3812,5837,6142
13594,4199,2468,6862,4929,5524,5797,6058
13595,6905,4118,4234,2742,2433,4941,1439
13596,1849,6186,4687,4669,6521,6550,5823
13597,1849,2468,4489,4321,4321,5837,5035
13598,5391,4931,3545,5876,5376,5876,5530
13599,170,3783,3545,4442,5233,4164,5697
13600,6172,4931,4719,5220,4060,5217,3846
13601,6602,6093,5206,5786,4559,4396,3846
13602,6602,740,5434,5487,6300,5818,6300
13603,6602,4765,5206,6018,3780,6757,4159
13604,337,4778,2831,5569,1525,2689,2689
13605,6602,6049,597,3624,3804,4228,5434
13606,3667,4778,7035,6631,4060,6283,5792
13607,5391,6548,5851,4822,4288,5738,3944
13608,6172,3391,4687,7020,3710,6341,5441
13609,3556,609,3545,6730,132,6588,5849
13610,4199,4343,4910,5220,20,1989,3871
13611,1771,6548,4910,5220,5524,5599,5055
13612,6602,740,5491,4304,3959,5453,6191
13613,1849,6093,5206,5786,6136,6649,4562
13614,1849,6937,3623,4329,4043,4363,4754
13615,4843,1296,5434,4081,4559,4301,4846
13616,4843,4681,3701,4934,4486,4199,4562
13617,6602,4864,615,6730,178,1568,6191
13618,3556,4760,4910,3850,5661,5599,6628
13619,1849,1882,4910,5412,6000,4412,6662
13620,3556,4019,5518,5220,5233,4498,3748
13621,1849,4931,6862,5560,4033,6412,5475
13622,170,3783,3723,3796,5233,3733,4498
13623,6602,740,5491,1314,4341,7021,5189
13624,3556,1882,7035,500,6787,4955,4955
13625,3073,3391,4330,6373,6176,4422,3623
13626,6602,5758,5451,6836,4151,5206,4770
13627,6602,4765,597,5857,3886,5342,6365
13628,6602,1882,4824,4760,1951,4412,3771
13629,6172,6186,4687,4057,4597,4941,6993
13630,3556,4760,3483,2944,5432,643,2897
13631,1849,3809,5207,6531,5384,4562,4562
13632,3971,2894,5269,5220,3886,4352,5018
13633,6602,5758,5862,6785,3959,4024,2112
13634,6172,6186,4687,4150,3857,5320,6818
13635,1849,609,3775,5601,4348,6283,4098
13636,734,4760,4910,4221,4655,4098,5055
13637,3971,2894,5290,5383,5854,4024,5433
13638,1315,1296,4723,5768,4559,5448,5652
13639,6602,740,5491,4358,4288,1267,1577
13640,6602,3288,5206,4742,5647,5454,6691
13641,1849,2468,23,4900,2493,1918,557
13642,5391,6548,6571,5220,3886,5637,5637
13643,3073,2742,4687,5077,4751,4751,6432
13644,734,4592,1586,5220,3894,6136,6454
13645,337,4592,3759,5220,4559,925,2620
13646,1771,3783,4153,4453,5409,4422,2851
13647,1849,2468,4687,3827,6190,3923,5221
13648,3971,2894,5457,4364,5963,6230,6558
13649,3971,6548,6203,6777,85,5468,2725
13650,6172,2468,4313,6986,4597,6731,6196
13651,6172,2468,4687,5077,4486,3943,6365
13652,3073,2742,6103,7020,5266,3605,180
13653,1849,1882,6862,4669,5233,5837,6379
13654,6172,2468,5851,4150,6521,3915,4125
13655,1849,1438,4687,6725,5248,6937,5869
13656,337,4343,6382,7051,6787,6762,4924
13657,4896,2468,3701,4479,3886,6428,6858
13658,6172,2468,3545,4742,4096,4096,5063
13659,3556,4019,3545,4442,3710,4897,6201
13660,1849,2468,4687,5786,4130,3836,4562
13661,3556,4760,4910,5524,4724,6243,3782
13662,170,4931,3723,6949,5265,5265,5055
13663,3971,3783,3723,6962,5233,3853,4070
13664,3556,4931,3967,3850,4039,360,4305
13665,1849,5580,4910,5220,5920,4278,6365
13666,3971,2894,5457,5220,5073,4024,5441
13667,6172,6186,4687,5077,6468,3867,3968
13668,6905,4118,2852,5569,1400,3594,4277
13669,1849,2468,3545,4742,6509,4351,6012
13670,1771,6548,5561,2944,4427,5679,5055
13671,6602,4864,5538,6730,6787,5538,4386
13672,753,3783,5290,4595,5558,6514,5558
13673,6172,2468,4824,4929,4695,4301,5767
13674,6602,6288,4910,4461,5233,6923,4061
13675,6602,6681,597,3624,1594,1433,4562
13676,6172,2468,3545,4742,6782,4127,7037
13677,6905,4118,4234,6777,3857,6922,6922
13678,3667,6288,5434,2981,4151,721,7009
13679,6172,2708,4719,4392,132,5433,3928
13680,6602,740,597,3624,4097,5762,6662
13681,3971,4343,3723,5755,3780,6243,4070
13682,1849,2468,4875,4253,4486,3867,4622
13683,3556,4931,4313,4742,132,5747,1900
13684,6172,2468,3545,5220,5754,5433,4984
13685,1771,782,3723,5220,6243,3629,5055
13686,1849,2468,4489,5077,5963,3867,4811
13687,5391,1970,2852,3985,85,3923,6810
13688,1849,1970,23,5099,5581,2101,3350
13689,1849,2468,5206,5003,6787,4459,6861
13690,4199,2894,1629,1174,2120,1267,218
13691,6373,4118,2831,6436,3772,6437,3580
13692,1849,3354,4687,6486,4789,4301,5876
13693,6172,6186,3791,7020,4029,6153,3944
13694,1771,3783,4169,3992,5433,5433,5433
13695,3556,4931,5206,4742,7038,5637,5767
13696,3556,4931,3545,4442,5797,4079,6606
13697,6172,6186,3701,5220,5633,4897,6340
13698,6905,4118,4719,6777,4795,5353,5530
13699,1849,6186,4687,7020,4130,5837,5539
13700,1849,4931,3952,5601,3959,6283,5558
13701,3556,4760,4910,5220,5433,5433,6086
13702,3556,4760,4910,7025,6241,5197,5555
13703,5391,4699,6815,1732,4766,5077,6131
13704,1771,6288,3723,5383,4288,6283,4070
13705,1849,1882,6054,6531,4151,5320,3895
13706,734,4760,4910,6241,5233,5538,5504
13707,6602,3288,6571,5412,4151,4301,5260
13708,3971,2708,3545,6838,5233,4127,4455
13709,6172,6186,4687,5217,4751,4751,4451
13710,6905,4118,2831,1089,4669,5467,4597
13711,3556,6548,5659,4493,4831,6746,5885
13712,3556,4931,3545,4442,5233,4127,5504
13713,5391,6548,2186,5066,3706,4696,4784
13714,5391,2468,4313,4742,6940,4422,4622
13715,3971,2894,4063,148,6243,4024,6039
13716,3556,2468,5206,4742,4496,6172,4909
13717,3556,3783,5239,7020,6243,5679,5433
13718,5391,2468,3488,1011,1816,4024,2441
13719,6602,740,6288,3624,6646,5199,6345
13720,6905,6186,6830,6973,1387,4897,6691
13721,6172,3354,4687,4687,4397,4264,6861
13722,1849,1455,5659,6196,5768,3851,4966
13723,1849,4118,3791,4597,5792,3768,3768
13724,1849,782,6054,7020,3710,4248,5055
13725,6602,740,597,6949,4342,4342,4453
13726,734,4512,3759,3850,4655,4966,6421
13727,6602,1882,4910,3850,3812,6757,4051
13728,4758,2831,6103,6875,4463,5877,6562
13729,1849,4403,645,5768,480,6283,6039
13730,6172,2182,3791,172,3437,1564,2702
13731,1849,6186,4687,7020,6572,4897,6672
13732,1849,4931,6862,7051,85,6334,6334
13733,6905,4118,4687,5066,2747,6437,6909
13734,6172,2468,4687,6241,5498,6068,6861
13735,3971,4343,5290,5220,6243,4024,5441
13736,5391,532,6862,7051,4033,5475,5475
13737,1849,1438,4687,5412,4789,4301,7041
13738,6905,6186,3701,7051,3710,5370,3549
13739,3556,3288,5206,5003,6404,4248,4451
13740,6602,1882,6336,1381,132,1595,3021
13741,3556,4931,3723,462,5126,4966,1421
13742,6602,267,5561,5487,4427,5598,5441
13743,3556,1970,2660,3699,5432,2065,6039
13744,6905,6186,4687,3866,6521,4852,4125
13745,6602,6681,4910,3618,6377,6399,5471
13746,6602,3905,5206,5412,5962,6458,6354
13747,6905,6186,4719,6631,2338,5679,6316
13748,6905,6186,3701,4667,797,4318,5067
13749,1849,2848,3741,6725,5851,6396,1681
13750,1849,2430,5206,148,6787,4133,6861
13751,6905,2468,6830,2742,4795,4422,3707
13752,1849,4931,2237,2709,1820,1006,6461
13753,3556,2708,567,5220,1525,5193,5193
13754,6602,4864,1202,7020,6646,6215,5055
13755,6602,1882,5206,3624,5920,4301,6306
13756,1849,2468,5953,5220,5233,6163,6881
13757,6602,4765,2660,3718,5723,6524,6039
13758,1849,525,2882,4597,6948,3602,5146
13759,6172,6186,4234,6725,3924,3602,1094
13760,1849,6951,4687,148,6497,5217,2229
13761,6172,2468,3701,4479,5963,6837,5767
13762,1173,2096,6103,6875,6787,5792,5792
13763,6602,740,5434,1011,3216,5453,6421
13764,1849,2480,4687,6486,5768,4397,7041
13765,5391,4778,5457,4461,5233,5717,6300
13766,6602,4760,4910,3624,4724,7021,6365
13767,6172,6951,5953,3970,6819,2120,5139
13768,3556,4931,6862,5876,5876,5468,3609
13769,6602,4722,597,5197,3426,4248,5188
13770,6602,4881,5632,1902,2439,4961,4961
13771,6852,532,4046,5220,6468,4363,5775
13772,6602,740,5434,2542,3457,4351,6461
13773,6172,6186,4687,4150,3924,6922,4597
13774,337,6548,4875,5220,5963,4935,4451
13775,1771,6639,4169,1892,779,5797,2562
13776,1849,1882,5851,4705,6787,4459,6241
13777,1849,2708,4069,5220,355,3629,4126
13778,6602,4760,4910,3618,5524,6386,5744
13779,3073,4118,4687,5220,4817,6935,6213
13780,6172,3391,4330,5117,5767,4511,4912
13781,6172,2468,6971,6725,6379,3943,5936
13782,6905,6186,6258,4669,2740,4303,3707
13783,1849,1882,5584,5546,6636,4127,4455
13784,3556,4931,94,5220,4288,3612,6167
13785,6602,1882,4910,3624,6191,6191,6602
13786,1849,1438,4687,6236,3857,6760,3701
13787,1849,6186,4687,6986,5932,4100,2405
13788,1849,1455,645,6196,6787,4248,6682
13789,6602,3288,597,148,6497,3913,6715
13790,3556,1882,4910,5333,6859,4738,5095
13791,6172,2468,6862,3649,3924,5876,5876
13792,1849,6937,4687,5220,3857,5320,5433
13793,1849,1882,6054,1381,355,4889,2725
13794,6172,2468,4687,7020,4597,6153,6713
13795,4199,1438,597,1011,423,2643,3870
13796,1849,4931,3545,6822,5233,5433,6365
13797,6172,2468,3952,7020,3560,5081,5081
13798,3556,2468,4875,2542,6550,6550,5823
13799,6172,2468,4687,4329,3886,4934,5829
13800,6172,2468,4687,4742,6041,6057,4148
13801,1771,418,5562,5755,779,5433,5769
13802,6602,3288,4824,6730,132,4909,4909
13803,6172,2468,23,5220,6859,6622,2499
13804,3971,6288,3723,5220,5265,5679,4505
13805,6172,2468,4719,7051,5362,3789,3762
13806,6602,4864,5451,6730,3729,2101,5434
13807,1849,2468,4687,6958,3903,3903,3903
13808,6602,1882,1564,2315,3836,3836,5744
13809,6602,4931,3545,5409,4812,5567,6004
13810,6172,2468,5851,5220,3706,3706,4846
13811,1849,6886,4687,4705,5932,6818,6201
13812,3274,5580,597,5412,6358,4723,5691
13813,6905,4118,4234,6725,2740,3580,4216
13814,6602,4931,3545,7044,6787,6926,6691
13815,1849,609,3545,5604,4288,5818,5835
13816,3971,2894,5290,6193,3780,6291,4244
13817,6602,6681,597,3624,4724,6328,3434
13818,1849,1882,5851,5220,4330,5086,2229
13819,6602,1882,5206,3624,355,3385,5697
13820,1629,4118,4719,4439,4096,4847,6025
13821,4758,362,6103,301,2747,2322,2705
13822,3556,3288,5206,7020,5920,4091,4658
13823,1849,1438,5071,7020,5265,4024,7000
13824,6602,6049,597,5220,3812,3629,5055
13825,170,782,4910,5220,3780,4640,5673
13826,1849,2468,4489,7051,4319,5637,3623
13827,6172,1438,4687,2804,6041,6937,4685
13828,6172,2468,5659,6725,6041,6665,4451
13829,5391,4931,4910,6838,7038,4412,6662
13830,1849,1882,7035,7020,4060,6163,5055
13831,6905,4118,3701,6777,4597,5320,4657
13832,6172,2468,3701,7051,3886,5320,6677
13833,6172,6548,5659,5003,132,6159,3840
13834,3971,6548,5046,4439,5233,6952,5858
13835,1849,1882,6862,3624,3804,6515,6515
13836,170,4931,3723,5818,4361,5818,4361
13837,6172,6548,4971,4401,4330,4462,3623
13838,3556,4931,3723,6949,5233,4342,4020
13839,1771,782,4594,5103,6243,5679,5095
13840,3971,4343,3759,5755,4004,4024,5744
13841,5391,1970,3545,5370,5233,2946,6713
13842,6602,3905,5491,3863,6646,5400,180
13843,6852,5214,4687,6233,4397,6971,3623
13844,6602,1882,3545,6455,6243,5679,6365
13845,6602,4931,4574,5516,4151,4098,4444
13846,5391,4699,1675,3696,6394,4351,1900
13847,6602,4931,5659,4742,3909,4652,6713
13848,1849,1438,4687,6486,5265,4248,5055
13849,6172,6186,4719,4479,4931,5376,6162
13850,6172,6186,4687,4667,6521,4422,4596
13851,6172,2468,23,4078,3857,5818,2307
13852,6172,2468,6258,4669,1816,6283,5088
13853,6602,1882,4910,3624,4724,3624,6039
13854,6373,4118,2831,5220,7019,5759,6755
13855,1849,1438,4687,5569,3857,5776,3623
13856,6172,6186,5923,2944,6906,2980,1211
13857,6602,4765,4716,6455,474,5732,69
13858,6852,3809,6382,5220,3488,4991,6602
13859,1849,1882,5851,4461,4559,4461,5880
13860,6905,4118,4687,4448,4883,3960,4129
13861,3556,4931,4298,7051,4282,6649,6649
13862,6172,6147,5071,5077,4286,5136,6230
13863,1849,4272,4687,1084,3886,5759,6691
13864,5391,6548,3545,4742,4288,5300,6365
13865,1849,311,3645,6730,178,2101,362
13866,3556,2430,2237,5220,4288,4405,2845
13867,1849,1882,3741,6725,4597,4127,4257
13868,1849,2468,4875,7020,4724,5756,5063
13869,6602,740,5491,3624,4724,6386,6841
13870,6602,3288,6358,6241,6787,5831,6028
13871,1849,3288,4875,5220,6787,6761,6131
13872,3073,2742,4687,5812,4908,6140,6861
13873,6602,740,3545,3624,5233,4966,4810
13874,6602,4765,5206,5197,4004,6560,4070
13875,1849,6681,5071,5220,6787,3913,5869
13876,3971,2894,5290,3259,5233,6952,684
13877,1849,6186,3741,5409,3813,6069,6062
13878,6373,4118,4719,4479,5194,5209,5830
13879,6172,6186,4687,4150,6521,3584,5823
13880,6602,4864,5451,6730,5596,4311,6039
13881,1771,6288,3723,6838,5233,5598,6039
13882,1849,6186,4687,4705,6863,5357,6076
13883,1849,4272,3791,173,4029,5738,6842
13884,3556,1438,2237,5220,3886,7056,6842
13885,3556,4931,4910,6836,3812,5837,5558
13886,4046,1438,5071,2804,6856,7056,4849
13887,6172,2468,23,3484,2740,6622,5065
13888,1849,2468,5851,4742,4330,6047,5075
13889,3556,4512,597,5220,6327,6757,4988
13890,6172,6951,3701,5220,5449,4626,4257
13891,6905,2742,2831,5077,3932,1287,5023
13892,4758,4118,3597,4667,4486,4879,6348
13893,3556,4760,4910,5220,4446,5433,5571
13894,6172,6186,4687,6373,6041,6937,4457
13895,6602,6681,4910,5220,6310,4278,6082
13896,3971,4343,6606,5066,4033,4097,4194
13897,3274,782,3759,5220,4224,4934,6950
13898,6602,4931,3545,6836,5920,5837,6201
13899,4843,2233,6906,593,4486,5932,6039
13900,6602,4931,3545,3272,6362,4897,4897
13901,6172,2468,4137,3773,4597,4422,6915
13902,1849,2468,6862,5412,5281,6064,5412
13903,6602,2016,597,3850,3216,4228,4255
13904,6172,6186,4687,7020,5767,5376,5171
13905,6172,2468,3701,4006,6782,6953,4500
13906,3073,2742,2831,5546,4096,4477,5020
13907,1849,2468,5659,5220,6979,4966,6601
13908,5391,6548,4298,4669,4669,6560,1690
13909,3073,4118,6103,7020,4571,3768,3768
13910,3556,609,5561,5220,3959,6386,5055
13911,6172,2468,3545,4742,6183,6009,6183
13912,6602,4722,597,5857,5581,4454,5792
13913,6172,3366,4687,7020,4486,1882,5441
13914,1849,6186,6236,3970,6468,3955,6818
13915,6172,2468,5851,7020,4597,4200,5428
13916,3556,2708,703,5220,1525,4591,6131
13917,1849,4626,4687,6236,4883,5320,6842
13918,6602,2016,4910,3624,5233,6243,6154
13919,5391,4760,4063,5220,5233,6637,4644
13920,5391,782,4063,148,132,6527,108
13921,3073,2742,4687,7020,5005,5081,3944
13922,3556,4931,4910,5004,4282,5818,5095
13923,3556,5758,5561,5220,4446,6514,4446
13924,5391,4931,3545,4742,4496,5300,4117
13925,1849,6186,4687,6725,4751,5086,5009
13926,1849,4931,3545,7020,6243,5591,4452
13927,1173,1296,1586,172,5384,6775,3102
13928,1849,1438,4687,3741,6384,5988,5988
13929,4331,5214,1586,5220,3574,6406,5441
13930,6172,6186,6286,5023,3924,4147,4411
13931,6172,2468,3545,7020,5963,5679,5823
13932,3556,4019,4313,6241,4286,4967,4741
13933,3556,3783,5206,4453,4282,6761,3846
13934,1849,2468,4824,7020,4789,5260,5260
13935,1629,6186,6054,4439,4330,2065,3859
13936,6602,740,4910,3850,5233,3853,4070
13937,3073,4272,2577,2778,3518,5366,2927
13938,3073,3848,4687,4150,696,4761,5829
13939,5391,6548,4719,4667,3632,4147,6131
13940,6172,6186,4687,5812,4795,4422,5828
13941,1849,4931,6862,5468,3924,5972,5266
13942,5391,4931,2118,646,5362,6312,6348
13943,3556,4931,3723,5487,5265,4041,4935
13944,5391,2858,6971,5220,2740,5357,5379
13945,6602,1882,7035,4595,6646,4091,6185
13946,4199,4343,4875,5220,5307,6055,6824
13947,6172,6886,4687,3741,4308,4562,5823
13948,6602,6681,4910,3624,5581,3995,3995
13949,6172,3354,23,3699,4236,5423,3571
13950,1849,4272,904,6486,5384,4151,3300
13951,6172,6186,4687,4669,4151,5623,4411
13952,6602,4931,4875,6836,5963,6458,5055
13953,1849,2468,5851,5468,4682,3960,5475
13954,1849,4931,3545,3272,5311,5342,6154
13955,3556,4931,3545,5103,4288,4361,6300
13956,1849,1438,4687,5217,5932,3899,3623
13957,6602,267,5206,4453,5233,6560,6201
13958,1849,6548,904,5217,6041,6937,1613
13959,5391,4699,2118,3143,6521,4941,673
13960,6602,4760,597,4061,6306,669,2439
13961,1771,4778,6336,4336,5563,1655,5799
13962,1849,4626,4687,5917,5005,6140,2724
13963,1849,1882,4687,5220,4831,6768,5095
13964,3556,4760,4910,4760,5233,6514,5055
13965,3971,6548,4313,3823,6646,3605,5081
13966,3971,4118,4719,3823,6948,3923,5081
13967,3971,2894,6336,6288,5073,5717,3643
13968,6602,3288,4313,6196,4445,3864,4859
13969,1849,2468,4489,4367,3687,6064,6382
13970,3556,1882,4574,6658,5265,4278,5055
13971,1849,740,5396,3624,5265,6386,5055
13972,1849,2468,2660,6196,6753,1412,6196
13973,6602,3905,3545,4061,5233,6243,5055
13974,4758,4778,2831,1966,6083,4044,2551
13975,6172,4272,5851,172,7019,29,777
13976,6905,4118,6971,5876,3924,5876,6567
13977,6602,609,3775,1011,4319,4351,6039
13978,6602,4931,5206,6836,6698,4966,5707
13979,1771,6548,3545,5220,4161,5454,5234
13980,6172,2468,4875,4316,6059,4316,3842
13981,3556,4931,6862,4669,5233,3649,4126
13982,6172,2468,5659,6486,3886,5826,7015
13983,6172,2468,5851,7051,4060,5594,5672
13984,6602,4765,4910,3624,4724,3629,6602
13985,3971,6548,3545,3992,6243,4259,6039
13986,1849,6186,4687,6958,3857,5320,7015
13987,6172,3809,6289,1190,5328,4517,6842
13988,4199,2858,6203,3823,5432,4351,6039
13989,6172,3563,5539,3484,4096,5976,158
13990,6172,2468,7035,4669,5178,3836,6723
13991,1849,745,4687,6958,4883,6314,4686
13992,6172,4931,3545,7020,5963,4966,5967
13993,5391,6548,3952,4669,839,1258,3179
13994,3556,1455,5659,5220,480,5717,6039
13995,1849,1438,4687,4321,6468,5138,5081
13996,4843,5700,6906,4081,4559,5513,1103
13997,6602,4931,3545,5992,5645,5091,5767
13998,1849,4931,7035,6725,3909,6283,4007
13999,1849,2468,4824,5117,6862,1412,4882
14000,1849,4778,6336,5412,6646,4248,6039
14001,1849,2468,5659,7050,6377,5837,3830
14002,1849,4931,6734,2944,6757,4839,3893
14003,1849,1882,6054,3624,6906,6710,5055
14004,6852,5214,3759,5220,6904,3368,6464
14005,6602,4864,5206,4694,6511,3544,6968
14006,1849,4272,3297,5992,6190,4448,5122
14007,1849,6186,5584,5569,1525,6636,6449
14008,3073,6186,3952,7020,4096,4422,6190
14009,3073,2742,4687,4081,5005,4057,777
14010,170,4931,3723,4595,4288,6400,5434
14011,1849,4272,2831,4493,178,5759,6881
14012,6172,3354,1586,4715,3857,5423,4562
14013,6172,6548,6430,5220,2338,2074,1469
14014,734,4760,4910,5220,4151,6386,5913
14015,3073,4272,4687,6787,4789,6140,3944
14016,6172,2468,5659,6132,132,6922,4846
14017,6602,1882,4875,6836,6243,6243,4933
14018,1849,2468,4687,5220,6863,2065,6139
14019,3556,1882,1487,1011,3216,1385,6122
14020,1849,6548,5561,5220,6787,5600,5441
14021,6905,4118,2831,3866,6468,5792,7015
14022,1849,6886,6971,172,2734,1918,2676
14023,6602,740,5491,4358,6646,5433,3541
14024,6172,1970,3545,4597,3959,6427,4597
14025,4199,2468,5862,6241,6787,3952,3749
14026,3556,4931,5851,7020,6787,5922,5386
14027,1849,2468,4824,4366,5920,5543,5020
14028,6172,6186,4687,7020,5932,6341,3904
14029,1849,2468,904,6730,6787,5972,5441
14030,6602,4722,597,148,4446,6511,4846
14031,1849,6548,5968,6730,4130,6283,4259
14032,3201,2468,4875,5220,6520,6341,4846
14033,6172,2468,4687,6986,5498,6659,4832
14034,1849,6186,4687,1190,3924,5376,4108
14035,3073,3848,4687,4455,4486,3580,5441
14036,1849,2468,4875,5674,5178,5433,4195
14037,3556,3288,4313,4314,4288,5650,5650
14038,6172,6186,4687,4669,4669,5767,5767
14039,6172,2468,4875,4329,5420,6172,6201
14040,6602,6712,5206,6836,4960,5433,5433
14041,6172,4272,4687,4824,2777,6437,3944
14042,1849,6186,4687,6236,5932,3663,5473
14043,1849,1438,1734,2804,3054,5136,5869
14044,1771,3783,4910,5220,4288,3544,4132
14045,2087,6937,4687,4173,3932,4751,5067
14046,1849,2468,4687,5560,3886,4889,6861
14047,1849,4931,6971,4669,5463,5513,5555
14048,1849,1438,3545,5117,6184,5759,769
14049,3274,4760,3759,4221,4224,6560,6129
14050,6172,2468,4321,7050,3932,4363,5829
14051,6386,4760,3759,3624,5596,5302,5055
14052,5391,4343,4875,5220,4478,4970,4037
14053,6172,6951,4687,5049,3932,3932,5494
14054,6602,1784,597,5220,6327,6104,5055
14055,6172,2468,4719,4569,6509,5837,4451
14056,6172,2468,5659,1529,6787,5969,5908
14057,3556,6288,4169,2944,6787,5091,6135
14058,3971,2894,5290,5755,6904,6291,5055
14059,6172,6186,4687,5220,4033,4006,5441
14060,6602,4931,4910,4742,3216,5199,6662
14061,6172,6548,3952,4669,6394,4218,6691
14062,1849,1438,5071,3624,3857,6121,5434
14063,6602,4931,4574,6836,5233,4039,5558
14064,6172,2468,3791,6196,2734,4935,3944
14065,6602,4931,5206,6836,6243,6401,4070
14066,1849,1438,4687,5077,6617,5117,4562
14067,1849,1455,6571,3645,4839,4301,6121
14068,3556,2468,5659,3545,4039,5837,4270
14069,4896,5951,4687,5220,3857,6140,5275
14070,1849,3288,5451,4461,4151,4151,4348
14071,1849,3288,4824,6196,6787,6196,4966
14072,6172,6186,4687,4822,4795,5401,6631
14073,3073,2742,4687,3823,4624,6314,4269
14074,6905,4118,3791,5220,5964,6731,4451
14075,3667,6548,6336,1011,547,1267,1489
14076,6602,3905,3483,6836,6243,6243,6662
14077,5391,6548,3545,4742,3924,4550,4244
14078,170,4931,4574,6836,4724,4767,5055
14079,6172,1438,4687,4597,6948,5582,6861
14080,6852,5951,4687,5076,4033,5776,5773
14081,1849,2468,904,6730,6787,4248,3580
14082,3556,6548,6358,6583,5854,6831,6831
14083,3073,6937,4687,5431,3857,5320,4113
14084,6602,4722,5434,4293,178,4248,5753
14085,3971,3783,2129,4595,4361,5818,5434
14086,6602,1882,4910,6476,5233,5400,5297
14087,4199,4760,2118,1177,2740,6159,5908
14088,6602,1455,5862,2622,5978,6798,5212
14089,6602,1882,6571,4694,4724,6215,7000
14090,6602,4765,4910,5220,4446,5433,5571
14091,1849,6186,5953,1094,494,4644,5848
14092,6602,609,4574,3272,6787,3853,4231
14093,3073,4272,636,6986,178,5831,5441
14094,5391,3354,1586,148,4358,5423,4654
14095,6602,3288,6734,6196,5920,4120,5744
14096,3556,2468,4875,6333,6134,6519,6348
14097,3971,4343,5290,5220,5265,4024,3963
14098,1849,4272,4687,5003,2735,6068,596
14099,5391,6548,7035,6055,5963,2120,5823
14100,170,6260,4910,4085,5589,6514,5558
14101,1849,2468,5206,4329,6787,4767,5744
14102,6172,2468,4687,7020,6787,4397,4151
14103,1849,2468,626,148,2559,1061,3623
14104,6905,4118,4234,6958,99,5320,5161
14105,6602,4765,597,4029,1574,5818,5434
14106,6172,2468,1250,1529,1691,2577,2705
14107,3556,3288,5206,6196,4151,6805,4859
14108,1849,6186,4687,5569,4751,4751,5009
14109,3556,4019,5659,5003,3710,4127,3846
14110,6373,4118,1351,2176,7019,2828,1563
14111,4199,4592,3759,4221,4151,4283,5558
14112,337,1330,597,1011,3909,6560,6259
14113,1849,4760,597,5403,6327,4966,7000
14114,3556,4931,4910,4742,3216,5300,6185
14115,734,5580,3759,5220,6904,5302,6039
14116,3556,4931,3545,6872,5863,4644,3487
14117,3556,4931,4574,6338,5233,4966,4258
14118,3556,1882,576,4595,85,6560,4597
14119,6602,4931,5561,5103,5507,360,3831
14120,1849,1780,4687,6700,5449,5776,5391
14121,6602,6049,597,3624,7038,5762,4985
14122,3556,1882,6971,5220,4697,2065,5441
14123,1849,6186,4687,6958,3886,6140,4129
14124,4199,4118,4063,5220,6195,5494,6412
14125,6172,2468,6336,7020,4288,5239,7000
14126,6602,4931,5206,4038,4724,4248,6407
14127,6602,4931,4120,6780,5233,4966,3581
14128,5391,3288,5659,3645,6787,4966,5035
14129,1849,4760,5206,6241,5947,5433,3623
14130,6602,4931,3545,5383,5233,3783,5706
14131,6602,609,5538,3793,6646,4966,4810
14132,1849,6186,6830,7020,6698,2315,3604
14133,6602,740,5491,6338,6306,6710,4668
14134,3556,5155,4875,4606,4282,4311,778
14135,3556,4931,5206,7020,4724,5913,5913
14136,4041,4760,3759,5220,6698,5599,5433
14137,6172,4931,5851,6531,3886,5086,3701
14138,3971,782,6383,1174,5233,4498,4784
14139,3556,4931,3545,4453,839,1918,5270
14140,1849,6186,4687,4687,6486,5376,6064
14141,1849,1438,3741,6545,6935,5776,4968
14142,6172,1438,4687,6236,3886,5759,6842
14143,6602,1882,5206,3624,355,5513,4702
14144,6172,6186,4687,4150,3857,6922,3828
