ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28
14120,557,682,679,679,679,679,679,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742
14121,524,586,586,586,748,571,570,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590
14122,730,409,428,525,671,715,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665
14123,130,417,711,788,780,788,788,788,788,788,703,693,693,679,560,805,693,703,693,703,703,570,693,805,751,703,787,693,693
14124,271,750,771,608,608,608,608,459,608,459,608,652,692,526,459,808,537,583,668,498,808,711,498,537,537,537,537,537,808
14125,431,431,431,431,431,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756
14126,585,583,647,647,780,751,647,647,751,751,751,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647
14127,660,36,36,36,36,794,671,760,760,36,730,793,793,793,496,730,793,793,730,177,793,793,177,730,793,793,793,793,730
14128,793,588,448,613,592,451,701,760,701,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,770
14129,696,625,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784
14130,243,508,677,456,456,456,613,456,456,634,456,677,613,677,677,456,613,456,634,456,456,634,634,456,456,456,456,456,456
14131,633,663,539,368,710,368,458,458,458,440,493,734,98,493,272,249,493,493,368,368,734,272,98,98,719,42,272,42,42
14132,573,751,693,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523
14133,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664,664
14134,596,572,572,752,752,456,456,456,468,508,410,410,410,410,410,480,645,480,485,480,508,485,508,485,480,596,596,468,596
14135,770,770,722,725,722,810,810,810,810,722,810,810,810,810,810,810,810,810,810,515,810,515,810,810,515,810,613,613,810
14136,598,804,653,598,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653,653
14137,810,695,504,504,737,504,504,749,504,504,504,504,695,463,463,695,695,695,695,417,463,695,463,695,695,695,695,695,695
14138,576,776,715,800,715,671,517,722,517,517,715,517,517,517,517,517,730,517,517,517,517,517,517,730,508,800,730,517,523
14139,803,691,615,492,492,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,615,806
14140,302,640,530,77,151,77,77,77,77,77,77,77,469,344,469,344,469,469,77,469,469,469,469,469,77,469,55,469,469
14141,86,459,609,609,609,609,708,708,708,708,708,708,665,708,708,708,708,708,708,708,708,708,708,420,708,420,708,708,708
14142,510,757,429,657,572,134,134,134,572,134,769,429,572,477,572,572,572,572,572,572,572,572,548,572,572,572,572,548,572
14143,700,515,703,417,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515
14144,625,407,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,645,782,782
14145,677,480,797,797,797,638,478,509,700,638,638,638,700,638,638,638,638,700,638,638,700,638,638,638,638,638,638,638,638
14146,775,553,483,656,432,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656,656
14147,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680
14148,486,775,739,440,440,500,674,486,486,486,486,486,486,486,486,486,486,604,486,486,604,486,486,604,486,486,486,486,604
14149,683,634,736,445,736,736,736,736,736,591,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736
14150,616,414,407,575,742,575,631,575,575,631,631,631,631,631,575,551,631,551,551,551,551,551,551,551,551,551,551,551,551
14151,243,533,790,570,570,790,790,476,407,787,787,787,787,787,787,787,787,787,787,748,787,787,612,787,612,407,407,787,696
14152,776,518,667,423,423,633,423,423,423,423,423,423,423,423,436,423,423,423,423,423,423,423,423,423,436,423,423,423,423
14153,500,633,784,784,784,784,784,423,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784
14154,696,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
14155,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693
14156,801,568,592,801,592,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,602,602
14157,713,484,711,705,711,563,711,705,663,663,805,408,408,801,408,663,663,705,705,663,705,705,801,408,408,805,568,805,705
14158,554,674,674,674,592,518,592,592,592,788,592,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788
14159,457,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696
14160,686,477,496,460,460,708,708,665,665,665,665,665,708,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665
14161,686,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571,571
14162,468,775,775,683,775,518,417,417,810,804,724,568,568,568,514,804,568,568,804,589,568,568,514,568,804,568,602,568,804
14163,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597
14164,419,466,494,494,249,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494
14165,811,674,417,417,478,518,797,797,797,481,797,447,447,680,797,797,797,797,797,797,434,447,751,797,797,797,797,797,797
14166,512,801,480,696,696,752,732,780,515,780,515,780,586,696,515,732,805,780,623,721,721,721,586,623,623,586,721,586,805
14167,683,804,415,488,645,415,415,415,415,481,407,415,415,415,415,415,407,415,415,415,415,415,481,415,407,415,415,415,415
14168,788,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663
14169,809,629,692,797,719,767,802,423,423,426,509,638,447,700,778,778,700,426,427,426,447,423,427,470,423,426,638,427,427
14170,792,647,807,807,591,802,807,802,775,440,440,507,721,440,440,440,440,440,440,440,440,440,440,440,440,440,775,440,440
14171,630,732,732,732,432,720,720,549,549,549,720,408,720,720,720,720,549,408,720,720,720,720,720,720,720,720,720,720,408
14172,413,549,563,563,563,697,533,775,775,749,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775,775
14173,335,671,412,417,446,414,416,412,572,416,416,429,773,569,569,569,569,569,416,569,429,429,569,569,569,569,569,569,569
14174,584,584,410,410,584,789,607,496,768,660,768,565,768,583,565,594,594,565,763,660,588,722,784,588,633,565,565,565,565
14175,19,100,760,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607
14176,413,458,435,440,610,509,440,550,440,458,430,550,775,775,775,430,775,440,440,440,775,440,440,440,440,440,440,440,440
14177,418,559,559,559,600,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559
14178,309,619,588,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464
14179,658,533,533,454,578,688,578,455,455,455,455,455,505,455,505,791,699,505,455,455,455,455,505,455,455,455,455,455,505
14180,724,752,550,811,485,437,420,811,811,653,653,653,752,440,653,653,653,653,653,653,653,653,752,653,653,653,653,653,653
14181,370,379,379,379,379,379,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641,641
14182,437,618,597,549,762,762,549,762,762,720,633,762,549,762,549,762,762,762,762,662,762,408,662,662,662,662,662,662,662
14183,748,788,792,578,578,578,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513
14184,600,711,711,484,484,705,484,484,523,523,523,484,523,484,523,523,523,484,523,484,523,523,523,523,523,523,484,523,484
14185,488,752,720,752,485,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724
14186,614,537,805,422,553,696,585,654,686,439,439,721,696,721,553,619,650,439,439,439,439,439,696,619,439,439,439,439,439
14187,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
14188,668,624,735,590,622,694,610,735,694,610,632,746,632,694,468,468,509,468,632,520,753,520,520,520,520,612,632,632,753
14189,607,569,429,273,203,657,273,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,657,139,657,657
14190,715,677,680,728,680,752,680,522,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680
14191,686,756,449,756,651,449,584,614,696,442,804,752,422,459,752,752,804,804,804,804,804,804,804,623,804,604,804,437,804
14192,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491
14193,5,565,703,573,543,693,766,517,683,647,809,510,510,647,543,510,440,798,647,647,647,809,809,440,647,647,647,647,647
14194,653,505,484,484,749,453,533,453,453,453,505,453,453,453,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
14195,459,770,583,770,770,583,463,675,675,705,675,675,675,675,463,675,675,463,675,675,675,675,675,675,463,463,463,463,675
14196,210,433,433,599,599,599,652,652,652,652,652,652,652,599,652,599,599,599,652,599,599,652,599,599,652,652,605,652,652
14197,800,701,585,705,727,459,705,484,523,705,699,705,705,705,455,523,699,705,705,705,705,705,705,705,705,705,705,727,705
14198,540,448,675,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448
14199,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545
14200,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417
14201,714,631,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682
14202,455,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751,751
14203,553,527,562,562,439,439,439,527,439,439,527,562,439,608,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527
14204,619,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714
14205,472,451,728,508,728,776,680,601,508,680,680,680,680,680,680,680,680,680,680,508,680,508,495,508,621,508,508,621,508
14206,620,769,633,633,686,633,449,449,752,449,449,805,805,811,805,523,752,607,604,604,805,686,449,533,607,604,607,607,722
14207,735,791,722,557,754,427,672,672,674,672,719,711,557,672,557,672,672,672,672,557,672,545,672,474,672,672,672,672,672
14208,802,791,521,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541
14209,798,520,780,481,725,725,725,805,693,455,725,557,557,557,557,557,557,557,455,557,557,557,557,557,557,557,557,557,557
14210,608,771,759,771,771,777,593,759,713,759,777,759,754,593,513,122,122,759,759,122,759,759,713,759,771,759,759,759,759
14211,493,810,489,708,708,420,708,708,708,420,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708
14212,499,522,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700
14213,691,528,736,728,728,691,691,691,634,691,691,691,691,691,691,691,691,691,691,691,691,691,736,691,691,691,691,691,691
14214,700,809,575,766,699,699,799,799,799,799,799,799,799,721,799,799,658,658,799,658,519,721,658,658,658,519,658,658,658
14215,492,650,709,631,709,709,709,709,709,709,709,709,709,709,709,742,709,709,742,742,709,709,709,709,709,709,709,709,709
14216,780,438,797,480,797,797,797,797,797,797,797,797,797,797,477,797,797,797,797,477,797,797,797,797,480,797,797,797,797
14217,445,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523
14218,783,586,656,686,656,623,623,623,732,732,537,696,749,623,749,537,808,623,623,623,623,623,623,761,623,623,623,623,623
14219,600,553,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600
14220,599,574,583,614,583,494,526,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494
14221,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549
14222,473,533,789,752,775,803,451,451,780,803,803,415,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803
14223,789,230,230,794,230,794,647,230,671,671,321,230,321,142,647,647,142,142,671,671,142,647,671,142,671,671,671,671,671
14224,720,477,715,524,591,445,591,445,731,445,445,445,445,445,445,445,445,445,445,445,445,445,456,445,741,445,445,445,445
14225,293,259,421,333,259,421,421,183,421,421,393,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
14226,736,540,634,528,765,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528
14227,792,792,747,747,788,788,788,651,695,651,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788
14228,463,775,647,634,728,677,597,764,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597
14229,756,487,696,696,756,756,696,686,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696
14230,20,84,229,156,357,217,640,640,640,250,351,761,761,640,640,491,608,640,491,681,681,681,681,681,681,640,681,681,491
14231,342,576,657,620,273,698,429,477,477,477,620,477,477,429,477,477,657,620,620,657,657,657,134,429,657,416,429,429,657
14232,509,725,770,770,770,770,770,770,770,583,770,486,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770
14233,406,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
14234,664,801,717,717,698,773,698,769,620,773,620,773,769,773,620,769,620,471,769,492,698,769,492,620,471,471,471,492,492
14235,129,264,541,114,147,735,735,115,351,469,115,735,735,735,735,735,735,735,114,735,735,735,735,735,735,735,735,735,735
14236,661,788,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643,643
14237,211,505,505,747,505,747,747,747,747,747,674,747,713,674,518,674,518,674,674,674,674,674,674,674,674,674,674,674,762
14238,682,578,692,449,395,449,692,594,523,538,692,604,449,594,538,594,594,768,594,594,789,789,594,789,789,789,789,410,473
14239,804,481,480,675,675,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463
14240,578,608,791,791,791,808,455,578,808,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754
14241,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509
14242,634,647,792,647,707,707,792,503,489,436,792,420,630,792,420,792,792,420,420,420,420,792,637,792,609,420,420,792,792
14243,652,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555
14244,603,753,753,753,753,753,766,603,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753
14245,536,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600
14246,797,485,717,728,411,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522
14247,673,673,515,515,766,696,753,766,766,766,766,451,766,766,766,766,776,766,766,499,537,766,451,766,766,766,499,730,499
14248,437,409,409,580,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409
14249,494,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599
14250,204,759,807,796,796,593,759,493,791,684,427,493,427,427,427,427,427,427,427,427,427,427,427,427,754,427,427,427,427
14251,751,485,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,722,540,540,540,540,540,540
14252,715,736,480,486,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463
14253,272,513,799,427,593,642,427,427,427,642,642,642,642,642,427,560,754,560,642,642,642,545,642,642,592,642,642,592,642
14254,569,728,722,540,722,540,584,581,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584,584
14255,576,492,753,728,638,550,721,731,731,731,550,731,550,807,550,550,550,550,550,731,731,731,499,495,499,550,731,731,550
14256,671,572,477,607,36,36,36,548,548,548,548,548,36,629,548,548,685,760,685,660,629,660,273,273,36,685,618,660,685
14257,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494
14258,572,569,760,485,667,607,485,410,410,789,36,410,410,680,410,584,789,789,764,594,607,410,789,410,420,410,789,789,789
14259,406,759,608,419,419,498,498,574,432,432,574,518,507,507,808,507,498,791,563,791,808,498,454,808,498,808,808,808,791
14260,653,780,488,488,488,724,502,552,502,638,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552
14261,697,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630
14262,457,457,792,633,633,633,633,662,633,408,633,633,557,633,662,633,633,633,633,633,633,633,633,633,633,633,633,633,633
14263,699,691,496,409,409,437,496,496,722,496,496,496,764,496,496,764,496,764,764,764,764,764,764,764,496,496,496,764,764
14264,418,802,784,457,568,638,784,784,784,552,552,638,638,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552
14265,571,618,684,560,498,498,519,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,652,498
14266,613,671,671,671,671,647,647,489,420,687,671,406,712,406,420,406,420,809,712,712,712,420,455,712,809,420,420,708,420
14267,697,519,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598
14268,667,407,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782
14269,486,559,638,559,713,504,504,737,737,737,486,490,504,604,486,504,459,486,459,459,486,486,459,486,583,486,486,486,486
14270,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
14271,780,689,502,502,502,457,502,457,502,457,457,457,457,457,457,457,413,457,413,663,413,413,784,413,413,413,413,413,413
14272,527,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466
14273,648,674,507,557,674,719,413,610,507,493,610,417,493,493,493,493,493,493,581,788,581,788,493,614,614,614,792,581,470
14274,482,769,507,616,616,638,783,610,610,610,559,610,610,610,610,610,610,783,610,610,610,610,500,470,610,610,610,610,560
14275,788,515,669,669,773,576,446,416,806,416,698,492,806,446,416,717,698,698,416,416,416,416,416,698,698,717,698,416,416
14276,491,640,640,491,491,491,640,491,640,491,640,640,640,640,640,640,640,771,640,640,640,640,640,640,640,771,640,640,640
14277,787,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577
14278,556,526,526,526,519,519,650,439,537,650,650,654,537,654,439,654,439,654,654,654,439,654,654,654,654,654,654,654,654
14279,660,569,569,569,569,806,806,806,806,429,806,572,572,806,806,806,572,572,572,806,806,806,572,806,572,806,806,806,572
14280,432,697,697,408,697,574,697,697,408,808,697,563,432,695,498,432,408,432,432,432,408,432,574,432,432,432,633,633,432
14281,753,786,801,780,780,801,801,801,801,801,801,801,801,780,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801
14282,543,428,480,447,797,447,478,701,701,647,701,591,701,683,807,701,701,683,776,647,671,671,807,671,671,537,671,671,671
14283,791,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467
14284,769,806,620,620,620,620,548,572,620,572,539,539,576,539,539,539,429,539,572,539,539,539,572,539,548,572,572,539,539
14285,580,580,580,687,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580
14286,143,594,620,620,620,429,620,471,620,548,572,134,273,471,134,548,429,134,342,429,273,273,134,273,273,134,134,471,620
14287,751,671,806,576,576,760,806,722,615,576,806,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,539,576,576
14288,804,518,420,420,478,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665
14289,803,700,463,667,792,667,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550
14290,651,683,481,481,803,515,803,803,515,515,803,515,803,515,803,803,518,803,803,803,803,803,803,803,803,518,803,803,803
14291,273,273,273,576,576,576,429,569,273,86,273,429,429,429,569,576,273,429,429,620,429,657,273,429,429,429,572,86,429
14292,480,691,810,647,486,486,453,540,721,656,550,656,721,627,592,592,627,627,797,794,802,720,807,592,538,702,702,592,765
14293,232,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713
14294,801,508,683,634,634,728,634,673,728,728,456,673,673,728,728,456,673,456,728,456,673,456,673,456,456,456,456,456,456
14295,740,463,307,630,450,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630
14296,451,667,667,724,724,724,724,783,783,550,731,667,667,648,667,667,648,667,667,667,667,667,667,667,667,667,667,667,667
14297,590,638,711,474,711,600,713,713,726,726,600,713,726,726,600,726,557,726,557,490,726,557,474,726,490,557,713,557,557
14298,506,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781
14299,508,728,601,522,550,792,665,792,792,708,792,792,792,792,792,792,503,792,792,792,792,792,792,792,792,792,792,792,792
14300,642,737,457,552,413,509,413,706,571,571,413,413,413,756,413,413,413,413,413,413,413,413,413,413,663,413,413,413,413
14301,684,718,718,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778
14302,417,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,416,539,539,539
14303,137,618,395,32,130,130,653,20,478,364,68,478,325,651,513,395,759,395,513,513,513,513,513,513,513,351,807,807,513
14304,663,570,766,788,705,780,705,705,747,780,747,747,747,780,780,747,780,780,780,780,780,780,780,780,780,780,780,780,780
14305,410,806,572,572,572,569,572,572,548,572,548,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572,572
14306,280,653,555,68,426,488,653,802,576,321,629,754,802,747,618,797,747,629,554,794,702,794,754,794,765,802,321,594,765
14307,689,454,805,604,779,779,604,688,688,557,581,493,688,504,604,791,791,707,489,493,608,557,707,656,608,474,470,809,474
14308,58,507,762,549,766,695,695,581,695,695,435,643,435,435,643,695,435,637,695,695,435,792,695,695,721,437,695,695,695
14309,677,673,603,720,753,753,753,753,753,753,753,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621
14310,675,648,810,683,515,456,728,728,518,776,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,456,728,728
14311,673,636,636,634,634,634,634,634,634,634,634,677,634,736,634,634,634,634,634,634,634,456,456,634,456,634,634,456,456
14312,197,781,199,740,199,740,740,605,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740
14313,708,765,429,765,657,569,416,416,657,416,717,657,657,416,717,657,717,717,569,717,657,717,416,717,416,717,717,717,717
14314,484,523,481,705,693,447,523,585,585,585,748,585,523,523,523,523,523,523,523,523,523,480,480,523,480,523,523,523,523
14315,730,769,471,416,416,416,416,492,685,492,492,685,492,685,685,615,615,615,615,492,447,615,412,471,615,485,485,620,673
14316,765,523,705,705,693,585,693,693,693,693,705,705,705,705,705,705,585,705,705,705,705,705,705,705,705,705,705,585,705
14317,766,634,637,488,472,722,653,637,653,653,653,653,653,484,724,653,691,653,653,472,653,445,671,653,803,691,653,653,691
14318,637,437,474,526,560,560,560,507,504,504,560,504,808,754,507,759,638,578,711,711,638,578,507,711,486,560,791,560,791
14319,507,580,811,604,675,630,604,604,708,455,630,604,749,749,749,749,749,423,749,749,749,423,423,423,423,810,749,749,423
14320,779,600,600,600,561,504,687,705,484,705,726,490,557,490,490,490,490,490,490,490,531,517,484,490,531,531,504,504,504
14321,712,484,628,484,602,484,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712,712
14322,714,243,414,787,543,693,766,543,591,591,591,591,456,591,786,591,591,456,591,414,645,613,613,591,591,456,591,456,613
14323,571,418,778,558,646,558,558,558,646,646,646,646,646,558,646,646,646,646,646,646,646,646,646,646,646,646,646,678,646
14324,651,413,420,801,804,801,481,592,788,721,484,788,481,459,804,481,602,804,568,804,752,481,602,602,803,623,623,602,568
14325,526,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755
14326,592,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539
14327,586,643,643,720,708,804,437,643,643,643,643,643,643,643,788,643,643,643,643,643,643,643,643,643,643,643,643,643,643
14328,560,777,513,513,759,593,593,759,759,593,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759,759
14329,463,459,699,500,699,699,459,500,459,459,459,459,699,699,699,699,699,699,699,699,699,800,699,800,699,699,699,699,699
14330,549,791,754,713,513,513,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713
14331,766,779,98,98,458,98,503,458,646,791,470,646,791,470,774,774,774,470,470,739,739,739,791,739,637,470,739,470,739
14332,671,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588,588
14333,667,456,797,478,780,804,722,804,480,480,804,804,480,804,722,804,804,722,804,804,804,804,804,804,804,804,804,804,804
14334,590,653,426,426,426,524,524,634,524,515,524,524,524,524,677,524,524,524,634,634,683,683,643,524,683,683,683,524,440
14335,594,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626
14336,699,575,721,480,518,721,810,514,514,514,514,514,514,514,463,463,514,514,514,514,514,514,514,514,514,514,514,514,514
14337,422,777,777,249,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777
14338,708,776,658,658,655,655,609,609,609,609,609,609,811,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609
14339,255,467,654,583,467,467,583,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467
14340,418,527,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498
14341,677,407,551,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407
14342,485,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508
14343,592,413,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513
14344,635,373,159,365,748,66,89,66,89,748,709,748,748,551,551,551,551,551,551,551,551,551,679,551,551,780,476,780,551
14345,429,410,597,780,473,780,780,780,780,810,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780
