ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51
11643,5159,6335,6615,4147,5001,4530,4530,5495,5495,5356,6784,3844,6738,4486,6738,3750,805,4462,3750,6738,4976,5666,5219,5255,4486,4195,4445,6738,4976,6738,3750,6436,5241,4080,5241,5241,5241,3871,6436,5241,4974,5241,4080,5241,4080,5241,6436,5241,5241,4486,5241,5241
11644,5468,6451,4525,5417,6538,6258,5995,6153,5995,3898,6221,2294,6153,6221,6221,5134,6221,5001,5134,5134,6221,6153,5001,6221,5848,6790,1036,5401,6790,3932,1036,5180,6790,5001,6153,3932,3932,3932,6153,3932,6153,3793,3793,6790,6790,6790,6790,6153,5848,3932,3932,6790
11645,3694,5003,4533,4170,6887,5389,4968,6672,6184,961,5078,123,4778,4216,4188,4216,4216,6469,4778,4462,4072,4216,4216,4092,4216,6887,6887,4462,4072,4778,5473,6887,4072,6254,6887,6254,4462,6469,6887,6887,4778,4131,4462,6887,5308,6712,4462,5308,4462,3810,6984,4137
11646,5159,3551,1923,5806,5539,5631,6162,5518,5960,4057,4996,4829,6057,3944,6501,5518,4201,3944,6057,3944,3944,4615,4615,6156,4201,4996,4615,728,5525,728,728,728,728,5088,5088,6156,4201,4201,3580,5518,4201,4484,3591,4996,5232,728,728,4484,4484,5232,4996,6611
11647,5921,5801,3887,5420,5420,5420,1810,1810,6646,6646,6646,6646,5420,6646,6646,5518,6646,6646,6646,6646,4082,6646,6646,6646,5518,1669,4716,4716,4082,3984,5017,3984,3883,6367,6528,5361,3883,6528,5029,5029,6528,5029,4082,5029,3883,4716,4259,5029,5029,4716,5029,4716
11648,5654,3854,7037,4127,6855,4178,3545,3618,6855,4954,5500,6855,7054,3114,6761,7054,6761,6761,4861,4861,4861,6163,6549,6843,6637,4861,2523,5452,4861,3734,4861,6761,3545,5919,3885,4396,3734,6846,3885,4578,3885,3901,6163,4161,6637,6637,7000,6409,6409,6637,6637,5290
11649,5654,5320,5308,7023,5138,3932,6094,6412,3833,6521,1613,3833,5284,3833,5475,5357,6521,5284,5919,6818,5475,6521,5475,5861,4947,2914,5861,6521,4591,3969,2914,6817,6550,5284,6026,5861,6817,6550,5861,4947,4591,6817,6817,6817,4591,5919,5861,5861,5861,4947,5283,5861
11650,3639,5940,3735,3845,5024,5282,5336,5336,6673,5336,3802,6673,6673,4098,6673,6673,4890,6888,5957,6673,6673,6673,6673,6673,6673,6673,6673,6673,6673,6673,6673,3648,6673,3648,6673,3648,3648,5525,4283,4035,2543,2580,2543,6907,5768,3648,3648,3648,3648,3648,3648,6673
11651,3708,2958,5308,4201,5930,4904,4904,6979,5036,5036,5036,4511,5036,5036,3990,3990,3990,5036,5514,5036,5514,3990,5036,3990,5036,3990,3990,5036,3990,5036,3990,5036,5036,5514,5036,6819,3990,5036,5036,5036,3990,5036,5036,5036,5036,5036,5036,5036,3990,5036,5036,5036
11652,5921,6605,4888,4888,5523,5560,5560,5087,3557,3751,5477,4552,4552,6525,5898,6525,6525,4451,5687,4689,5185,4769,4552,4689,5185,4451,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185,5185
11653,4409,1571,5782,3630,4760,5695,4487,5706,5852,4765,5558,5454,5852,5852,5165,5852,6825,5454,4187,4041,4041,4041,4041,6723,4041,4041,4041,4041,4041,4041,4041,4041,4041,6723,4041,6723,4041,4041,4041,4041,4041,4041,4342,4041,4041,4041,4041,4041,4041,4041,4041,4041
11654,4095,4557,3708,4441,6009,6978,4533,2228,6456,5758,5758,4671,6009,4671,378,4671,4671,6153,4671,4671,4671,4671,4671,4671,4671,6456,4671,4671,5556,4671,4671,4671,4084,4671,5556,4671,6153,4671,4671,4671,4671,5556,6153,5556,4671,4671,5556,4671,5556,4084,4671,5556
11655,4135,2141,6759,6555,3923,3923,3923,3923,6989,6534,4359,4577,4577,6989,4577,4577,4359,6534,4577,6534,6989,6989,4648,6989,6808,4648,4648,6808,6989,6808,3876,6534,6534,3876,4648,4577,6989,4648,4577,6534,6989,6534,4648,6989,6534,4648,6989,6534,6534,6989,6534,3876
11656,2037,3122,5308,5670,3969,6568,4703,6851,5544,5544,5867,5544,5544,6747,5544,5867,5544,5544,5544,3977,5544,5544,5544,5544,5670,5544,5670,5544,5670,5544,5187,5670,5544,5544,5670,5544,5544,5670,5670,5670,5544,5867,5187,5544,5187,4028,5187,5187,5670,5187,4421,4421
11657,4227,6457,5547,4054,5771,6865,4739,6809,6339,6809,3876,6445,4138,5134,6438,6438,3977,3803,5134,3977,3977,3977,3977,6485,3977,3977,3977,3977,3977,3977,3977,3977,3977,3977,3977,6438,3977,3977,6445,3977,6445,6105,6105,6105,3977,6445,3603,3977,3977,6644,6445,5134
11658,4942,2872,3895,5701,6989,5248,5743,3650,3595,1112,6834,5743,5743,5743,5743,5074,5743,5743,6545,5743,5743,7000,5743,5743,4515,3595,5743,4515,3595,3595,5743,3595,4515,5178,6289,6289,6289,6289,4515,6289,6289,4515,6661,1790,5743,5743,4515,5248,4515,3901,4515,4515
11659,2037,253,4667,3865,5719,1724,4667,2226,6442,6442,6519,934,3844,571,1195,6316,6660,1412,2488,934,1410,3844,1412,2488,2488,851,851,5829,3719,5410,1412,851,5410,1412,5410,6425,6425,5410,6425,934,5410,934,5410,6035,6407,934,5410,5410,6425,4685,5410,1412
11660,3694,5767,4233,5222,4344,2825,6432,6432,6432,6432,6432,6432,6432,6021,4082,6432,590,5429,6021,1244,5082,4082,4082,5471,4867,6021,6021,4082,4175,4867,4082,4082,4082,4082,4082,4082,4082,6021,6432,6432,4082,4082,4082,6432,4082,4082,4867,5471,4082,5429,4082,4867
11661,4095,3618,5800,5646,4322,6038,6075,5800,6075,5800,5800,6822,5800,6075,6953,6317,6317,6822,6741,4235,4235,6822,4235,4235,6592,4235,6953,4235,4235,4235,5800,4235,4235,6317,5800,4235,5800,4235,5800,5800,5800,6317,6013,5800,4235,5800,6317,4235,5800,5800,5800,5800
11662,4095,3618,6799,6581,4074,6542,5341,5155,5155,6832,6566,6832,6566,3411,6566,3117,6188,6566,5306,6566,6566,3411,5050,5958,3745,4677,3745,7016,2518,2518,5537,3745,3755,7016,4677,3755,7016,7016,7016,5050,5050,2518,7016,3653,7016,7016,7016,7016,7016,7016,4677,4240
11663,5921,5739,5259,5806,852,852,852,852,852,5259,5616,154,5616,4270,5088,5088,5088,3256,3256,5088,6084,5088,5088,3256,6084,3256,3256,5088,5903,3256,3972,3256,5903,7011,3972,5903,5903,5903,3972,154,3972,310,3256,5903,6102,6217,6084,310,3256,3256,6247,3972
11664,1422,3279,3569,3845,4024,5870,5176,4064,3454,4064,3953,6710,3682,6710,3682,6230,6230,6109,6876,5296,4545,6791,4927,6363,5104,1069,6710,3576,3576,6363,1069,3576,6876,5471,3576,6109,3682,3576,6109,5296,3576,6453,3682,6109,5104,5104,3576,3576,3576,3576,3576,3576
11665,4095,4314,4533,5010,3655,4120,6611,4809,3655,4719,4367,4367,4719,4367,5676,6989,3702,4367,6989,5477,6989,4367,4367,6063,5106,4367,4367,4719,6989,6989,6989,6989,4367,4537,6989,6989,6989,6789,4367,5106,6989,3655,4537,5477,5106,5477,5477,5477,4367,5106,3655,5477
11666,6481,4150,5308,5816,6197,5003,3684,6881,3684,4630,6825,4630,6198,4947,4947,4630,4630,4947,4630,4687,4630,4916,6075,6876,4916,3596,4916,3596,4171,5893,4630,6659,4171,3596,4171,4916,3669,4916,3596,4916,5893,4584,3596,4916,4171,4916,4916,6876,3596,6976,4916,3596
11667,5786,6438,5260,5260,6850,4485,4789,5260,5260,5260,3580,5260,5698,5698,3580,5698,5260,3580,5698,3580,3580,3580,3580,5698,5698,5698,5698,3580,5698,5698,5698,4038,5698,4038,5698,5698,3580,5698,5698,5698,4038,5698,5698,4038,4038,4038,4038,4038,5698,3580,3580,4805
11668,2835,1475,3843,3843,3804,1763,3958,3958,2541,5384,5384,3958,4793,3958,3958,5479,3958,6211,3574,3958,6211,6211,6211,6211,6211,6211,6211,5479,5479,6211,6211,6211,6211,6211,6211,6211,6211,6211,3958,6211,6211,6211,6211,6211,6211,6211,6211,6211,5479,6211,6211,3958
11669,3694,5155,6898,6044,6988,3532,3749,3749,3749,6391,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,4332,3749,3749,3749,3749,3749,4062,3749,4444,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749,3749
11670,4838,1172,3512,111,5568,5496,5496,5496,5496,4037,7057,6780,7057,5211,5957,6263,6263,5717,3795,5211,5211,4779,5717,5211,3795,5211,5211,5211,5717,5717,5717,5211,5211,3795,5717,4779,5211,5717,5211,5717,5717,5717,3795,5717,5717,5717,5211,5211,111,5211,5717,5211
11671,5654,6183,3721,3985,77,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466,6466
11672,4838,3618,4376,5463,6242,6242,4120,4977,4977,4977,6242,4977,3598,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,4977,6189,4977,4977,4977,4977
11673,4095,3564,7056,6518,6518,5816,5816,1850,6777,2480,3605,3605,6558,3805,3605,3605,3605,3605,3605,3794,6128,3605,3605,6833,6128,4860,6121,6121,5045,5909,5851,6121,6121,3605,513,3605,5154,4944,6869,5851,5186,4994,5186,3650,5392,3605,6121,4944,6121,3650,6121,6121
11674,5190,6193,3735,3603,3937,5928,6008,5307,5619,5619,5574,5307,5363,5363,5363,5363,6008,4348,3980,3980,6671,5363,3980,3980,3980,3980,6962,3980,5307,5307,4348,881,3980,5488,5598,5307,3715,6588,881,3715,6962,4348,4348,4348,5598,5598,5598,4348,4348,4722,6962,881
11675,5724,3216,536,5774,2699,2699,4015,4125,6800,4155,1010,1010,1010,1010,1010,5802,6783,5991,5304,1010,6783,5802,2673,5802,6793,5802,6475,5787,6793,6475,6793,6475,6793,6793,6793,5802,6475,5802,6793,6475,5802,5802,5802,5802,4015,4015,6475,336,4015,5802,5802,5802
11676,4095,3618,5857,6243,3801,5298,6243,6243,3936,3936,4234,3678,4595,6761,2675,4234,4595,3678,5203,4723,5203,4723,4595,5203,4595,6761,4723,6761,5639,3853,3678,3678,6761,6761,3678,3678,4723,6639,6277,6639,3678,3678,3678,3678,6639,6799,4595,5829,6639,5203,3822,6799
11677,3694,3909,6656,3985,6656,5777,3773,6656,4648,3597,4431,3548,3597,2467,3773,6199,2832,4825,5227,3548,6257,5955,6887,6899,4366,6199,6951,4825,6064,3548,6033,3597,6064,4825,6064,6064,6064,6064,6459,3605,2510,6064,6064,6199,6199,3597,6257,3548,6064,3597,6199,6199
11678,1792,644,4218,3278,5570,6510,3861,3777,6921,5570,3706,3861,6350,6248,6248,562,6248,562,3706,5646,5393,3706,6274,6724,3706,4636,6274,6274,6248,6274,4198,4636,5499,2947,5499,4776,6274,5509,6274,4776,5806,6274,6274,6274,6274,6274,6274,6274,6274,2947,6274,2947
11679,5786,5421,6481,6952,7015,669,7015,6154,4931,6385,3917,3917,3904,3917,4471,3623,6166,3917,6166,6362,3917,6362,6385,5686,4515,6166,4515,4515,6166,1186,6548,6166,6166,4931,4931,5219,6166,4445,6892,4890,5872,3907,6362,3917,2285,4890,5945,3907,5320,5686,3907,4931
11680,2037,5581,5741,6578,4043,6578,6578,4171,5584,4936,5584,5584,6578,4171,4698,3955,4171,5950,4171,4698,4171,4660,4660,4171,4171,4249,4249,4379,4379,4379,6834,4249,4171,3955,3955,4249,6578,4249,4379,6776,3955,6776,3955,3955,6236,6236,4249,4249,3819,5047,4249,4916
11681,3685,4557,6237,5187,5087,5107,5087,5087,5087,5087,5087,5087,5087,5087,5087,5087,5548,5087,5087,5087,5087,5185,5087,5548,3679,5548,5185,5548,5087,5185,5185,3679,5185,3679,3679,6314,5548,4470,5185,3679,6346,5548,3679,5548,5185,5087,3679,5185,5185,5185,3679,5185
11682,2037,1653,5711,2434,2051,1081,3915,3915,3673,3673,3891,3891,3891,3891,5643,3891,3891,3891,1428,4535,1704,5643,3915,3783,1704,2483,2483,2483,3891,2483,2950,2483,2950,1704,2950,2950,3915,3891,2950,1704,1704,2950,2950,2483,2950,2950,2483,1704,2483,2950,2950,2483
11683,2879,5771,5547,4740,6424,6897,4695,3299,6895,5932,6196,6895,6895,99,5195,4629,5195,3718,4319,3718,5195,3718,5544,6214,5195,3718,3718,5908,3718,3718,3718,3718,3718,6336,3718,5519,6067,3718,3718,6882,3718,3718,3718,3718,3718,3718,3718,3718,3718,3718,3718,3718
11684,3685,4150,6237,4402,4337,4337,5085,4337,4337,4337,4337,4337,6830,5085,6830,6830,6830,6830,5085,5085,6830,4337,6830,5085,6830,6830,2742,6830,5085,6830,6830,6830,6830,6830,6830,6830,6830,6830,6830,6830,5525,6830,6830,6830,6830,6830,4337,3604,3851,6830,4988,6830
11685,4095,5806,4957,3555,6196,2092,3708,5756,2092,3864,5697,3936,5643,5697,5697,5697,5697,5697,5697,5697,5697,5697,5697,5697,5697,5697,5697,5697,3560,5697,3936,5697,5697,1618,3936,5697,5697,1618,5697,5697,5697,5697,5697,5697,3560,5697,6251,5697,5697,4725,5697,5697
11686,3236,1571,4417,4923,2429,1344,4336,4680,5094,6277,4386,5126,4386,1135,3705,4149,5126,1135,1135,5126,4386,5126,4386,5126,4386,546,4386,4386,4155,4512,4386,5867,4386,4386,4679,4386,4386,4386,4512,5867,4796,6421,4386,4796,4386,4386,4386,4796,4796,4386,4386,4386
11687,4511,5686,3530,6389,3582,5727,4443,5023,5650,6457,5650,4443,3763,5650,5650,6457,6221,6457,7057,4443,5156,5882,5882,6457,5882,6457,6457,5882,5882,6457,5882,5841,6457,5123,5882,5162,5882,5156,5882,5156,5882,5162,5882,5882,7,5156,5156,5882,5882,6764,5882,6772
11688,6237,6677,6237,6312,5745,6237,6517,3906,5323,4859,4303,4303,4303,5874,4303,4120,5845,4961,5845,5845,6237,4175,4175,4175,4175,4175,4859,4175,4175,6237,4175,4175,4175,4175,4175,5874,6168,4354,4120,5874,4175,5874,4175,4175,4175,4175,4175,4175,4175,4175,4354,3708
11689,4095,4770,6237,6522,3988,5192,5688,6305,6305,4907,4907,6720,5309,4744,4907,5688,5688,5688,5688,5688,3556,5688,5688,3556,3556,5688,3556,3556,3556,4540,5735,5688,5735,5735,5735,3556,3556,3556,3556,3556,5309,5962,3556,5962,3556,5735,3556,3556,6092,3556,6092,3556
11690,4409,5180,6799,3216,3132,3855,3855,6181,6235,3855,3855,4636,4636,5258,4636,6831,6673,3648,5690,6831,6673,5455,3648,5455,6582,5455,5455,5455,5455,3648,6582,3648,3648,3648,3648,3648,3648,3648,3648,3648,3648,3648,3648,3648,3648,3648,3648,3648,3648,3648,3648,3648
11691,2037,737,6667,4697,4690,5806,3126,6148,4163,1260,1260,1260,4163,4163,4163,6700,4007,4676,6465,6549,4676,6789,6162,6253,4007,4676,6253,4007,6789,4163,6162,6155,6162,6162,4676,6162,6162,6162,6162,6162,6789,6162,6162,6162,6162,6162,6162,6162,4007,6162,6162,6162
11692,2037,4693,1978,6176,2724,4751,4751,4116,3997,6958,2095,4894,4701,5115,6441,6656,4701,6656,6656,6656,4701,4701,5115,6656,6656,4701,6656,6656,4701,4701,4701,6656,4701,4701,4701,4701,4701,4701,6656,4701,4701,4701,4701,4701,4701,6656,4701,4701,4701,4701,5115,6656
11693,5857,3216,4293,6476,5024,4278,5940,676,3890,5940,5940,3890,5940,5940,5940,5940,5940,5940,4956,5940,5940,5940,5940,5940,5940,5940,4956,5940,5105,5940,5105,5940,5940,5030,5940,4956,4574,5940,5940,5940,5940,5940,5843,5940,5940,5940,5940,5940,6886,6886,5940,5940
11694,1462,3300,2996,1529,1798,2802,1792,4555,4555,4039,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,5375,2345,4555,4555,2655,4555,4555,3927,4555,2946,4555,4555,4555,5375,3706,4555,4555,4555,4555,4555,6737,4555,4555,4555,4555,4555,4555,2964
11695,3685,6677,4506,3985,5682,5682,5748,4832,3537,5188,6908,3587,5188,3587,6889,4387,3587,3587,3587,3587,3587,2495,5188,3537,3587,5112,3880,3880,3531,3531,3825,3880,4902,3880,5112,6889,5518,5326,5112,5112,3531,3825,5326,5112,3587,3537,5326,5188,3587,5518,5451,5518
11696,5786,5950,5396,6535,5837,5837,5837,5837,5837,5837,5837,6119,5165,6723,6723,4232,5837,6723,6119,4232,6723,6279,6723,6723,4382,6723,6723,6279,6279,6723,4060,6279,4382,6723,6119,6723,6723,4382,4569,6279,6279,5891,6279,6279,6279,6723,6723,6279,6723,6279,4569,6723
11697,5786,4770,3708,7003,6626,6152,5690,6979,6845,6845,6307,5024,5510,6061,4974,5510,4321,5510,5510,4321,5056,5692,4947,2189,5510,4884,5510,5510,6411,1446,5510,4035,6907,5631,5631,5631,5631,4974,4974,3577,5438,5056,6411,5631,5631,6411,4954,5631,5631,4947,4974,4884
11698,5446,5940,4516,4404,6574,6110,5576,4482,5576,5866,4859,4081,4081,4081,4195,6182,4195,4081,6182,4195,4195,4081,6182,3752,3752,3752,3752,4081,6182,3878,4081,4081,4195,3752,6182,3752,4081,6182,6182,3752,4688,6182,6182,4081,6310,5629,5629,6182,6182,6182,6182,6182
11699,2037,3109,4730,2847,2847,3173,3610,1081,6563,4403,5701,5460,5701,4403,5701,5701,5701,5701,5701,3798,5701,4403,6537,6755,5701,5701,5701,5701,5701,5701,6537,5701,4403,5701,5701,5701,5701,5701,5701,5701,5701,5701,5701,6537,5701,5701,6261,5701,5701,5701,5701,6537
11700,2540,2500,2356,5732,3583,3583,3583,6102,3757,3757,3757,3757,6074,7034,5858,3757,5380,5858,6165,6165,6165,3757,232,3757,328,232,5352,328,2493,328,6403,5352,6450,4395,2493,5352,3757,3757,4395,4395,6450,6450,3747,5352,4641,6450,6735,6450,3668,5062,5062,6669
11701,4875,6101,5308,6856,4429,4355,4502,6971,4338,6313,4860,6318,4198,4338,5435,4338,6598,6282,4505,5422,5449,3827,3827,4335,5435,6598,4335,6598,4335,5435,4335,5435,6520,6745,6598,5735,4617,4617,4335,5435,3842,6318,6318,4335,6095,4501,4431,4335,4335,5422,4335,4335
11702,5654,5171,5128,6938,6938,4735,3687,6938,3687,4459,3687,6938,3687,5549,3687,3687,3687,5549,3687,5549,3687,123,6404,2189,5350,3687,3687,5350,3687,1446,6404,5267,6310,3687,3687,3687,3687,3687,5350,3687,5549,6369,3687,5549,3687,3687,3687,3687,3687,5549,3687,3687
11703,3359,7022,90,4750,6488,1621,6046,6046,811,4350,4350,6454,6046,6046,4350,5054,5238,5903,5238,4350,6046,6093,1940,6046,6046,6093,6046,6046,6046,6046,6046,5054,6046,5054,6046,6046,6046,5054,5054,6046,6046,6046,6046,5054,5054,4811,5598,6046,6046,6603,5054,5054
11704,6237,2577,4537,3157,6909,628,4334,6909,6624,2480,4334,5328,4334,5328,5328,4473,4334,5328,6434,4367,1356,5328,4334,4334,4334,5328,4334,5328,4334,5328,4334,4334,6066,4334,5328,4367,5177,4334,4334,4367,3660,3791,4367,6272,1981,6066,6066,6518,5177,5421,1981,4473
11705,2037,1751,5308,5526,4769,3903,6035,5362,6058,6035,6035,2139,6604,2139,2139,2139,2139,5001,2139,2139,2139,2139,5001,6558,2139,6558,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,2139,6149,2139,2139,2139,5670,2139,2139,5921,2139,5921,5670,4635,5997,2139
11706,5942,3618,5424,5702,5639,6717,2816,6717,6412,6717,5786,6717,6717,5153,4157,4157,4157,6717,4157,5558,6663,4157,4157,6663,4157,6663,6717,4157,4157,4157,6663,4157,4195,4157,4157,4157,4157,4157,4157,4157,4157,6717,6663,4157,4157,4157,6717,6717,6663,4157,4157,4157
11707,56,1513,769,769,6914,3869,6935,4236,4968,3869,3869,5147,3869,5877,5877,4575,303,3869,303,4575,303,5877,4575,303,303,5877,610,4575,6623,5877,3411,6186,6186,6623,6186,5877,5877,4575,3411,3984,5877,5877,6186,5877,5877,5877,6186,3411,6186,6186,6186,4575
11708,5654,5876,5776,4127,3567,4422,5834,3661,4422,4422,5419,3301,4901,4901,5419,6140,6140,6280,6140,6140,6140,6280,6140,6280,6280,6280,6280,6280,6280,6280,6280,6140,6140,4352,6280,6166,6280,6140,6280,4431,6280,6280,3793,6280,6280,4352,4352,4431,6280,6280,4431,6280
11709,6898,1336,4648,3985,2588,4883,4122,3751,5366,5366,4122,4122,4122,6224,5780,6366,6224,5780,6224,6224,6224,6224,6224,6224,6224,6224,6224,5369,6224,4331,6224,5032,6224,6224,6224,6224,6224,6224,5780,6224,6224,6224,6224,6224,6224,3834,5780,5780,5780,5780,5780,5780
11710,730,6555,5630,6678,3650,5227,3923,6459,6989,4577,6801,3552,3597,6989,6989,6989,6989,6063,6989,6989,6989,6989,6989,3548,6989,6989,6989,6534,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989,6700,6989,6989,6989,6989,6989,6989,6989,6989,6989,6989
11711,2933,1775,6768,460,4010,4490,6992,4097,5764,6862,6862,4115,4999,6862,6862,6078,6862,6862,6862,6862,6862,6862,6862,6862,3570,6100,3991,6862,5813,3991,6862,6862,6862,6862,5981,6100,3991,6862,5459,4462,6862,6862,6100,6862,3991,6862,6862,4462,6862,6862,5981,6100
11712,4095,5960,3981,3884,5250,5823,6575,6575,4023,4658,5455,5172,5327,5172,5327,5327,5327,4538,5136,5136,5093,5136,1985,3556,5093,4065,4737,6708,4065,6708,5789,5093,5093,4065,4621,5093,4065,5093,5093,5093,6708,5093,6456,4065,4065,4013,5093,5093,1533,6456,4065,4065
11713,3694,6837,4297,4687,4687,4099,4099,4171,4171,4358,4358,4171,4170,4171,4171,6707,4358,4936,3955,6707,4936,5810,5101,5101,5810,5810,5810,5810,4936,5101,6707,4936,5749,3988,5012,3857,5012,5101,3659,3659,6689,4043,5012,4043,5012,5801,5012,5012,5749,5801,3659,5012
11714,2741,4995,6656,3817,5113,3817,5113,4116,5113,303,3817,4575,3599,303,5113,5113,5113,5113,303,4116,303,3817,4116,5113,5113,4575,4575,4575,303,5115,5115,5113,303,4575,3597,3968,5113,4575,6804,303,5113,5113,303,5115,5113,303,5115,5488,3599,303,5115,5113
11715,4409,5180,6799,4469,4379,6288,4253,5433,5433,6681,5433,5433,5433,5433,5433,5433,5433,5433,5433,4426,5433,5433,4426,4426,5433,4426,4426,4426,4426,5433,4426,4426,5433,5433,4426,5433,4426,5433,4426,4426,4426,4426,5433,4426,4426,4426,4426,4426,4426,4426,4426,4426
11716,1462,3122,2165,3309,3309,797,2125,812,2698,2698,2698,3555,2698,3555,3555,3555,3555,1855,4779,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,1413
11717,5921,4770,6963,5107,6899,5805,6302,6302,5955,6325,6325,4367,6963,6121,4367,4367,4367,4367,6226,6325,4367,6226,4367,4367,6887,4367,6760,5955,4367,4367,4367,6887,4367,6760,4367,6887,6887,5955,4367,4367,5681,4367,5955,6887,6887,6472,4367,4367,6472,4367,6887,4367
11718,5921,6605,6963,5191,6001,6800,4316,4880,4316,6001,5625,4678,5353,2944,5625,5839,5625,4500,5625,5625,3900,3598,3900,4912,3900,5543,3598,3743,5555,4912,4912,4912,4912,4912,3900,5520,5502,3743,5502,4912,139,6970,3900,5839,3900,3900,4912,4678,5625,5625,4912,5625
11719,5857,373,4662,5344,6109,4325,5655,6154,5433,5751,6046,5433,4900,4244,5433,4900,1115,5433,5433,4244,4460,4235,4235,4235,5433,4460,5433,4235,4460,4235,4244,4460,3776,5433,5433,4638,5598,5751,5751,4079,5433,5361,4460,5060,5433,4460,7045,5751,5433,5398,4460,5060
11720,5618,197,2892,2323,6744,293,7052,2846,38,933,7052,4912,695,4912,4912,3901,3771,3901,3901,3901,3901,3901,6786,3901,2436,5831,2436,4405,3901,3901,2436,5831,5273,3901,3901,3901,4405,5831,3901,3901,3901,3901,5495,3901,3901,3901,3901,3993,2436,3901,3901,3901
11721,1422,1775,6149,585,4973,4973,6992,5419,3737,5419,5810,1466,4172,5121,4332,6981,4172,6981,4172,6981,4172,4172,6543,6543,4172,4172,4172,4458,6543,4458,5336,5336,5336,6543,4172,5336,6981,6543,5336,5755,5336,6873,5336,5336,5336,4332,5336,5336,4332,5336,4332,5336
11722,3685,4150,4786,5382,6208,6993,3126,4177,5208,4211,6261,5070,5070,4980,6293,6848,6293,6028,6028,6293,6028,6028,4638,6028,6848,6789,6789,6789,4822,6848,6789,4327,6028,6028,6028,6789,6848,6042,2792,4155,4382,3605,4382,3605,3605,6789,6848,5337,6028,6644,6789,6848
11723,3685,4770,3625,5416,4936,595,595,595,4888,6818,4879,4879,4879,5037,5037,6818,6460,4879,4879,4337,3604,5841,4879,5037,4879,4879,5469,5469,4879,4879,4879,4879,4879,4212,4879,4879,4879,4879,6880,6460,4879,5915,4879,4879,5915,4879,5915,4879,5469,5037,4212,5915
11724,5786,5108,5692,5692,3886,4338,6778,4338,5807,4377,6563,4377,4377,2283,4377,2283,4377,4377,6778,4377,4377,4338,4688,4377,2283,4377,5807,4688,5807,2283,4377,5807,6778,5807,2283,4338,2283,5807,6778,6778,5840,4377,4338,4338,4338,4377,5840,5840,4377,4338,4338,4338
11725,1228,2843,2795,2586,6194,1723,6194,1513,6194,6194,6859,6859,6859,6523,6859,6859,6859,1108,1108,4967,1108,4911,2889,4073,1805,883,1108,4967,4911,4967,1108,1108,5183,5567,4936,883,1108,4073,1108,2264,1108,1108,1108,1285,1108,1108,1108,2382,2879,4556,1108,4073
11726,6662,1571,3905,4592,4665,4891,4425,4425,3946,4425,5516,4425,4061,5516,5516,6984,5516,5516,3918,6501,4425,6501,5516,6501,4425,6984,4425,5088,6984,5571,4061,4425,5516,6377,4583,3918,5561,4425,5580,5483,6288,6377,2777,2777,6377,5599,5599,4664,6984,5561,5599,6984
11727,3720,212,5128,4268,5749,5749,6068,5749,6689,5749,1586,6068,6572,6572,6572,6572,6572,6572,6572,6871,6572,3965,5875,4266,4077,4266,4333,4266,4266,4077,4266,4333,6871,4333,4266,4077,4326,4326,4077,5043,6871,4326,4077,4333,4333,4333,4156,4077,4333,6910,3269,4077
11728,2386,1542,1585,5386,3804,2148,1446,1582,5611,2146,5611,2189,4793,1480,5699,5242,5544,4825,5242,5242,5611,6941,4825,5120,5611,5242,5242,5242,5450,6941,5242,5242,5242,5242,6854,5242,5242,5242,5242,5242,5242,5242,5242,5242,5242,5242,6941,5242,5242,5544,4825,4217
