ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51
12015,780,410,597,753,578,742,679,509,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417
12016,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732
12017,789,434,456,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698
12018,730,780,651,591,766,518,550,603,603,603,550,603,603,603,603,603,603,603,603,603,603,603,621,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603
12019,800,428,730,730,730,730,730,730,730,465,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,109,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730
12020,695,410,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520
12021,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692
12022,808,711,732,805,432,692,761,761,545,761,643,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,603,761,761,761,761,761,761,761,761,761,761,761
12023,307,234,545,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,355,690,690,690,690,690,690,690,690,690,690,690,259,690,690,690
12024,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635
12025,413,656,656,656,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455
12026,250,791,560,791,618,617,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,489,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493
12027,667,715,725,515,474,789,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,387,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523
12028,673,3,396,674,751,427,673,674,123,420,123,637,637,380,711,673,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,637,101,572,105,135,394,794,21,174,637,637,637,453,674,637,637
12029,249,108,544,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704,704
12030,218,651,601,36,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443
12031,83,553,199,711,658,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654
12032,717,253,448,656,778,450,654,654,654,654,654,654,654,654,654,619,654,654,654,654,654,619,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,439,654,654,654,654,654,654,654,654,619,779,654,654,654
12033,100,131,470,663,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658
12034,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688,688
12035,166,557,71,600,557,771,771,771,771,771,771,771,778,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771
12036,312,588,474,481,695,625,523,523,727,523,523,705,650,804,583,583,583,804,583,583,583,804,583,575,583,583,583,583,710,583,583,561,583,583,583,583,583,561,583,710,585,585,583,536,585,583,585,585,585,585,585,585
12037,589,494,697,537,537,771,697,432,697,654,791,419,553,422,542,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553
12038,728,580,540,485,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613,613
12039,361,634,677,634,634,753,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573
12040,811,789,492,698,698,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492
12041,710,668,514,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663
12042,446,588,588,613,613,588,588,588,429,588,524,524,588,524,524,524,524,524,524,524,524,412,524,412,524,524,539,524,691,524,539,412,583,539,524,524,691,691,412,524,412,691,691,524,634,524,539,524,412,524,615,691
12043,602,274,593,449,408,660,484,707,660,589,660,660,660,660,660,660,660,660,660,660,568,660,660,660,660,660,660,660,568,660,660,568,568,660,660,568,660,396,568,660,660,554,660,660,565,660,568,554,660,568,568,552
12044,792,427,417,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578
12045,78,625,601,702,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601,601
12046,486,671,792,768,754,770,770,648,417,692,503,503,503,503,503,503,503,524,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,540,503,503,503,503,503,503,503,503,503,503,503,503,503,503,484
12047,230,806,674,674,456,805,525,472,671,489,794,489,137,461,794,489,489,720,525,82,290,489,489,720,489,489,489,720,489,489,489,720,720,489,489,489,489,489,489,489,666,489,489,489,489,540,489,489,489,489,489,489
12048,796,749,513,513,618,513,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,689,754,381,689,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754
12049,702,445,722,722,594,446,584,644,656,584,525,499,811,692,773,499,480,789,789,789,463,789,664,499,499,789,789,607,789,789,789,789,789,789,789,789,778,589,525,525,612,789,789,431,594,540,789,594,607,607,611,789
12050,615,782,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423
12051,108,199,459,605,459,459,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771
12052,792,776,518,792,665,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463
12053,724,779,538,722,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720
12054,175,308,45,685,735,179,434,714,86,434,86,303,652,652,597,652,652,652,652,303,652,652,652,652,652,652,652,652,652,652,652,9,652,652,525,525,652,652,652,652,652,652,652,652,525,774,332,619,652,652,593,652
12055,388,538,780,736,695,705,705,484,650,484,484,602,705,517,766,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,586,517,517,517,517,517,517,517
12056,650,452,599,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755,755
12057,463,480,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456
12058,283,73,714,211,328,543,543,543,543,543,587,139,495,807,495,807,807,766,586,495,807,495,495,495,586,495,586,586,495,766,766,766,495,587,495,766,339,807,495,495,766,586,495,586,495,109,225,584,586,766,495,495
12059,184,249,777,766,459,608,640,640,549,608,608,608,802,608,608,489,608,308,608,608,608,608,608,608,608,783,608,802,783,608,524,433,472,629,308,783,489,142,783,783,783,489,608,783,783,538,608,449,608,783,783,608
12060,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754
12061,571,600,433,713,654,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,450,778,422,778,778,778,778,778,778,778,778,778
12062,558,513,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440
12063,733,515,459,610,651,780,775,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792
12064,684,364,590,788,643,484,571,712,748,484,66,484,484,696,484,297,484,484,484,484,484,517,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,540,484,484,484,481,484,484,484,484,484,484,803,484,484
12065,487,477,455,770,647,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770,770
12066,434,508,86,618,230,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671
12067,126,433,754,666,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491
12068,752,558,558,417,540,416,533,648,648,22,766,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,298,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648
12069,775,368,610,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423
12070,597,569,792,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648
12071,652,468,775,780,766,651,751,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810
12072,512,578,481,801,699,779,648,533,533,533,575,575,533,533,699,533,533,699,533,699,699,533,699,647,699,699,699,699,648,533,648,648,699,533,533,533,648,648,533,533,533,699,533,699,699,647,575,533,699,699,708,648
12073,459,804,804,794,493,493,589,589,589,589,589,589,589,589,589,589,589,589,589,589,423,589,589,589,794,500,589,423,794,674,674,647,647,794,459,589,589,800,674,479,589,674,589,589,589,423,794,794,589,786,478,589
12074,545,545,418,697,720,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697
12075,320,647,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,74,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581,581
12076,536,553,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,45,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504
12077,449,548,660,273,128,449,629,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,448,607,607,607,607,607,607
12078,58,430,648,648,648,579,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683,683
12079,534,779,495,496,674,638,448,789,559,637,637,637,724,724,724,448,724,559,637,724,637,637,637,637,637,426,637,791,459,637,789,459,459,637,808,808,658,808,808,788,658,737,788,448,808,658,788,448,788,808,808,459
12080,753,230,794,671,794,20,762,412,649,649,649,649,678,649,649,649,649,313,412,321,353,649,412,649,752,649,671,649,412,649,671,649,649,671,671,649,649,585,649,649,649,671,649,649,671,671,671,649,671,649,649,649
12081,777,418,549,672,672,672,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654
12082,95,619,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547
12083,669,638,417,767,767,767,731,731,731,70,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,189,731,731,731,731,731,4,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731
12084,312,455,804,736,417,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665
12085,77,653,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466
12086,586,440,440,804,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440
12087,518,578,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782
12088,749,471,668,568,511,511,511,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,228,512,512,512,512,512,512,512,512,512,512,512,536,512,512,512
12089,677,792,801,500,500,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708
12090,194,677,753,776,680,691,680,691,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,75,680,355,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680
12091,508,459,728,601,481,456,230,677,660,660,660,434,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660
12092,280,628,613,634,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736
12093,538,787,407,787,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414
12094,230,709,414,631,522,631,631,631,631,631,631,631,267,631,631,631,631,631,631,631,742,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631,631
12095,429,505,518,518,518,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792
12096,189,21,517,670,474,638,474,481,671,670,593,510,517,670,543,583,583,583,647,647,770,670,503,647,670,647,589,585,647,647,647,517,585,503,585,523,670,670,670,523,718,484,503,474,668,650,670,670,484,629,647,585
12097,459,586,471,583,412,474,493,493,582,493,582,582,346,582,582,582,582,582,582,582,583,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582,582
12098,31,747,609,625,758,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595,595
12099,182,409,515,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480
12100,213,736,634,764,503,478,478,478,478,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747
12101,451,603,682,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573,573
12102,191,485,782,612,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407
12103,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732
12104,394,493,595,489,809,408,694,694,590,703,694,807,694,694,694,694,694,694,575,492,476,632,694,694,694,742,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694
12105,55,370,646,750,249,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777,777
12106,490,490,490,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464
12107,5,569,480,480,489,409,409,551,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693
12108,306,413,725,413,767,767,767,807,807,474,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807,807
12109,450,662,474,654,459,513,490,672,672,672,777,777,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,777,672,777,672,672,672,672,672,672,672,672,672,672,672,777
12110,213,231,243,435,413,702,702,445,438,634,705,615,487,634,736,736,805,445,736,736,736,445,445,517,445,445,445,445,680,680,445,445,736,736,736,445,445,543,736,445,464,445,736,464,464,728,445,464,464,464,680,445
12111,471,571,581,416,539,447,447,447,615,447,615,447,447,674,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,483,447,447,447,447,447,447,447,447,447,447,447
12112,788,487,801,623,788,450,489,450,450,803,515,683,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803
12113,699,420,792,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518
12114,705,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698
12115,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494
12116,569,170,450,764,764,789,764,722,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764
12117,7,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784
12118,742,407,775,780,568,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805,805
12119,362,722,757,702,702,414,414,594,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702
12120,753,665,806,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753,753
12121,715,707,556,674,568,524,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691
12122,147,109,58,679,476,790,790,476,790,790,790,790,790,790,790,790,790,790,476,476,476,790,476,476,476,777,510,777,790,476,476,625,476,476,625,476,476,476,790,790,790,476,476,790,790,790,790,790,790,625,625,476
12123,346,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462
12124,751,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,747,597,597,597,597,597,597,597,597,597,597,597
12125,593,622,632,703,734,683,595,806,476,336,729,673,581,421,579,632,579,627,632,632,632,632,632,579,714,632,632,632,632,632,632,632,632,632,473,528,632,632,714,403,632,632,632,632,632,632,632,632,632,403,635,632
12126,570,597,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737,737
12127,467,718,457,549,413,413,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502
12128,737,759,549,592,539,636,335,693,335,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693
12129,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514
12130,376,37,345,296,690,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676
12131,794,633,633,633,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696
12132,721,510,594,629,794,607,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686
12133,498,593,513,454,454,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646,646
12134,309,7,712,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463
12135,471,717,481,577,43,493,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,577,747,577,637,747,674,577,243,577,577,577,577,577,577,577
12136,674,463,557,654,654,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533
12137,724,651,633,543,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468
12138,777,652,497,646,781,781,781,781,781,678,781,781,457,678,781,781,781,781,781,781,781,781,781,781,781,781,781,689,781,781,781,204,778,781,689,781,781,781,248,506,781,781,781,778,781,781,248,781,781,248,204,781
12139,700,463,457,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445
12140,435,805,527,506,527,467,467,467,467,302,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467
12141,752,656,645,583,645,523,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645
