ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43
11315,1077,1715,1148,2120,3116,2375,6149,5827,4797,4755,0,0,3648,5719,5827,5198,0,4492,5563,4755,4134,4797,6316,3733,5563,6316,3918,0,6519,6050,3733,4776,6525,3733,5827,3918,4989,5466,5466,4945,6044,3918,6044,6050
11316,6553,5789,6666,5095,6187,6282,5203,5134,5351,5958,6601,6949,5958,6631,6002,5155,3621,6406,6406,6603,6601,3755,6002,4912,5155,3755,6002,5155,5689,6406,6406,4074,6406,5351,3755,5689,6406,6002,5689,6406,3755,6406,6406,6406
11317,6492,4422,0,4172,5665,5813,4693,5308,6054,4216,2953,6436,4296,4485,4934,4338,4485,3716,4338,5237,4216,5151,6520,5357,4502,4216,5151,5541,6520,5541,6520,4216,3792,6520,4216,4216,4216,4216,6520,6520,0,0,3716,4216
11318,6404,4976,1148,6389,0,6800,5496,4945,6946,4755,6539,4945,5410,3709,5947,4945,6539,6389,6539,4755,6389,6539,6539,3709,6144,0,6539,4755,5410,5947,3709,3709,6539,6539,3709,3709,3733,4755,0,6539,6539,3709,3709,3709
11319,330,1474,6812,4575,5569,6186,4612,4575,5113,0,0,5097,6186,3869,3997,0,6186,3869,0,0,0,0,5777,0,0,0,0,4347,5097,4347,0,4347,0,0,0,3869,0,6186,6186,4347,5777,2731,4347,0
11320,330,4422,6812,5405,5187,6009,6156,5903,5244,3972,3562,5376,4744,6611,5806,6665,4128,5806,5806,4389,4389,4486,4128,4128,4615,7013,4200,4389,5376,4128,4615,4389,4128,4128,5624,4200,4128,4128,4128,4128,6759,4128,4128,4950
11321,6492,4163,6666,3820,3755,0,4019,0,6872,3972,5663,3726,6455,0,6583,5247,6455,5857,4835,4835,6455,5845,4130,6455,4130,6455,4130,4142,5845,6455,3726,5845,3726,0,0,6455,0,6455,6455,0,6455,0,5845,4130
11322,330,3595,6812,4172,5087,3566,5517,4575,3566,5385,5422,5458,6672,5824,5009,5009,5385,5385,6672,5009,5385,6672,6037,6322,6037,6672,6037,6037,6037,6322,6672,6037,4457,6672,5009,4200,6672,6672,4200,6672,6037,6037,6672,6672
11323,6492,1715,1148,3254,1285,629,6375,4898,5575,4166,7021,4750,6135,4898,6106,4898,4898,4885,4892,6375,4898,4898,4898,0,4898,4898,4898,4750,6262,4898,0,4750,4645,4750,4898,5788,5788,4898,4898,4898,5788,4162,4477,4898
11324,6492,1474,6812,3555,4559,4791,6959,3955,6551,6694,3722,3955,6615,6551,6694,5379,6145,3955,4308,4139,6439,3955,6867,4139,3955,4139,6551,3955,6551,6551,6551,3933,4139,6551,3955,3955,4139,6551,4139,3955,3955,4139,4139,4139
11325,6492,933,6666,2120,5501,5693,5203,5925,6601,5471,6062,6149,5203,6597,6868,3777,5580,5719,5282,6868,4464,6597,4464,4074,4286,4464,4464,6868,4464,4464,4464,4286,6790,4464,5153,6189,4464,5029,5029,5029,5029,4074,6170,2441
11326,6492,4422,6812,5321,5501,6141,4381,5224,6182,4860,5422,5458,6672,0,4860,0,6182,6672,6672,6672,6672,4860,4860,4860,6672,4860,4860,4860,4860,4860,4860,4860,4860,4860,6672,4860,4323,4860,4860,4860,4860,4860,4860,4860
11327,330,1135,6812,4368,6844,5616,4961,3543,6837,4961,6998,5008,3728,4725,6837,5008,3768,3768,3768,3768,3768,5643,3768,3768,6837,3768,5008,6837,3768,3768,4297,3768,3768,3768,4961,3768,3768,3768,3768,3768,3768,4297,3768,3906
11328,6955,588,6122,3820,6187,460,3992,3852,6946,3852,1108,6651,3852,4108,3852,4403,3992,4108,4108,4403,3797,4637,3667,3797,3797,6946,4704,4403,4266,5581,4637,4403,4637,4704,5044,3913,4403,4637,4637,4637,4738,3667,4704,4266
11329,5404,3680,5584,5355,4559,4676,5496,6492,4416,5700,4275,6492,6615,4329,5610,4329,0,6376,4705,6509,4139,4275,4275,0,0,6259,6259,6509,6492,0,6509,6509,6509,6509,0,0,0,6509,6509,6509,6509,6492,6509,6509
11330,6404,6636,6812,3555,6187,6102,0,3852,4259,3972,3852,5376,3864,4725,3864,3611,6906,5611,3864,3864,3864,3578,3864,3864,3864,3864,3864,3864,3864,4303,3864,3864,3864,6529,3864,3864,3864,3864,3864,3864,3864,3864,3864,3864
11331,5784,6636,6812,5077,4921,6141,4693,4045,4045,3947,4390,5458,4323,3979,3777,0,0,6622,4323,3616,0,5824,4323,3979,4323,4323,4323,4323,3616,6322,4860,4323,3616,4860,4323,5824,4323,4323,3979,4323,4323,3979,3979,4888
11332,1077,4231,6029,1634,4584,1460,655,2616,4272,3371,318,5035,1965,5488,318,318,4473,4473,5488,4473,330,4262,4473,2048,2622,330,4473,6121,4473,330,318,4828,4473,6350,4473,4473,6121,4110,6382,5361,6478,6145,4473,330
11333,4620,4163,4668,5300,5957,4445,5400,4288,4424,5400,0,6096,5506,6188,3603,3712,5297,6096,5946,6096,6096,5502,5297,6096,5297,6960,5744,6291,4770,6960,6960,5738,6811,4770,6096,5297,6960,4770,5506,6960,6960,5738,4770,6960
11334,6553,4163,5783,3542,3542,5745,6375,5920,6365,0,5663,6455,6455,6455,6455,5247,6455,5783,5783,7005,6455,5247,5247,6455,5247,5783,5247,6455,6455,6455,5247,5247,6455,6455,5247,5247,6455,6455,6455,4799,6455,5247,5247,5247
11335,6955,5383,5737,6729,6751,5189,6345,5199,6104,0,4702,6512,5265,4023,3936,3712,5265,5265,6751,6735,6215,5265,3712,3712,3712,6751,3712,6751,6751,3712,5265,3712,6751,5265,3565,6751,3712,6751,3712,6751,3712,6751,6751,3712
11336,330,5357,4924,5857,3983,5745,4694,5857,5509,6363,4921,0,7020,6538,6538,5698,6538,5857,6538,6237,6845,5857,4484,4484,6538,4484,4484,0,6538,0,6538,6065,6538,4484,5857,6538,6538,6538,6538,4484,6538,6538,6538,6538
11337,4620,6401,6650,3620,0,4445,6096,0,4446,6957,6411,4237,4770,5506,5913,5323,5913,5707,4144,5913,5716,4953,4175,5187,4144,0,4953,4237,5913,4237,4237,4953,4237,4144,4953,4445,4237,4144,5913,3624,5187,5187,4684,4175
11338,4620,2206,4716,3820,3581,6566,5496,5282,4661,4767,4443,6780,3830,4105,6836,3795,4214,5123,5282,5845,0,5127,3795,4763,5127,5715,0,3881,7057,0,4694,4734,5715,0,0,5715,0,5715,0,6872,4734,0,0,6872
11339,6955,6401,6650,6008,3796,4671,5251,3920,6092,3796,6658,4574,5635,6704,6092,5532,5532,6306,5635,5599,5245,5051,6092,5635,6092,5899,5599,6092,5051,4258,5635,5051,5051,5051,5051,6710,4258,5051,5051,5899,5572,0,5051,5051
11340,6492,6636,4924,5857,5140,6853,6853,4533,4034,6694,6139,4940,6504,6611,4940,4034,6253,5520,4319,5520,4940,4238,5520,5520,4238,5520,6001,5520,4238,4238,5520,6253,4238,4629,4238,6001,5520,4238,4940,5520,4238,5520,5520,5520
11341,330,3655,5350,5412,6650,5483,6289,4150,5716,7020,4150,7020,7020,7020,4028,7020,7020,6265,6265,4947,7020,3687,7013,6265,6341,7013,5665,0,6784,7020,5667,6607,7013,5665,6341,6341,6341,6607,5716,7013,6341,7013,6607,5688
11342,330,1135,3441,2388,7010,5386,0,0,0,5844,5917,5955,5371,0,0,0,6936,4648,0,0,0,3923,3823,3552,3923,6624,0,0,3597,3597,4648,6989,6989,0,6989,6164,3597,5964,6989,5964,3597,3597,4515,4114
11343,6492,6636,6812,4801,5501,5997,3777,3941,6601,3932,4390,4238,6481,6346,3777,6481,3571,0,4875,3941,5198,0,6346,6346,6346,4482,5114,6346,6914,6346,4393,6481,6481,6346,4482,4561,6346,6346,5114,4335,4335,4393,4482,6346
11344,330,5789,5923,5096,3878,5745,5213,3547,3828,3988,5504,6016,5659,5260,5260,0,4095,4437,6571,5504,5504,5504,5504,5659,5504,4437,5504,0,4839,5504,5504,5504,5504,5504,4077,4437,4839,5504,5504,5504,5504,5504,3603,5504
11345,6492,6401,4924,3620,3983,3689,4244,6017,6465,6952,4244,6187,6187,6017,4910,6017,4340,4244,5342,6017,6154,6465,4244,4910,6465,5637,4340,6017,6017,6017,6465,3779,6017,6465,6465,6017,3907,6465,6293,5707,6293,6017,6017,6465
11346,6955,588,4716,0,4460,6800,5095,5095,4661,4755,5587,5529,5957,5493,5587,4524,4287,4492,5529,6655,5123,5587,3790,4287,5587,5587,3918,5587,5587,6050,4287,6044,5587,5587,5325,5211,6655,5587,5587,6655,5587,5587,5587,5325
11347,6492,5789,4200,3717,6139,6853,3777,6500,4435,6694,4245,4940,4907,6853,4940,4316,4907,4245,4533,4907,5093,4533,4245,5754,5825,4533,4533,4533,5920,4533,5825,4533,4533,4533,5754,4533,4533,4533,4533,4533,4533,4533,4533,4533
11348,6492,3680,4421,3555,4559,6800,5496,6087,6560,4767,3539,4090,6568,6616,6988,3530,3870,3530,5232,3530,3530,6529,4954,6771,3530,6396,3530,6396,3900,6396,6616,6396,6616,6616,4954,3900,6616,4311,4954,4954,4954,4311,6616,4311
11349,6492,3680,6812,4256,6139,5813,4338,7035,5541,4189,4420,4060,3776,3990,6784,5009,6851,5665,4084,6851,4987,6966,6886,3990,4485,4614,6851,5688,6886,6897,6897,6139,4485,4485,5971,3776,6851,6886,6139,6886,6886,6897,3935,6851
11350,6492,5577,6886,6824,6187,4671,4406,6241,4141,5170,6654,4206,4141,7006,4396,6127,6904,5716,6654,6076,6076,6797,6797,3811,3624,5738,5738,5688,4904,6904,4775,6298,4775,4775,6904,6904,4775,4684,4615,4644,4775,4775,6298,4775
11351,5404,5789,4924,5125,5187,5993,5125,5376,4177,5636,6524,6354,4744,6517,4322,6797,5701,4950,5806,5701,4950,6797,4950,5701,3707,4609,5806,5495,5806,5495,3813,3707,4609,5701,4571,5701,5376,5701,5701,5701,5701,5701,3813,4950
11352,330,5789,5923,5405,3893,4194,4684,4898,3828,3543,4615,5376,4859,3828,4404,5376,3828,3546,3896,3828,7013,6016,3727,3828,5789,3546,3828,3828,3828,6321,6830,3727,4877,3828,5484,6042,3727,3546,5789,5789,3828,3828,6830,5081
11353,6955,4163,4668,0,0,5790,5203,6543,5351,5282,6181,6949,3576,6296,6406,6212,6082,3576,6620,6799,5958,4613,6082,6082,3576,3576,4589,3576,5958,5942,0,5958,6761,5958,5958,5942,5958,5942,5958,6761,5958,5105,5942,5942
11354,330,3655,6812,6555,6033,6624,6989,6140,6140,4233,6657,4515,7010,6842,6140,5227,4431,4471,0,3597,0,5146,7010,4471,6808,4515,0,6842,6128,7010,5146,6989,6842,6808,6842,6128,6842,6808,6808,6128,7010,4431,4515,4515
11355,6492,5577,3943,4256,4921,4419,5578,4419,4419,4199,4971,5525,6634,4332,4597,5525,5525,3813,5525,5525,6845,0,5525,5525,7001,5525,4959,5525,5525,5525,6665,5525,5525,5525,5525,6101,5525,4001,5525,5525,3940,5525,5525,5525
11356,6492,1474,6812,3960,6021,3557,5526,6745,4992,6315,6561,5807,5630,4957,6497,0,6497,4663,6497,5807,5807,3962,3960,4663,4663,5707,5807,6497,3962,4338,6497,6623,6497,6497,6497,6497,6497,0,6497,5432,0,6495,4429,0
11357,6492,5496,4421,6752,3983,5973,5809,6172,4109,4767,0,6606,6172,3749,3532,5809,3992,4109,6172,6809,5163,6132,6172,6132,6132,3720,6132,3720,5451,3720,6132,3720,6132,3720,3720,6132,6172,6581,5451,3720,6132,7045,3720,6172
11358,6492,3680,5584,3555,4559,6800,5496,6722,4109,4767,4275,6492,3830,6317,7045,7045,6259,0,6509,7045,4165,7045,5654,7045,7045,5500,4421,6509,7045,6509,7045,5500,4812,6509,7045,4767,4767,6509,6509,4767,7045,7045,5686,6509
11359,6955,1474,6960,5881,0,6102,5400,4746,6024,5400,3691,3691,4854,6086,7014,3691,3992,6317,7014,7014,3691,4746,7014,7014,7014,3691,3691,3691,3691,3691,7014,3691,3691,7014,7014,3691,3691,3691,3691,3691,7014,3691,3691,7014
11360,6492,6465,4924,5298,6893,6602,4244,6683,5091,5192,5091,5091,5091,3991,4003,4003,3615,6683,3776,4003,4003,6683,6683,6787,4110,6683,6683,4003,5229,6683,5012,4003,5229,6683,6683,5012,6683,6683,4003,6683,5012,4003,6683,5012
11361,6492,6636,1148,2858,6187,4233,6989,5250,6182,5257,4968,5442,5442,5136,0,6323,5250,5250,5442,5250,6187,5508,5136,5250,5250,5250,5442,5250,5250,5442,5442,5442,5442,5442,5442,0,5442,5442,5442,5442,5082,5442,5442,5442
11362,6492,6636,3943,4256,6187,6418,0,4995,3562,5620,0,5795,6454,6153,6156,0,0,0,1943,0,4959,4959,0,0,0,5739,5795,5930,5739,7020,5667,5795,5739,5739,5795,5795,5795,3747,5739,5795,5795,5795,5739,5795
11363,6492,0,6812,4172,5501,3566,4693,0,4045,6980,0,5097,0,6979,5097,0,2254,6622,0,4188,0,4381,0,0,0,0,0,6182,2441,6182,7047,0,0,3827,0,5098,0,5877,5877,5877,5877,0,4188,4188
11364,5404,1474,0,0,6384,0,6959,6349,5133,2246,5826,4673,3819,5133,0,5133,6928,6858,4156,6858,0,3669,5983,5983,0,5606,3574,6858,5983,4780,6256,3574,0,5606,5002,3574,6928,5606,6858,5606,5606,6000,3574,5606
11365,6553,1474,6960,5298,3983,4079,5400,4070,0,5165,5030,4906,6339,5030,4086,5400,6339,0,5326,6339,4594,6193,4025,4906,6533,6533,5561,6339,6339,5942,4925,0,0,5561,6193,4925,4925,6339,6193,6581,6407,5800,6002,6339
11366,6492,1474,5682,4172,5140,0,4693,6661,5541,4189,6539,4001,4502,5674,5151,4338,5807,4663,6843,5807,5807,4033,3792,3792,3792,4338,4216,5803,5541,4338,0,0,4338,3792,3792,4216,4338,4189,4338,4216,4338,0,4338,4338
11367,330,1135,0,2069,0,0,4344,0,5873,3745,3966,5873,3966,3966,5100,3966,1336,3966,3966,4081,3966,5639,3966,5105,5573,5573,6773,3966,3966,3929,5573,5873,1336,3966,5873,5873,3966,3966,5873,4087,3959,0,5573,5573
11368,6553,5789,5737,3542,3542,4796,6345,5199,3533,4426,5358,5940,4427,6704,4427,4426,3973,6092,6092,4938,4426,2441,5724,4426,4938,3973,4665,5724,4665,4938,6588,4665,4665,4592,4665,4665,3973,4665,0,6588,0,4665,4938,6588
11369,6492,5496,4421,3555,0,4445,4953,5199,4337,4593,5913,5376,6416,5323,5376,5376,5913,5716,3555,5913,0,3555,3555,0,4684,4872,4077,0,4872,4684,5611,4725,4684,5611,4725,4725,4725,4684,0,4725,4725,4725,4725,4725
11370,1077,2222,2444,1400,2988,3589,4344,6682,6946,2988,0,6280,6440,6440,5166,6280,4309,0,0,0,0,0,0,0,0,0,6280,0,6995,0,6682,0,0,0,0,0,0,0,0,0,6222,0,3797,0
11371,5784,6636,4457,4575,5569,6186,4612,4575,4807,6980,4575,4751,6186,4957,4116,0,4575,6804,3827,6807,4116,5113,6807,4116,0,4116,5784,6804,5113,4670,6807,6807,5784,4968,6807,6804,4116,4116,0,4116,4116,4957,5113,6804
11372,322,1931,1148,2816,3487,78,1863,2912,5015,6485,78,5015,190,4477,6724,190,190,3963,3963,3963,190,190,5720,6405,6405,6485,3963,3963,6485,6724,4892,5390,6405,6485,6485,6405,4892,4477,3963,6485,6485,3963,4477,4477
11373,1077,265,6812,5355,6021,5469,6521,4081,4081,3636,4408,5001,4584,6021,4147,5838,5995,6286,3809,6286,5838,3809,4147,4251,6688,5838,5698,5049,3809,3809,5049,5795,3809,3809,4203,4578,4147,4203,4203,3809,4203,5838,4203,4251
11374,3195,5294,6122,3820,3740,6800,5496,5211,6144,5211,6627,5761,4287,6655,6655,4287,4287,4492,6539,6655,5211,4287,6539,5211,6144,4492,6627,5211,4492,4763,5211,4492,6655,6655,6655,4218,6655,4492,4492,4492,4492,6655,6655,4492
11375,6553,5789,5737,6729,4970,6800,3794,4336,5850,4767,4024,3764,3764,3764,3764,3764,3764,3764,3764,5644,3764,6962,4024,3764,5031,3764,3764,3951,3764,3764,3764,0,3951,3764,3764,3764,3764,3764,3951,6741,3764,3764,3764,5073
11376,6955,3535,6650,4186,3796,4671,5794,5250,5014,5962,6650,4206,4722,6881,0,0,0,4355,0,4097,4355,0,0,0,5707,5707,0,4097,4355,4910,6881,0,0,0,0,0,4910,0,1820,0,4355,4910,0,0
11377,5404,1474,3741,0,0,0,5375,6145,5749,6928,6031,5933,3819,6689,4099,5213,6572,6031,5213,6031,4493,6031,6689,0,5099,4493,5099,6486,6689,0,5896,6689,6031,6776,6776,4493,6486,4493,6689,6031,5896,4687,6031,6486
11378,330,5789,6114,7044,4259,4194,4684,4898,3573,4961,5694,6245,6245,4750,6731,4725,6245,4885,4892,5643,5643,5643,4303,6245,5643,6731,6427,4750,6644,5694,6245,4118,6644,6731,6731,6644,4118,6644,5643,4750,4750,6731,4750,6731
11379,6553,4163,4200,5321,3983,6800,4771,5459,6396,4767,4248,5751,4460,5751,6988,6988,4157,6522,3776,4762,4187,4656,4157,4157,4157,4460,4762,5336,4157,6628,5637,4157,4157,4762,4157,3691,5880,4890,4460,3691,5885,4890,5228,4157
11380,1077,1474,5404,6376,4559,3589,5449,6145,5749,5933,5284,5933,5722,5449,4934,5449,6233,3688,4012,4683,5722,3688,5404,4683,4092,5404,0,6041,3688,3688,0,3960,6971,5308,5776,3688,6048,3688,3688,3688,3688,5308,3688,4683
11381,6492,6636,6666,5321,5587,5299,4292,3582,4272,6741,5792,4272,4292,5997,4545,4272,0,4292,4292,0,4292,4292,3111,4292,0,5707,4164,4292,4292,4292,4292,4292,4292,4292,4292,4292,0,4292,4292,4292,4292,4292,4292,5023
11382,1077,1135,6039,2858,4359,4328,6989,4334,4272,5484,5917,4272,5201,6289,4473,330,6624,4648,12,4473,6989,5119,6989,0,590,590,0,3519,4431,6989,0,6989,4553,4515,3832,4548,4515,330,5780,4515,4515,5484,4515,4431
11383,330,3730,6812,3985,6187,4233,6989,7049,3773,5257,4366,7015,6140,4233,4802,4233,4431,4648,3810,4233,4547,4233,4802,4233,4233,4233,4233,4233,4233,4233,0,4233,4233,4233,4233,4431,4233,4233,4233,4233,0,4233,4233,0
11384,6241,5789,5737,3542,6751,5745,4694,6009,5509,7020,6779,7020,7020,6611,4859,7020,7020,5716,5125,6237,7020,5125,5125,7020,5125,5125,5125,7020,5125,7020,5125,4533,5125,5125,5125,5125,6460,5125,5125,5125,7020,7020,5125,5125
11385,5404,2249,1148,1069,5501,2382,6680,3941,6946,0,6179,4298,6058,3642,3642,3642,3996,3641,3642,3642,3642,5924,3642,5231,5869,3642,3996,3642,3642,3642,5869,3642,6095,6095,3641,3642,3642,3642,3642,5869,3642,5869,3642,5924
11386,6955,5383,0,6729,3542,6467,3630,5881,6785,6514,0,6514,5453,5511,6811,6811,6514,5511,4690,5599,5599,6811,3729,4452,6514,5899,5599,6839,5899,4452,5599,4690,6811,6839,5599,6839,6839,4690,5599,6514,6811,5599,4690,3729
11387,6404,6401,4043,6008,4559,5192,3843,5250,5014,6987,4158,6016,4722,6704,4158,6016,4896,4355,5635,4097,6016,6016,6297,4910,4097,6016,6881,4461,5635,6881,6881,6881,6881,4158,4206,4355,6650,6881,4355,6881,6881,4910,6881,6881
11388,6955,6401,6628,6870,5755,5190,4771,4767,5509,4767,6385,5062,5062,3965,5509,5809,5294,5736,4732,3965,5800,3965,3965,6977,5800,4557,5561,4557,4510,5639,5736,5561,5736,5561,3965,5561,5561,5561,5561,5800,5800,5561,5561,5561
11389,6492,6636,6812,3960,6048,0,4448,4575,6937,4820,0,4735,5432,4957,5868,3792,4735,6441,3557,6807,0,0,0,0,0,0,0,0,0,0,5868,3792,0,4968,0,0,0,0,0,3557,3557,0,0,3557
11390,330,2930,1148,4129,5227,4233,6989,3605,3773,6302,5917,5955,6887,3548,6472,4400,6656,4648,6887,4577,6302,6066,6302,4352,0,6656,6656,0,0,3773,0,3773,6887,0,6887,0,6472,3773,4137,3605,0,0,0,0
11391,6492,1474,1148,6532,3983,6544,6252,5181,5231,5257,6561,5257,6745,5181,5868,5181,5181,6441,5181,5181,4987,5181,6441,5181,4152,5181,5181,5257,5257,6907,4152,6765,4152,5257,4152,4152,4152,5945,4152,4152,4152,4152,5945,4152
11392,6492,3680,6812,3960,6048,3986,4230,5308,6173,4820,6907,6166,6276,4059,3661,6251,4230,4059,3661,4230,3661,4230,4230,7008,4230,5523,4230,4230,7008,6907,3661,3661,3661,0,3661,3661,7008,3661,3661,7008,5340,0,0,4230
11393,6492,5577,1148,5321,5501,3789,5526,5921,6519,5921,5526,5827,4899,5886,6868,0,0,5580,5704,6868,5827,0,0,5827,5886,6868,6868,6519,6519,5827,0,5827,5827,6868,5827,6868,0,4539,4134,5827,5827,4134,0,6868
11394,330,4422,6812,6114,0,4233,4448,4547,5650,5295,4200,6828,3551,4827,6321,5747,5261,6321,3922,3880,4547,5266,5261,4123,4827,6010,6321,4269,4123,0,4269,6298,5266,5266,6321,4123,6298,5054,4123,3551,5261,5261,4123,5747
11395,6492,6636,3943,4256,4921,6853,5243,4995,3562,7013,3562,4389,4296,4332,5855,6665,5525,5418,5930,5525,0,0,5556,5525,5556,5525,6026,0,5930,6665,5855,6665,6665,0,5009,5930,5930,5036,3778,7001,6665,5418,6665,6665
11396,330,1135,1148,5405,6107,5216,4757,6080,4435,4757,4435,5616,5215,5480,4057,4057,0,5216,0,5874,5616,4435,4766,3625,4435,5048,4435,5216,5216,4435,4057,4748,4435,4435,5216,4435,4435,4921,3777,4921,5216,3754,5216,5216
11397,6492,4422,0,0,6810,0,0,0,0,0,0,3701,3701,6373,6472,0,6656,4648,6887,6656,6214,0,0,5696,4400,0,0,0,0,0,0,6272,0,6373,0,4352,0,0,0,0,6656,665,0,0
11398,6492,6636,6812,5496,6021,5469,5848,4676,4477,6513,4615,5795,5417,5148,5798,0,5417,5583,6513,5583,5046,5417,5046,5215,4615,5054,5054,5046,5046,5054,4615,5046,5583,5215,2923,6851,4615,5215,4615,5046,6156,4615,4477,5583
11399,330,5789,6936,5386,7010,6624,6989,3605,4515,6854,5917,5075,6534,5397,5964,5227,5397,4648,6657,4473,5161,5397,5397,5397,5397,5397,4473,5397,7049,5397,3567,6573,3567,5397,3567,5696,5075,6573,5397,6555,5227,6573,3567,3567
11400,5404,3680,3741,3596,0,6833,0,3669,5133,3669,5826,5741,4630,5826,3669,5816,5404,5168,5213,6256,0,0,5983,5404,0,5404,6307,5816,5213,5896,5213,5213,5449,5213,5213,5449,5213,0,5449,5449,5606,5816,5449,5449
11401,6492,5357,0,3596,6938,5759,5449,4388,0,4630,4630,5933,4630,5449,0,3596,4048,3688,4630,4630,4048,6068,3826,4048,5404,5404,0,6976,3596,4048,4048,4630,5404,3596,4048,3596,4630,6976,5449,5047,3596,3596,5047,4048
11402,330,3655,4924,6078,6632,6387,5625,4419,4419,4419,4971,4419,7046,6568,6568,5578,5578,3788,5578,4560,5721,6869,5356,4419,3788,4199,5578,5721,6568,5578,4199,5578,5893,5578,5578,5578,5578,5578,6568,5578,4199,5578,6568,4199
11403,330,180,1148,5901,4259,3573,4684,4227,4259,6196,3573,6245,5428,5103,0,3876,4175,3963,4861,0,5643,0,5707,0,5643,3573,6245,5643,4175,6245,6245,5643,5643,0,6644,4227,3555,6644,0,0,5683,6644,6644,3876
11404,6955,5383,4716,6870,3581,3589,6717,3569,5639,4767,4882,4754,4464,3569,4726,3569,4726,5797,4848,3977,4767,6698,4726,6698,4726,4726,4726,4726,4726,4848,4726,4726,6698,6698,6698,0,4848,6698,6698,6698,6698,6698,5797,4848
11405,6492,1474,5350,5124,0,4077,3688,4419,5244,4419,5932,6818,6634,6341,6784,6341,6334,5064,3776,4626,4154,3776,6334,3776,4540,3584,3584,3776,3776,6334,6334,3776,3776,3776,6334,3776,5478,6334,3776,6787,5478,6334,3776,3776
11406,4620,3680,6200,5388,4340,6800,5496,6722,5459,5420,5067,4594,6263,6263,5947,4371,4812,4492,5123,5123,3530,4594,3590,6263,3530,6231,3918,4812,7045,5712,6263,6263,6231,4594,6655,3530,4812,6263,4812,4812,6627,6953,5123,6953
11407,322,6636,6812,4256,6139,4671,3585,5250,4806,4189,4614,4735,7035,6979,4084,5087,4485,3716,4084,4708,7035,4485,6897,4485,4485,7035,4485,4485,4355,6897,6897,4485,4485,6897,5082,4485,4485,4485,6897,5707,7035,6897,5674,4459
11408,6955,5383,5737,6752,6187,4796,6345,6419,6104,5400,4376,6512,6400,4023,3662,4923,5762,6478,5762,6400,6215,6400,6275,0,6400,6362,6512,6512,4512,6512,0,0,5762,6512,6702,0,6275,6275,6512,6470,4035,4923,4923,4702
11409,6492,6824,4924,0,6893,4671,6187,4737,4742,5864,6181,4206,6654,4032,4742,5364,6654,6654,6654,6152,4742,4244,4244,6654,4244,4032,6654,0,0,4032,4742,4742,4742,4737,4742,4244,4742,3624,5789,4742,4742,4742,4737,4032
11410,6492,5714,5350,5096,6187,4236,4230,4547,5650,6273,5026,4526,6634,4332,6565,5812,5650,4626,5415,4626,6368,4181,4699,5812,3721,5117,6368,5997,6981,5157,5157,6565,6981,5117,6303,5117,6303,5997,5997,5997,5299,6303,6303,5997
11411,5404,3680,0,3596,6384,3903,5449,5933,5749,5933,3596,5933,5003,3596,6776,3596,4916,6834,4630,5168,3596,3669,3596,5933,4308,5003,3596,6585,3596,4916,6701,6701,3596,3596,5933,5933,6701,5933,6701,6701,3724,3596,5933,3596
11412,4620,4760,6650,5298,5407,5635,4655,5307,6092,4767,151,4655,4358,4098,5492,5836,6514,4098,4655,4655,5642,4283,6244,4655,5642,4655,6310,0,4098,4655,5836,4219,6310,0,4358,6244,4358,4098,4655,6876,4219,6876,4098,4655
11413,6553,4163,4668,4876,3581,6996,3795,5367,6601,5471,6543,5176,6230,6296,6296,5702,5118,5702,6433,5958,5958,6002,5958,6296,6002,5089,6002,4020,6949,4020,6949,5089,5089,6050,6002,5689,6050,6002,5118,6050,6050,3795,6050,6050
11414,6955,588,5189,6870,3581,6467,5881,5881,6943,4093,4304,0,4881,4304,0,5717,5567,4304,5567,5574,3629,4304,0,5567,5574,5574,4093,5567,5574,4410,3850,5574,3629,5574,4304,3850,3850,4093,6923,5567,5574,3850,3850,3850
11415,330,1135,1148,2858,5261,6624,4334,3941,0,3751,5422,5119,6186,6289,3519,6186,3571,3595,6325,3751,3599,4114,3599,3985,6289,3571,3571,4758,3571,3599,5177,4118,3599,4758,4758,3595,4758,2731,3571,4758,4758,0,4758,4758
11416,6492,5577,5682,4256,6605,6605,5848,6183,6543,4785,4921,5795,0,6005,5672,4001,4921,4633,5672,4921,4921,6101,4921,4921,6005,4888,6101,6101,6065,6101,6706,6065,4921,6101,4578,3871,4546,6101,6085,6706,4578,4921,4232,2441
11417,6492,5909,5911,4256,3983,6800,5526,6722,4109,4767,5092,6492,3830,6359,5443,6606,3977,7045,6111,6606,4165,6953,4178,7045,7045,5947,4178,3881,7045,4178,4178,4178,3723,3833,4178,7045,3881,4178,4178,4178,7045,7045,4178,7045
11418,6492,1474,6812,0,6187,3986,4220,0,0,0,4400,6214,6276,6214,6214,4400,6760,6760,6214,0,4975,6214,3986,6466,6760,6760,3986,6760,6760,6214,0,6760,6214,6214,6466,6760,6760,0,6760,0,6760,4975,6760,6466
