ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50
11756,2792,3588,6013,4457,1944,6147,4568,6513,4233,5259,5630,673,5903,673,5259,3566,4976,177,3774,3774,6166,3774,5259,3774,5259,3774,3774,3774,3774,3774,3774,3774,3774,3774,3774,3774,4216,3774,4216,3774,5225,3774,3774,3774,3774,3774,6723,3774,3774,3774,3774
11757,2792,3588,6013,4457,1944,5457,4568,5495,3701,5603,1557,1089,1089,4873,4887,3601,6880,6880,6432,6880,6880,5663,6818,5663,5663,5912,5663,5663,5663,5912,5663,5912,5912,5663,5663,6880,5663,5663,5216,5663,5417,5216,5663,5216,5417,5216,5216,4214,5417,5912,5216
11758,2792,3588,6013,3733,1944,6147,4048,1210,4353,4353,4536,3903,3706,4353,4685,5144,4555,3817,3642,3810,4555,4555,6707,2889,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555
11759,2792,3588,6013,3733,1944,4735,6538,3708,5991,5683,6460,6122,6122,6122,5962,5677,5962,6122,5962,6112,4478,4478,4382,6112,6112,6112,6654,5677,785,5677,6654,3094,785,6504,5724,785,6654,4380,785,6504,4380,5242,3606,3606,3606,3606,6654,3606,4380,3606,3606
11760,2792,3588,6013,4457,1944,5457,382,3636,5211,5211,6573,2834,4912,5878,6952,5368,5368,5368,6691,6128,6889,3790,3790,6318,6287,3697,5727,5361,6654,5361,5186,6287,5186,6287,3710,4656,6287,5186,4656,6287,6287,6926,5161,5361,5361,6287,6926,5735,5735,6926,3710
11761,2792,3588,6013,4457,1944,5548,6599,3988,4511,4506,6533,6899,6899,4248,6899,7015,5357,6833,4606,6760,5107,5087,4113,4451,5548,5955,5955,5548,4244,6037,1643,5548,4244,4366,5548,4244,4244,4244,6897,4244,4244,4244,4244,4244,4244,6897,4244,4244,4244,4244,5638
11762,2792,3603,4880,3406,4464,6346,4880,5237,3587,4555,5997,5357,5721,4453,6596,6032,4390,1035,6032,3774,6172,3549,3549,3549,5837,6437,4537,6988,6988,6103,3549,3549,6437,6437,6437,6437,6437,6437,6437,6437,4079,6437,6224,3890,6437,6437,6988,6437,6437,6437,6437
11763,2792,3603,590,3406,6500,6147,4568,4008,4316,4481,4880,6316,6477,5878,6905,6905,5023,5878,6680,5577,3954,4121,3954,3954,5748,4121,3954,3954,3954,4121,3880,3954,4121,4121,4121,5878,3880,4121,4121,4121,4121,4121,4121,4121,4121,4121,4121,4121,4121,4121,4121
11764,2792,3603,590,3406,493,6346,4880,3663,5277,4837,4100,5431,5879,5879,6166,7015,6166,6166,5013,6166,6166,5879,5442,6166,3557,5442,5879,5582,4700,5442,1011,5442,3231,3231,3231,2040,5442,5397,5442,5442,3872,2040,5397,5442,5397,5442,5397,5397,5397,2040,3557
11765,2792,3588,6013,4457,1944,1540,6780,6365,7021,4643,5513,5858,5334,5858,5858,5334,5858,5858,5858,5858,5858,5858,5858,5858,5858,5858,5858,5858,5858,5858,6182,5858,3538,6182,25,5858,25,589,5858,25,25,6362,25,4838,25,25,25,6072,4838,2948,6072
11766,3131,2695,590,4464,6500,6346,6538,5526,5577,4899,6538,6819,4540,4253,4270,4675,5042,4500,4251,4270,4251,6819,2314,5739,5739,3687,2639,3687,2639,6742,6742,3687,5951,6742,3633,6742,6742,6742,1744,6742,5583,3633,5583,3633,5583,6742,5583,3633,5583,5583,5583
11767,2792,3588,6013,4457,1944,5457,6599,3684,3986,5435,5362,6845,5641,5641,3837,5362,5641,4034,4034,3837,4254,4856,5641,6622,4033,4033,4034,4033,2516,3564,4033,4974,4033,4033,6558,4033,3564,3564,5438,4888,5438,3564,4033,4837,4837,4856,4888,4196,4196,4033,5438
11768,2792,3603,4880,3406,1944,1701,3857,5008,6622,4519,4230,5193,5193,3717,4230,4230,4230,1959,4230,5193,4230,5923,3556,3556,3556,3556,4271,5923,5923,3556,4230,6683,4230,4662,3556,3556,3556,3556,6683,5923,3556,5633,6683,6683,6683,6683,6683,3556,5923,6683,6683
11769,2792,3588,6013,3733,1944,6346,5541,3987,5048,5048,4334,4334,5917,4334,4334,5096,5096,5096,5096,4334,4334,4334,4334,4334,4334,4334,5096,4334,4334,4334,4334,4334,4367,4334,4334,4334,4334,4334,4334,4334,4334,4334,6808,4334,4334,4334,6982,4334,4334,4334,6808
11770,2792,3588,6013,3733,1944,4976,6599,4419,4419,5495,5075,4383,6971,824,6161,5075,4310,550,6140,5075,5221,1505,979,6810,979,5018,1505,979,6719,2289,5018,1505,5193,1505,4473,4473,6900,5018,5431,1098,4473,4473,5270,4473,1098,6810,5270,2289,901,1098,6810
11771,2792,3588,6013,4457,1944,4976,6538,5053,5108,5997,4880,4526,4377,5224,6032,5536,5654,5654,5654,4899,5654,5654,6035,4755,4899,4755,6519,4755,4102,747,4713,4755,6519,4713,6074,4755,4713,6519,3470,4713,4594,4755,6103,6103,4594,4594,4755,4594,4594,4755,4755
11772,2792,3603,4880,3406,4464,2524,6959,6213,6068,3843,5983,6572,6572,6572,6572,4780,5479,5479,6307,4780,4780,5782,7041,3659,6307,6184,4780,5479,4780,4780,6307,6307,5479,6184,6572,5379,6184,5479,5479,6184,6184,6261,613,5479,5479,4849,5479,613,613,6184,5479
11773,2792,3603,590,3406,6500,3678,7025,5199,4973,6955,5189,6758,5189,475,475,5189,475,475,5732,4657,4444,5280,5737,4444,4657,4444,5189,5189,4444,5189,5189,5189,5189,5189,5189,5189,5737,5189,2681,5189,5189,5737,5189,5189,5189,824,5737,5189,5737,5737,5737
11774,2792,3603,6013,3733,6500,6147,6599,4151,6068,5606,5606,6486,6486,5794,6486,6486,4151,6486,6307,2346,4151,6486,2292,4151,6486,4151,4151,6307,6585,6307,6307,6486,6861,539,6307,6307,1874,6345,6307,6861,1874,5749,6307,5876,5918,6307,5918,1874,796,1874,5918
11775,2792,3588,6013,4457,1944,5548,6599,4151,3724,3659,5003,3903,3684,3684,3684,6126,3819,3724,3819,3819,3819,6126,6126,6126,6126,6126,6126,6126,6126,6126,6126,46,5548,6126,6126,6578,5548,6126,5548,6126,5548,6126,5548,5548,5548,5548,5548,5548,5548,5548,5548
11776,2792,2695,590,4464,6500,2894,4381,2125,5048,5048,6656,6472,5227,3567,6557,5964,3567,6656,3567,3567,5161,6199,4968,3567,6272,3567,5161,4968,2804,6656,3567,5714,3567,3567,5964,3567,3567,4366,5714,6302,5714,5714,5714,3941,4506,4113,6656,6678,4334,4769,6199
11777,2792,3603,4880,3406,4464,5098,5583,5081,5386,4653,3768,4132,4132,4132,4132,3604,4132,168,3192,168,3580,5261,3906,3580,6106,3768,4305,4132,1081,4303,6106,5261,6106,6106,4305,4305,4305,4305,4305,4305,4305,4305,4305,4305,4305,4305,4305,4305,4305,4305,4305
11778,3131,2695,590,4464,4464,2894,5043,5847,4512,4098,4098,4379,3937,6610,4184,5491,4379,3937,3937,3937,3937,3937,4566,4379,5639,5491,5491,6292,4765,6292,6292,6888,6292,3590,3937,4379,6870,6292,4469,6870,4566,3894,6564,6564,3541,6923,5491,6292,6923,5717,6292
11779,2792,3588,6013,4457,1944,1540,3705,5709,5718,6962,5728,5618,6962,2705,5718,6300,6962,6674,5200,6674,5928,6674,5718,4475,5718,5737,2952,4164,4164,557,6300,6300,6300,4164,557,4164,4164,6751,5214,4164,6300,2952,2952,2952,6353,6751,2952,5507,6300,6353,4755
11780,2792,3588,6013,3733,1944,1540,5457,2708,5146,4688,5146,6102,4637,3864,6414,6268,5376,6410,4181,6414,3736,5710,3699,5450,6694,5450,4133,4656,4709,4699,6208,5850,5710,4721,6193,5850,5850,6322,540,4486,4712,5882,540,540,6193,5882,5882,5710,6193,5882,6243
11781,2792,3588,6013,4457,1944,4976,4568,6513,4568,5273,3915,3708,5273,3915,4959,6156,4125,6156,3604,4125,4125,4125,4959,4132,5016,6153,3531,5273,1156,1156,6153,6153,1156,6153,5273,1156,6153,3828,6665,5447,5447,5273,5447,5447,5447,6153,1156,6665,5273,5273,6665
11782,2792,3588,6013,3733,1944,4976,6538,5960,5674,5235,4203,5390,5684,5684,4332,5686,4521,4332,4521,4332,4143,4521,4521,4521,4521,4521,4521,4521,5686,6677,4521,5997,4521,5997,5997,5319,5997,5997,5319,5997,5997,6677,4285,5997,5997,5997,5997,5997,5997,5997,5997
11783,2792,3588,6013,3733,1944,1540,6780,5994,4276,6391,3733,3995,6132,3995,3648,6144,4945,4945,4945,4945,3664,4945,4945,4945,4945,4945,4945,6144,4945,4945,4945,4945,4945,4945,4945,6715,6715,6715,4945,6715,6974,4945,4945,4945,4442,4945,6715,6715,4945,4945,6715
11784,2792,3588,6013,4457,1944,1540,6365,6365,4666,6933,5280,6906,5581,5280,5280,3667,5280,5280,5957,5280,6820,5280,3761,370,370,5957,3611,5957,6906,370,4783,3852,3761,4443,3852,4783,3780,4443,2655,3350,5864,4443,4443,3852,4443,5864,6820,5864,5864,370,4443
11785,2792,3588,6013,3733,1944,1540,6388,4228,669,3794,4000,986,669,5073,4609,4228,6904,6904,5689,5689,1185,5689,5689,5689,6904,2691,2691,6464,2691,6904,6343,6904,6904,2691,6835,6174,6232,2691,5390,2691,2691,6174,6835,3700,6835,6232,6174,6232,5390,2691,2691
11786,3131,2695,590,7050,6500,493,6276,6256,5281,6568,5251,6256,6904,4428,3539,4090,5014,5978,6904,6904,4912,3870,3710,3710,3710,5763,4780,5817,6838,3710,4912,4912,6838,6838,5763,6023,3779,6838,4954,6480,6024,6362,5763,4912,3710,5843,6024,5949,3965,4954,4912
11787,2792,3588,6013,3733,1944,1540,4128,2563,6190,6810,6810,1442,4598,6810,4352,1077,2316,5075,4850,4137,6808,6777,5075,2547,2547,6777,3111,2547,2547,3111,2547,6777,2547,2547,177,4241,2547,5018,177,163,1712,4241,4310,177,1483,177,177,4035,177,177,3021
11788,3131,2695,590,4464,493,1812,5043,5126,3705,3881,4302,6811,6811,4087,6811,6096,5280,6123,4527,6811,6123,4021,6811,6811,4093,4815,4815,4093,4815,4021,4021,4093,4815,4815,4815,4410,4093,4815,4815,4815,4815,4021,4815,4019,4019,4021,4019,4019,4815,4019,4019
11789,2792,3588,6013,4457,1944,4976,382,669,6449,3607,848,283,5553,848,2960,848,2705,2705,3884,2705,69,3682,848,69,3682,2705,3884,3884,4824,3884,4824,1918,3884,4824,6597,6597,4935,6597,6597,4824,5691,848,4107,2705,5344,6728,3884,5247,2837,2837,5247
11790,3131,2695,590,1463,4464,2894,4568,5708,5902,4653,4378,6625,6382,4653,4653,4653,4653,4653,4653,4911,4653,4653,221,5521,5521,5521,4653,5307,5521,4822,4653,5521,5521,5521,4653,4653,5521,4653,4653,5521,5521,4653,5521,5521,5521,5521,5521,4653,4653,5096,4653
11791,2792,3588,1788,3733,6500,4735,4880,5098,6276,4899,6623,5548,5548,6623,5548,5909,5098,5548,5577,5181,4094,4968,5181,6078,5548,6078,4220,3749,4220,4094,4220,5548,5548,5473,4220,4220,5548,3986,5548,5548,5548,4094,5548,5548,5548,5548,5548,4204,5548,5548,5548
11792,2792,3588,6013,3733,1944,5098,6538,4718,5471,6605,6605,4128,4579,4500,3633,4348,3633,3633,3633,3633,6860,4483,4348,3633,4348,4802,4348,3633,4348,4662,4802,4802,4802,4802,4802,4802,4802,4802,4802,4802,4802,4802,4802,4802,4802,3633,3633,4802,4802,4802,4802
11793,3131,2695,590,4464,493,6346,4568,3896,4150,5273,5630,4628,6009,4402,3727,4402,5171,4887,4077,6818,4897,6818,6028,5630,6818,4887,5376,5630,4887,4887,6818,6028,6028,6028,6818,6818,5382,6028,6028,4887,6818,6028,4887,4887,6818,1060,6818,6028,6818,6818,5630
11794,2792,3588,6013,4457,1944,2636,408,2563,1507,3073,1507,3906,549,2609,5085,5085,6261,2660,2622,6595,4877,6261,3963,6595,6595,4877,4877,657,2193,4877,883,4877,4877,4877,4985,883,4839,2193,4985,4839,4839,2193,6153,2193,4839,4839,3613,4839,4839,4839,2193
11795,2792,3603,4880,3733,4464,6147,6599,3663,4899,6963,7050,6819,3822,5823,4038,5625,4038,5663,4928,6912,4928,5114,4095,4928,6819,4928,6819,5114,4703,4940,3842,4940,4928,4703,4503,6709,4928,5319,4703,4208,4928,4703,6709,6709,6709,6204,3842,5198,6382,5198,5993
11796,2792,2695,4880,3406,4464,3678,6538,5887,6832,3678,5827,6888,3802,6263,3802,6160,3678,3802,3709,6263,4611,5321,5529,3678,4899,3678,5730,4899,4709,5123,3678,5561,4759,5321,5730,6200,5561,5730,4656,4899,4899,5123,5123,6539,5321,3918,4709,5529,5561,5561,3577
11797,2792,3588,6013,4457,1944,5126,5043,6175,6888,6391,4086,6034,4900,4070,6288,3928,3928,3833,4070,4070,4070,3833,5516,4070,5050,4070,4070,4070,3928,4070,4070,3928,4070,4052,4070,4070,4070,4709,6391,3627,3627,4070,4025,91,6896,6896,4070,3627,6778,6896,4070
11798,2792,3588,6013,4457,1944,5126,382,669,3642,6545,2382,2689,6323,6323,2382,6323,5013,2382,5814,2382,6323,2382,2382,1978,2382,1978,3121,1978,4580,5814,1978,4580,4580,2034,4580,4580,2034,4580,4580,1506,2034,2034,4580,2034,2034,2034,4580,4580,2034,4580,4580
11799,2792,3603,4880,4464,4837,6346,5226,5053,3918,5997,5270,3617,4140,5270,6988,5270,5270,5270,3907,4140,3907,5060,6353,4164,6676,4164,4168,4164,4140,6044,4140,5529,4110,4168,4168,4168,4168,4168,4168,4168,4168,6512,4168,4168,4168,4168,4168,4168,2999,4168,4168
11800,2792,3588,6013,3733,6500,6147,4568,5098,5098,5098,5098,4455,5098,5098,4216,5478,5208,5208,4899,5478,5208,5478,5208,5208,5208,5208,6862,5478,5098,5098,5208,5098,5098,4803,4038,5208,5478,5208,5098,5208,4038,5208,5208,782,4899,5208,4038,5208,4291,3607,4038
11801,2792,3588,6013,4457,1944,5126,5457,4789,3988,6349,6031,3988,5487,5923,5923,5168,5923,3988,5168,6689,5012,3988,5168,5012,6689,3988,6689,5012,3988,5923,5012,3477,1707,3988,3477,3988,3988,1202,6583,3988,4264,5168,3988,4264,4264,4264,1202,3988,1202,1202,3988
11802,2792,3588,6013,4457,1944,4976,6538,4419,4419,6276,6412,6068,7035,6596,4485,7035,7035,3557,6596,3557,4869,5945,5181,5181,6447,4910,5945,5890,4225,5890,4805,5560,5945,6447,5945,5945,5257,5560,5945,5914,4301,5945,5560,5945,6447,6447,5945,4737,5945,6447,6447
11803,2792,3588,6013,3733,1944,3157,4249,5096,5177,5048,4334,4334,5096,1460,4262,5521,5521,4262,5096,5521,4537,5521,4334,4262,5521,5521,5096,4334,5614,5096,5386,4543,5521,4217,4537,4352,4262,4537,5328,4537,4217,5386,5386,4537,5386,5922,5386,4262,4537,5902,5902
11804,2792,3588,6013,4457,1944,5126,5457,6365,6507,5809,6362,6362,6362,6362,6032,1129,6362,6362,5015,4796,4286,4796,3934,4286,4796,4286,4286,4286,4286,4796,4796,4796,4796,4796,4286,5537,4796,4796,6072,5834,6072,4796,4796,4286,4286,4286,4286,6072,4286,4286,4286
11805,2792,3588,6013,4457,1944,4976,6599,5623,5739,6668,6845,4043,6845,6000,5207,6031,5131,6000,4261,4261,4261,6845,4261,6019,6019,4261,5443,6019,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261,4261
11806,2792,3588,6013,4457,1944,1540,6538,5659,4072,4820,4968,6623,5776,6778,6935,3642,6935,6935,3642,4072,6437,4072,4116,5432,5158,6437,3986,6315,3986,5776,5158,4539,4820,5158,3642,6315,3986,3792,3986,4968,3986,3792,4539,3997,6315,3997,3986,6033,3986,4968,5087
11807,2792,3603,4880,3406,6500,6346,6599,3842,4667,7050,7050,6819,5704,3870,5704,6627,3881,6200,5398,6200,5067,6200,3726,4311,6615,4311,4311,4812,6200,4311,4812,5802,4812,5187,4311,4311,5362,4311,4500,5187,5486,4912,5500,6200,6862,4912,4560,3530,3530,3885,3530
11808,2792,3588,590,3733,4464,493,5457,5072,5819,4296,6503,6765,5446,5446,6564,6933,5966,5148,4582,5764,4177,6391,5764,5508,5764,6391,3784,5356,5764,6570,6802,5088,5764,5764,6391,4087,5764,4087,4087,5495,4087,4087,5495,4087,3644,5495,5764,4087,4087,4087,4087
11809,2792,3588,6013,3733,1944,5126,6538,6194,6190,5144,5140,4676,4210,3939,6981,6981,6981,6981,6981,6981,6523,6981,6981,6981,4867,3064,3064,3064,3064,3064,6981,3064,4521,4521,3064,5127,4521,4521,4521,4521,4521,4521,4521,4521,4521,4521,4521,4521,4521,4521,5127
11810,2792,3588,6013,3733,1944,1540,7025,5199,6962,6962,6244,5491,6825,4722,5051,5352,3836,5352,4722,4956,6825,6962,4098,6962,5051,6962,4221,6962,6309,3920,4098,3920,3920,3920,6962,4379,6962,3920,3920,3920,3920,6962,4379,3920,2465,3920,4379,3920,3920,3920,3920
11811,2792,3588,6013,4457,1944,5457,4568,3560,4568,5828,5828,5828,4135,4150,4150,5669,5669,5669,5669,5376,6513,5376,5669,3560,5376,5376,5610,5669,5376,6759,6513,5376,5376,5376,5669,5376,5376,5669,5376,5376,5376,5376,5376,5376,5669,5376,5376,5376,5376,5498,5376
11812,2792,3588,6013,3733,4464,1812,3705,3988,5642,6381,6092,4379,6710,6710,4221,4098,4336,4098,4098,4098,4098,4098,4098,4098,6039,4665,4221,4098,4098,4665,4665,4665,4665,3711,4665,4098,4665,4665,3711,4665,4665,4665,3711,3711,4665,4665,4665,4098,4655,5940,3711
11813,2792,3603,4880,3406,4464,2894,338,1529,130,6329,4830,5645,6540,5103,5618,4830,6540,1012,6455,1012,2241,2622,1012,899,1012,4444,5103,3626,1475,1012,495,3626,3626,53,6388,2126,6540,1475,6540,6540,6540,2126,2617,6540,2617,6540,4065,6388,6540,6540,6540
11814,2792,3588,6013,3406,1944,2636,4568,6999,3587,4502,5879,3856,5879,4744,4744,6851,6795,6795,6851,4502,5805,7035,4729,4485,6795,7035,5805,4001,7035,7035,5805,4485,4001,6795,6696,5805,7035,6195,4708,4708,5541,4451,3993,3993,5805,7035,3993,5805,5805,5805,5805
11815,2792,3588,6013,4457,1944,1540,6365,1874,1346,1735,2557,798,3289,3137,3289,3289,3289,2410,228,1327,1735,3137,1632,3137,949,1619,1327,3137,1619,3137,1611,3137,823,3137,3137,1192,3137,3624,3137,3137,104,1632,3137,3137,3137,3137,3137,3137,3137,3137,3137
11816,3131,2695,590,1463,4464,3678,6538,4388,4220,4296,3684,3684,3684,3826,5385,3684,5284,5853,4908,5548,5548,6091,5548,5548,5548,5548,5548,5548,5548,7029,3724,5548,3724,5548,5548,3724,5548,1617,5548,1617,1617,5548,3724,1617,5548,1617,3724,3724,3724,3724,1617
11817,2792,3588,6013,4457,1944,1540,7025,4454,6962,3764,3764,5928,5487,3764,5358,5867,4444,6345,6345,6511,6345,6511,4792,6511,6511,6511,6511,6511,6511,6511,6511,6511,6511,4091,6511,6511,6511,6511,6511,6511,6511,6511,6511,6511,4091,4091,6511,5629,6511,5629,4091
11818,2792,3588,6013,4457,1944,4976,6538,4388,4419,5478,5504,4459,5209,5010,6938,4700,5010,5128,6140,5638,5381,6915,5320,5638,6176,6255,5320,5320,5320,5320,5320,5638,5320,6254,5638,5320,5320,4220,5320,5638,5638,5638,5320,5209,5320,5638,5638,5209,5638,5320,5638
11819,2792,3588,6013,3733,1944,4735,6538,3560,5583,3560,5159,3708,4211,4211,4211,4211,4483,4483,4483,6078,4993,5837,5936,5936,5543,4741,4419,5543,4993,4993,4993,4993,5543,5543,5543,5543,4416,5543,4993,2909,5543,5543,4993,4993,5543,5543,4993,4993,5543,5543,5543
11820,2792,3588,6013,4457,1944,1540,6599,6486,6928,5606,6928,6928,6572,6572,3624,3680,3659,3659,4171,3659,570,4493,6486,3659,6486,4722,4722,4388,4388,7056,3659,3659,4849,4849,5794,5794,1874,1874,4849,1874,2524,4849,4849,4478,4849,4849,4151,4849,4849,4849,4849
11821,3131,2695,590,4464,493,1812,6916,2412,362,1077,396,1463,1532,3346,4248,6159,6159,1532,5060,77,6159,5536,77,2221,1923,237,6700,4784,237,237,237,237,5405,5405,237,237,237,6765,5405,5405,6700,5795,5405,5405,5405,5362,5405,5362,5405,4897,5362
11822,2792,3588,6013,4457,1944,5126,1227,570,534,4727,4727,5413,4493,5479,1258,5479,5479,5479,5479,6145,1949,6145,5479,5479,5479,6701,6145,5479,6145,6145,6701,5479,6145,6145,6145,6145,5610,6145,6743,6743,6743,653,4099,2397,2397,5875,6145,4099,2397,6701,6743
11823,2792,3588,6013,4457,1944,5126,7025,6365,5004,6600,4409,7016,4532,6274,4254,6096,3851,4666,3835,5233,5233,5233,4583,5233,5233,5233,4865,5233,5233,5233,5233,5134,4865,5233,5233,5233,5233,4865,5233,5134,5233,5062,5233,5134,6544,4666,5233,1108,5233,6860,4251
11824,2792,3588,6013,4457,1944,1903,382,5213,6776,5816,1343,1343,1343,1343,1343,1343,5479,5768,744,744,5768,4789,4896,744,4789,5768,4896,4099,4789,4099,4099,4058,4789,4789,4789,4789,4789,4099,4789,4789,4789,4099,4099,4058,4099,4099,4789,4789,4789,4789,4099
11825,2792,3588,6013,3733,1944,4735,6599,5213,4727,6213,5003,3684,6233,6233,5548,4156,5213,5988,5988,5988,5578,6545,4156,5692,5692,6647,4156,6971,5692,4837,4370,4154,287,5692,4340,5692,6971,6971,5692,6647,4154,4862,6068,4862,2627,4862,6307,1061,6999,2627,6999
11826,3131,2695,590,7050,6500,6346,6599,5260,4220,4672,6233,6572,6858,4630,4630,3741,1881,5988,5404,5404,5817,5404,5396,5404,5404,5404,5404,5404,5404,5404,6259,5933,5404,5404,5404,5933,5700,5933,5933,5404,5404,5404,5404,5933,5404,5933,5933,5933,5933,5933,5933
11827,2792,3588,6013,3733,1944,3157,6276,6276,6276,4137,4137,4931,4900,5964,6063,6382,5521,4721,5096,6063,6678,4721,6063,4367,5071,6777,4367,4367,6777,3772,4215,4721,3895,6777,6777,6777,6777,4367,6382,6899,4367,6777,130,6982,6063,4367,6777,6982,6382,1469,6777
11828,2792,3588,6013,3733,6500,1812,5043,3988,3988,6962,5153,5265,6911,6092,6911,6092,6911,4013,5322,6265,4164,4164,5322,5322,6092,3565,3565,5322,1789,5322,5609,2960,6092,6265,5111,5111,6805,6265,6805,5609,5609,6265,6265,6265,2705,3565,6265,3639,3639,4592,5111
11829,2792,3603,4880,3406,4464,2894,4359,5213,4359,3906,5708,2875,124,5708,4761,1190,1190,1190,1190,2792,1190,5266,1923,5708,5708,1923,6624,2792,1923,3814,5844,4366,4657,5708,5708,987,4657,4366,862,5708,5708,6555,6555,4366,5708,4366,5708,5708,4366,5708,4366
11830,2792,2695,590,4464,493,4735,6599,5213,4727,5606,4727,5749,4058,6229,6489,4058,4058,5479,5479,5479,6241,6489,6551,6551,5479,4780,4780,4780,4780,6115,3683,6486,4568,5479,4301,4780,5260,4301,3683,3683,3683,3683,3683,5260,3724,6486,5749,3683,5260,5260,5260
11831,2792,3588,6013,4457,1944,1209,5457,5213,5583,5903,6019,6538,5081,6845,5125,4148,4148,3580,4132,5508,4132,4859,5508,4132,4132,5508,4132,5508,4132,4978,5508,4978,5508,4978,5508,5508,5508,6710,4132,5508,5789,4132,6710,5508,4256,6710,6107,4132,4911,5508,6107
11832,2792,3588,6013,4457,1944,5457,6538,3560,4904,6631,4033,3656,5685,4523,3568,5054,4034,6447,3950,6078,6465,4525,6465,6465,6465,6465,6043,6465,6465,4034,4163,6544,6380,6465,6465,6465,4701,6441,6441,6441,4057,6465,6441,6544,6544,6544,5082,5149,6544,6465,6441
11833,2792,3588,6013,3733,1944,5457,5541,2322,5643,4575,4957,3728,5158,5640,5640,4957,4520,5640,4957,4957,4894,4816,4957,4816,5158,4816,6886,4816,4816,5169,6886,4670,6886,6886,5115,6886,5158,4816,6886,4816,4670,3817,5158,5115,4670,5115,5115,3817,4092,5115,4816
11834,2792,3588,6013,4457,1944,5126,7025,5199,5928,6628,3983,6067,4655,5867,6240,4965,5815,5867,6240,4794,5867,5867,3705,5867,4070,5867,4070,4070,4794,5867,5867,4070,4070,4070,4070,3533,3705,4070,3533,3928,3705,4070,4794,3705,4070,4070,4070,3705,3705,3928,4070
11835,3131,2695,590,7050,6500,1812,6522,5968,5968,5968,4911,5968,5968,5968,4856,5968,4856,4856,5203,5141,5968,6259,6978,6412,5412,6412,6412,5099,6412,6412,5715,6412,5354,6412,6412,4653,6412,4653,5354,5354,6604,5733,5213,5733,5733,4653,6412,6604,5733,6053,5733
11836,2792,3588,6013,4457,1944,1540,7025,3630,4425,5298,3905,7029,6799,5991,6698,7029,4371,6698,4893,6698,6698,6698,4566,6698,30,6698,6698,6698,4187,6698,4187,6698,4187,6698,4187,4187,6698,6698,6698,6698,4187,6698,6698,6698,6698,6698,6698,4187,6698,6698,6698
11837,2792,3603,6013,4464,4464,6147,6538,5851,6276,4296,5447,5911,6822,6822,6822,6822,5911,3684,5827,6901,4944,5911,5911,4754,5911,5911,5911,4944,5670,4165,4611,5098,4165,5911,4891,1725,5911,5416,4165,4165,5911,4165,5123,4017,4165,5911,4165,6538,4165,5911,5911
11838,2792,3588,6013,4457,1944,6019,4568,5081,4441,3906,4441,3906,4150,4150,3768,4967,3768,4967,3906,4967,4269,3543,3739,3580,3739,3593,3543,3560,5618,4967,3560,5618,5205,3739,5618,5618,5618,5205,5618,5618,3543,5788,5205,6405,5788,5205,5618,5205,5205,5788,6405
11839,2792,3588,6013,3733,1944,4976,6538,5716,4951,4526,6261,5550,5543,4453,5543,4225,5332,4453,4453,4189,6333,6218,4225,4189,6218,4279,4034,6218,4279,4279,6543,6218,5082,6218,6218,6218,6218,6218,6218,558,3950,6218,6218,6218,6218,6218,6218,6218,6218,4332,6218
11840,2792,3588,4880,3406,1944,3915,5583,5213,5828,5828,5081,4896,4936,5264,4297,3543,5264,3955,3560,5264,3955,3955,5162,3955,5162,3955,3822,3955,4172,3560,3955,5162,4004,3955,3560,5162,3560,4004,3560,6521,3560,3955,3560,3560,3560,3560,3955,3560,3560,3560,3560
11841,2792,3588,6013,4457,1944,1540,1227,2502,2865,848,6559,785,5270,5270,6558,4278,5885,5885,4582,6546,5808,5210,6551,6551,6551,6904,5281,2037,5210,6513,5111,5210,6513,4284,462,5270,4350,2886,1857,4961,4350,2017,5210,5798,5768,5798,3891,5798,3158,4350,5798
11842,2792,3603,590,3406,4464,6854,5583,2563,4515,4993,6196,4718,4884,5683,4993,4193,6172,5103,3876,6196,4884,4884,5247,4153,6427,4993,6427,6427,1081,4993,5103,5103,5103,5103,4884,5103,5103,5103,5103,4153,5103,5103,5103,5103,5103,5103,6131,5103,5103,5103,5103
11843,2792,3588,6013,4457,1944,5457,6538,6787,5997,5997,4768,4768,4560,5108,4066,5625,5108,5108,5594,1117,5108,2136,6568,2136,2476,5108,6568,4562,6285,2476,6568,4570,5108,6285,5108,6568,3539,3587,6054,5108,3587,5108,6568,3826,3826,3826,3587,6568,3826,3539,3826
