ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38
13945,670,861,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592,592
13946,781,447,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603
13947,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866,866
13948,805,466,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796,796
13949,127,379,578,636,636,636,636,717,636,717,717,717,636,636,484,717,717,484,717,717,717,717,717,717,717,636,717,717,717,717,619,717,717,717,717,717,729,717,729
13950,342,268,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644
13951,561,740,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561
13952,463,625,863,863,863,863,863,863,863,863,604,863,863,683,863,683,863,683,863,863,863,863,863,683,863,863,863,863,863,683,863,863,863,863,863,863,863,863,863
13953,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
13954,724,736,811,536,863,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868,868
13955,738,738,738,787,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738
13956,719,749,534,652,850,857,484,704,717,719,719,518,719,652,719,719,719,719,719,719,719,518,719,719,719,719,719,719,719,719,719,719,719,719,719,719,518,484,719
13957,875,846,439,482,607,875,466,714,714,607,740,714,467,740,610,714,610,642,837,642,642,486,642,610,610,610,642,671,610,702,610,671,486,671,610,642,522,671,671
13958,140,853,484,853,602,853,534,759,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853,853
13959,83,801,669,542,480,480,501,801,801,801,801,801,801,801,511,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801
13960,101,101,101,811,664,854,474,525,791,664,471,791,763,452,791,452,791,791,791,791,791,791,791,791,791,791,791,791,791,791,862,791,791,589,791,791,862,791,791
13961,21,607,699,734,734,858,582,628,555,628,854,628,628,628,628,628,628,628,555,628,628,628,628,628,628,628,555,628,628,628,628,628,566,628,628,874,628,628,628
13962,423,653,587,719,613,827,648,827,827,827,776,776,749,776,827,827,776,626,776,484,776,714,729,484,776,729,776,626,776,729,729,729,729,729,626,776,729,729,729
13963,706,783,857,620,588,524,865,865,599,865,865,680,446,710,865,680,865,710,680,680,865,865,599,865,599,865,599,446,865,865,658,865,865,865,650,865,680,658,658
13964,573,503,487,769,655,769,718,589,769,769,769,769,769,635,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,769,625
13965,727,771,673,673,673,673,673,593,673,673,673,593,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673
13966,771,798,673,587,771,633,771,832,771,455,771,824,771,771,771,771,771,771,796,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771,771
13967,596,693,596,596,699,699,699,699,699,699,699,699,699,699,734,699,699,699,699,699,734,734,699,699,699,699,699,699,699,734,461,461,699,699,734,699,734,699,699
13968,485,654,654,848,848,515,848,871,848,848,848,529,848,848,848,848,848,848,848,848,735,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,671,848,788
13969,834,544,544,456,544,544,544,544,860,544,544,544,544,456,456,456,456,456,456,544,544,453,456,453,456,456,456,456,544,456,456,544,544,544,456,456,456,544,456
13970,737,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525
13971,240,495,577,780,577,577,577,577,495,577,577,577,495,577,577,577,577,577,577,577,616,577,577,577,577,577,577,577,577,667,577,577,577,577,495,577,577,577,577
13972,861,446,523,580,553,584,584,815,543,488,488,488,761,488,488,553,278,488,488,488,488,488,488,584,468,488,505,488,577,488,496,488,488,812,468,468,488,488,496
13973,664,485,851,789,799,702,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828,828
13974,95,777,752,849,628,628,685,628,628,628,572,628,628,628,628,628,628,572,628,628,628,628,628,628,628,628,628,18,628,628,628,628,628,628,628,628,628,628,628
13975,297,111,243,567,567,845,845,297,785,792,805,660,488,520,727,444,660,444,795,774,529,444,664,792,605,848,455,845,496,455,660,474,743,520,455,584,511,727,474
13976,587,554,441,441,771,771,441,682,682,441,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682
13977,797,458,581,670,626,458,581,849,456,520,530,456,544,456,442,670,845,553,520,456,456,520,459,520,859,684,459,518,520,453,520,762,721,520,712,520,607,520,439
13978,511,754,589,743,589,627,627,627,627,627,627,627,627,627,627,627,737,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627
13979,489,849,832,847,594,526,526,849,685,849,526,849,849,849,849,849,849,526,849,526,849,849,685,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849
13980,739,447,645,642,781,712,712,781,781,781,781,692,837,837,837,612,612,837,781,837,837,837,781,781,837,744,781,866,837,781,781,837,837,612,647,612,781,782,781
13981,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760
13982,706,648,723,723,723,723,595,723,723,723,723,723,723,723,723,827,723,827,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723
13983,494,591,534,534,740,542,542,542,542,542,522,542,815,815,460,460,817,542,598,815,443,542,815,815,815,815,647,815,522,522,522,824,815,815,815,598,815,486,598
13984,512,629,709,454,439,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702
13985,508,493,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,479,654,654,523,654,654,654,654,654,523,654,654,654,523,477,833
13986,633,468,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665
13987,781,844,105,674,748,527,540,527,730,730,730,795,687,872,730,730,730,845,730,730,730,730,730,730,872,872,873,730,730,730,730,527,873,567,730,730,792,730,730
13988,798,874,843,645,687,617,798,798,798,798,798,798,598,798,798,798,798,798,798,798,798,798,798,798,598,798,598,798,446,798,798,798,798,798,798,798,798,798,798
13989,743,761,716,829,829,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716,716
13990,602,598,440,518,602,602,602,602,460,602,602,602,603,844,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,602,751,602,602,602,602,602,602,602
13991,659,516,591,446,686,819,588,652,619,588,739,739,524,819,624,819,588,692,615,624,624,524,524,652,524,597,524,624,624,524,739,597,524,524,686,686,520,444,842
13992,743,627,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511
13993,456,818,496,506,751,751,583,578,834,645,601,834,655,583,751,583,540,513,655,513,583,602,834,655,834,751,655,655,513,513,513,513,513,513,513,513,513,513,513
13994,172,587,526,74,755,714,755,734,755,758,755,758,755,755,164,755,755,755,874,755,439,755,582,755,769,755,755,755,755,755,755,581,832,660,530,582,766,582,869
13995,343,664,838,838,838,712,587,443,511,552,443,798,798,730,583,798,798,583,646,583,646,715,798,798,646,646,715,715,514,798,715,798,646,798,514,715,536,798,798
13996,668,668,535,458,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535
13997,743,245,732,732,679,732,732,732,732,579,576,732,624,670,732,732,670,732,732,732,732,732,732,732,670,546,546,732,732,732,758,670,439,679,732,732,670,732,667
13998,733,802,830,516,642,582,582,598,463,598,582,463,582,582,582,582,480,598,582,582,582,463,582,582,740,582,582,582,582,582,582,582,480,582,463,582,582,582,582
13999,608,817,600,524,570,598,798,731,598,570,842,598,598,842,739,598,586,598,598,598,598,598,598,598,586,692,598,598,586,586,598,598,739,598,586,598,598,598,598
14000,540,650,849,540,518,453,838,652,456,652,841,652,670,518,731,714,623,439,608,842,623,518,755,518,755,518,755,518,439,518,842,456,530,518,530,518,623,623,641
14001,547,633,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672
14002,630,789,630,722,733,738,738,738,738,738,738,738,738,678,678,738,678,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,738,475,738,738,738
14003,748,495,495,797,797,525,797,525,525,525,525,525,525,676,797,525,525,676,525,525,743,676,569,797,676,676,797,676,676,676,797,676,525,525,525,525,525,676,676
14004,638,676,582,479,444,470,479,444,784,589,451,589,451,589,702,784,784,784,451,838,784,784,480,857,522,784,589,480,784,478,784,844,478,453,784,784,784,478,784
14005,562,694,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763
14006,374,435,832,624,604,620,620,620,620,620,620,620,484,714,620,620,620,620,620,620,620,620,729,714,620,723,620,749,620,719,620,620,749,620,620,620,620,620,620
14007,777,765,782,619,829,619,520,619,619,520,520,520,619,520,520,520,617,619,520,520,520,617,617,619,520,619,617,619,520,687,619,619,520,619,619,520,619,619,619
14008,441,441,465,771,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465
14009,208,297,826,826,506,506,744,776,751,105,105,776,297,406,525,525,776,776,95,95,425,645,105,548,779,776,648,406,648,105,664,95,776,641,294,80,776,664,714
14010,671,497,718,475,718,718,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678
14011,356,620,494,815,842,648,807,648,866,648,866,648,648,480,613,807,648,807,807,558,807,857,807,857,857,764,807,807,807,807,807,807,857,597,857,807,857,558,807
14012,260,824,866,712,563,777,753,777,777,777,608,777,777,777,753,753,777,753,641,777,753,777,753,753,608,753,608,608,753,798,798,753,798,608,468,608,798,646,753
14013,730,398,203,604,827,453,80,488,538,578,488,643,643,653,840,620,653,643,684,856,442,488,856,488,684,643,488,643,520,442,588,812,856,407,442,584,643,856,588
14014,496,839,628,770,569,828,854,822,676,837,837,875,536,797,569,797,569,536,569,569,569,536,569,540,797,569,569,569,569,569,569,569,569,552,569,536,536,536,552
14015,581,776,553,690,744,744,724,547,555,782,488,653,555,488,488,548,488,488,558,798,566,488,488,488,488,558,547,798,594,804,488,558,547,547,558,547,488,488,446
14016,446,838,523,639,611,611,514,796,576,639,639,639,656,796,564,639,639,639,527,639,473,527,533,533,639,796,639,872,446,639,858,446,533,564,527,446,639,533,786
14017,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482
14018,556,603,563,714,563,772,563,714,714,714,759,714,714,772,747,759,714,759,759,491,714,759,714,759,714,759,827,491,759,777,759,759,491,491,759,779,714,714,818
14019,449,556,657,789,557,703,733,489,733,733,557,571,557,766,766,557,557,557,557,557,557,766,855,557,770,557,557,557,770,557,585,557,557,689,766,766,557,855,766
14020,442,554,522,522,807,640,640,640,640,640,640,801,640,640,801,640,640,640,640,640,640,640,640,640,801,640,640,640,640,640,640,640,640,640,640,640,640,811,640
14021,710,663,687,687,687,687,687,687,687,687,687,462,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687
14022,860,271,519,467,467,841,748,519,841,841,459,841,828,519,844,628,440,841,756,519,841,756,751,642,642,628,756,440,671,751,628,642,854,751,444,756,648,642,523
14023,592,737,656,465,770,667,667,579,854,579,770,740,579,444,607,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,579,607,579
14024,818,614,684,698,865,870,810,870,810,870,870,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810
14025,855,659,659,751,659,740,727,490,689,655,544,490,655,490,655,655,614,490,490,655,655,655,655,655,655,655,655,655,655,655,655,490,655,655,655,655,655,655,655
14026,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673
14027,650,684,622,690,803,622,690,532,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,567,803
14028,591,736,535,712,683,682,740,463,817,818,817,817,817,866,817,866,463,866,817,866,866,467,866,866,866,692,866,463,866,866,866,866,866,866,866,866,866,866,866
14029,598,476,512,709,512,512,870,788,737,639,737,525,737,845,676,525,525,676,676,525,525,737,525,676,525,444,525,525,525,625,525,737,525,676,525,625,525,525,525
14030,461,711,507,458,828,796,862,796,796,796,529,529,529,541,529,529,529,529,529,529,529,529,529,529,529,796,796,529,529,529,529,529,796,529,529,529,529,529,529
14031,871,628,797,797,797,797,797,493,797,699,699,797,536,797,745,797,493,461,797,797,788,797,471,797,471,797,797,745,788,797,699,709,699,802,699,797,769,797,769
14032,519,710,801,801,801,801,801,801,801,801,801,801,801,801,511,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,511,801,801,801,801,801,640
14033,105,105,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673
14034,698,684,585,585,551,551,551,622,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551
14035,863,860,728,751,751,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687,687
14036,824,672,782,591,782,782,447,782,601,542,447,447,674,686,782,524,447,669,669,645,597,669,524,783,524,669,524,686,615,524,524,645,669,645,653,674,653,653,653
14037,871,852,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871,871
14038,669,532,736,736,736,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468
14039,682,727,803,540,682,845,627,845,866,697,807,842,807,455,842,774,842,774,627,774,627,774,774,455,774,832,774,627,774,731,809,850,774,774,774,774,807,774,774
14040,541,562,678,678,478,478,820,538,476,538,538,509,533,476,713,479,476,713,713,713,477,713,713,713,713,713,713,713,833,713,713,713,713,713,713,713,713,713,713
14041,523,105,594,798,536,856,798,856,798,653,798,798,653,653,798,653,798,798,798,798,798,798,798,798,798,547,798,798,798,653,798,798,798,798,798,798,798,763,488
14042,590,765,729,818,759,827,741,827,518,456,741,706,749,827,608,827,608,827,827,827,827,827,731,827,827,827,827,818,827,827,827,827,827,827,827,827,608,827,827
14043,729,468,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867,867
14044,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605,605
14045,777,824,798,798,685,582,685,685,736,685,581,736,685,736,685,685,685,524,736,736,685,736,685,736,798,685,685,685,524,685,736,685,798,685,685,736,685,685,685
14046,817,706,741,602,652,613,516,480,652,741,501,613,501,623,597,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,764,613,501,764,764,764,764,764
14047,150,639,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702
14048,514,751,591,719,823,827,717,617,617,823,692,823,601,692,765,692,590,692,717,617,692,692,590,692,534,692,601,601,16,16,729,601,823,823,823,601,601,692,601
14049,841,541,465,816,816,596,596,596,596,596,596,596,596,596,596,841,596,596,596,596,629,596,596,596,439,596,596,629,596,596,596,596,596,596,596,439,596,596,596
14050,672,501,669,669,669,669,669,669,669,570,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669
14051,444,444,444,444,444,444,444,444,444,444,833,444,444,444,444,444,444,444,444,859,444,444,444,444,478,737,444,458,444,444,444,444,444,444,444,444,444,444,444
14052,747,564,688,688,688,493,493,835,493,493,493,835,493,493,493,835,493,835,493,493,493,493,493,835,493,493,493,493,493,493,493,493,493,493,493,493,835,493,493
14053,810,723,586,586,586,586,586,586,586,586,586,586,586,586,570,586,586,586,586,586,586,586,586,586,586,586,586,586,842,586,586,586,586,586,586,586,586,586,586
14054,766,702,833,671,529,718,789,718,718,512,529,529,616,859,529,529,529,631,529,529,616,529,529,529,529,796,529,529,529,746,529,529,529,529,529,796,529,529,529
14055,576,801,518,603,714,518,719,613,518,518,645,719,518,719,747,484,719,484,747,518,491,518,518,518,626,850,518,518,719,759,850,850,518,518,719,719,491,850,850
14056,773,773,512,547,825,712,712,505,773,624,463,536,766,730,557,730,730,606,657,524,874,766,766,528,556,582,684,582,766,647,520,520,726,477,766,730,730,730,712
14057,446,743,452,688,688,461,564,477,461,461,461,461,493,461,461,461,688,461,688,461,688,461,461,688,461,461,461,688,461,461,461,461,688,461,688,461,461,461,461
14058,820,452,689,512,457,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689
14059,716,692,817,489,686,645,484,613,613,706,511,845,601,519,801,542,602,542,710,850,824,578,666,542,637,542,706,706,706,542,710,542,578,706,850,542,542,542,706
14060,585,855,462,562,870,562,562,656,788,562,870,458,458,562,458,458,562,562,458,562,562,458,562,458,562,562,562,577,562,562,562,577,562,577,562,562,562,562,562
14061,669,835,622,500,622,835,622,622,493,622,566,493,566,847,488,566,566,621,767,767,496,566,767,566,688,564,566,566,566,564,496,566,566,566,775,621,566,488,493
14062,682,562,562,729,553,832,482,808,563,731,731,832,832,832,858,633,731,731,731,832,832,591,832,832,781,591,579,781,832,832,633,581,832,579,832,832,832,832,832
14063,721,721,721,721,721,478,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721,721
14064,488,724,553,713,558,674,674,724,852,493,488,493,852,580,852,852,580,852,580,580,493,852,713,580,592,852,713,580,580,580,580,845,871,804,871,871,580,871,871
14065,627,598,694,594,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849,849
14066,520,586,600,511,710,740,710,710,603,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824,824
14067,536,520,730,679,463,809,679,679,809,679,679,808,679,679,679,679,809,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679,679
14068,863,875,582,875,754,754,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,875,666,875,875,875,875,875
14069,747,771,523,771,842,583,583,441,751,682,682,682,682,682,441,441,441,441,618,441,441,682,441,441,441,441,441,786,441,682,441,441,441,441,441,441,441,441,441
14070,39,749,808,857,808,525,525,506,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808
14071,833,543,485,635,730,852,768,580,515,833,515,493,515,795,735,730,515,515,493,493,515,515,735,730,493,791,493,505,735,515,493,515,515,715,493,493,515,515,505
14072,867,443,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761
14073,761,620,867,659,687,692,692,781,581,659,692,687,692,687,687,480,692,480,692,781,692,777,806,613,781,782,612,781,613,781,781,613,613,480,781,613,613,480,781
14074,617,620,16,450,581,581,442,581,641,620,641,749,706,641,105,581,16,591,858,641,706,591,591,693,591,450,706,591,581,450,450,620,558,706,706,687,867,608,817
14075,403,403,805,566,792,778,260,722,874,172,722,172,214,567,874,788,874,567,577,567,775,788,788,788,413,788,788,488,851,780,788,851,788,214,780,25,551,865,865
14076,458,587,822,855,562,562,562,833,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562
14077,807,855,515,444,855,855,855,703,457,766,457,457,457,457,457,457,457,579,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457
14078,457,691,557,770,691,691,691,580,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691
14079,169,591,822,830,455,680,712,837,511,712,600,552,837,712,686,837,837,837,712,837,837,837,837,837,837,837,837,837,837,712,837,837,837,837,837,712,806,806,837
14080,850,534,719,815,686,652,652,636,853,759,534,759,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,655,534,534,534,534,534,534,534,534,534,534
14081,680,613,467,641,756,802,570,802,710,610,830,830,802,830,806,801,830,828,830,830,802,830,830,802,806,802,830,830,830,830,830,806,830,830,801,830,830,802,830
14082,589,627,656,709,493,852,493,493,493,734,493,493,493,493,837,779,471,493,493,693,471,515,493,493,493,493,493,493,493,515,493,515,493,471,493,471,515,745,493
14083,578,447,591,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665
14084,368,818,720,720,720,578,720,720,720,637,574,720,504,720,546,701,578,574,574,294,574,578,578,574,574,574,574,574,574,574,574,504,546,380,574,578,578,574,574
14085,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497
14086,746,678,722,475,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678,678
14087,269,546,546,546,546,546,546,587,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546
14088,737,214,496,802,496,588,698,748,812,787,868,621,533,475,475,549,549,549,549,533,549,705,549,549,508,549,621,549,678,549,549,549,549,549,549,621,475,549,549
14089,452,656,562,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671
14090,479,796,718,597,768,763,763,478,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763
14091,371,486,690,548,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672,672
14092,671,589,512,743,737,439,482,833,689,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762,762
14093,393,520,760,683,519,587,473,587,587,587,512,512,587,587,587,733,587,587,587,587,587,838,587,587,587,587,587,587,587,587,587,587,587,587,587,587,587,587,587
14094,127,690,798,522,522,798,776,761,798,558,798,558,798,798,798,598,522,558,798,563,798,543,798,798,568,598,798,830,558,543,798,558,558,798,798,598,659,798,798
14095,452,789,792,792,792,792,792,792,792,792,792,792,792,792,792,792,452,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792
14096,622,610,747,642,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747
14097,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527
14098,350,695,818,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599
14099,571,694,710,597,447,694,694,694,694,694,694,462,694,694,694,647,647,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694
14100,718,454,487,656,671,770,487,503,503,780,503,503,780,780,780,780,709,503,780,780,503,780,780,780,780,780,780,487,763,780,763,780,487,780,780,780,780,780,780
14101,491,684,846,846,462,639,683,672,875,556,611,672,805,805,672,639,875,672,875,672,805,805,678,672,805,611,875,875,724,805,611,805,805,611,875,805,611,875,875
14102,640,695,595,827,826,827,827,826,779,827,827,827,779,779,779,779,779,827,827,827,808,826,827,827,827,826,827,779,749,808,827,779,772,779,827,749,827,826,749
14103,204,347,483,483,853,483,483,819,483,483,483,819,483,636,483,636,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483
14104,736,663,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665
14105,475,475,497,475,475,469,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,738,475,475,475,475,475,475
14106,254,156,103,408,873,297,109,873,873,537,873,873,537,873,748,485,537,873,537,537,537,537,537,795,748,485,537,105,537,537,488,748,537,537,873,488,488,537,873
14107,662,527,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,452,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,595,848,848
14108,590,617,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590
14109,801,652,518,501,764,501,602,801,801,602,801,801,801,801,801,801,586,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801
14110,75,297,297,804,377,377,377,203,804,804,804,297,297,80,696,377,137,804,67,203,377,804,377,641,804,137,377,210,696,90,67,297,377,804,80,101,80,210,696
14111,512,629,629,676,676,676,629,629,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676,676
14112,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733
14113,670,577,522,541,844,522,862,476,476,862,862,844,862,476,476,476,476,476,815,862,780,862,780,862,862,862,862,476,476,476,476,476,476,780,476,476,476,862,476
