ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47
12525,5871,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12526,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12527,3293,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12528,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12529,6037,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12530,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12531,5871,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12532,6037,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12533,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12534,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12535,5216,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12536,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12537,5732,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12538,5732,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12539,6037,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12540,1555,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12541,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12542,3293,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12543,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12544,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12545,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12546,3293,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12547,4368,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12548,5732,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12549,3293,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12550,3293,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12551,5732,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12552,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12553,3293,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12554,6037,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12555,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12556,4368,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12557,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12558,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12559,4368,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12560,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12561,5871,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12562,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12563,6037,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12564,6037,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12565,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12566,4368,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12567,3293,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12568,5871,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12569,6037,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12570,1555,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12571,6037,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12572,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12573,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12574,4368,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12575,6037,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12576,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12577,5871,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12578,5871,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12579,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12580,3293,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12581,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12582,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12583,1555,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12584,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12585,3293,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12586,5871,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12587,6037,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12588,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12589,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12590,1555,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12591,1555,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12592,5871,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12593,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12594,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12595,1555,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12596,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12597,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12598,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12599,4368,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12600,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12601,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12602,4368,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12603,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12604,5871,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12605,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12606,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12607,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12608,1555,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12609,3293,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12610,5871,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12611,1555,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12612,5871,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,5846,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12613,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12614,5871,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12615,5516,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12616,3293,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12617,3293,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12618,5871,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12619,4368,3293,2949,53,3671,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12620,5732,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,423,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
12621,4368,3293,2949,53,3039,4983,262,4154,5991,233,177,3966,4798,5481,2270,3533,6697,2426,3759,1960,5361,3104,2610,4248,5940,4467,5101,6362,1595,5618,263,6853,5317,4868,6765,6650,3435,5846,2023,5867,539,4933,6898,6611,5520,2483,2981,1737
