ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28
13081,985,3973,5603,2586,1511,4400,5909,6028,2456,1376,1533,677,4268,2452,5080,1857,6800,1857,5684,3640,2687,5396,3883,6574,6189,3725,6384,6000,4468
13082,985,3973,5695,2586,1843,716,5737,4185,1220,5152,6506,6263,6293,5249,5613,3918,4435,4101,6076,4728,6956,6850,4459,6566,5092,3649,3649,6479,6479
13083,985,3973,1301,2586,1843,716,5737,95,2396,6786,4051,1308,2640,6955,4361,3673,5764,6515,6104,6104,6104,629,5380,3094,5293,4163,267,1465,2824
13084,985,4502,1049,6743,158,4400,2261,4127,4699,3994,5237,5366,4959,4401,1226,3994,2288,6966,6503,3792,4234,6190,5458,2288,6719,6719,6719,6719,6161
13085,985,3973,1049,6743,1287,4400,6818,5027,4676,3366,6441,5468,5468,4959,4676,6567,3588,4676,5911,5402,5456,5557,6905,4489,5906,6731,5402,5924,6905
13086,985,3973,1301,2586,1511,3087,2561,2810,5770,4996,6410,6263,5963,6030,6293,5686,5106,4101,6065,3711,3567,4314,4314,3895,3537,4965,3537,4965,4352
13087,985,3973,5744,6628,5006,432,4312,4185,4436,4999,3533,6178,5963,3652,5155,6480,3738,5695,5245,5319,6019,5319,3904,6800,3754,6282,3709,6410,3754
13088,985,1132,1049,5410,158,1905,3451,475,408,338,640,3093,4280,995,2040,4272,1101,6402,6280,6440,6970,6440,3394,6440,6280,4002,337,2334,6280
13089,985,3973,1049,853,6122,4400,4789,4968,4046,6599,5069,4975,5638,6647,6599,4321,5114,4766,5114,5114,4530,3899,4001,6937,5807,6937,6048,6937,6937
13090,985,3973,5603,853,6481,4400,4333,2144,4699,5806,5415,5353,3701,5096,6199,5328,3548,3548,4217,3548,5161,5902,5521,4262,4262,4262,4262,4262,6066
13091,985,1350,1049,5410,158,4400,4520,3156,671,2831,2397,1644,6914,968,3455,6031,5102,6031,4918,5213,5929,4291,124,6198,3668,6579,6579,3584,4936
13092,985,3973,1301,2586,6481,4400,3451,3480,4046,6928,3786,4975,5584,6647,6599,3986,6376,6971,3817,6647,6056,6376,1544,6376,6376,6376,6971,6376,6376
13093,985,1132,1049,6743,1287,4400,4520,4264,4916,598,6286,2882,4296,4147,3772,5495,6087,5792,6087,5956,6649,5686,6286,6335,4994,3558,3558,4530,6286
13094,985,3973,5603,2586,1511,4400,3451,475,4699,984,6563,5353,5497,5249,3772,6678,3836,4902,6614,3642,3772,5314,6223,5620,4873,4502,3772,4335,7046
13095,985,3973,5603,5410,1287,4400,4880,4968,4699,4837,5219,5259,3837,4506,5067,6534,3531,4766,6172,5177,6989,4911,5382,4980,4980,4801,6504,5325,3595
13096,985,3973,4254,4872,6122,4340,6822,4126,6591,4526,4622,6113,5310,5913,644,462,4748,5553,111,4192,7055,4192,4346,4192,6457,2533,4192,4192,4993
13097,985,3973,4254,1252,5006,1326,4499,6004,2229,5661,5589,6178,4856,5707,6866,5888,5589,5589,5091,4346,4158,4278,4158,5091,3909,6582,4651,6239,5707
13098,985,3973,4254,2516,6122,4340,6822,6028,3475,3928,4622,3755,6293,6802,5155,4109,3738,6550,4428,4322,4393,5042,6359,6359,6359,4039,4039,4469,7034
13099,985,3973,4254,1252,5006,2037,4312,4185,6645,4093,5589,3691,4650,4599,3689,5728,5833,5901,6699,6130,6652,6734,6734,6734,3299,5728,5294,5294,5294
13100,985,3973,5603,853,6481,4400,6822,6028,6919,2515,5704,4176,4981,2216,5654,5685,3738,673,6919,6800,1776,673,673,4492,4492,4492,6800,4492,4287
13101,985,1132,1049,6743,385,4400,4520,2040,4916,598,6441,1644,6256,5151,6145,4482,2326,3636,2017,5951,4847,4411,4529,4847,4847,6139,6139,4847,4847
13102,985,3973,5744,1252,6122,4340,6822,6802,6802,4610,6773,5576,4784,4004,5155,5358,6988,6574,4355,3785,6147,6076,5385,5911,6616,5911,4270,4232,3562
13103,985,3973,1049,6743,1287,4400,4520,1949,1949,4887,5291,2054,4064,1915,1949,1949,3896,4676,5235,5219,3867,3867,3867,3867,5656,3867,5656,3867,5656
13104,985,3973,1049,5410,6481,4400,6507,6848,4699,5806,3602,1471,5497,5540,6819,5682,3615,4547,6503,6636,5456,6503,6966,5237,5237,4947,5237,5237,5237
13105,985,4767,5744,6628,5006,4815,4312,5132,6320,4093,3533,5744,6072,4341,3611,6345,5199,6345,727,3611,6729,4632,6175,4593,4593,6751,6333,2003,6175
13106,985,3973,1025,2586,274,2925,761,557,6098,5189,947,4476,4280,2997,5601,4414,636,6687,986,5380,5394,2034,5818,1864,5234,2034,1864,3782,6577
13107,985,3973,5744,3691,5006,1934,6671,1280,2229,4093,3652,6178,3818,5189,3632,6228,6077,4013,4013,7017,4143,5815,4120,5815,4143,3781,5841,3914,4143
13108,985,3973,5744,6773,5006,6152,5182,3712,5618,4093,5589,5695,6960,6920,669,4823,6363,5199,5239,3542,6924,6751,5928,5928,5928,5487,5709,5618,5487
13109,985,3973,4254,853,6481,4400,4789,6028,4757,2515,5704,2072,4981,4965,4872,6122,3738,5665,4195,4346,3719,3957,6241,3906,3941,4461,4702,3561,3462
13110,985,3973,5744,3711,5919,4910,5763,6028,4046,6488,6347,6173,4806,4538,6953,4538,5284,3829,4538,4090,3535,5551,3590,5318,4929,6464,5443,3829,6328
13111,985,4767,5695,2586,5935,3087,3451,3435,2582,2916,2582,2300,4015,6647,5281,5281,5045,5016,5281,6154,6028,5412,6233,5730,4204,405,6019,5412,5412
13112,985,3973,4254,1252,6122,4340,5909,1405,3475,1775,144,626,3593,526,3087,912,61,3725,5080,6523,3087,4804,6623,6804,4033,4447,4319,4513,4781
13113,985,3973,4254,853,6122,4757,5763,4968,4699,5806,4502,5576,3837,3827,6719,6548,3738,5721,4934,7026,4798,4899,3862,4489,5219,5421,6829,6829,6829
13114,985,3973,4254,2516,6122,1326,4499,4209,4532,4093,3652,3755,3983,111,4013,5556,5106,6324,6485,4346,4876,4528,5553,4907,4997,4997,5553,5553,4907
13115,985,3973,4254,2516,6122,6771,6427,6028,4046,4850,5784,1471,6293,5631,4862,3229,6477,5221,6507,3792,3792,6507,1499,2224,6561,265,1782,4088,3599
13116,985,3973,5744,1252,6122,3893,4164,6639,2396,953,4051,6540,6960,1108,1108,4650,1108,3150,4096,3611,3611,1108,1108,3611,4838,6771,6771,4111,5745
13117,985,3973,1049,853,6122,4400,4789,2144,4699,3994,4502,5576,4981,5631,3571,5495,6137,6250,4179,4202,6688,3566,6966,6250,4670,4633,6250,3566,6137
13118,985,3973,5744,3691,5006,432,4312,3712,6320,4093,3533,3920,6735,4341,6193,3540,6148,5835,4972,3925,5326,6702,3925,4760,3877,6728,6339,6542,4235
13119,985,4767,5695,3691,6888,432,5737,6639,5567,4093,6715,3920,4856,4341,3920,6781,5199,5199,6345,4098,6215,6215,4158,6215,6130,6628,5644,3845,4158
13120,985,4767,5744,6773,5919,4910,4109,5132,629,4093,6729,906,3897,6987,6126,2461,6174,6306,6092,5707,6987,6987,5596,3596,6092,3897,3897,3897,3897
13121,985,3973,5744,3711,5006,4340,4312,4185,6240,5976,5975,4724,3799,5783,6930,6984,6112,6845,6485,4032,5326,4528,4206,4760,4206,5880,4206,4206,4206
13122,985,3973,1301,2586,6122,3087,6988,2459,878,4476,4043,1812,6325,3745,6126,6977,5024,6574,4782,5738,4519,6349,6349,3692,6126,3721,7056,7056,3692
13123,985,3973,5603,5410,6481,4400,3451,3480,4916,5133,4043,6827,5610,4721,6126,4349,4673,4916,4349,6213,4154,4673,3955,5047,4101,6259,5047,4349,3897
13124,985,3973,1049,853,6481,4400,3451,406,1747,3543,6286,169,6293,5631,3998,722,3054,1558,5347,722,2944,6700,6903,3655,722,5054,169,2771,4110
13125,985,3973,1301,2516,6122,2037,2561,4185,6650,4093,5507,1555,3589,6074,3748,3229,6023,3578,6917,6917,3998,3998,3998,3998,3998,3998,3998,3998,3998
13126,985,3973,1049,6743,1287,4400,4520,3955,4916,6928,6441,5995,5584,5162,4064,5932,4634,4676,4455,4370,4370,3899,4370,6783,6783,2300,6056,6056,838
13127,985,3973,5744,6628,5006,4815,4312,4185,5233,4093,3533,6681,5341,5532,6781,4446,4938,4938,7055,5707,4938,5534,5534,3596,4938,4464,5592,6931,4566
13128,985,3973,1049,6743,158,4400,4520,2040,6323,1003,5375,888,4268,5722,6707,7053,3896,1774,231,3496,3903,768,3496,572,5765,3410,6126,1607,6126
13129,985,3973,1301,3915,158,4400,3451,3480,4916,4916,6441,4297,5638,5162,4253,5806,3738,6489,5806,4976,6427,4422,6410,5895,6666,6169,5001,6172,4527
13130,985,1132,1049,6743,6481,4400,2139,5983,4046,6851,6441,1471,4296,6795,4333,4991,6568,7007,5805,5475,5988,5988,6256,5988,4812,6885,5805,5988,6145
13131,985,3973,1301,2586,5006,2602,2561,1280,2456,6295,6104,1369,6192,6735,4764,1955,5589,6104,4810,6540,4000,6540,3565,7021,6345,4051,4619,6192,4303
13132,985,3973,1301,2516,6481,4757,5909,6028,4699,7050,4622,5402,6293,6069,6253,4940,3531,5442,4719,4489,4489,4601,4003,4489,6956,6905,3598,3649,6905
13133,985,3973,1301,2586,6122,2037,5909,6028,4152,5806,4043,5642,3837,6347,4232,6347,3738,5963,6347,6347,3719,5412,5707,5707,5707,3914,3799,7003,5707
13134,985,4767,5744,3691,6888,5152,4024,5132,629,5152,4379,3845,4732,6955,6866,6785,6710,5051,5731,4379,6710,6710,5051,5423,4098,6710,4665,5423,4665
13135,985,3973,1301,3915,5935,4400,2234,406,4676,3140,3602,3417,5497,7010,5079,6043,6078,4676,6312,5016,4439,6634,5641,3706,3652,3649,3473,5122,3652
13136,985,3973,1301,2586,5006,1820,6262,1280,5618,4093,1951,6178,3818,3818,3632,5937,6077,6077,6385,4996,6101,4466,3861,4093,4743,3624,3624,6535,4951
13137,985,1132,1049,5410,158,6743,2590,2040,3323,1003,5375,3050,4280,1740,1691,4272,3896,2724,2754,3956,912,1332,3956,1332,1691,5267,353,2751,2751
13138,985,3973,5744,6773,5006,4910,4312,6620,6429,4093,7025,6586,4949,5881,5105,6857,5661,5453,4478,5513,4039,4376,5278,4452,4452,3624,5794,5794,4302
13139,985,3973,4254,853,6122,5136,7033,6028,4152,5806,4835,888,4560,2642,5621,6979,5855,4530,5943,2342,3543,2666,6979,2480,4994,1581,5327,4485,5721
13140,985,3973,4254,3711,5919,4340,5909,4185,271,4093,7025,6178,6309,6309,4944,5870,3884,6306,5592,3796,5592,4346,5035,6781,3488,3884,6309,6309,4716
13141,985,3973,4254,853,6122,6868,7033,4126,4152,6488,4744,3755,4981,6046,4109,4109,3738,6550,4109,4090,6347,5420,5420,6599,4812,4492,6761,4557,5402
13142,985,3973,1049,2586,1511,1326,1212,679,5369,1376,4121,1555,4981,4209,3703,3673,5834,180,6679,1081,6080,464,6679,4764,5609,4764,4013,3610,7052
13143,985,3973,1049,6743,6481,4400,3451,2040,4916,5431,6441,2054,5497,3655,1949,4887,5995,4735,4959,6745,5624,5624,5641,5624,5330,6521,6818,4034,5102
13144,985,4767,5695,2586,1843,1258,5737,557,4732,5288,3476,4476,6610,4518,4925,4948,1101,5729,5700,6941,6941,6941,743,6885,5895,4226,6941,6361,4704
13145,985,3973,4254,1252,6122,4340,4109,4126,3066,3928,4835,4259,6293,6802,4109,4109,6632,4718,4109,4996,6065,7011,7011,5620,4718,7011,7011,5915,5620
13146,985,3973,5744,6773,5006,4910,5182,5351,4436,4093,5589,6178,4185,4599,3755,4666,6389,6611,5134,3880,6741,6149,6149,3591,5093,5093,5093,5849,4155
13147,985,4767,5744,6628,5006,4815,4312,5132,6429,4093,3533,5744,4856,5439,3975,5937,6077,6215,5439,4702,4145,4376,5439,4376,5341,6096,4505,4505,5744
13148,985,3973,1049,5410,158,4400,2139,6221,4686,1003,6286,2495,2828,2405,3455,5131,3580,881,4094,5956,5956,22,4502,7023,5286,5286,7024,3708,5286
13149,985,3973,5603,6743,1287,4400,3451,5983,4916,4887,6441,2054,5517,3655,4064,5374,4057,6441,5431,6745,2603,3899,5832,5832,5832,5832,5832,808,5832
13150,985,1132,1049,6743,1287,4400,2139,2040,408,4887,6441,3417,5517,6544,4626,6544,5569,3964,3872,4419,6863,6305,6305,5237,6305,5983,4727,4727,6598
13151,985,3973,5744,6773,5919,4340,5763,5132,6127,1261,7025,6173,4862,6412,6810,4754,6826,4184,5181,5181,4203,4899,6883,6376,4514,5478,5763,5577,6001
13152,985,3973,1049,2586,1511,4400,469,475,1747,6851,6563,5366,5497,5435,6094,6094,5435,5812,5746,5746,6636,5555,5435,6015,5746,4156,5372,5746,5746
13153,985,1132,1049,6743,158,4400,4094,406,5295,2102,778,3050,1795,3263,3424,158,2181,421,3825,2307,4548,4985,5079,2623,6724,4392,5654,4392,5299
13154,985,3973,5603,2586,1843,716,2338,2544,2229,5976,1951,6263,3818,6149,6793,5011,4458,4303,5613,3765,6605,6507,4108,6605,4589,6605,4261,4589,5490
13155,985,3973,1301,2516,6122,7013,6822,6028,6919,7050,5059,6022,5194,5751,5789,5059,5106,6542,4366,6382,7026,3713,4367,4366,5178,4537,5178,5178,4802
13156,985,3973,1301,2516,6122,3930,5909,875,5218,5976,6025,5314,5107,4964,6253,6152,6152,5193,5157,4340,6546,5435,5435,6076,6152,4588,5435,4588,4588
13157,985,3973,5744,6231,6160,3930,5228,5132,4699,984,5370,6337,6293,4277,6798,6696,703,3768,6515,2181,4337,4337,4867,4491,617,4337,4337,4337,5845
13158,985,3973,5744,2586,6122,3930,2853,1217,3484,2811,4370,4975,5638,6521,3862,3558,4066,5746,5746,3785,6147,3566,4189,6680,4490,6971,6971,6765,6680
13159,985,3973,5744,3691,5006,4949,4312,4185,6429,5345,3712,6178,6960,4112,6996,5937,5105,6274,6996,4445,5105,5880,6717,5293,7040,5175,4856,3965,3965
13160,985,3973,5603,3915,3179,4400,7035,4506,4699,5442,6967,3822,3822,5435,5654,6914,5435,3979,3979,6878,6636,4597,6914,6119,6745,6914,6914,5766,5739
13161,985,1132,1049,6743,385,4400,2139,2040,408,1003,5291,70,73,1417,155,2742,656,5617,1236,1979,1949,1949,6031,5208,4873,4095,5041,4095,6265
13162,985,3973,4254,2516,6093,4910,3451,6004,6429,4085,5589,6178,6564,4551,3689,4878,6752,7014,6288,4840,4840,2860,6034,3618,3618,3618,3618,7039,3618
13163,985,3973,5603,2586,158,2927,6962,557,408,338,4118,3050,6325,5386,3900,4825,6287,3650,2006,5386,6989,5386,3053,5386,5386,5386,2006,6097,6097
13164,985,3973,1049,6743,1287,4400,4520,5027,4916,6851,6441,5259,5517,4959,3707,5495,3707,4995,3872,4976,4390,3950,3862,3950,4747,6711,5077,4198,5986
13165,985,3973,1049,6743,1287,4400,3451,5983,4916,6928,6441,5078,5584,4275,4064,6544,4634,4995,3872,4275,4275,6141,5584,6236,5584,5810,6056,6667,5810
13166,985,3973,1933,853,6122,4400,1212,6028,5295,3990,4744,3891,6513,5096,5081,5684,3580,4222,6862,6862,5798,4873,4311,3183,4873,4474,6056,4370,4163
13167,985,1350,1049,5410,6122,4400,5909,6028,4152,2515,4622,5504,6720,5162,5155,5658,5106,4603,5421,5562,4104,5412,4603,5642,6333,6992,6333,5187,5187
13168,985,3973,5603,3915,158,4400,3451,6140,5781,2831,6286,961,5497,6054,5235,6468,6332,5895,3641,4976,6013,5490,6286,5208,5490,6711,7034,5490,5490
13169,985,1132,1049,6743,1287,4400,4520,3156,1350,1590,1590,3093,73,5349,5621,5349,6909,4811,446,6529,1204,1204,4398,1028,1098,6436,2140,1008,6956
13170,985,3973,1301,2586,3179,4802,6507,6028,4046,5806,1112,453,5446,5249,3087,6090,5898,6058,5759,5956,4469,4506,4435,5656,6417,5362,6750,3688,6784
13171,985,3973,5603,2586,6481,4400,3451,4968,4757,3990,5548,2970,5497,5964,6719,386,4987,6294,4987,4987,3742,3646,4463,5208,2210,6661,6303,4807,5974
13172,985,3973,1933,2586,6122,4561,5909,6028,3825,2515,4287,5648,4981,4468,6679,5973,4203,4101,4833,4203,4717,6492,5155,3634,5382,4717,6069,6491,6303
13173,985,4767,5744,6628,5006,432,4312,3712,629,4093,3533,6178,5800,6735,5841,4247,5870,6608,6619,5228,4666,4810,5841,4760,4765,4765,5841,5363,6317
13174,985,3973,1049,6743,385,4400,4520,4127,4699,2757,6286,537,6293,5631,3994,3994,6332,5274,6322,5277,4725,2661,5631,3655,4725,408,4821,6424,2771
13175,985,3973,4254,1252,6122,4340,5155,6028,3066,6979,5704,5576,6293,6677,5155,4109,3738,6542,6614,5163,5155,6005,4875,4851,5046,6094,6056,6973,5736
13176,985,3973,5603,3915,158,4400,3451,3480,671,3089,1681,3417,2828,958,6374,2603,3064,6184,7010,6184,7010,4271,1798,3886,4271,5467,5523,334,5523
13177,985,3973,1049,5410,158,4400,3451,406,671,1833,6441,1471,3456,1036,2478,2889,6986,5221,7010,6128,2944,2605,2834,6885,2834,2834,2834,2834,2834
13178,985,3973,1933,5410,1287,4400,3451,2507,4916,6585,4156,4156,6585,6959,3724,6413,5404,4156,4156,5145,3724,3903,3724,3724,6585,6585,5145,3903,3724
13179,985,3973,4254,2516,6122,6868,4789,6028,3805,3804,4043,4698,3596,5805,4789,3804,6439,6489,4789,3804,4789,6213,5133,5133,6213,5606,5606,3843,3843
13180,985,3973,1049,6743,158,4400,4520,2144,4916,6145,6874,5259,5638,5096,6819,3822,6517,4069,6517,4825,5096,5955,6615,4069,4400,6615,5670,5670,4217
13181,985,3973,4254,853,6122,6771,7033,6028,4046,6599,4370,4778,4560,3932,4560,4289,5743,6489,6771,5475,6771,6771,6048,6771,3716,5983,5625,4139,4230
13182,985,3973,1301,2516,6122,2037,5909,6028,4152,5976,6500,5642,4163,5725,5012,6720,6607,5993,3624,5993,570,6076,4321,570,4089,5199,5642,3710,5697
13183,985,3973,4254,853,6122,2037,3039,253,2895,104,2290,2881,1830,1021,1021,1090,208,2356,2356,6074,1090,1106,3640,4886,1106,5645,6941,5384,4619
13184,985,1132,1049,6743,385,4400,2139,2040,408,6544,6441,1471,3601,408,2040,3229,41,6971,5631,6032,41,6466,6545,3960,6843,3960,6545,6466,6466
13185,985,3973,5603,2516,6122,6868,5909,6028,3805,2515,4622,3755,3837,4363,6575,5504,4658,5665,5733,5177,3567,5177,4892,5177,4892,4892,6321,3567,3538
13186,985,3973,1049,2586,1511,4400,469,2040,4699,6070,566,1471,5603,5249,4287,5347,4330,6321,6450,4555,4555,4555,4555,4555,4555,4555,4555,4555,4555
13187,985,3973,4254,1252,5006,2037,4312,4185,3820,4093,3533,6178,5513,3652,5155,3618,3983,4097,6485,3983,3983,5693,6620,4760,6620,6218,4039,6952,5564
13188,985,1132,1049,6743,385,1905,3451,2040,408,1376,320,3093,4280,337,2040,947,561,2084,943,4397,2013,2243,1011,1011,1011,947,947,1011,5113
13189,985,4767,5695,4098,5770,432,2561,2178,4732,5288,3579,6178,6300,5770,629,6735,6077,4755,3860,5459,5256,4466,3755,4666,5062,3755,5605,5062,3779
13190,985,3973,1301,2586,274,2702,2561,475,5369,6295,3712,6178,6960,3794,4755,6262,6960,6890,4645,5574,3541,5568,3925,4963,5574,5175,6112,3754,3754
13191,985,3973,5744,6773,5006,5342,6671,6620,2323,4093,3652,6178,5598,6514,669,6079,6620,6306,3755,4891,3719,4938,6620,6781,6620,111,4991,5635,1634
13192,985,3973,5744,3711,906,4910,5763,5552,6002,5948,5589,6113,5310,4592,6996,6974,3738,5390,6974,4728,6065,4901,6974,6974,6996,6996,5256,6974,6174
13193,985,3973,5603,2586,1511,4400,3451,4968,5895,2534,6286,775,5497,4114,3748,4354,6432,6432,6432,4367,4354,3125,3125,5917,6819,6948,4394,6418,6298
13194,985,3973,1049,6743,385,4400,4789,6028,4152,6928,4043,5259,4981,5162,3587,5777,5521,3947,6897,5181,5859,5859,4253,6972,5097,5026,5117,6862,6021
13195,985,4767,5695,3915,2781,187,4444,557,1234,338,1626,3050,1770,4191,4191,1912,3640,2129,5094,4942,5094,5094,5818,4191,4191,5094,4191,5818,5094
13196,985,4767,5744,6231,6888,4910,6673,4185,4436,4611,4771,6263,6293,5751,5471,6564,4581,6556,4920,6556,3628,5466,6721,6721,5234,6721,6721,2893,5821
13197,985,3973,5744,6773,5728,6591,4312,5132,6274,5762,7025,3622,6564,4161,6724,5142,5792,6616,4025,4996,7045,462,4148,4311,5210,5212,5121,3621,3824
13198,985,3973,1301,1252,5006,4340,4109,5206,6168,3524,4622,4838,5598,6757,4403,5504,4748,3165,3210,6457,4804,4718,5212,5212,6457,3851,6457,1748,4305
13199,985,3973,5603,2586,6481,4400,6822,6028,4152,5806,4043,4975,5687,5162,6793,4633,5687,4363,4179,4989,4316,4316,5704,6605,6666,4316,4678,4989,4316
13200,985,3973,4254,853,6122,4400,2978,6028,4916,5806,2940,4084,6887,5096,128,4429,6887,6373,3701,3985,5696,4137,4137,4366,4850,3552,4233,3701,4850
13201,985,3973,1025,3915,158,4400,1027,2144,4699,1003,4241,4908,5638,6887,3772,4506,4352,6887,5917,4352,4188,5321,4400,5670,4873,3400,4899,3710,3779
13202,985,3973,1049,853,6122,4400,2261,406,1747,6928,6441,4975,5610,6521,6094,4239,4975,3931,4261,4347,6935,3986,6305,4045,4072,6507,6059,6507,6507
13203,985,3973,1049,853,6122,4400,522,253,2895,2757,5507,338,4268,3667,5601,3640,5651,6574,6970,6970,4293,5351,4495,6946,5460,3575,6005,6005,3855
13204,985,3973,1049,853,6122,4400,2261,4127,4699,6851,4502,4133,6513,6412,3587,6544,3580,4676,4676,5016,4676,5951,4449,4676,4873,4449,5040,5665,4320
13205,985,3973,1049,853,6481,4400,4520,6028,4916,6213,6441,2970,5638,5162,4321,6413,5207,6031,4789,4099,6115,5389,6233,6574,5389,6787,4493,5207,5412
13206,985,3973,4254,853,6122,1707,3451,679,4152,1376,1533,323,4981,3745,128,3478,1257,3184,3755,6470,2034,3201,5552,6318,6926,6988,6926,6314,6187
13207,985,3973,5603,3915,158,4400,2338,3480,671,4099,4504,1970,5638,4297,5606,5479,4297,4297,4099,4297,4099,4297,4297,4171,4171,4171,4171,4171,4896
13208,985,4767,5744,6231,6888,432,6715,6027,2066,5152,6729,6178,6092,4098,6729,6781,6327,6215,6619,5214,6729,6215,4248,6781,6729,6888,4379,4379,5731
13209,985,3973,5744,1252,6160,3930,5737,4185,3066,3928,4771,5576,6293,7034,7034,3657,5211,5086,5086,5086,5086,5536,5435,6680,5536,4309,4580,6116,6381
13210,985,3973,1049,6743,1511,6041,3451,1298,3265,3153,5291,4778,3896,636,3772,2253,3896,5291,4761,4976,4354,3727,3727,5620,5216,3725,4792,4457,4792
13211,985,3973,1049,2586,1511,2925,3496,2810,878,3524,1533,2215,3818,6757,5771,382,5833,1781,5694,6237,5485,5103,5821,2660,5867,4864,4864,2660,5821
13212,985,3973,1933,6743,6122,3994,2222,679,4394,5288,4118,3003,4268,6529,5636,2889,6249,5636,5116,6529,4552,2622,4658,4970,6506,4322,5636,5602,4965
13213,985,3973,5695,2586,1843,3087,6673,5053,5369,7050,4287,6263,5177,6800,4287,6534,5521,5285,6809,6624,4537,6624,4537,5177,6226,6226,5177,6226,3823
13214,985,3973,1049,5410,158,4400,1027,2144,6555,1003,5398,3050,4268,4473,4287,3994,3531,4935,1003,5149,3668,3317,5809,4060,3740,5457,5960,6851,3779
13215,985,3973,5603,2586,1511,1443,3451,2810,2229,1376,1533,3050,6325,4114,5544,5349,6986,1608,1608,2594,6989,4209,4397,2319,5997,4731,6354,4297,3999
13216,985,3973,1301,3915,5935,2702,2561,2810,5369,4996,6655,677,5253,2571,6398,6655,4194,6655,3664,5713,5351,5587,3881,6673,4996,5957,5957,5957,5369
13217,985,1132,1049,5410,158,4400,3451,5291,6555,1003,5291,4908,5517,5603,3772,2144,3896,4177,5235,4976,6555,6156,4936,4045,4553,4553,4188,4135,5490
13218,985,4767,5744,6773,6274,4910,4312,5132,5233,4085,4379,3705,6092,6735,6729,6781,4283,3951,6619,6130,6767,6925,6319,7039,6319,5717,5724,3914,5744
13219,985,3973,5744,4977,5006,4910,4312,4185,6429,4093,4771,6178,5298,5770,6866,5556,5287,6306,3843,6309,6004,4810,5821,3596,4512,5762,4493,3843,6297
13220,985,1350,1049,6743,158,4400,3451,2040,4916,1003,5219,2209,4981,5162,2040,6534,5521,5738,1003,5415,4271,3838,3838,2927,4994,4617,6518,4471,788
13221,985,3973,5603,2586,158,4400,3451,5000,4046,5891,6784,4975,3701,5096,6719,1352,4352,4902,5325,1352,5096,1352,1744,5389,5841,6302,4533,6382,4533
13222,985,3973,1301,2516,1511,6771,5909,6028,3475,1376,3346,3050,1658,591,3573,2076,2076,3573,945,4718,4718,4718,4867,3839,6982,4175,374,5864,5821
13223,985,1132,1049,6743,385,6041,4789,2040,6323,3994,4621,3755,4981,636,5474,6137,6249,4150,4150,6470,3957,3957,3957,4150,6801,6301,6801,5034,6265
13224,985,3973,5603,3915,158,4400,1027,2836,5781,1003,5398,4908,6325,5650,3772,6936,4352,6826,5235,6287,5536,5914,6903,4080,2574,5023,3883,5023,3779
13225,985,3973,1301,3915,5935,4400,6967,4968,4699,7050,6967,6263,6293,5249,4287,6534,4352,6826,5397,5075,3567,5914,4367,5917,4850,6226,5397,4352,4352
13226,985,3973,1301,2586,6481,4802,6822,6028,4046,5806,4991,6972,5638,6347,6259,5015,4435,6489,4705,5562,3574,5562,3574,5623,4253,5801,5625,5562,6118
13227,985,3973,5744,1252,6122,3930,5737,4185,4278,4093,6773,4724,3457,6397,4595,6397,6152,6489,3843,4728,5968,4466,7003,4527,6397,4426,5193,4856,5592
13228,985,3973,5744,2586,5418,4802,6988,6028,4152,3804,4043,2970,6256,6647,3587,6062,6894,1128,3587,6972,6065,5542,6776,5988,5698,888,5283,6667,6328
13229,985,4767,5695,4098,4098,432,6715,3712,4498,4086,3533,6178,6960,4341,4341,3700,6594,4051,5609,4444,5342,5609,4444,5609,5609,5609,3806,4444,475
13230,985,3973,1933,853,6122,4400,522,253,408,3089,3037,3050,3456,1985,2468,1028,1028,3333,329,578,3277,2771,1457,789,6164,4866,2992,6593,290
13231,985,3973,1301,2516,5006,4340,4499,6028,3805,5192,4622,3755,3799,6820,5155,4079,5106,5991,4039,5715,4039,5837,5837,5837,4510,4270,4039,4026,6142
13232,985,3973,1301,2586,5006,2037,5909,3508,2456,5976,4453,6112,3799,5435,5092,4858,6738,4101,6636,4022,4022,4022,4022,4731,4022,5233,5233,5233,4731
13233,985,3973,1301,5410,6122,716,4792,2121,2121,4286,2786,888,6256,5283,5303,3819,5404,6574,4099,3669,4784,4630,3819,3819,5274,5248,3886,3870,6136
13234,985,3973,1301,853,6481,4400,522,4338,4046,5891,5248,5576,4296,6795,4525,3599,6680,5221,5284,5248,6037,3566,1477,6037,6819,6819,6819,4734,6265
13235,985,3973,1049,5410,6481,4400,3451,2040,5781,1003,2705,3050,3456,6345,4764,609,6332,2129,4149,6300,267,4535,828,4149,5673,4317,4317,6083,3051
13236,985,1350,5603,2586,1843,716,5737,2677,2229,3140,2132,1388,3006,1108,3130,1575,1108,1785,325,1785,2034,1785,6679,6679,4285,6679,1785,4265,1785
13237,985,1132,1049,6743,385,4400,4520,2040,4916,4099,4043,1644,5610,5162,5002,6204,4216,6031,6598,5149,6184,4807,481,3587,4501,3872,3872,3872,6536
