ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7
13556,30,357,567,323,53,53,53,53
13557,348,12,419,206,53,53,53,53
13558,710,231,237,171,53,53,53,53
13559,106,66,231,367,53,53,53,53
13560,82,321,683,171,53,53,53,53
13561,150,270,754,66,53,53,53,53
13562,397,53,567,317,53,53,53,53
13563,251,347,736,249,53,53,53,53
13564,182,166,87,206,53,53,53,53
13565,221,347,459,234,53,53,53,53
13566,797,347,567,100,53,53,53,53
13567,166,80,565,170,53,53,53,53
13568,779,171,742,620,53,53,53,53
13569,481,347,390,222,53,53,53,53
13570,499,28,567,167,53,53,53,53
13571,493,66,559,170,53,53,53,53
13572,513,246,0,393,53,53,53,53
13573,613,90,536,692,53,53,53,53
13574,748,347,86,347,53,53,53,53
13575,200,170,166,249,53,53,53,53
13576,600,347,567,620,53,53,53,53
13577,9,12,303,93,53,53,53,53
13578,91,15,374,234,53,53,53,53
13579,650,359,194,222,53,53,53,53
13580,373,368,567,620,53,53,53,53
13581,265,131,20,94,53,53,53,53
13582,380,259,537,114,53,53,53,53
13583,539,347,134,123,53,53,53,53
13584,478,393,54,67,53,53,53,53
13585,401,347,781,206,53,53,53,53
13586,168,347,637,123,53,53,53,53
13587,478,231,280,123,53,53,53,53
13588,631,359,182,206,53,53,53,53
13589,155,83,567,100,53,53,53,53
13590,74,66,720,234,53,53,53,53
13591,545,130,20,249,53,53,53,53
13592,602,12,336,249,53,53,53,53
13593,595,53,36,269,53,53,53,53
13594,528,176,182,206,53,53,53,53
13595,778,53,313,234,53,53,53,53
13596,777,368,209,234,53,53,53,53
13597,407,347,20,234,53,53,53,53
13598,389,323,500,206,53,53,53,53
13599,259,53,354,234,53,53,53,53
13600,556,140,231,367,53,53,53,53
13601,23,347,361,123,53,53,53,53
13602,612,12,793,206,53,53,53,53
13603,416,367,611,206,53,53,53,53
13604,753,12,567,114,53,53,53,53
13605,210,38,598,170,53,53,53,53
13606,527,170,222,222,53,53,53,53
13607,487,376,134,317,53,53,53,53
13608,549,323,461,249,53,53,53,53
13609,54,261,303,51,53,53,53,53
13610,458,376,480,620,53,53,53,53
13611,56,270,635,527,53,53,53,53
13612,19,8,134,210,53,53,53,53
13613,358,12,212,123,53,53,53,53
13614,498,321,742,421,53,53,53,53
13615,809,53,480,106,53,53,53,53
13616,245,368,407,206,53,53,53,53
13617,185,347,20,620,53,53,53,53
13618,473,270,196,367,53,53,53,53
13619,56,368,111,582,53,53,53,53
13620,465,347,229,249,53,53,53,53
13621,335,66,777,170,53,53,53,53
13622,190,166,602,317,53,53,53,53
13623,321,347,726,170,53,53,53,53
13624,636,12,310,367,53,53,53,53
13625,401,347,208,170,53,53,53,53
13626,714,347,578,170,53,53,53,53
13627,90,214,811,170,53,53,53,53
13628,156,53,686,16,53,53,53,53
13629,58,261,567,527,53,53,53,53
13630,269,347,373,692,53,53,53,53
13631,638,66,480,249,53,53,53,53
13632,177,261,712,206,53,53,53,53
13633,65,270,134,317,53,53,53,53
13634,587,166,736,108,53,53,53,53
13635,780,347,36,646,53,53,53,53
13636,593,323,125,206,53,53,53,53
13637,667,367,476,94,53,53,53,53
13638,768,53,793,206,53,53,53,53
13639,185,142,433,108,53,53,53,53
13640,364,393,494,222,53,53,53,53
13641,169,368,354,283,53,53,53,53
13642,380,368,675,240,53,53,53,53
13643,86,15,777,206,53,53,53,53
13644,225,347,567,206,53,53,53,53
13645,66,207,182,283,53,53,53,53
13646,663,15,111,123,53,53,53,53
13647,717,397,675,170,53,53,53,53
13648,754,270,134,249,53,53,53,53
13649,352,398,567,620,53,53,53,53
13650,71,12,754,709,53,53,53,53
13651,296,347,480,234,53,53,53,53
13652,342,292,111,248,53,53,53,53
13653,147,347,781,620,53,53,53,53
13654,306,368,781,811,53,53,53,53
13655,601,347,567,123,53,53,53,53
13656,547,368,0,123,53,53,53,53
13657,717,347,336,106,53,53,53,53
13658,804,261,808,94,53,53,53,53
13659,479,347,575,170,53,53,53,53
13660,661,170,222,136,53,53,53,53
13661,410,347,330,154,53,53,53,53
13662,660,270,543,154,53,53,53,53
13663,683,368,357,206,53,53,53,53
13664,448,270,118,123,53,53,53,53
13665,139,347,567,582,53,53,53,53
13666,613,367,134,249,53,53,53,53
13667,585,12,693,206,53,53,53,53
13668,168,278,567,365,53,53,53,53
13669,464,306,20,620,53,53,53,53
13670,362,347,162,206,53,53,53,53
13671,62,12,109,170,53,53,53,53
13672,510,53,322,249,53,53,53,53
13673,342,347,781,93,53,53,53,53
13674,190,323,777,114,53,53,53,53
13675,656,347,573,206,53,53,53,53
13676,526,347,134,154,53,53,53,53
13677,284,77,20,317,53,53,53,53
13678,586,347,635,170,53,53,53,53
13679,652,12,476,51,53,53,53,53
13680,642,347,567,170,53,53,53,53
13681,527,203,480,170,53,53,53,53
13682,510,53,23,170,53,53,53,53
13683,560,231,320,367,53,53,53,53
13684,771,368,781,170,53,53,53,53
13685,523,207,749,170,53,53,53,53
13686,682,347,777,248,53,53,53,53
13687,165,368,567,206,53,53,53,53
13688,549,166,490,206,53,53,53,53
13689,380,270,804,370,53,53,53,53
13690,382,12,94,167,53,53,53,53
13691,601,98,410,206,53,53,53,53
13692,519,352,179,206,53,53,53,53
13693,230,12,654,206,53,53,53,53
13694,455,53,282,206,53,53,53,53
13695,269,347,111,527,53,53,53,53
13696,118,27,637,206,53,53,53,53
13697,150,347,280,170,53,53,53,53
13698,394,15,111,94,53,53,53,53
13699,206,270,125,170,53,53,53,53
13700,790,347,179,171,53,53,53,53
13701,479,347,567,269,53,53,53,53
13702,689,166,517,249,53,53,53,53
13703,317,166,510,620,53,53,53,53
13704,556,347,448,206,53,53,53,53
13705,807,359,777,311,53,53,53,53
13706,371,270,192,709,53,53,53,53
13707,464,368,20,154,53,53,53,53
13708,389,53,555,474,53,53,53,53
13709,377,323,567,620,53,53,53,53
13710,17,347,567,249,53,53,53,53
13711,85,347,537,234,53,53,53,53
13712,229,261,696,367,53,53,53,53
13713,575,176,125,249,53,53,53,53
13714,279,368,354,68,53,53,53,53
13715,222,130,354,123,53,53,53,53
13716,332,347,330,206,53,53,53,53
13717,255,347,679,317,53,53,53,53
13718,322,368,375,56,53,53,53,53
13719,489,27,354,114,53,53,53,53
13720,138,347,20,100,53,53,53,53
13721,7,393,590,367,53,53,53,53
13722,169,347,635,234,53,53,53,53
13723,175,312,368,248,53,53,53,53
13724,32,368,322,206,53,53,53,53
13725,136,27,207,367,53,53,53,53
13726,773,12,280,22,53,53,53,53
13727,185,27,134,249,53,53,53,53
13728,549,261,83,367,53,53,53,53
13729,298,347,436,206,53,53,53,53
13730,327,80,567,167,53,53,53,53
13731,683,359,567,206,53,53,53,53
13732,702,321,182,249,53,53,53,53
13733,193,53,280,170,53,53,53,53
13734,332,12,188,206,53,53,53,53
13735,570,12,433,249,53,53,53,53
13736,144,261,182,234,53,53,53,53
13737,586,323,125,784,53,53,53,53
13738,432,231,510,582,53,53,53,53
13739,428,131,310,370,53,53,53,53
13740,351,347,653,206,53,53,53,53
13741,320,368,280,170,53,53,53,53
13742,75,347,781,620,53,53,53,53
13743,65,27,366,104,53,53,53,53
13744,229,53,11,179,53,53,53,53
13745,391,293,558,248,53,53,53,53
13746,179,53,36,59,53,53,53,53
13747,423,1,567,248,53,53,53,53
13748,810,347,537,170,53,53,53,53
13749,139,270,20,341,53,53,53,53
13750,574,393,794,67,53,53,53,53
13751,232,347,781,206,53,53,53,53
13752,279,130,781,646,53,53,53,53
13753,433,38,280,248,53,53,53,53
13754,121,12,182,249,53,53,53,53
13755,58,38,162,67,53,53,53,53
13756,262,347,354,582,53,53,53,53
13757,708,53,354,620,53,53,53,53
13758,667,347,86,248,53,53,53,53
13759,754,368,58,171,53,53,53,53
13760,647,347,567,206,53,53,53,53
13761,538,347,313,370,53,53,53,53
13762,730,368,543,66,53,53,53,53
13763,330,347,543,170,53,53,53,53
13764,650,347,455,249,53,53,53,53
13765,323,15,243,206,53,53,53,53
13766,643,171,20,620,53,53,53,53
13767,174,368,432,620,53,53,53,53
13768,351,27,567,170,53,53,53,53
13769,462,261,125,170,53,53,53,53
13770,711,53,208,123,53,53,53,53
13771,211,368,722,123,53,53,53,53
13772,501,376,270,215,53,53,53,53
13773,93,30,368,170,53,53,53,53
13774,413,323,313,206,53,53,53,53
13775,271,261,778,170,53,53,53,53
13776,279,398,433,170,53,53,53,53
13777,367,53,811,100,53,53,53,53
13778,181,323,303,234,53,53,53,53
13779,153,347,537,222,53,53,53,53
13780,189,270,271,106,53,53,53,53
13781,362,347,354,620,53,53,53,53
13782,219,189,738,206,53,53,53,53
13783,106,12,229,206,53,53,53,53
13784,317,368,237,167,53,53,53,53
13785,65,347,510,283,53,53,53,53
13786,674,261,573,66,53,53,53,53
13787,521,12,94,269,53,53,53,53
13788,126,12,125,249,53,53,53,53
13789,101,53,111,78,53,53,53,53
13790,801,347,781,154,53,53,53,53
13791,348,347,480,123,53,53,53,53
13792,149,53,722,170,53,53,53,53
13793,220,1,806,317,53,53,53,53
13794,274,323,134,94,53,53,53,53
13795,78,368,354,100,53,53,53,53
13796,663,368,354,620,53,53,53,53
13797,62,53,686,170,53,53,53,53
13798,69,347,458,206,53,53,53,53
13799,681,347,166,123,53,53,53,53
13800,322,53,336,317,53,53,53,53
13801,312,359,476,249,53,53,53,53
13802,721,12,567,249,53,53,53,53
13803,404,347,781,51,53,53,53,53
13804,613,347,519,114,53,53,53,53
13805,555,53,567,66,53,53,53,53
13806,185,365,20,66,53,53,53,53
13807,89,66,148,170,53,53,53,53
13808,287,393,118,67,53,53,53,53
13809,596,12,134,170,53,53,53,53
13810,28,347,323,123,53,53,53,53
13811,753,261,537,582,53,53,53,53
13812,508,347,322,206,53,53,53,53
13813,610,53,194,582,53,53,53,53
13814,325,368,374,248,53,53,53,53
13815,146,167,354,248,53,53,53,53
13816,17,12,736,123,53,53,53,53
13817,31,347,87,248,53,53,53,53
13818,750,261,679,249,53,53,53,53
13819,197,347,509,170,53,53,53,53
13820,712,347,720,123,53,53,53,53
13821,229,164,208,249,53,53,53,53
13822,205,12,592,123,53,53,53,53
13823,790,53,182,620,53,53,53,53
13824,54,80,105,206,53,53,53,53
13825,589,359,36,222,53,53,53,53
13826,401,347,555,367,53,53,53,53
13827,614,169,480,206,53,53,53,53
13828,654,347,567,93,53,53,53,53
13829,181,352,777,67,53,53,53,53
13830,666,53,569,620,53,53,53,53
13831,490,12,742,249,53,53,53,53
13832,4,15,354,206,53,53,53,53
13833,4,12,537,66,53,53,53,53
13834,225,12,208,170,53,53,53,53
13835,693,347,280,582,53,53,53,53
13836,23,207,637,646,53,53,53,53
13837,661,241,322,206,53,53,53,53
13838,599,347,86,582,53,53,53,53
13839,367,347,276,170,53,53,53,53
13840,557,261,322,123,53,53,53,53
13841,624,347,134,100,53,53,53,53
13842,391,347,781,692,53,53,53,53
13843,400,53,77,93,53,53,53,53
13844,182,321,280,206,53,53,53,53
13845,445,37,280,154,53,53,53,53
13846,317,12,720,171,53,53,53,53
13847,211,261,567,620,53,53,53,53
13848,648,15,111,170,53,53,53,53
13849,776,347,134,114,53,53,53,53
13850,529,53,125,93,53,53,53,53
13851,86,53,679,269,53,53,53,53
13852,157,347,708,206,53,53,53,53
13853,433,347,125,100,53,53,53,53
13854,582,347,527,206,53,53,53,53
13855,669,80,279,170,53,53,53,53
13856,321,347,87,67,53,53,53,53
13857,130,261,537,170,53,53,53,53
13858,101,12,567,249,53,53,53,53
13859,274,231,0,249,53,53,53,53
13860,325,173,126,261,53,53,53,53
13861,71,488,280,347,53,53,53,53
13862,470,12,87,123,53,53,53,53
13863,754,347,810,170,53,53,53,53
13864,639,207,684,206,53,53,53,53
13865,582,12,721,206,53,53,53,53
13866,744,176,567,171,53,53,53,53
13867,799,345,537,347,53,53,53,53
13868,225,393,660,206,53,53,53,53
13869,643,12,480,106,53,53,53,53
13870,727,15,7,59,53,53,53,53
13871,71,323,543,249,53,53,53,53
13872,380,368,688,317,53,53,53,53
13873,325,270,537,646,53,53,53,53
13874,118,352,31,249,53,53,53,53
13875,595,53,736,100,53,53,53,53
13876,176,231,742,206,53,53,53,53
13877,583,12,280,22,53,53,53,53
13878,111,53,280,206,53,53,53,53
13879,2,347,675,249,53,53,53,53
13880,524,53,720,283,53,53,53,53
13881,251,27,134,12,53,53,53,53
13882,736,12,134,279,53,53,53,53
13883,122,347,679,248,53,53,53,53
13884,602,27,310,206,53,53,53,53
13885,87,12,196,234,53,53,53,53
13886,693,231,280,170,53,53,53,53
13887,621,347,280,170,53,53,53,53
13888,623,347,280,123,53,53,53,53
13889,387,294,354,646,53,53,53,53
13890,443,12,446,170,53,53,53,53
13891,480,347,439,323,53,53,53,53
13892,23,347,567,709,53,53,53,53
13893,337,368,237,170,53,53,53,53
13894,576,368,766,170,53,53,53,53
13895,769,347,209,104,53,53,53,53
13896,273,174,567,382,53,53,53,53
13897,566,368,280,108,53,53,53,53
13898,22,12,354,249,53,53,53,53
13899,250,347,208,206,53,53,53,53
13900,391,207,190,370,53,53,53,53
13901,711,12,720,206,53,53,53,53
13902,793,12,754,249,53,53,53,53
13903,65,347,87,249,53,53,53,53
13904,43,231,354,123,53,53,53,53
13905,382,270,510,123,53,53,53,53
13906,45,12,808,401,53,53,53,53
13907,30,53,354,722,53,53,53,53
13908,759,368,567,170,53,53,53,53
13909,663,393,705,367,53,53,53,53
13910,140,347,361,119,53,53,53,53
13911,0,270,770,249,53,53,53,53
13912,489,347,567,123,53,53,53,53
13913,397,222,781,170,53,53,53,53
13914,310,283,280,114,53,53,53,53
13915,578,261,567,582,53,53,53,53
13916,668,53,684,602,53,53,53,53
13917,219,88,549,123,53,53,53,53
13918,37,347,208,0,53,53,53,53
13919,231,284,20,80,53,53,53,53
13920,524,12,537,234,53,53,53,53
13921,194,53,253,206,53,53,53,53
13922,770,368,280,620,53,53,53,53
13923,115,12,677,206,53,53,53,53
13924,720,203,567,167,53,53,53,53
13925,661,27,307,206,53,53,53,53
13926,28,384,374,171,53,53,53,53
13927,650,359,119,222,53,53,53,53
13928,810,53,182,248,53,53,53,53
13929,156,286,679,234,53,53,53,53
13930,129,80,537,323,53,53,53,53
13931,600,347,400,170,53,53,53,53
13932,223,12,720,709,53,53,53,53
13933,568,130,567,388,53,53,53,53
13934,287,166,512,206,53,53,53,53
13935,646,204,543,206,53,53,53,53
13936,526,347,108,367,53,53,53,53
13937,204,347,280,100,53,53,53,53
13938,244,38,212,94,53,53,53,53
13939,236,270,537,582,53,53,53,53
13940,380,347,509,249,53,53,53,53
13941,797,261,553,170,53,53,53,53
13942,660,347,182,170,53,53,53,53
13943,271,53,280,248,53,53,53,53
13944,347,347,212,123,53,53,53,53
13945,435,347,20,100,53,53,53,53
13946,181,52,83,206,53,53,53,53
13947,205,231,507,66,53,53,53,53
13948,689,176,567,170,53,53,53,53
13949,231,347,567,646,53,53,53,53
13950,80,53,190,248,53,53,53,53
13951,573,53,575,170,53,53,53,53
13952,389,166,182,170,53,53,53,53
13953,556,399,354,114,53,53,53,53
13954,370,80,134,93,53,53,53,53
13955,596,368,125,582,53,53,53,53
13956,248,185,777,367,53,53,53,53
13957,630,12,196,283,53,53,53,53
13958,237,347,569,106,53,53,53,53
13959,134,347,406,709,53,53,53,53
13960,318,261,567,167,53,53,53,53
13961,747,347,20,123,53,53,53,53
13962,23,347,567,167,53,53,53,53
13963,675,368,182,170,53,53,53,53
13964,34,368,182,249,53,53,53,53
13965,638,48,780,222,53,53,53,53
13966,673,347,567,170,53,53,53,53
13967,177,367,637,206,53,53,53,53
13968,107,388,461,248,53,53,53,53
13969,19,166,280,811,53,53,53,53
13970,486,12,754,59,53,53,53,53
13971,448,368,250,170,53,53,53,53
13972,802,131,280,100,53,53,53,53
13973,409,80,779,100,53,53,53,53
13974,156,359,313,393,53,53,53,53
13975,109,12,519,253,53,53,53,53
13976,420,309,596,249,53,53,53,53
13977,197,166,166,94,53,53,53,53
13978,754,12,87,474,53,53,53,53
13979,280,393,487,367,53,53,53,53
13980,714,261,166,370,53,53,53,53
13981,790,48,663,368,53,53,53,53
13982,783,359,214,206,53,53,53,53
13983,143,347,282,206,53,53,53,53
13984,314,347,803,28,53,53,53,53
13985,810,12,10,170,53,53,53,53
13986,335,67,11,154,53,53,53,53
13987,80,347,686,154,53,53,53,53
13988,540,53,20,234,53,53,53,53
13989,576,347,134,249,53,53,53,53
13990,805,323,58,248,53,53,53,53
13991,244,347,543,170,53,53,53,53
13992,462,283,684,123,53,53,53,53
13993,691,270,565,347,53,53,53,53
13994,67,347,20,365,53,53,53,53
13995,667,261,567,66,53,53,53,53
13996,748,34,742,100,53,53,53,53
13997,206,384,388,234,53,53,53,53
13998,737,347,705,123,53,53,53,53
13999,519,12,575,206,53,53,53,53
14000,192,53,529,170,53,53,53,53
14001,195,331,567,206,53,53,53,53
14002,571,12,20,123,53,53,53,53
14003,390,347,480,108,53,53,53,53
14004,683,393,120,67,53,53,53,53
14005,747,53,429,248,53,53,53,53
14006,130,53,280,620,53,53,53,53
14007,54,323,675,249,53,53,53,53
14008,147,95,567,16,53,53,53,53
14009,217,12,750,646,53,53,53,53
14010,648,12,777,170,53,53,53,53
14011,135,347,322,722,53,53,53,53
14012,661,347,237,171,53,53,53,53
14013,59,15,209,249,53,53,53,53
14014,221,323,781,51,53,53,53,53
14015,28,347,537,123,53,53,53,53
14016,586,80,303,283,53,53,53,53
14017,192,231,727,206,53,53,53,53
14018,215,347,510,248,53,53,53,53
14019,578,347,783,94,53,53,53,53
14020,686,171,354,249,53,53,53,53
14021,236,368,416,206,53,53,53,53
14022,149,27,683,167,53,53,53,53
14023,549,12,587,474,53,53,53,53
14024,320,29,808,108,53,53,53,53
14025,609,53,651,709,53,53,53,53
14026,89,62,537,279,53,53,53,53
14027,345,270,192,582,53,53,53,53
14028,58,347,182,709,53,53,53,53
14029,190,347,388,317,53,53,53,53
14030,433,376,545,269,53,53,53,53
14031,134,53,783,248,53,53,53,53
14032,481,12,567,354,53,53,53,53
14033,810,12,374,582,53,53,53,53
14034,592,261,54,170,53,53,53,53
14035,78,38,111,248,53,53,53,53
14036,379,12,137,393,53,53,53,53
14037,380,347,567,59,53,53,53,53
14038,223,347,784,170,53,53,53,53
14039,111,273,567,249,53,53,53,53
14040,126,261,280,93,53,53,53,53
14041,121,99,280,249,53,53,53,53
14042,775,12,567,66,53,53,53,53
14043,469,53,742,249,53,53,53,53
14044,229,347,282,709,53,53,53,53
14045,187,275,361,108,53,53,53,53
14046,39,368,182,170,53,53,53,53
14047,108,15,364,171,53,53,53,53
14048,758,12,635,119,53,53,53,53
14049,159,347,295,106,53,53,53,53
14050,347,368,192,123,53,53,53,53
14051,308,261,567,249,53,53,53,53
14052,165,231,134,811,53,53,53,53
14053,281,12,720,234,53,53,53,53
14054,778,170,787,206,53,53,53,53
14055,276,261,567,692,53,53,53,53
14056,274,38,310,393,53,53,53,53
14057,132,347,808,206,53,53,53,53
14058,626,12,777,94,53,53,53,53
14059,787,12,134,582,53,53,53,53
14060,92,347,726,154,53,53,53,53
14061,531,261,559,206,53,53,53,53
14062,351,347,510,784,53,53,53,53
14063,360,347,278,100,53,53,53,53
14064,308,260,384,620,53,53,53,53
14065,110,66,373,206,53,53,53,53
14066,571,27,555,170,53,53,53,53
14067,175,393,162,67,53,53,53,53
14068,185,368,736,249,53,53,53,53
14069,424,53,280,170,53,53,53,53
14070,602,12,610,170,53,53,53,53
14071,725,53,712,170,53,53,53,53
14072,209,347,781,123,53,53,53,53
14073,170,321,87,123,53,53,53,53
14074,137,321,388,171,53,53,53,53
14075,264,347,134,170,53,53,53,53
14076,598,347,513,206,53,53,53,53
14077,185,308,501,474,53,53,53,53
14078,320,53,439,167,53,53,53,53
14079,253,12,222,583,53,53,53,53
14080,131,347,777,646,53,53,53,53
14081,376,27,461,66,53,53,53,53
14082,196,12,280,249,53,53,53,53
14083,89,270,675,170,53,53,53,53
14084,726,154,519,170,53,53,53,53
14085,213,347,192,206,53,53,53,53
14086,560,323,20,811,53,53,53,53
14087,110,27,532,170,53,53,53,53
14088,97,347,567,170,53,53,53,53
14089,275,312,389,206,53,53,53,53
14090,74,53,192,692,53,53,53,53
14091,372,286,727,206,53,53,53,53
14092,32,12,229,249,53,53,53,53
14093,769,231,280,93,53,53,53,53
14094,595,321,720,123,53,53,53,53
14095,611,270,388,249,53,53,53,53
14096,397,270,780,119,53,53,53,53
14097,84,54,567,234,53,53,53,53
14098,790,80,364,170,53,53,53,53
14099,794,393,491,166,53,53,53,53
14100,263,219,596,170,53,53,53,53
14101,351,166,239,206,53,53,53,53
14102,640,38,88,367,53,53,53,53
14103,608,399,77,582,53,53,53,53
14104,187,80,746,206,53,53,53,53
14105,725,53,208,582,53,53,53,53
14106,164,261,507,269,53,53,53,53
14107,458,38,303,206,53,53,53,53
14108,661,323,231,393,53,53,53,53
14109,74,347,368,170,53,53,53,53
14110,262,347,190,94,53,53,53,53
14111,320,300,754,66,53,53,53,53
14112,592,53,389,67,53,53,53,53
14113,199,347,567,94,53,53,53,53
14114,23,53,635,620,53,53,53,53
14115,102,53,134,167,53,53,53,53
14116,652,17,567,249,53,53,53,53
14117,507,231,537,93,53,53,53,53
14118,232,347,637,123,53,53,53,53
14119,725,347,10,206,53,53,53,53
14120,211,12,423,51,53,53,53,53
14121,30,368,241,206,53,53,53,53
14122,468,220,243,249,53,53,53,53
14123,735,166,590,67,53,53,53,53
14124,668,347,549,206,53,53,53,53
14125,480,166,560,367,53,53,53,53
14126,274,27,354,248,53,53,53,53
14127,477,80,390,367,53,53,53,53
14128,251,130,635,167,53,53,53,53
14129,596,404,74,206,53,53,53,53
14130,490,347,736,249,53,53,53,53
14131,574,27,675,750,53,53,53,53
14132,619,347,754,283,53,53,53,53
14133,533,222,280,94,53,53,53,53
14134,571,368,677,123,53,53,53,53
14135,66,347,403,154,53,53,53,53
14136,485,170,808,206,53,53,53,53
14137,249,261,736,582,53,53,53,53
14138,602,170,748,222,53,53,53,53
14139,155,12,567,359,53,53,53,53
14140,771,347,313,167,53,53,53,53
14141,689,12,155,66,53,53,53,53
14142,615,287,373,222,53,53,53,53
14143,132,352,337,170,53,53,53,53
14144,187,222,384,206,53,53,53,53
14145,106,27,111,249,53,53,53,53
14146,416,347,447,170,53,53,53,53
14147,682,34,781,154,53,53,53,53
14148,636,38,330,170,53,53,53,53
14149,632,207,111,317,53,53,53,53
14150,263,310,368,123,53,53,53,53
14151,53,261,567,692,53,53,53,53
14152,30,153,209,249,53,53,53,53
14153,614,207,567,46,53,53,53,53
14154,183,308,570,106,53,53,53,53
14155,810,12,507,206,53,53,53,53
14156,181,231,575,206,53,53,53,53
14157,596,261,209,421,53,53,53,53
14158,370,347,509,123,53,53,53,53
14159,148,12,111,206,53,53,53,53
14160,185,53,461,317,53,53,53,53
14161,420,347,804,170,53,53,53,53
14162,25,352,675,234,53,53,53,53
14163,111,347,567,248,53,53,53,53
14164,150,368,679,249,53,53,53,53
14165,690,374,182,249,53,53,53,53
14166,181,53,736,51,53,53,53,53
14167,355,393,727,359,53,53,53,53
14168,768,12,58,367,53,53,53,53
14169,47,347,507,180,53,53,53,53
14170,377,321,237,206,53,53,53,53
14171,129,393,252,222,53,53,53,53
14172,697,207,567,108,53,53,53,53
14173,230,27,222,206,53,53,53,53
14174,293,12,222,206,53,53,53,53
14175,571,27,467,367,53,53,53,53
14176,552,347,567,234,53,53,53,53
14177,433,261,134,249,53,53,53,53
14178,181,368,361,123,53,53,53,53
14179,165,384,84,249,53,53,53,53
14180,229,12,610,170,53,53,53,53
14181,238,341,280,249,53,53,53,53
14182,652,12,726,206,53,53,53,53
14183,638,347,419,206,53,53,53,53
14184,317,12,280,94,53,53,53,53
14185,14,347,567,249,53,53,53,53
14186,788,53,0,206,53,53,53,53
14187,319,166,567,66,53,53,53,53
14188,602,67,806,206,53,53,53,53
14189,714,261,781,100,53,53,53,53
14190,97,368,509,206,53,53,53,53
14191,56,347,388,234,53,53,53,53
14192,138,12,461,620,53,53,53,53
14193,147,231,557,94,53,53,53,53
14194,721,80,458,206,53,53,53,53
14195,133,347,509,249,53,53,53,53
14196,447,222,809,66,53,53,53,53
14197,585,323,560,367,53,53,53,53
14198,377,12,182,620,53,53,53,53
14199,778,27,192,167,53,53,53,53
14200,538,53,280,108,53,53,53,53
14201,682,140,363,206,53,53,53,53
14202,155,53,111,388,53,53,53,53
14203,679,347,590,170,53,53,53,53
14204,217,270,323,123,53,53,53,53
14205,322,66,187,171,53,53,53,53
14206,638,245,546,582,53,53,53,53
14207,501,12,162,249,53,53,53,53
14208,195,170,583,222,53,53,53,53
14209,492,12,237,170,53,53,53,53
14210,537,166,288,170,53,53,53,53
14211,596,53,696,171,53,53,53,53
14212,596,53,567,811,53,53,53,53
14213,158,12,388,249,53,53,53,53
14214,688,347,446,367,53,53,53,53
14215,420,270,537,582,53,53,53,53
14216,314,12,134,94,53,53,53,53
14217,229,347,209,248,53,53,53,53
14218,660,231,0,170,53,53,53,53
14219,206,27,741,130,53,53,53,53
14220,401,368,567,170,53,53,53,53
14221,211,53,303,170,53,53,53,53
14222,383,384,637,108,53,53,53,53
14223,713,400,282,171,53,53,53,53
14224,29,38,326,100,53,53,53,53
14225,26,74,134,249,53,53,53,53
14226,669,27,596,317,53,53,53,53
14227,170,53,546,248,53,53,53,53
14228,414,166,537,234,53,53,53,53
14229,392,347,354,353,53,53,53,53
14230,593,368,575,104,53,53,53,53
14231,16,231,567,92,53,53,53,53
14232,400,53,777,114,53,53,53,53
14233,506,347,686,245,53,53,53,53
14234,653,80,541,206,53,53,53,53
14235,729,231,720,206,53,53,53,53
14236,85,27,783,620,53,53,53,53
14237,205,231,374,248,53,53,53,53
14238,804,393,60,367,53,53,53,53
14239,286,12,280,421,53,53,53,53
14240,736,53,274,170,53,53,53,53
14241,71,347,494,206,53,53,53,53
14242,107,347,658,784,53,53,53,53
14243,636,285,166,234,53,53,53,53
14244,274,380,284,393,53,53,53,53
14245,208,166,754,94,53,53,53,53
14246,739,53,280,170,53,53,53,53
14247,793,118,567,93,53,53,53,53
14248,432,368,182,170,53,53,53,53
14249,673,12,337,170,53,53,53,53
14250,754,53,368,249,53,53,53,53
14251,240,53,88,283,53,53,53,53
14252,187,12,531,249,53,53,53,53
14253,689,12,637,206,53,53,53,53
14254,314,27,679,249,53,53,53,53
14255,88,222,216,347,53,53,53,53
14256,793,80,610,367,53,53,53,53
14257,335,231,504,234,53,53,53,53
14258,274,53,237,106,53,53,53,53
14259,545,166,73,206,53,53,53,53
14260,599,261,237,367,53,53,53,53
14261,229,347,237,206,53,53,53,53
14262,732,12,182,93,53,53,53,53
14263,343,12,354,66,53,53,53,53
14264,32,347,567,170,53,53,53,53
14265,429,347,750,170,53,53,53,53
14266,139,12,361,709,53,53,53,53
14267,196,53,330,170,53,53,53,53
14268,371,53,480,170,53,53,53,53
14269,423,347,125,317,53,53,53,53
14270,755,347,280,709,53,53,53,53
14271,748,12,58,170,53,53,53,53
14272,447,347,105,170,53,53,53,53
14273,170,15,720,123,53,53,53,53
14274,565,203,280,279,53,53,53,53
14275,17,359,680,185,53,53,53,53
14276,31,12,627,317,53,53,53,53
14277,735,12,675,154,53,53,53,53
14278,584,12,738,206,53,53,53,53
14279,216,12,567,323,53,53,53,53
14280,186,368,567,206,53,53,53,53
14281,95,12,274,114,53,53,53,53
14282,540,368,568,94,53,53,53,53
14283,553,347,98,582,53,53,53,53
14284,695,12,637,206,53,53,53,53
14285,260,261,354,78,53,53,53,53
14286,269,261,229,206,53,53,53,53
14287,694,158,720,433,53,53,53,53
14288,284,53,616,269,53,53,53,53
14289,662,357,679,206,53,53,53,53
