ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48
12934,326,191,509,610,515,602,788,695,498,782,695,447,787,695,507,507,507,787,787,787,597,787,787,787,790,787,787,586,661,586,787,519,748,586,325,356,179,356,5,171,118,118,292,787,71,185,118,5,118
12935,74,639,652,684,799,799,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,118
12936,637,123,748,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790,790
12937,183,20,480,345,476,606,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570,570
12938,426,32,490,779,490,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464
12939,245,575,570,679,679,570,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407
12940,439,661,491,387,437,765,249,470,661,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470
12941,557,519,537,500,585,585,585,585,697,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585
12942,508,580,468,804,556,675,675,94,94,811,811,811,556,811,437,437,811,811,811,811,811,811,811,811,811,515,811,811,811,811,811,811,811,811,325,811,179,356,5,171,811,118,292,784,71,185,118,5,118
12943,26,149,807,700,272,536,536,536,536,433,536,536,536,536,536,536,536,536,536,536,536,536,536,721,532,536,532,536,536,532,536,532,536,675,325,356,179,356,5,171,118,118,292,755,71,185,118,5,118
12944,563,419,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
12945,794,364,731,428,486,478,478,486,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478
12946,274,671,448,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741,741
12947,491,551,648,683,714,683,789,440,551,625,625,764,543,648,596,596,683,417,683,417,596,648,596,606,509,596,648,596,509,596,596,766,509,509,325,356,179,356,5,171,118,118,292,808,71,185,118,5,118
12948,728,280,429,459,459,359,751,671,671,540,656,671,671,515,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,325,356,179,356,5,171,118,118,292,671,71,185,794,5,118
12949,237,806,723,779,443,511,511,644,443,644,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511
12950,298,720,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586
12951,479,673,753,459,509,473,674,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,693,402,325,632,71,185,693,693,118
12952,482,474,464,711,749,559,600,600,600,600,705,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,185,600,5,600
12953,491,686,590,696,521,600,688,688,599,599,599,599,599,791,599,791,521,521,791,791,791,521,791,791,521,791,791,791,791,599,791,791,791,791,791,791,791,521,5,171,118,118,791,791,791,791,118,791,118
12954,459,420,758,689,416,416,416,411,657,657,657,657,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,610,717,773,669,416,773,325,356,179,356,5,171,118,118,292,610,71,185,118,5,118
12955,717,685,437,471,471,696,471,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,784,471,696,696,696,696,696,696,698,696,709,696
12956,663,211,793,651,781,586,784,784,413,413,590,413,413,413,610,418,418,413,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,325,356,179,356,5,171,118,118,292,322,71,185,118,5,118
12957,729,556,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,756,644,756,756,756,756,756,756,756,756,756,756,756
12958,733,752,577,601,601,752,471,803,471,811,683,499,803,811,683,683,499,499,499,499,683,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,356,499,499,118,499,499,499,499,185,118,5,499
12959,462,139,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443
12960,691,412,412,522,708,708,708,708,423,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,708,36,367,708,708,708,708,708,708,496,708,708,708
12961,401,55,155,481,685,685,162,690,612,368,612,548,158,624,797,674,177,788,674,788,674,674,788,674,674,788,674,788,593,788,777,777,246,513,325,356,179,356,5,171,118,118,292,678,71,185,624,5,118
12962,765,548,620,468,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,576,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,193,569,569,569,569
12963,594,518,597,508,806,803,576,576,722,722,797,722,722,730,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,722,356,722,722,5,171,722,118,292,540,540,185,118,722,118
12964,22,677,782,602,570,243,748,748,748,592,592,748,481,518,481,481,518,592,459,481,510,787,692,514,805,480,406,805,805,510,553,463,722,463,325,356,179,356,5,171,118,118,292,809,71,185,118,5,118
12965,506,798,720,808,810,435,609,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435
12966,95,472,742,485,773,752,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,698,325,698,179,356,698,171,698,118,292,698,71,185,698,698,698
12967,175,210,661,454,521,801,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799,799
12968,612,583,476,495,308,308,555,308,550,555,95,95,95,95,555,555,555,604,555,555,555,604,555,555,555,555,555,555,555,524,548,555,594,555,325,356,179,356,5,171,118,118,292,555,71,185,118,5,118
12969,256,295,762,533,459,533,770,770,770,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,603,658,658,118,118,292,658,658,185,118,770,118
12970,1,502,470,689,791,775,705,484,484,750,600,484,484,666,484,553,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,325,356,179,484,484,171,118,118,292,484,71,185,761,5,484
12971,792,417,416,43,456,797,657,416,429,416,429,416,416,416,416,657,416,416,657,416,416,416,429,416,416,416,657,416,416,416,657,569,539,569,325,356,179,539,569,171,569,118,292,569,71,569,118,5,118
12972,249,652,688,519,519,559,559,666,559,559,559,559,559,559,559,559,711,559,689,559,559,559,559,559,559,559,559,559,559,559,559,559,598,559,325,356,179,356,5,171,118,118,292,761,71,185,761,5,118
12973,66,780,210,292,185,590,549,185,483,185,549,538,549,549,540,557,470,557,557,540,805,565,805,483,524,582,538,683,483,565,711,518,483,565,325,356,179,356,5,171,118,118,292,199,71,185,118,5,118
12974,519,761,759,31,475,279,332,71,114,114,332,71,718,71,705,332,302,302,302,705,18,705,649,599,244,244,244,787,244,690,750,244,448,244,325,356,179,356,5,171,118,118,292,599,71,185,118,5,118
12975,657,196,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773,773
12976,636,169,420,592,583,731,731,731,731,731,673,673,496,673,731,368,634,634,753,753,673,753,753,753,753,753,753,753,753,753,753,753,753,753,753,356,179,356,5,171,118,753,292,753,71,753,118,753,753
12977,78,716,556,426,600,693,693,721,721,721,721,721,618,721,600,600,693,689,785,466,785,600,600,466,413,535,600,494,535,647,668,494,535,668,325,356,179,356,5,171,118,118,292,668,71,185,118,5,118
12978,607,607,139,145,241,508,285,145,678,313,141,619,433,333,433,378,435,433,108,433,508,433,508,433,433,508,433,433,433,181,335,433,433,572,325,356,145,356,5,127,548,145,292,365,71,185,118,5,118
12979,378,766,766,756,576,769,769,449,576,620,769,447,447,668,668,809,449,769,447,769,769,769,447,769,726,769,769,769,382,726,809,769,608,619,325,356,179,356,5,171,118,118,292,449,71,185,118,5,118
12980,575,677,782,514,480,509,488,725,725,486,550,486,486,486,508,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,179,486,486,171,486,118,486,486,71,486,118,5,118
12981,708,770,539,580,463,648,648,730,648,648,648,648,691,653,728,728,691,691,691,691,691,691,691,691,691,691,623,691,691,720,623,691,428,623,325,356,179,356,5,171,118,118,292,691,71,185,118,5,118
12982,156,705,589,529,581,719,529,424,662,424,424,494,424,592,424,592,424,592,447,761,761,761,507,507,507,507,507,507,436,802,761,468,672,458,325,356,179,356,5,171,118,118,292,592,71,185,118,5,118
12983,633,575,427,695,509,668,780,509,518,810,583,804,609,810,780,810,609,583,609,609,600,609,804,609,609,609,609,609,609,655,609,583,609,609,325,356,179,356,5,171,118,118,292,609,71,185,118,5,118
12984,64,761,537,419,778,484,590,761,585,780,589,766,799,799,737,775,533,592,775,810,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,179,652,652,652,118,652,652,652,652,185,118,5,652
12985,569,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,789,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522
12986,105,667,547,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675,675
12987,647,724,463,463,615,463,680,451,472,680,680,680,680,680,680,680,680,680,680,680,680,680,472,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680,680
12988,225,609,724,592,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,724,118,724,724,724,724,724,724,724,724
12989,776,764,481,481,533,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481
12990,106,638,418,418,661,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418
12991,179,423,459,764,604,523,455,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725,725
12992,45,390,86,620,79,342,620,620,620,620,620,620,620,620,620,620,620,620,620,620,548,620,620,620,620,620,548,698,620,342,620,620,620,620,620,620,620,631,5,698,227,624,194,525,71,548,118,342,284
12993,710,805,569,757,249,456,459,459,459,806,459,248,205,806,273,273,86,273,555,741,196,555,273,555,555,391,391,555,555,555,391,555,391,391,325,356,179,356,5,171,118,118,292,391,71,185,118,5,118
12994,325,55,732,603,732,473,752,623,563,546,752,720,557,662,662,662,662,662,662,662,662,408,662,662,662,408,662,662,662,662,662,662,662,662,662,356,662,356,662,662,662,518,292,662,71,662,118,5,118
12995,568,149,695,552,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472
12996,491,352,668,610,787,592,775,766,637,521,707,707,630,792,792,792,792,792,707,792,792,792,707,707,707,792,792,792,792,792,792,792,792,262,325,356,179,356,5,171,118,118,292,637,71,185,118,5,118
12997,808,662,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719,719
12998,338,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692,692
12999,77,382,499,231,449,550,714,714,519,519,519,519,519,519,519,519,433,768,768,768,768,607,714,519,768,768,768,768,768,768,768,768,768,768,325,356,179,356,5,171,118,118,292,714,71,185,118,5,118
13000,553,549,754,479,440,653,722,674,493,749,637,674,637,493,639,637,493,435,79,435,470,674,470,470,674,470,470,470,470,637,470,470,470,470,325,356,179,356,5,171,118,118,292,735,71,185,118,5,118
13001,362,573,446,416,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,416,569,569,569,569,569,569,569,569,569,569,569,569,569,569,569,745,569
13002,603,556,515,720,515,631,631,488,631,515,411,748,508,748,748,753,645,645,645,748,645,703,645,730,703,551,645,682,748,748,703,748,682,682,325,356,179,703,5,171,118,118,292,645,71,185,118,5,118
13003,225,243,769,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726,726
13004,513,549,470,657,714,569,416,416,416,416,569,416,416,416,773,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416
13005,196,729,71,11,142,137,137,186,368,86,632,632,632,632,632,86,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632
13006,792,703,664,596,596,559,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,596,356,596,356,5,171,118,468,292,596,596,185,118,5,596
13007,523,747,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802
13008,423,410,687,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,607,118,118,292,508,508,508,508,508,508
13009,230,508,480,499,665,477,575,789,722,722,597,456,722,789,456,456,456,456,456,456,456,456,456,722,677,584,677,456,677,722,811,789,477,456,325,356,179,579,804,671,118,118,292,677,71,619,576,321,789
13010,691,464,810,600,780,592,780,780,373,373,373,561,788,788,553,373,484,467,55,467,467,467,654,600,467,467,467,467,521,521,467,521,521,521,325,356,179,356,5,171,118,118,292,553,71,185,118,5,118
13011,411,439,449,439,439,769,769,769,664,769,698,769,769,449,664,664,664,664,664,664,664,664,769,664,664,664,664,664,664,664,664,664,664,664,325,356,179,356,5,171,118,118,292,664,71,185,118,5,118
13012,123,666,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490
13013,571,712,674,303,782,742,612,645,645,551,645,645,645,676,645,645,645,676,645,645,676,645,676,645,703,551,551,551,645,551,551,551,551,551,325,551,179,356,5,171,551,118,292,551,71,551,551,551,118
13014,632,712,782,782,782,782,612,782,782,782,782,782,509,782,638,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,548,782,548,782,782,356,179,356,5,171,118,118,292,548,71,185,118,5,118
13015,213,551,575,455,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578,578
13016,714,770,657,411,539,416,769,769,416,416,416,717,416,416,416,717,717,717,717,717,717,717,717,717,717,717,717,416,717,717,717,717,717,717,717,717,717,717,717,717,416,717,717,717,717,717,717,717,717
13017,455,581,701,722,701,540,451,715,715,451,472,722,656,725,675,722,675,722,701,675,701,675,675,675,675,675,675,675,675,675,604,675,675,675,325,356,675,356,5,171,118,675,292,630,71,185,118,5,118
13018,810,580,250,464,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744
13019,273,523,651,658,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455
13020,42,689,784,491,668,711,608,608,608,510,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,608,356,608,356,608,171,608,118,292,608,71,608,118,5,118
13021,489,733,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700,700
13022,446,736,508,811,540,587,715,715,715,540,86,540,540,540,540,540,540,722,503,722,722,540,722,803,803,540,803,648,803,803,722,803,803,722,325,356,179,356,803,171,118,118,292,803,71,185,118,803,118
13023,507,729,801,663,467,590,692,509,735,735,220,735,469,469,735,197,735,472,469,735,735,735,735,735,735,735,735,472,735,735,741,735,735,735,735,356,735,735,735,735,735,735,292,735,71,185,118,5,735
13024,134,473,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603
13025,229,32,677,699,407,804,804,672,766,766,748,590,590,496,590,590,590,590,535,535,612,535,590,624,535,535,590,123,123,766,766,406,612,612,325,356,179,356,5,171,118,118,292,766,71,185,118,5,118
13026,119,514,689,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748,748
13027,624,792,580,514,503,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580,580
13028,287,422,526,750,439,431,614,778,494,494,494,494,805,494,805,614,672,560,778,672,494,778,672,560,560,483,431,777,778,662,549,778,511,443,325,356,179,356,5,171,118,118,292,413,71,185,118,5,118
13029,5,679,631,709,784,729,686,686,686,686,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,325,784,179,784,5,784,784,118,292,784,71,185,118,5,118
13030,187,510,628,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661
13031,169,350,607,477,760,477,477,477,477,607,477,477,477,477,477,477,477,629,589,477,477,477,477,477,477,477,477,477,477,760,477,572,477,36,477,477,477,446,5,477,477,673,618,548,71,181,477,5,477
13032,423,451,683,631,468,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609,609
13033,13,274,496,573,730,776,800,800,776,800,800,800,776,680,800,807,807,650,650,650,503,650,445,683,738,650,445,793,495,650,462,650,495,495,325,356,179,356,5,171,118,118,292,793,71,185,118,5,118
13034,793,663,570,586,512,707,512,686,512,686,737,686,686,686,457,686,457,457,457,457,457,457,568,686,457,631,457,457,631,631,631,631,631,631,457,631,179,356,5,171,118,414,292,631,71,185,118,5,118
13035,214,605,368,229,229,71,740,295,295,740,740,791,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,740,5,740,740,740,740,740,71,185,569,740,740
13036,610,672,652,110,582,240,240,114,549,449,240,240,240,240,240,240,240,193,134,134,9,17,240,240,469,9,9,17,342,9,497,491,497,497,325,356,179,356,5,171,118,118,292,491,71,185,118,5,118
13037,592,525,804,709,499,709,682,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,709,325,709,709,273,709,687,196,667,139,709,71,660,709,5,607
13038,388,498,418,668,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536
13039,725,688,586,630,526,447,710,368,368,783,765,537,492,624,624,624,492,624,624,492,492,710,492,624,537,624,624,537,624,624,624,624,624,624,624,356,179,356,5,171,118,118,292,492,71,185,118,5,118
13040,557,359,755,608,408,754,504,672,754,754,427,427,427,427,427,754,427,427,754,754,754,754,427,427,754,16,427,754,620,224,427,16,498,459,325,356,179,356,5,171,118,118,292,642,71,185,118,5,118
13041,706,584,749,643,598,784,784,784,784,784,610,610,784,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,482,610,610,325,356,179,356,5,171,118,610,292,610,71,185,610,5,118
13042,631,504,787,543,558,518,787,809,787,450,698,787,420,787,787,787,787,787,787,787,481,787,787,518,782,787,787,787,787,787,787,787,787,787,325,356,179,356,5,171,118,118,292,782,71,185,118,5,118
13043,654,633,650,801,789,789,789,789,789,531,531,789,531,531,789,789,531,531,789,531,789,531,531,789,789,531,789,789,789,789,789,531,531,531,789,356,179,531,5,171,118,118,292,531,71,185,118,5,118
13044,548,547,522,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669,669
13045,276,498,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639,639
13046,700,688,665,515,806,456,677,782,717,806,806,416,416,416,416,416,773,806,806,806,806,806,717,717,806,806,806,806,717,806,615,806,806,806,806,806,179,806,806,806,806,806,292,806,806,185,806,5,118
13047,753,0,416,477,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416
13048,19,556,522,725,680,680,522,776,752,610,500,500,500,790,571,727,695,500,408,412,695,580,453,580,580,492,492,500,500,611,500,669,580,580,325,356,179,356,5,171,118,500,292,428,71,611,118,5,118
13049,666,507,552,507,502,502,502,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552
13050,613,548,416,572,572,416,416,416,416,416,416,416,416,429,569,429,429,569,569,416,569,429,569,569,569,569,569,569,569,569,569,569,569,569,325,569,179,356,5,569,569,139,569,569,569,569,118,569,118
13051,129,802,18,800,205,61,20,734,40,794,292,292,342,342,342,342,177,342,342,342,342,342,342,342,342,342,342,342,342,342,342,734,365,342,325,438,179,356,5,28,185,118,292,734,185,28,185,5,118
13052,435,162,211,762,348,246,104,348,104,104,137,531,619,92,320,519,320,619,320,320,783,519,320,783,373,222,798,763,320,583,246,583,320,262,325,356,179,356,5,171,118,118,292,798,71,185,118,5,118
13053,348,326,537,692,568,608,608,650,650,650,650,692,807,692,650,791,537,791,791,791,791,692,791,692,791,791,791,791,791,791,692,692,459,513,325,356,179,356,5,171,118,118,292,672,71,185,118,5,118
13054,599,533,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563
13055,325,592,602,809,513,513,504,513,513,557,713,754,754,754,754,754,805,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,325,356,179,356,5,171,118,118,292,581,71,185,118,5,118
13056,680,385,712,708,766,406,808,766,766,766,766,766,701,781,781,647,781,808,808,647,647,647,701,647,647,647,647,647,647,647,647,647,766,647,325,629,179,356,5,171,118,118,292,647,647,806,686,342,139
13057,385,306,654,74,734,421,393,421,421,421,421,421,421,421,393,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,356,421,421,421,421,421,421,421,421,421,421,118,421,118
13058,756,580,522,430,509,776,721,776,776,688,437,437,803,803,803,803,803,518,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,356,803,803,803,171,803,118,292,803,71,803,803,803,803
13059,157,5,335,44,729,676,676,709,709,709,709,709,690,709,709,709,709,709,709,709,676,690,676,709,709,703,709,709,790,790,676,709,703,709,325,356,179,356,5,171,118,118,292,709,71,185,709,5,118
13060,229,680,623,770,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,292,517,71,517,118,517,517
13061,119,231,576,576,578,449,578,619,619,578,578,685,449,449,449,449,449,685,638,449,449,685,685,685,449,685,685,685,449,629,493,629,618,493,325,356,179,321,5,171,118,118,292,526,71,185,118,5,118
13062,485,35,507,165,598,234,289,661,197,548,426,197,654,583,654,654,654,548,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,325,356,654,356,5,171,654,118,292,654,71,185,654,5,118
13063,79,526,600,653,654,688,562,574,574,749,558,558,574,558,574,574,574,574,574,749,574,574,574,574,574,697,574,593,697,574,574,574,574,778,325,356,179,356,5,171,118,118,292,442,71,185,118,5,118
13064,258,556,745,770,477,601,459,685,459,501,446,258,417,726,726,604,726,490,699,464,604,699,699,699,699,699,699,699,699,699,699,464,699,699,699,356,179,58,811,804,118,477,292,699,71,660,160,5,633
13065,285,121,351,472,581,776,436,747,788,788,768,768,768,768,495,495,768,495,768,495,768,768,768,495,495,495,495,495,495,495,495,495,495,495,495,495,179,495,5,495,118,495,292,495,495,495,495,495,118
13066,768,429,752,429,572,550,692,510,174,692,752,547,584,550,434,434,547,572,517,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,325,434,434,434,434,434,434,118,434,434,434,434,434,434,434
13067,220,663,623,523,686,705,515,780,515,780,496,780,515,496,760,680,496,680,680,680,638,680,533,484,680,680,680,680,680,680,533,680,680,484,325,356,179,356,5,171,118,118,292,803,71,185,118,5,118
13068,253,0,179,775,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561
