ids,label,gender_expression
41750,2366,male
92062,6703,female
44947,650,male
43276,835,male
2326,2850,male
82007,5347,female
125484,4175,female
14803,321,male
36202,1129,male
62223,885,male
58357,770,male
113289,5357,female
111456,4353,female
63192,1028,male
78771,5129,female
55694,2930,male
40487,3192,male
79369,6205,female
87664,3557,female
26195,830,male
79783,5599,female
119741,6177,female
93585,6375,female
64369,2119,male
22426,848,male
74247,6927,female
92812,5956,female
126830,5405,female
79220,4148,female
115096,5327,female
116850,3639,female
104947,4304,female
39347,2284,male
127776,5375,female
57264,3053,male
59603,1915,male
30973,912,male
40638,3032,male
116628,4811,female
53213,1861,male
68689,7012,female
98864,4224,female
68394,4582,female
34791,1480,male
23791,571,male
126171,4726,female
13241,1034,male
118148,5481,female
64570,3216,male
2849,1939,male
100127,3979,female
41578,2890,male
108833,4906,female
117796,5187,female
36987,1170,male
85743,6504,female
48134,828,male
66385,3298,male
18563,501,male
102532,3726,female
26500,751,male
20491,1756,male
47132,1571,male
12121,2967,male
39406,136,male
92235,4704,female
55591,2531,male
57071,3370,male
49716,2153,male
49530,3073,male
78886,7017,female
4893,1145,male
103612,4373,female
84464,4404,female
131456,5905,female
62895,1307,male
36727,229,male
104103,6034,female
53566,2665,male
49009,3150,male
112022,6513,female
44112,2004,male
13313,2098,male
100176,6601,female
95099,5122,female
61792,657,male
134728,4919,female
104009,4242,female
75609,5361,female
126416,6016,female
107624,5724,female
81004,5065,female
40289,19,male
76340,4774,female
35107,492,male
91650,4318,female
39980,389,male
111780,3654,female
39443,1590,male
23372,3051,male
41584,2962,male
41026,1084,male
42237,755,male
90402,5538,female
36168,405,male
10627,1033,male
111111,4038,female
127523,5856,female
125103,3799,female
42364,2845,male
38561,852,male
33009,257,male
16085,2377,male
117655,4584,female
124181,3592,female
97670,5318,female
5505,3246,male
105890,5118,female
82888,4307,female
7081,3198,male
58609,674,male
101505,6600,female
96110,4219,female
52889,860,male
121470,6622,female
67158,2216,male
128081,6282,female
59815,2206,male
72052,4703,female
7486,160,male
10001,444,male
22443,69,male
1785,3165,male
7734,76,male
21533,1680,male
103945,6565,female
130430,6583,female
91089,5410,female
10832,1591,male
26505,77,male
128798,6308,female
96511,4870,female
67162,3512,male
80381,6405,female
15835,2841,male
35297,11,male
39382,2270,male
131645,5404,female
5000,7,male
14,556,male
89636,3530,female
51103,2358,male
49071,1208,male
53248,2317,male
55930,2537,male
134613,5886,female
95398,5701,female
2256,2316,male
123244,3826,female
53162,2458,male
33672,2361,male
42175,1535,male
117591,5632,female
127277,6979,female
129038,6832,female
37206,1265,male
44303,2482,male
117256,6241,female
54110,217,male
10473,3131,male
92770,6709,female
54533,3180,male
122761,5794,female
15319,2611,male
105184,6881,female
109323,4114,female
43411,1326,male
6853,2785,male
89304,6012,female
88149,6412,female
1517,3226,male
107588,3604,female
53995,286,male
11111,1977,male
11459,2523,male
74297,6758,female
3193,2290,male
121487,4232,female
12615,1566,male
2961,1931,male
106252,6316,female
96494,5934,female
968,2581,male
1313,2997,male
14415,583,male
18769,623,male
6933,1158,male
26574,1923,male
112916,6731,female
909,687,male
87175,5124,female
15307,910,male
34165,222,male
13250,2019,male
70775,3920,female
129633,5719,female
115592,3708,female
131813,6124,female
47970,3370,male
12925,3120,male
108770,5793,female
128756,5648,female
48998,1749,male
72730,6996,female
78059,6452,female
71630,5936,female
99778,6480,female
48500,1528,male
70371,4321,female
55083,2287,male
73092,6208,female
24378,1731,male
76653,4691,female
32606,2719,male
82464,6827,female
132643,6007,female
103590,3792,female
6698,2203,male
34373,1874,male
77895,5403,female
72263,6529,female
122241,4020,female
110414,6139,female
109632,4999,female
122864,5901,female
21954,309,male
17098,2172,male
114711,5347,female
109753,5412,female
126487,5600,female
87231,5544,female
66690,3118,male
66681,3412,male
21634,2830,male
87139,4966,female
70526,4978,female
92928,4033,female
135082,6649,female
87895,6034,female
70494,5342,female
64898,501,male
89444,4948,female
78390,4572,female
95098,4746,female
41015,1028,male
26623,1062,male
115576,4380,female
111145,5595,female
28884,2042,male
35322,768,male
33391,1215,male
131163,6341,female
127386,4041,female
117766,5174,female
114841,5265,female
53118,1933,male
46488,2864,male
67739,3797,female
60589,3106,male
53434,1031,male
29602,1705,male
23842,3358,male
49327,1352,male
12122,552,male
32639,77,male
73496,3699,female
108289,6127,female
32502,1560,male
14075,598,male
71263,4432,female
105980,3891,female
50023,714,male
334,92,male
47166,3309,male
130029,4273,female
74221,6135,female
65587,1905,male
30440,930,male
57108,3494,male
77592,3547,female
104269,3587,female
117146,6974,female
32294,3184,male
4090,3038,male
105697,7029,female
14155,2049,male
95480,5968,female
85176,6114,female
70105,4099,female
14775,597,male
35980,1547,male
44848,2088,male
100566,6610,female
113887,4288,female
127740,3711,female
33644,3204,male
131679,4799,female
93007,5449,female
130576,4007,female
73978,5943,female
54594,518,male
93319,4785,female
11309,420,male
57775,3143,male
118891,4101,female
65254,2286,male
120023,5875,female
84437,4180,female
29640,3313,male
132389,6248,female
54824,2759,male
74165,4937,female
105116,4713,female
22935,51,male
51106,909,male
10284,969,male
79217,4690,female
6894,506,male
35877,2470,male
48234,3311,male
105406,5677,female
83997,5986,female
101410,4780,female
87731,5557,female
104637,5171,female
115235,4046,female
55565,1431,male
35180,360,male
35300,1832,male
434,1496,male
119606,6628,female
132942,5182,female
107470,5153,female
43963,1842,male
46816,2120,male
26860,3067,male
56257,2022,male
63730,2270,male
126777,6481,female
68539,3998,female
42940,106,male
126282,6490,female
66664,3261,male
18803,3254,male
79548,6856,female
89191,6332,female
25572,707,male
84494,4520,female
125205,5696,female
94757,4356,female
10958,2405,male
63012,1012,male
42516,606,male
95664,4475,female
47535,2458,male
119281,6144,female
118711,5135,female
115239,5122,female
15969,2163,male
96742,4216,female
39782,2180,male
105374,4994,female
38137,528,male
48169,946,male
19222,2925,male
11502,3016,male
24170,2396,male
118483,5278,female
83644,6388,female
13154,460,male
40452,2922,male
130069,4553,female
64564,3451,male
19477,3282,male
54092,3057,male
64785,2721,male
120271,6157,female
87873,6233,female
47202,481,male
81598,4796,female
101756,4763,female
84582,6722,female
90451,3622,female
67609,3914,female
9406,1399,male
18128,1728,male
131159,4327,female
18532,2319,male
67691,6737,female
12172,3228,male
79067,6806,female
57975,1209,male
101629,6222,female
62785,1278,male
110279,6681,female
1208,1022,male
65194,1559,male
125799,6846,female
24374,164,male
95414,6678,female
65400,3293,male
9173,3160,male
80021,6658,female
59656,1,male
134720,6140,female
78674,5520,female
124001,4316,female
66342,3438,male
64746,2406,male
132759,5821,female
129394,5544,female
118146,5950,female
33524,3292,male
15020,1832,male
80076,5360,female
99245,5130,female
26639,209,male
7681,301,male
120380,4174,female
69813,6069,female
52532,1558,male
124924,4313,female
101440,6151,female
116649,4048,female
65832,859,male
43126,255,male
118865,4419,female
55581,554,male
89564,3632,female
11406,1012,male
56098,1637,male
105555,4188,female
54531,2742,male
88662,4256,female
76865,3610,female
99311,6155,female
53543,3406,male
4609,2804,male
62199,1824,male
32527,2741,male
17641,1386,male
119696,3752,female
41732,1705,male
23668,3259,male
2400,2919,male
69989,3579,female
74357,5753,female
84733,6433,female
56541,1475,male
36219,838,male
133921,3784,female
77771,6108,female
127405,6801,female
17163,2073,male
93639,6780,female
4866,3082,male
19317,2388,male
122569,5319,female
23774,3102,male
127901,4069,female
85464,6939,female
29890,192,male
31826,2141,male
38058,1973,male
92209,4658,female
94933,5446,female
59137,1014,male
5387,91,male
82891,3924,female
25729,358,male
131798,5956,female
58446,3011,male
33152,1382,male
79762,6261,female
86807,4637,female
752,1017,male
128688,4919,female
50233,2609,male
27587,2933,male
123624,6719,female
6462,2903,male
28924,750,male
75178,3666,female
38947,533,male
108075,5362,female
54050,2994,male
133248,4875,female
133622,3699,female
114064,4092,female
83790,3960,female
13633,414,male
109621,4175,female
32410,2519,male
47837,1529,male
44828,2029,male
127898,6896,female
99323,6800,female
121399,5524,female
96089,4130,female
26238,1212,male
30835,2532,male
66033,83,male
121560,4989,female
63539,1168,male
118541,6536,female
15355,1854,male
81839,4439,female
127945,4988,female
39217,1198,male
13067,186,male
9789,795,male
108862,4253,female
8845,757,male
35497,2060,male
94680,4750,female
49079,2483,male
121161,5400,female
43188,1371,male
109348,5024,female
112232,5466,female
32431,2843,male
79849,5920,female
52604,1912,male
105909,5118,female
111951,3950,female
58762,1222,male
132182,3580,female
67059,3289,male
27711,2391,male
11327,1956,male
43695,3345,male
81247,4671,female
11440,2600,male
81603,4574,female
72399,5782,female
18004,1939,male
42637,821,male
52150,2205,male
7443,1721,male
40846,3509,male
10011,185,male
71736,5258,female
22305,424,male
38776,3165,male
104221,6871,female
134308,4271,female
49757,2926,male
25987,2840,male
63596,2335,male
79944,6736,female
86846,5748,female
5867,484,male
88419,3655,female
682,1886,male
132226,4361,female
87268,3737,female
52138,121,male
39622,3374,male
58882,240,male
96341,3826,female
134380,5900,female
22777,2963,male
59046,628,male
85783,6238,female
121771,5528,female
114666,5666,female
101012,6579,female
105790,6574,female
54301,3341,male
97036,4586,female
120804,4991,female
110935,4921,female
85953,6136,female
107294,5012,female
72669,5242,female
26894,576,male
128365,4544,female
56488,3255,male
57709,704,male
73762,5882,female
32698,1520,male
23043,2543,male
25413,547,male
123477,3898,female
42057,846,male
32719,2550,male
67308,1871,male
31817,941,male
60883,1284,male
6499,2934,male
121536,6388,female
99777,6092,female
93561,6038,female
73389,6722,female
477,3484,male
62385,2354,male
52764,3214,male
32426,1558,male
28200,293,male
84633,4147,female
134642,7001,female
41931,2371,male
118315,5083,female
39825,2820,male
61526,2590,male
100124,4887,female
47257,1693,male
32136,1448,male
63724,1079,male
72712,5647,female
76573,6700,female
92057,3804,female
124570,3779,female
98501,5938,female
127647,6349,female
39123,3517,male
123865,6274,female
63822,499,male
126396,6813,female
12020,3429,male
113927,4578,female
100225,4322,female
73401,5051,female
19167,3301,male
52985,1,male
117368,4787,female
13476,3018,male
71316,6450,female
27568,2011,male
24591,778,male
106057,4854,female
46735,723,male
38637,796,male
97000,5848,female
93361,6230,female
13920,2584,male
44882,3181,male
6362,2156,male
132962,4124,female
41975,968,male
133274,5062,female
20767,1694,male
20941,2758,male
17671,2189,male
33035,347,male
34045,2268,male
124983,5696,female
112676,7047,female
109537,4710,female
126809,5388,female
124563,7057,female
97544,4293,female
70429,3616,female
84298,6543,female
124502,5082,female
4553,86,male
124448,5659,female
38057,1305,male
47090,1090,male
129368,6364,female
43128,2246,male
80746,6143,female
68866,6225,female
8980,2679,male
96928,4116,female
36453,1918,male
59161,3088,male
112478,6546,female
44158,735,male
29011,3372,male
60742,324,male
48550,2025,male
85504,5742,female
63273,448,male
31974,466,male
18408,1504,male
53201,1202,male
3619,2820,male
117150,6353,female
40529,1535,male
57749,2980,male
77935,5581,female
36725,2555,male
12251,1326,male
53603,1977,male
114722,6701,female
115550,3856,female
5287,3411,male
134223,5185,female
84360,3530,female
125394,6350,female
133902,6159,female
111827,4587,female
126463,4860,female
59803,3332,male
23007,1858,male
116045,6774,female
57044,1942,male
23581,970,male
78733,4291,female
19170,1584,male
129921,4575,female
63569,717,male
23265,154,male
92302,5316,female
7624,2030,male
124237,6313,female
61602,1686,male
102328,4581,female
9421,1206,male
125332,6838,female
77705,6943,female
23016,690,male
11217,2665,male
64567,3359,male
72277,5368,female
132997,4206,female
132001,5543,female
23128,862,male
79885,3977,female
38456,1463,male
56487,371,male
124103,6342,female
12209,2619,male
63499,2863,male
118083,5428,female
84508,6862,female
20031,2369,male
105627,4308,female
92454,4888,female
85432,3628,female
59857,1617,male
88118,4769,female
95988,4758,female
81805,5311,female
77714,4639,female
34533,2270,male
126951,5327,female
75985,5883,female
123924,6335,female
85612,6342,female
75834,3665,female
115063,4921,female
79811,5650,female
38809,2577,male
123770,5606,female
113884,6478,female
81926,5628,female
19028,2515,male
125658,4870,female
82740,5855,female
31010,1319,male
109633,6181,female
62631,3483,male
12371,2118,male
116123,6725,female
36893,2370,male
71189,5665,female
4030,14,male
103504,3919,female
73300,4792,female
35455,3341,male
59675,3348,male
117570,5876,female
47005,2954,male
23972,1018,male
11625,1211,male
118583,6670,female
47198,2266,male
135121,5949,female
9259,1061,male
67105,2774,male
123284,6187,female
68954,4108,female
52169,2553,male
29480,2592,male
63872,3343,male
81586,3830,female
54503,3208,male
57054,1268,male
37884,166,male
104845,6433,female
74445,6365,female
64297,1551,male
14278,1506,male
24808,3005,male
113027,5698,female
54971,379,male
116019,5991,female
9146,345,male
31020,1079,male
119478,3753,female
29485,3379,male
67276,3029,male
28742,888,male
56956,1096,male
115706,5464,female
82664,5878,female
112036,3851,female
37224,1595,male
70375,6084,female
20704,548,male
32955,1594,male
13208,2782,male
25651,2590,male
63134,702,male
77812,4276,female
131213,4667,female
108691,5506,female
74327,6983,female
86248,6605,female
34679,3368,male
17186,31,male
74302,4330,female
2313,3117,male
108913,7010,female
24531,1190,male
26210,1027,male
100116,6220,female
71782,3591,female
54543,252,male
100845,5864,female
45986,875,male
99400,6804,female
98117,6557,female
39997,546,male
87509,5919,female
112865,5417,female
88686,7035,female
39281,2040,male
74227,3634,female
96528,4694,female
123298,6522,female
66779,3013,male
113365,5601,female
107077,6451,female
36676,2423,male
25373,1260,male
56080,2444,male
123929,6214,female
56809,629,male
100416,5364,female
58324,2652,male
113267,6127,female
3981,1148,male
116296,4986,female
130380,6371,female
38792,3118,male
100815,4957,female
64713,1480,male
54122,11,male
35568,192,male
72595,3843,female
86758,4446,female
28663,2770,male
72133,6434,female
50719,3297,male
126024,6013,female
115603,4526,female
44824,2054,male
113670,4584,female
52412,610,male
104280,5059,female
88988,6424,female
86763,5257,female
97377,5105,female
60344,772,male
37697,2829,male
115320,6857,female
115003,6497,female
116311,6845,female
100306,3888,female
88137,6504,female
41736,2481,male
29982,2783,male
6898,1345,male
112734,3679,female
57455,293,male
48204,2401,male
37712,39,male
113764,3804,female
93290,6761,female
4497,1974,male
119207,6220,female
48281,3304,male
69022,3840,female
83227,6213,female
11465,838,male
126218,6710,female
14447,3162,male
30027,977,male
51403,3368,male
41576,1376,male
115244,4976,female
48909,1374,male
114957,4358,female
10467,3382,male
58903,1456,male
112968,5509,female
57553,2431,male
103269,5051,female
106874,4774,female
18785,689,male
46547,1705,male
5553,980,male
85677,4523,female
116273,3687,female
100465,6703,female
133767,3841,female
124213,5501,female
67048,2195,male
42939,1326,male
20117,1504,male
94688,6560,female
2654,423,male
59252,1637,male
132723,3532,female
109216,3755,female
48371,3206,male
109273,4244,female
48231,1520,male
80148,6208,female
121850,7005,female
11507,678,male
65112,2241,male
75777,4659,female
27882,2795,male
22816,2811,male
89578,6291,female
123954,3898,female
46369,263,male
99474,3910,female
118283,6578,female
131237,3826,female
92671,3779,female
24312,1584,male
37555,3191,male
396,697,male
5738,920,male
54858,2816,male
107097,4025,female
36703,1153,male
4879,1200,male
79850,6782,female
121734,5563,female
115481,4890,female
95190,5351,female
6819,1997,male
97289,4782,female
35072,3444,male
9465,123,male
47017,1817,male
119048,5580,female
101608,3741,female
125263,4019,female
65100,2120,male
13994,1679,male
114885,5594,female
26271,2764,male
19706,1855,male
18261,313,male
86165,4792,female
113284,5325,female
119421,3691,female
17290,3140,male
36695,3140,male
89933,6742,female
17628,980,male
28676,486,male
71604,6568,female
83069,4274,female
102081,4938,female
15946,441,male
56718,3053,male
31710,1498,male
82181,3707,female
106437,6588,female
45766,2315,male
90824,6502,female
46247,1352,male
122991,5732,female
63126,635,male
109999,6319,female
77254,6122,female
65546,158,male
130390,4046,female
98685,4546,female
49563,2432,male
98711,6210,female
10536,1083,male
127841,6102,female
32254,911,male
29483,1715,male
127552,5467,female
127040,4700,female
133448,5035,female
131732,5136,female
81442,4086,female
129871,4511,female
119014,6971,female
106420,6803,female
2502,1230,male
53647,1931,male
27678,2759,male
39392,2792,male
133639,4028,female
57350,631,male
45402,3502,male
3308,2872,male
21315,2446,male
122423,3925,female
73584,3939,female
104650,5388,female
63815,3428,male
37951,1381,male
65950,2518,male
107425,6850,female
76113,6413,female
12997,1759,male
107996,6706,female
121186,5872,female
26619,2144,male
16637,3510,male
3404,2669,male
27537,632,male
121713,3733,female
50611,232,male
5907,3224,male
64178,3047,male
46183,1791,male
2940,112,male
98056,6656,female
91383,3870,female
52295,379,male
87202,4164,female
20141,807,male
15602,2074,male
125947,6350,female
126284,5682,female
63376,648,male
17686,2014,male
125871,4160,female
5336,1573,male
91803,5541,female
19811,1106,male
57365,393,male
127859,5782,female
46712,3397,male
59326,3200,male
14632,88,male
35194,164,male
54498,19,male
73866,3891,female
25777,1533,male
5883,3508,male
60085,828,male
57453,1236,male
9345,517,male
70184,4557,female
78598,6667,female
53024,132,male
64251,2863,male
14295,3496,male
3980,3420,male
132704,4015,female
115505,4758,female
104408,4035,female
6469,64,male
30063,3353,male
1786,3165,male
9967,1052,male
48150,1149,male
107278,5731,female
112592,4045,female
96858,6415,female
84923,6709,female
73664,6769,female
69075,6265,female
113650,4113,female
80270,5885,female
75138,6500,female
51395,1530,male
117182,6074,female
40726,2597,male
36544,2345,male
71327,4588,female
82960,6428,female
45270,1408,male
13074,418,male
123552,6604,female
7461,1136,male
73321,4981,female
48806,3184,male
86037,6266,female
62570,2785,male
57718,427,male
79795,5749,female
12055,1729,male
105917,4149,female
90423,4748,female
65174,2777,male
17189,12,male
24846,3030,male
40970,2582,male
93618,4162,female
46263,144,male
87781,5183,female
4322,2389,male
60902,1080,male
69488,6570,female
3334,2376,male
65949,2151,male
86436,4368,female
76058,6059,female
6797,1842,male
101005,5391,female
32659,3026,male
55062,3457,male
75873,3846,female
49337,2553,male
37278,1108,male
19681,679,male
24519,2018,male
3222,3133,male
74692,5038,female
45162,3404,male
61057,2095,male
50835,2216,male
123303,6008,female
122269,7034,female
73666,6769,female
4234,294,male
39857,2910,male
55641,1760,male
100673,4994,female
27580,2216,male
45405,523,male
64578,2529,male
66457,968,male
72764,5659,female
81312,4578,female
121326,6284,female
5933,1472,male
134055,5126,female
23740,3018,male
28618,2826,male
72294,3756,female
12781,1762,male
92889,6520,female
116039,4323,female
133512,4335,female
102560,4285,female
39955,1992,male
66424,34,male
120604,4080,female
46088,1156,male
98883,4751,female
28886,2936,male
112828,6652,female
123479,6991,female
110766,3821,female
13028,224,male
16771,166,male
75795,4619,female
75933,6978,female
72681,6003,female
69692,4038,female
124125,6759,female
112844,5023,female
56419,1747,male
119668,5813,female
116000,6579,female
108365,4338,female
103567,3934,female
102145,4068,female
19076,401,male
67404,3079,male
120005,5702,female
18687,56,male
13738,242,male
86262,6535,female
133365,5094,female
84722,6305,female
124048,5221,female
116286,4698,female
88396,6624,female
72245,3717,female
35656,273,male
22240,325,male
58996,172,male
27016,421,male
12369,1527,male
91668,4097,female
62714,1194,male
66361,377,male
631,1395,male
22492,1629,male
49074,1175,male
105717,4202,female
125075,5265,female
115338,4753,female
88238,5117,female
46026,2920,male
33913,3015,male
94323,4952,female
124054,6744,female
51352,1309,male
109153,4200,female
26796,1755,male
36366,1934,male
122935,6149,female
131498,4754,female
7801,1531,male
93690,5899,female
129017,4093,female
100280,3560,female
109600,3670,female
132568,4887,female
83489,6722,female
107566,3542,female
32678,2773,male
128797,5837,female
123152,6046,female
79463,4465,female
61340,1920,male
116685,3805,female
38626,342,male
54563,2954,male
22857,3207,male
30289,1364,male
122603,4334,female
112786,4463,female
98401,5953,female
83371,4863,female
97098,4851,female
38359,1541,male
94373,3637,female
97580,6683,female
57882,1723,male
21491,1786,male
27296,2813,male
128979,4339,female
19063,123,male
71312,3538,female
22298,1784,male
130792,5461,female
126011,5241,female
42128,2015,male
89953,6720,female
132687,6679,female
135001,4092,female
115393,6657,female
103416,4396,female
13913,250,male
100924,5417,female
92523,6678,female
53708,56,male
96950,5046,female
63858,581,male
76304,5630,female
68931,6639,female
25720,2596,male
36262,228,male
926,3263,male
96761,4584,female
123245,6985,female
92331,4438,female
62573,1775,male
100936,3835,female
127559,5354,female
42208,1115,male
65046,3142,male
116392,6090,female
130600,4712,female
59534,1787,male
45700,3044,male
27958,1872,male
38378,1091,male
14968,798,male
83729,5198,female
70713,4577,female
51827,1006,male
10520,1124,male
113058,4453,female
29868,50,male
61819,2143,male
130551,5850,female
96493,5737,female
104830,5464,female
80631,5488,female
25116,323,male
118224,3603,female
40179,1452,male
82977,6121,female
79592,6586,female
122637,6031,female
86111,4501,female
65691,3357,male
95796,6730,female
93581,6819,female
106616,5129,female
111682,3656,female
109635,4232,female
7262,836,male
87249,3913,female
15352,2622,male
87306,4770,female
83522,4459,female
114447,3652,female
118998,4192,female
116078,6000,female
97745,4568,female
35235,1060,male
119808,6001,female
74585,4503,female
98142,5577,female
66876,2796,male
55560,1906,male
36109,1128,male
57277,2468,male
37235,646,male
19673,1312,male
76604,5500,female
13294,163,male
56106,2388,male
95055,5037,female
65317,1785,male
22306,325,male
50541,3118,male
41946,457,male
55349,3046,male
124833,5959,female
36323,1858,male
78054,3605,female
61689,2804,male
25828,1089,male
48073,2720,male
67351,2078,male
40016,1161,male
80219,3914,female
56510,228,male
29325,3519,male
20556,1852,male
40847,2616,male
116352,5953,female
10278,2715,male
81275,4302,female
83289,5714,female
116999,4120,female
21483,3112,male
85659,5594,female
57679,3525,male
104924,5657,female
121417,6895,female
29263,1476,male
48497,6,male
55669,3079,male
131405,5566,female
32929,2457,male
96442,5993,female
71728,3938,female
31188,2763,male
35539,1381,male
37923,2708,male
17697,1568,male
25279,538,male
18248,2411,male
92463,3937,female
54248,342,male
76925,4573,female
63772,113,male
134741,5826,female
72579,4925,female
83226,6103,female
1259,77,male
107467,4260,female
61272,177,male
74285,6287,female
59572,490,male
39408,1792,male
13358,3188,male
52021,2563,male
109819,4348,female
9602,1654,male
52505,974,male
105985,4690,female
103472,6496,female
45591,3163,male
118353,5871,female
117862,4080,female
62958,3330,male
36652,2847,male
109676,3999,female
70708,6727,female
103354,5209,female
106369,6926,female
41095,2905,male
13791,2583,male
52633,2182,male
83254,5564,female
57573,2618,male
109154,6454,female
99124,4471,female
498,282,male
104571,6809,female
124117,5320,female
13601,2095,male
98080,5134,female
65158,2742,male
1678,3101,male
55814,2026,male
81343,5189,female
89794,5189,female
20760,379,male
73231,6158,female
62184,2504,male
54341,1497,male
23863,1873,male
111128,3925,female
125501,6711,female
6356,3045,male
119223,6294,female
48517,1003,male
28554,1223,male
120461,3628,female
106647,5062,female
103562,5758,female
83528,4135,female
32543,2192,male
84172,6480,female
10192,2607,male
13620,3305,male
73001,5225,female
23574,3286,male
36393,2985,male
63374,1575,male
128983,5199,female
17613,3396,male
57634,543,male
35854,1145,male
31743,3293,male
24988,2581,male
34342,2572,male
71400,4750,female
8963,486,male
76538,4421,female
131398,6410,female
13183,3132,male
53500,1647,male
62066,877,male
59669,1684,male
94635,4620,female
126886,7057,female
14856,697,male
113475,4928,female
41725,2981,male
16953,3255,male
79530,4459,female
119003,4394,female
66508,3046,male
92543,6977,female
21366,2770,male
114903,4211,female
77456,5223,female
19472,613,male
48410,269,male
6708,3207,male
40036,699,male
19154,2871,male
14568,3505,male
81386,3895,female
52789,2512,male
64658,1571,male
119234,4544,female
43098,1694,male
21024,1367,male
53357,925,male
109244,5454,female
36593,1058,male
16907,2183,male
50192,888,male
120137,6123,female
69572,4200,female
66955,2236,male
2032,1414,male
96803,5297,female
134862,5966,female
17580,736,male
79194,5628,female
21460,637,male
88161,5619,female
67217,2916,male
113020,5454,female
42531,851,male
12711,361,male
106597,4368,female
117352,3835,female
60914,1768,male
86886,6800,female
52307,2070,male
82492,6384,female
104030,5919,female
41402,395,male
90931,6454,female
55159,2819,male
107502,4034,female
118759,4484,female
107718,4455,female
48373,1892,male
48830,2418,male
19272,503,male
43444,3111,male
33577,2599,male
44396,606,male
14020,2672,male
133388,6543,female
27672,336,male
91794,5308,female
133755,5817,female
119852,4973,female
9807,1534,male
99062,4767,female
3910,2447,male
42171,3318,male
75637,6891,female
36710,3521,male
99602,4532,female
127798,3752,female
96507,5631,female
64159,1371,male
97938,4876,female
93059,6938,female
117031,3972,female
101130,5742,female
60995,1554,male
73874,5320,female
28580,3325,male
128258,4217,female
83039,6694,female
96177,4218,female
118370,6420,female
66182,2286,male
66482,1501,male
118820,5887,female
89509,5467,female
86503,4954,female
128616,5709,female
64191,2825,male
82077,4426,female
116776,3790,female
36379,1404,male
42065,3418,male
108802,6277,female
90141,6123,female
70880,3987,female
66252,2055,male
52599,1100,male
73951,5502,female
84902,3785,female
930,1631,male
9478,272,male
11830,1153,male
59353,383,male
125539,5433,female
55380,3372,male
5632,851,male
115071,3717,female
135048,5968,female
26708,448,male
119911,4394,female
101069,6287,female
24054,234,male
43958,2559,male
129999,6733,female
77480,5561,female
67142,808,male
110473,4812,female
116364,5583,female
95258,4054,female
77257,5094,female
117066,5911,female
62010,1805,male
76623,6437,female
40592,1259,male
119026,6162,female
117389,4684,female
41058,150,male
128433,4618,female
54505,512,male
29090,825,male
123162,3950,female
14591,707,male
37076,2028,male
25120,896,male
113814,6844,female
14085,74,male
127115,6803,female
34817,3511,male
72264,6529,female
22868,77,male
102326,4964,female
23210,3439,male
91442,4814,female
91083,5962,female
110966,4190,female
123951,5940,female
127887,6892,female
99382,6038,female
106888,4659,female
24103,1209,male
91015,3975,female
30046,2649,male
86852,5047,female
28472,1791,male
94315,5435,female
18776,2550,male
59331,2073,male
117805,5250,female
93353,5601,female
128734,6718,female
6540,2441,male
55705,2043,male
6788,1011,male
128841,5974,female
111292,4366,female
42195,2214,male
35704,723,male
28701,1603,male
88527,6401,female
109814,5027,female
123139,6517,female
130571,3623,female
14232,3372,male
54078,3221,male
107887,5609,female
88323,5299,female
84009,6375,female
7480,2681,male
81769,4287,female
8376,2397,male
69928,4371,female
52017,2069,male
93034,3571,female
4344,293,male
99133,6385,female
40972,220,male
41883,1520,male
117165,6525,female
116415,3584,female
72395,4554,female
106518,3845,female
105472,5008,female
60547,1310,male
17650,1980,male
128310,3629,female
97450,6197,female
22781,2298,male
13596,252,male
53130,3298,male
41543,3154,male
88355,5605,female
9279,2287,male
79202,6291,female
40470,2742,male
33691,3163,male
93810,6277,female
82624,6385,female
120575,6597,female
11638,376,male
108116,6731,female
93467,6711,female
37031,2361,male
82328,6851,female
7142,1367,male
53423,414,male
26828,1732,male
16580,928,male
54703,3013,male
130017,6270,female
49087,1782,male
99617,3573,female
132210,4851,female
34747,970,male
100582,4721,female
121454,7021,female
793,2195,male
132317,4968,female
76548,5154,female
115072,5767,female
124661,4484,female
1938,3136,male
129364,5633,female
59240,637,male
90995,3863,female
7205,2663,male
52067,1751,male
77543,6987,female
108975,6673,female
71641,3801,female
32850,2933,male
11607,2543,male
104457,5797,female
115471,4372,female
90771,3577,female
52942,2333,male
33764,2381,male
126371,5840,female
125435,3857,female
108883,7032,female
72645,6248,female
81649,4827,female
98000,4926,female
134974,4478,female
35982,2286,male
115328,4349,female
64068,3494,male
111113,6741,female
93418,4402,female
6688,667,male
61628,1447,male
5330,338,male
112025,4457,female
5184,1015,male
72259,5338,female
42112,2098,male
21087,1629,male
75184,5308,female
13800,3006,male
102575,5130,female
114483,4094,female
23533,1977,male
73284,5903,female
1001,1528,male
69944,4088,female
83910,4705,female
93806,4593,female
83585,3799,female
68656,5821,female
28307,289,male
34813,2520,male
45240,481,male
133645,5183,female
96266,6092,female
71215,5443,female
78870,4548,female
35240,765,male
66426,140,male
99686,6250,female
122885,6815,female
93301,5243,female
61290,1444,male
102621,6897,female
59371,1590,male
11538,805,male
129231,4796,female
88590,6885,female
20542,1251,male
51255,1898,male
104801,6503,female
15581,2786,male
3972,2266,male
54059,458,male
111392,4860,female
97049,6855,female
86941,4500,female
85047,4426,female
102338,5728,female
53196,2300,male
108369,4382,female
130723,6584,female
113988,5350,female
62905,1781,male
