ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15
12701,330,3786,5421,4589,5806,5046,5418,4633,4678,5235,7013,4081,6046,4596,5795,5874
12702,330,3786,3596,6915,5541,6520,4400,5350,5010,5010,5884,4170,6938,5350,6938,4170
12703,330,3786,6145,4168,4767,6809,5890,5713,4900,4709,7045,6160,6366,3664,4109,6919
12704,330,4947,4537,6555,5096,330,4400,5397,4543,6656,4137,5955,3773,5521,4262,4352
12705,330,4947,4348,994,5896,6906,3864,5636,6906,4839,4077,4571,5084,4177,4839,4177
12706,3647,5524,6460,6269,5728,6385,4305,5006,6421,5858,4790,4149,3859,4149,6735,6645
12707,330,3786,5421,4448,5541,4617,4129,4113,5523,5692,4152,6700,5257,4596,5523,6691
12708,330,3786,5162,6569,5963,3730,5418,5490,6916,4435,5130,6894,5077,3607,6711,4435
12709,330,5281,6460,6569,6738,3707,3813,3813,6238,5641,3734,6238,6238,6758,3859,4416
12710,330,4947,3906,4150,5828,4822,5102,5102,3982,6114,6048,6261,4822,4603,6037,3604
12711,330,4947,6460,5063,5963,3972,4318,5864,6439,5864,5864,4936,5864,4950,5620,5864
12712,3647,1959,151,232,4156,5308,6041,4555,6450,3710,6048,6450,2923,6450,6450,6450
12713,330,4947,4537,6555,7049,7049,4400,4387,4543,4471,6066,4387,6624,6373,4262,4352
12714,3647,5794,6279,6569,4379,5332,6628,3965,6637,6118,6717,6049,6637,6637,6637,3806
12715,330,3786,6279,5063,5092,6750,4965,5155,5594,4965,6871,6261,3983,6142,4741,3983
12716,330,3786,4348,6129,6738,6537,6563,6206,4682,4337,5671,6238,6416,5798,6416,3583
12717,330,5084,6279,6569,5702,4199,6845,6543,4273,6542,4199,6542,3909,6542,6542,4273
12718,330,362,1420,457,5896,4813,961,123,6450,3998,3351,6450,3351,6450,3810,821
12719,330,3786,5421,6569,5963,3730,4104,5976,5767,4435,3777,4081,3909,6608,6711,5976
12720,330,3786,5162,3603,5541,4319,3708,6668,6238,6568,5884,3587,6037,5322,6037,5435
12721,5189,5084,7038,5030,4767,4925,6383,6193,4544,4247,4843,5298,5571,5240,5968,5577
12722,330,3786,6999,6137,5541,4616,4107,4555,6009,5688,6925,4749,3834,6922,3828,821
12723,330,3786,6694,4200,5541,5379,5418,6141,4994,6436,6048,3933,6999,5418,6141,6999
12724,330,4947,5162,5063,5963,3972,6563,529,4442,5218,4359,5477,5654,6080,4214,6258
12725,330,3786,5162,4525,5541,3707,5418,4525,6706,5641,6048,4419,4525,4419,5698,5874
12726,3647,6048,6145,6915,5541,5379,4672,6863,6213,5688,5884,7017,6213,5918,5741,4411
12727,330,4947,5162,6569,5767,4562,5418,6141,6979,4533,5517,6141,6062,6608,6979,5422
12728,3647,6048,5988,4464,6001,4346,5418,5224,5674,3774,6048,3792,3638,3638,5674,6182
12729,330,5084,4348,5063,4156,5826,3659,3659,4849,5384,5884,5606,3878,6349,6064,6064
12730,330,3786,4880,5824,5517,6497,6878,5327,3792,4429,6048,6441,4608,6441,4575,5784
12731,3647,3786,5421,6316,3882,6258,5682,4667,6335,6259,4390,6335,6335,6335,6335,6519
12732,5189,5794,7038,3759,4767,6836,4109,4767,5800,3759,4709,3627,4594,4371,6739,5713
12733,330,3786,4246,5824,5517,3785,4531,5633,3792,4580,4010,3792,4355,4357,6176,5633
12734,3647,5794,6279,6569,4379,6957,5937,3973,6893,6949,5632,3951,4594,6893,3818,4944
12735,330,4947,3906,6521,6759,4297,3848,4354,6153,4354,6432,5273,4354,4297,5273,3848
12736,3647,5281,6460,6569,5963,3972,5963,5430,5963,5864,5575,5963,5963,4075,5857,5857
12737,330,3786,4246,5824,5517,5308,3557,5517,3792,4429,5217,3792,3557,5813,3792,3557
12738,330,5084,6460,4906,4767,6809,5890,5092,3982,4709,7045,6160,6366,5516,4089,3983
12739,3647,5281,6279,5667,4767,6809,4385,6953,5800,6160,4851,6160,6366,4812,4134,6953
12740,330,3786,5421,5063,3813,4421,5890,5833,3982,5555,4937,6261,3549,6036,6208,6755
12741,5189,3575,3755,6316,4148,6829,4514,3808,6654,6654,3777,4606,4380,5361,5551,5937
12742,5189,5794,4812,6569,4379,4881,6712,6712,6118,6118,5712,5459,4881,6712,4379,5459
12743,330,4947,851,6555,5517,7049,4531,5397,5456,5227,5397,6810,6657,5987,6176,6657
12744,3647,5084,3596,6915,4156,4705,5890,5851,4088,4934,6048,6999,6999,3688,5026,6048
12745,5189,5084,7038,4906,4754,6809,6383,6606,4544,4709,4709,6160,4594,6407,5852,6953
12746,330,4947,6460,5783,5963,3972,5676,5575,5247,5864,3972,5187,6666,6354,3972,5247
12747,5189,4694,4004,3612,6130,5332,3533,5543,6358,6018,6735,6018,6278,4706,6735,6645
12748,330,3786,3596,5759,4156,6115,3903,4156,4849,5047,3903,5933,6999,6976,5933,5933
12749,5189,5794,6460,6569,5835,5332,6735,4551,4490,5858,4790,4551,6072,4706,4149,4551
12750,330,4947,5162,6567,6486,6115,5047,4171,4349,5047,6115,5606,3878,4397,4099,6349
12751,3647,5084,4657,5063,6025,6537,5890,4401,4544,5188,6537,4119,3870,5107,6163,4401
12752,330,4947,4533,6269,4258,3828,5676,5072,5265,6571,4077,6844,6112,4288,5504,3983
12753,5189,5524,475,629,5835,4020,6735,4551,6735,5858,5858,5858,3581,4706,4859,6645
12754,330,3786,5162,5147,6686,3707,5418,5322,5674,3666,5036,6668,5968,5322,5674,3666
12755,3647,5794,6460,5881,3759,6836,3864,6836,5990,6333,6581,6172,4594,6836,6129,6836
12756,3647,1959,5142,2313,5767,6449,3751,656,2620,4908,1723,5734,5734,6859,933,5734
12757,5189,5794,7038,4906,6275,6537,6628,6629,4442,5400,5400,6024,5400,7014,6232,4624
12758,330,5084,3596,3819,4156,5826,4780,6256,4349,5047,6115,5606,3878,5918,6701,4224
12759,330,4947,6460,6316,5963,3707,5418,5490,3663,5688,4703,3933,4703,4950,5688,5162
12760,330,4947,4537,6555,7049,330,4400,5397,4543,4471,6066,6555,6624,5917,5917,4352
12761,330,3786,6382,6555,6777,7049,4400,5397,4543,6777,6066,6678,6678,6678,6518,4352
12762,330,3786,5988,4708,5541,4127,6862,6559,4678,3666,6048,6334,6862,3539,4570,3644
12763,330,4947,6460,5783,5963,6065,3848,6582,6582,6582,4726,6538,6582,4603,6711,6538
12764,3647,3575,151,6129,4767,462,6841,4566,4061,4061,4061,4061,462,6841,4061,4061
12765,330,3786,5162,6569,5963,5686,4006,4128,4128,4128,5631,5187,6582,4950,5620,4416
12766,330,3786,4246,5082,4696,3785,4211,4875,5456,6037,6048,4806,4806,5817,3785,3785
12767,3647,6123,4956,6177,5728,6955,6955,5072,6751,6215,6735,4792,5425,6987,6215,6751
12768,330,4947,6733,180,6733,3828,4864,5072,5103,3876,6925,5676,4861,4684,4861,6748
12769,330,4947,6115,6909,6075,6976,3848,3848,3573,5643,4359,6909,6844,4684,4150,6909
12770,330,6048,6184,6316,6075,5914,6921,5053,4442,5477,3709,5477,6428,6755,3948,4442
12771,5189,5794,6279,6984,4380,6977,4327,6977,5370,5921,5045,4240,4455,6574,5045,3785
12772,330,4947,4537,6261,6042,3828,3708,5543,5504,4568,6028,3543,4904,5504,5504,5504
12773,5189,5794,6279,6569,4379,5937,5937,6681,6608,5942,6588,5785,5937,6608,5937,5785
12774,5189,5794,6460,6569,4379,7057,4881,5847,5990,6386,5430,3951,3676,6712,5568,4054
12775,330,4947,5421,4589,5963,6829,4006,5490,4082,5621,6504,6894,6504,4950,5621,4082
12776,5189,5794,7038,4190,4379,3596,6628,6309,4224,6118,4224,3691,4224,6876,4224,3691
12777,3647,5084,4812,6569,4379,4881,5735,6169,4678,5951,3734,6915,5024,6034,5152,6188
12778,330,3786,5162,4200,5767,6204,4400,4470,4994,4471,5884,4170,4224,6760,3702,4994
12779,5189,5524,5094,4168,4379,5826,6514,6478,4956,6092,4221,6514,5363,6292,4283,5363
12780,330,4947,5162,5241,5963,3707,5418,4052,4139,5078,5078,6999,5078,5798,5078,4048
12781,330,5794,6460,6569,4379,5957,3864,5957,6799,5864,5258,5957,7039,5957,7039,5258
12782,330,4947,2548,6269,3573,3828,4864,6748,3573,3876,6925,5676,3828,6922,3828,6748
12783,5189,5794,4004,5511,5728,6866,6514,4221,6421,5782,4221,6514,6297,6987,3729,5794
12784,330,1959,5421,94,370,4057,6146,4147,6035,3628,6432,3809,6688,5083,5401,5401
12785,3647,3262,151,457,4156,3680,3956,6768,5992,5384,4476,3680,3878,3680,7056,6267
12786,330,3786,6041,5147,5541,5308,6041,3960,6048,4429,6048,4670,6999,3960,6623,6048
12787,330,4576,6460,6129,6486,6906,4864,5437,5804,4718,6925,5187,5913,6758,4861,3555
12788,330,3786,6286,5079,6561,6750,5086,4429,3792,4429,6048,6441,6878,5813,4968,4429
12789,5189,5794,4004,6569,4379,4283,4956,6681,4956,5724,6155,5572,5363,6962,3920,3608
12790,5189,187,3257,2912,4988,6920,2622,2661,5073,3981,382,5073,382,5073,5073,4635
12791,330,3786,4880,5824,5541,3785,3899,3566,5674,3774,6048,3792,3638,5674,5674,3846
12792,330,5281,5421,4489,6630,5686,5890,6410,4539,5114,6763,4605,4776,6722,5775,3694
12793,3647,5281,4117,6569,5767,4742,3755,6654,5148,4396,5136,6362,4396,4340,4396,4676
12794,330,3786,6145,4291,6001,5308,4355,4459,3792,4115,6048,4934,4357,4357,6897,4355
12795,3647,5794,4812,4906,4754,6822,6822,4767,6822,5695,6263,5182,4620,5121,3861,3983
12796,3647,3786,3596,4708,4156,4768,6305,4600,5248,4768,4046,3869,4768,5585,4234,5585
12797,330,3786,5162,6569,5963,3707,5418,4181,6706,6692,5556,4609,6046,6046,6046,4003
12798,3647,5794,6460,6569,4379,4881,6351,4767,5990,6386,5430,3627,6129,5709,6356,4739
12799,3647,4947,6279,6316,5963,4763,3864,4181,4102,5430,4261,4102,4261,6221,4261,4261
12800,330,4947,4537,4820,5517,3785,3848,5102,4323,6037,5631,4323,4172,6981,5077,5077
12801,330,4947,5421,5082,5517,5308,4046,5776,4131,6037,6048,5076,3827,5076,5076,6048
12802,330,5084,6145,4519,5625,5379,5418,5625,6863,6568,6048,3587,5625,5625,5932,4562
12803,330,5794,6460,5783,5728,6836,6405,5437,6893,5695,6820,3861,3861,5661,3861,4510
12804,3647,1959,151,743,4156,1620,961,6280,2906,2852,424,4420,2764,1971,1971,3102
12805,3647,5636,6460,6269,5767,3972,5636,3725,4970,5913,6925,5187,5913,3851,3768,4684
12806,3647,5794,4812,6569,4379,4881,4881,6292,6118,6118,5712,6588,4881,6712,4379,5459
12807,3647,5084,6279,5991,6069,6750,4510,6977,5787,5144,6423,5787,6347,4251,5154,4453
12808,5189,4947,4956,6177,4379,5043,6383,3973,5043,5724,4505,6024,6024,6024,3920,3973
12809,5189,5794,7038,4196,5702,3723,4086,4052,4544,6717,6717,2887,3983,5240,6353,3983
12810,3647,5281,5421,4387,6214,5914,4400,6466,4850,4471,6214,6214,6214,6466,4471,6466
12811,5189,5794,6460,6569,4379,4848,6514,4583,3620,4452,5515,6292,5975,6292,5152,6467
12812,330,3786,5162,4200,5963,5914,4400,4470,4994,3955,5884,3722,4470,6899,6899,4110
12813,5189,5794,7038,5030,6275,4342,3533,3965,5342,6275,6275,6049,6275,4512,5233,6419
12814,3647,4947,3884,6269,4898,3972,4864,5694,5609,5858,6925,4913,3834,4356,6925,6748
12815,330,4947,4537,6555,4624,4328,4118,5201,4272,4202,4328,4328,4841,4272,5895,5895
12816,5189,5524,4004,6269,5728,3972,4864,5072,1475,5718,6269,5507,4861,5901,4861,6645
12817,3647,5794,6460,6569,4379,4382,4312,6136,6608,5724,6016,3933,5363,6987,4516,4516
12818,330,4947,5421,4811,5963,6829,1069,4525,6916,4435,6432,6432,4633,4950,6432,1069
12819,5189,3262,3755,658,6769,5604,4680,1802,4087,4637,4637,6635,5734,4087,1802,5581
12820,330,5281,5162,4489,5963,4319,4629,4489,4931,4489,4629,3722,4629,5353,6787,5520
12821,3647,5084,6279,4035,3825,6750,6651,6654,4133,4858,5136,6362,5735,4340,5136,6789
12822,3647,5794,5123,4906,4767,4524,6366,6953,4767,6317,6263,4779,4594,6722,5493,6953
12823,330,5794,6279,6569,3689,5637,6465,5006,4340,5555,6654,4459,4168,4340,4910,6752
12824,3647,4694,7038,6911,5835,5322,6265,5697,6608,5724,6155,4376,5968,5322,5287,3608
12825,5189,5524,6460,6129,5728,6955,6955,5437,5952,6955,6925,4259,3637,4702,3972,6752
12826,330,3786,4880,5824,5517,4617,3557,6254,3792,4429,6804,5784,4608,5784,4092,5784
12827,330,3786,5421,5147,5541,6750,6801,6934,4380,4929,5034,6663,5388,5543,3811,3983
12828,330,5084,6279,6316,4624,6829,4481,4688,4133,2882,6793,4659,1788,6563,4481,4624
12829,330,4947,5421,4811,5767,6829,5631,4553,4238,5621,5631,5616,1069,4950,4238,1069
12830,5189,5084,6279,5833,4767,6537,3720,6904,6238,4247,4843,4954,4210,4519,4796,6846
12831,330,5084,6279,6152,4767,5190,5919,6600,5800,4709,7045,7045,4109,4109,4109,6953
12832,7040,1959,3755,6984,6946,6149,5770,3733,3733,6448,5587,5693,5587,3918,4797,3892
12833,3647,2882,151,4708,5541,6151,5890,6559,6833,4992,4992,6838,6151,6760,6718,6833
12834,3647,5524,6460,6569,6246,4169,5607,5437,4970,5864,5729,5547,3761,5199,5738,4624
12835,330,3786,5162,6521,4256,3819,6259,5911,6000,5911,5911,6000,4256,5911,5795,5911
12836,330,3786,3596,6915,6784,6520,4400,5350,5010,5010,5884,4170,6938,5350,6938,4170
12837,3647,5084,6279,6569,5706,5966,6405,4551,3692,6796,4302,6362,4939,4161,4588,6547
12838,330,4947,5421,6316,6080,6829,3954,6726,5916,5631,6774,3834,3834,4006,4750,3834
12839,330,4947,3906,2990,6075,6258,6028,5829,6625,6548,5085,6659,3563,6548,4471,6909
12840,3647,5794,6460,5783,4379,6836,3864,5437,6333,5695,6157,3627,3861,5661,4117,4510
12841,3647,4292,3992,168,3610,3972,4118,3725,6238,3876,4584,5187,6964,6964,6964,4416
12842,7040,4292,5574,6177,3981,4294,5770,6478,5043,6092,6588,6024,3565,6962,6730,5459
12843,330,4947,3755,6569,5963,3972,5825,5925,5925,6456,3777,3933,5077,6608,4859,4533
12844,330,4947,2548,180,6759,4517,5102,6006,3573,3832,6925,5291,4074,5261,4517,3573
12845,330,5281,6279,6366,4624,6809,4442,6629,4442,5188,3610,3531,3610,5155,4416,4416
12846,330,4947,5162,4200,5767,6115,3659,4758,6251,5347,3857,4012,6213,5918,3659,6267
12847,5189,5794,4812,6129,4754,4763,5827,4767,4767,5605,6288,3795,6288,5240,6356,6288
12848,330,4947,5421,5241,6379,4057,5418,4578,6085,6456,5241,3564,4888,5322,6379,4273
12849,330,4947,4775,3603,6075,5914,6196,5694,5952,6438,3610,3783,6537,4175,4861,4175
12850,330,3786,6279,6984,5702,4888,4239,6085,6706,3950,6085,6815,6500,3950,6085,6005
12851,5189,5524,6460,6129,4379,4881,6395,6836,5990,6386,5430,3951,5755,4371,6129,6836
12852,5189,4694,5718,6269,5728,6955,3533,5728,5952,5728,6155,4702,3565,4702,4475,4475
12853,330,5084,3596,6000,4156,3826,5047,4174,6000,4174,6048,4321,6999,6976,5026,6048
12854,3647,5524,4348,4190,6486,3819,4077,6256,5043,5047,4077,4321,6307,3574,6743,6486
12855,330,4947,6694,4533,4447,6829,4215,6055,5997,4202,5997,3883,5997,3711,4662,4662
12856,3647,5794,6460,6569,4767,6118,5459,6742,4893,6118,3870,5459,4041,4452,4145,5459
12857,330,4947,5013,6321,4156,3828,5090,4555,6450,3998,6450,6450,2923,6450,6176,6450
12858,5189,5794,4348,6569,5706,6957,6654,6654,6654,4206,6654,5063,5735,4929,4206,5735
12859,330,5281,6460,6569,5963,5451,5623,4181,5319,3864,5716,5187,5192,3707,3864,5319
12860,5189,5794,6460,6569,4379,4881,5925,5524,6290,5942,4054,4944,3909,3711,6501,4944
12861,330,4947,4684,6269,6759,3972,5676,3944,3573,5676,6925,5187,5845,4684,6644,6644
12862,330,4947,151,6555,4624,330,4515,5201,4515,3832,2588,4515,6624,330,5945,2908
12863,3647,5794,7038,5511,5728,6836,6351,6206,5451,3759,4709,3627,7014,5199,3873,5867
12864,3647,3172,5142,1820,3364,3109,3172,3172,2266,3036,2819,3809,2596,4161,3633,3036
12865,330,5281,5162,5063,3798,6750,6563,6654,6241,5188,3872,4540,4904,5353,4644,4421
12866,5189,5524,5718,6129,5728,6920,6375,5728,5618,5718,6300,5507,6246,5199,6508,6645
12867,330,3786,5988,3719,6630,6258,5682,4181,4442,5577,6604,5477,4776,6407,5775,5775
12868,3647,4237,6733,6269,4120,3972,4303,6806,5952,4175,6925,5547,3700,4175,3972,4303
12869,5189,5524,5718,6129,5728,6920,6375,5728,6751,5718,5618,5732,6300,6508,6508,6645
12870,330,3786,4246,4448,6561,6449,5221,5540,4894,3717,4894,3717,6477,5840,4396,6418
12871,5189,5794,6279,6984,4379,6822,3755,6406,4970,5118,3735,3883,4235,5155,6543,4273
12872,330,3786,5013,3701,5541,4617,4400,4310,3661,6323,6812,6810,6892,6812,6812,5082
12873,330,4947,3906,4993,5102,4297,3727,5102,6009,6548,6009,5187,7020,4269,3828,6424
12874,3647,5794,6460,6569,5767,6956,5937,6478,5691,5132,5632,5821,4505,6608,5937,5785
12875,5189,5794,151,6350,4767,5451,6351,5713,5043,3759,6741,6351,4041,3643,6396,5713
12876,5189,5794,151,4906,4767,4925,4086,4925,6288,5336,6263,6366,3648,3648,3948,6288
12877,5189,4694,5574,6129,5728,6375,6375,4620,5247,5728,6269,4132,4620,4192,5559,6645
12878,330,5281,6460,6569,5963,3707,5506,5467,6009,6247,6009,5277,6102,5125,5125,4579
12879,330,3786,5421,6569,5767,5966,6405,4551,6830,6247,6270,6270,6247,5611,5467,6748
12880,5189,5794,6460,5709,5709,6157,3542,5785,3542,6118,5709,4863,4117,6112,4117,6566
12881,330,3786,5162,3950,5541,5536,6305,4181,6660,6981,6981,6981,6981,6981,7001,4273
12882,3647,5084,6279,6569,5702,4007,5919,6977,4675,5942,6717,5942,4893,6142,4893,6790
12883,3647,4292,151,6222,4156,3680,5890,4124,5248,3666,6048,6261,6999,6976,5026,5932
12884,330,4694,6187,5745,4258,4784,5919,6248,4254,4081,5919,4081,3983,5887,5672,3983
12885,3647,1959,2871,1035,1758,1940,5049,5764,5049,6247,3636,6021,2923,5049,6379,5049
12886,330,4947,4537,5624,6042,3785,4354,4354,6009,6247,6009,6418,4354,5125,3785,6418
12887,5189,5524,4004,4196,4379,4426,4426,4583,4595,4595,4426,4712,6409,4595,6637,6637
12888,3647,362,5035,6316,4945,4763,4779,6224,4763,4851,3709,4779,4776,6722,6655,6519
12889,330,5281,5162,4622,3866,6750,4327,5555,5916,5124,6423,4806,4875,5817,5637,4453
12890,3647,4292,6279,6222,6099,6977,6187,3808,5334,5858,4010,4749,4306,4306,4306,3831
12891,3647,3786,4860,5824,5517,6449,5727,5327,3827,5840,6048,3827,6995,5840,4238,3599
12892,3647,5084,6145,6915,5972,5379,5418,5764,6863,6886,6048,4459,6886,5357,5357,3769
12893,5189,5524,5574,6569,5728,4881,6699,6699,5990,5718,5189,4712,6112,6034,4973,4712
12894,330,5281,3596,3819,4156,3819,4780,4171,6000,5047,3819,6000,3878,5918,4099,4156
12895,5189,5794,4004,3603,4379,6866,6628,5728,6628,6118,4247,6381,6353,6962,5292,5292
12896,330,3786,4860,5824,5517,6804,6305,6980,4131,6935,6048,4670,6999,5475,6804,6935
12897,3647,4947,4537,5833,5767,3828,6196,5789,6654,5789,6293,3543,6112,5543,3828,5081
12898,5189,5524,4004,6129,5728,4881,6129,5957,5990,6333,5712,5567,5567,4815,3780,3780
12899,330,3786,4348,6316,4073,4763,6332,5368,6023,3644,3644,4779,4073,6722,4465,4031
12900,5189,1914,151,1820,1428,2933,2195,2227,5793,5269,3709,6035,2139,2165,4017,2165
12901,3647,5084,6279,5030,6946,6149,3667,6629,6584,6445,3667,3834,3834,6731,6731,4416
12902,7040,187,5574,6177,5728,6955,4314,3715,5952,6018,6385,6362,6940,6940,3715,6277
12903,3647,5084,6279,6316,6946,6537,3667,6629,6584,5650,3610,3531,3834,6343,3667,4416
12904,330,5281,6460,6569,4478,3707,5506,4551,6893,4669,4867,6112,3676,6893,5960,6188
12905,3647,5794,7038,3603,5728,6537,5534,4428,5952,4120,5763,6955,5491,5763,3603,3936
12906,330,4947,5162,5063,4615,6537,3768,5467,6238,5641,3734,6238,6537,6922,3768,6238
12907,3647,4694,5574,3603,5728,4792,4702,4702,5265,4702,6925,6955,3565,3565,5591,3821
12908,5189,5524,6460,6569,6275,3624,6277,6654,4206,4206,6654,4896,4206,4206,4206,4032
12909,330,4947,5624,4993,5828,6750,4993,5543,6261,4965,4993,6261,4904,4965,4741,3983
12910,5189,5524,5574,6129,4379,4881,4661,5957,5957,5695,5712,5567,4869,5957,5345,6277
12911,5189,5524,4956,6129,5728,6955,1655,1655,6674,5928,5487,4292,6674,6962,5073,3664
12912,330,3786,851,6555,6664,7049,4400,5397,4543,5227,5397,6810,3773,5397,5397,6657
12913,330,4947,5162,4622,5767,5637,7013,2661,5674,3774,6672,5357,3638,5674,5674,3608
12914,5189,187,151,686,930,3136,1181,840,790,6143,4420,4420,2944,6769,1971,1907
12915,3647,2882,151,2385,5541,4251,3846,6559,4688,2385,3636,6041,2559,3480,3480,3300
12916,330,3786,5421,5001,370,3707,5418,4667,6706,5114,6630,4667,4633,4667,5795,6414
12917,330,2925,6464,3719,6080,5299,3646,2661,6597,5114,3777,3827,5849,4081,3646,3777
12918,330,3786,5421,5130,5541,6750,6418,4455,4455,4398,6423,4463,3811,4357,3811,3983
12919,5189,5794,4956,3603,5239,3603,6628,3749,5691,6571,6654,6024,6112,6650,6730,3983
12920,330,4947,5624,6269,3573,3828,5676,3573,3573,6609,6925,5676,3573,4684,3828,3573
12921,330,5281,6115,3819,4156,3819,5047,4171,6000,5047,3819,6000,5933,4916,5933,5933
12922,330,5794,7038,3603,4954,5637,6654,5006,3907,3824,6654,4954,4168,5707,4910,6017
12923,330,3786,151,3701,6664,7049,4400,5397,4850,3923,6854,5018,6854,6272,6373,5018
12924,3647,1959,2637,2714,5896,5440,6121,4831,4012,5384,4420,4420,3878,4414,7056,6267
12925,3647,4947,6694,5063,5767,6956,5530,5353,4970,6298,6102,4749,6102,4970,4749,5878
12926,330,362,2548,2742,6909,1527,4313,4359,6625,4359,4359,6909,3878,4359,3768,4042
12927,3647,5084,4348,6129,4767,5451,6259,6773,4767,4028,4767,4557,4767,6964,4028,4416
12928,5189,4292,5639,5265,3981,4935,6841,3981,6841,4592,6588,4592,5153,6588,4592,4592
12929,330,362,151,6316,848,5234,6332,4688,4492,1336,6263,5693,6655,3918,6655,6627
12930,5189,5084,6279,6316,370,6149,4661,6629,5294,5430,5430,5282,4105,5430,4105,4510
12931,330,5794,6460,6569,6246,6956,5530,6654,4512,4491,5884,4896,4355,4357,6897,6752
12932,330,4947,4484,4589,4484,6258,3848,5243,3915,5631,6432,3531,4261,6221,5620,4416
12933,3647,5084,6279,4035,4122,5186,6714,6934,6663,4122,6647,5186,6838,5361,4722,6755
12934,3647,5084,6145,4168,6524,6520,4355,6654,4994,5962,5884,4934,4355,4357,6701,4355
12935,5189,5524,6279,6129,4767,5190,4086,4767,4767,4739,4767,4661,4767,4661,6129,4739
12936,3647,5794,6460,6569,5896,3819,4780,4171,5992,5047,3819,5606,5099,5099,4099,4099
12937,5189,5084,151,232,4156,3684,6259,6256,6000,4934,6048,3688,6999,3688,5026,5722
12938,3647,5524,6460,6569,5767,4742,5506,4551,5767,5858,5960,5858,5388,4929,5960,6017
12939,330,5084,3596,3819,4156,5826,4780,4048,4849,5047,5884,4934,6213,5918,6701,3547
12940,5189,5524,6460,6269,5728,6645,4019,4551,5103,5858,6925,5547,4773,6571,5591,6320
12941,5189,5794,4004,6911,5728,5332,6628,6174,7025,6118,6049,6049,5968,6658,7025,5968
12942,330,3786,5162,4246,5541,4819,5418,4232,6091,6091,6851,6195,6091,5874,6091,6195
12943,3647,4947,4348,6129,5896,6906,4303,4616,5804,4839,4790,4259,6537,6922,3828,6748
12944,5189,5794,6460,6569,4379,3918,5258,5228,5471,4944,5258,3925,4157,6988,5958,4944
12945,330,3786,4348,6915,4954,4763,5906,5368,4900,3644,6869,4954,3987,4500,6973,4826
12946,330,4947,4880,5824,5517,6804,4116,6980,4131,6807,5217,4670,6843,6545,4575,6804
12947,3647,6048,6279,5147,5972,3785,5667,4401,5594,5555,4327,6160,6654,3779,3776,3983
12948,330,3786,5421,1035,4696,4251,1069,4251,817,4408,3636,5617,1744,6544,4408,1352
12949,3647,4947,4775,5833,6130,6240,7000,6806,6438,6438,6925,5676,4892,4684,6644,6644
12950,5189,5794,4004,3603,5728,6955,4355,4376,4857,4115,3547,4857,4158,4910,4857,4910
12951,330,6048,6279,5147,4767,5379,5656,4181,5043,6896,6981,5299,4594,6303,6303,6303
12952,5189,5794,6460,6569,5963,5963,5506,6681,5247,6582,6155,3676,3676,6608,5152,5920
12953,330,5794,6460,5783,4379,4881,3542,5524,6290,6333,4061,3627,4620,3542,3542,3542
12954,330,3786,3596,3701,5541,6750,4400,7010,4442,4975,6048,5477,6151,6760,6812,6838
12955,330,4947,6460,3603,5102,6115,6535,5102,3982,4568,5884,3587,3687,6598,3687,4568
12956,3647,4292,6279,5063,3610,6537,6994,6629,4442,4471,3610,5477,4931,6476,6994,3852
12957,330,4947,7038,3603,5102,4568,5102,4267,3982,3936,6925,4699,6037,3936,3768,3936
12958,330,3786,5162,6915,5541,3785,3727,4551,5323,5858,4010,4877,4877,4877,4877,4588
12959,330,4947,6460,6269,5896,3972,4303,4303,5804,4303,6925,4303,3906,4303,6925,6748
12960,330,4947,5162,6521,6312,3915,5874,4455,4380,5995,5995,4081,4380,5698,5698,7023
12961,5189,5794,7038,6177,5094,5451,6121,4283,4349,5384,4843,6749,5700,6962,6994,5700
12962,330,4947,851,6555,7049,330,4400,5397,4543,5227,5397,6678,6624,6272,6373,4352
12963,330,4947,4860,4525,4520,5236,3848,5490,4506,3666,5078,6059,6880,6981,7001,3848
12964,3647,5084,7038,4168,5735,6537,5906,3974,4991,6568,4560,5841,4560,5322,3888,4560
12965,3647,5084,6460,6569,5702,5046,6632,6248,4544,6333,6003,3871,6359,6142,5672,4273
12966,330,5281,5162,4035,6777,7049,4400,4387,6226,6656,6066,4387,3773,6289,4367,6472
12967,3647,5084,4270,4519,6824,5332,5837,5006,4675,6933,4149,6915,5088,5088,4149,5088
12968,330,362,5442,5034,5286,6449,2195,4249,2755,5347,6630,6414,6880,5824,6768,5810
12969,3647,5084,6460,4906,5589,5332,4211,5228,5594,5108,5108,4081,5108,5108,5108,3983
12970,5189,5794,3755,6569,4379,5937,5770,6478,6790,6456,6790,5821,4919,6608,6597,4919
12971,330,3786,6373,6555,6664,330,4400,5397,4543,6656,5397,6810,6656,6272,4310,3567
12972,5189,5524,6460,6569,4379,4716,5785,5785,6893,5785,4613,5785,6712,6820,5785,5785
12973,3647,5794,6279,6316,6109,6829,5925,6224,4594,5114,3777,4335,6050,6050,6050,6044
12974,5189,187,5574,6129,4988,4792,6841,5072,5507,5796,5200,5507,1475,6987,3981,3981
12975,330,4947,6373,6555,6664,330,4400,5397,6534,6656,5397,4387,4114,6272,6373,6534
12976,3647,848,5421,5824,3774,6449,4860,5224,5674,4429,6048,5076,4338,5475,5151,6937
