ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16
14201,6349,703,1119,6183,4347,4673,6701,4099,6349,6486,3819,4916,4687,4504,5213,5213,6213
14202,12,4150,4147,6183,4347,4673,6233,7008,4530,6413,5526,6147,6147,6197,3933,4174,6976
14203,6349,4278,629,4661,6386,3767,4091,3764,5661,6780,4848,5661,4595,6751,5265,5653,3216
14204,6349,703,3068,6183,4347,4346,4347,4233,4530,4952,5320,6886,4200,5320,385,5320,4802
14205,6349,5739,4455,6183,4347,4673,6747,4233,4129,4225,5582,4525,4298,4805,4605,4001,4008
14206,6349,3932,4455,4987,5382,4921,6205,5810,6819,6379,6568,6519,7050,4006,7046,4178,6147
14207,6349,6635,629,4661,4038,6263,6564,4579,5867,6602,6601,5358,4611,5723,6728,5736,6699
14208,6349,4278,629,4661,4510,3767,5499,5163,2276,5103,111,6733,3610,6431,3610,3677,4733
14209,6349,1335,3068,6183,4347,4496,4695,6915,6819,5171,4571,4697,5654,4571,3545,6003,4089
14210,6349,4278,629,4661,4856,6263,4091,5507,5199,6300,4444,4417,6082,4635,4292,4205,5507
14211,2719,5739,5108,6183,4347,4921,3708,5810,4297,6379,5417,5067,3634,6774,4719,6451,5806
14212,12,4150,3068,6183,6578,4496,4695,5921,4455,4401,6013,5107,4185,5186,6953,5107,5577
14213,12,5739,4147,6183,4347,4673,4347,4233,6186,3661,3557,4257,4257,5113,4807,5097,3566
14214,6349,703,3068,6183,6578,4496,5654,5921,4119,5171,5837,3982,6822,3982,7046,6003,5092
14215,12,5739,4147,6183,4347,4673,5832,4042,6349,6486,6615,4630,4042,5213,5213,4042,6578
14216,12,4150,4147,6183,4347,4673,4188,4525,5766,4921,5209,5495,5495,4006,6694,5146,5146
14217,12,3353,4455,6183,4347,4346,3708,5810,5810,5810,3862,5067,4562,6711,5421,5421,5823
14218,6349,4278,629,4661,5037,5459,7017,3983,5124,3983,4079,5107,6926,3796,5107,3967,5326
14219,6349,4278,629,4661,4510,5459,5451,5942,6836,6780,4190,4450,5282,3624,4726,5282,4772
14220,6349,4278,629,4661,6386,3767,4091,5690,5867,4452,7014,5367,4668,6277,5837,4668,4070
14221,6349,6896,629,4661,4038,5459,5155,5363,5867,6200,6282,5321,6533,3733,3735,5758,3967
14222,6349,2125,3068,6183,6578,4199,4695,5163,6819,5171,6568,6568,5353,3687,6259,4016,4904
14223,1403,2125,3068,6289,5382,3309,2227,6247,6179,954,6107,301,2742,6103,2889,1358,2747
14224,6349,703,3068,6183,4431,4921,3708,4556,5048,5415,6680,6114,4195,5630,4113,6672,6143
14225,6349,6896,629,4661,1242,2981,379,627,2505,2505,1525,3766,172,2346,1986,1581,3647
14226,2719,703,4147,6183,4347,4673,6887,4233,6214,4225,4045,7024,5082,6561,6441,6561,4448
14227,12,3932,3068,6183,6578,4346,5654,5921,4455,4500,6013,6677,6988,6303,6013,4178,3749
14228,2530,703,4455,6183,4347,4673,5832,4525,4873,4401,6013,6981,6013,6334,6660,4178,5577
14229,12,703,3068,6183,6578,4673,4695,6863,5379,5625,5526,7017,7017,4975,7017,6152,5638
14230,6349,4278,629,1760,2709,2841,1609,2315,591,3066,2938,3192,3066,3192,2112,4303,2375
14231,12,5739,4147,4959,4347,5708,6810,6555,6842,2908,7027,6302,6624,6887,3773,6981,5877
14232,6349,5739,3068,6183,4038,4305,6679,5921,4128,4128,5583,6247,5277,5261,6107,6844,5261
14233,6349,703,629,4661,4856,6540,4091,4424,1182,6780,111,5503,4874,6416,6291,5662,4783
14234,6349,3932,3068,6183,4347,4673,4347,4233,5181,6161,6459,6518,6624,3701,5521,6518,6199
14235,6349,1335,629,4661,3358,2361,1655,2752,2953,6402,6527,6440,6527,6527,5365,4350,5333
14236,6349,3932,3068,6183,6578,4346,4695,6142,4455,5555,4433,4597,6308,5457,4455,6152,4485
14237,1403,2125,6019,6183,4431,4921,6679,5810,6450,6450,5067,5067,6912,4757,5114,5421,5114
14238,1403,2125,629,1590,6578,6263,6679,5921,5556,6912,6601,5321,4851,5361,6654,5735,5299
14239,2719,5739,4455,6183,4347,4346,4695,5921,3707,7020,6521,6521,6538,4077,6521,5244,3560
14240,6349,4278,629,4661,4510,3767,5677,6142,4284,6780,3802,5420,4611,5361,6627,4611,4928
14241,6349,6896,629,4611,6578,4496,4695,6668,4089,5171,6568,3982,4089,4406,5171,4406,3687
14242,6349,3932,3068,6183,4347,4921,6205,5921,5067,1069,5417,5410,4851,6107,5083,6631,5976
14243,6349,703,157,4661,1483,6611,6289,345,3231,6707,6184,3098,3025,1095,2865,1471,1417
14244,12,5739,4455,6183,4347,4346,3708,5810,5810,4275,5832,4936,5701,5320,5209,6587,5311
14245,6349,6896,629,4661,4510,5459,6122,5163,5683,6591,4314,6764,5056,5605,5758,5471,4772
14246,12,5739,4455,6183,4347,4673,6887,4233,6842,4952,5209,4568,5225,4135,3990,5803,5803
14247,2719,5739,4455,6183,6578,4346,4695,4525,4873,4401,6013,3982,6677,3687,6241,3930,6513
14248,12,1039,4147,6183,4347,6197,4347,4233,6842,4952,4457,5682,5682,5803,3867,6711,6091
14249,6349,4278,629,4661,6386,3767,4051,6089,5199,6780,4144,5453,7005,5506,3637,5653,4192
14250,6349,4278,629,4661,4856,6263,5677,6142,4724,6780,4190,4709,4709,4709,4709,4812,4709
14251,1403,4150,4147,6183,4347,4673,4347,4233,6555,5868,6166,4525,4008,5098,4605,4008,4008
14252,1403,5739,4455,6183,4347,4673,4695,5921,4525,4500,5209,6379,5654,4571,6567,5244,6567
14253,6349,6635,629,4661,6578,5459,5155,6142,5420,5837,4754,4754,3735,6178,7046,4469,6953
14254,12,1039,4147,6183,4347,5828,6810,6555,6555,5868,4408,5442,5442,5869,5616,6418,4008
14255,2719,5739,4147,6183,4431,4921,4203,5810,5216,3656,5417,6379,3957,4883,5467,4883,6418
14256,2719,4150,4147,4959,4347,4441,5521,6555,5216,6432,6981,5617,6624,5096,4555,6981,6875
14257,6349,4278,629,4661,5516,3767,5677,6142,4039,6780,3689,4120,4576,3780,3812,3812,6870
14258,1403,1039,4147,6183,4347,4921,6759,5810,3305,4719,5539,6247,4596,6009,6107,4596,5767
14259,6349,4278,629,4661,6386,3767,5055,3764,5847,5782,5599,6888,4611,6832,6533,3802,6319
14260,6349,1335,629,6183,5382,4199,4203,5921,6519,6838,6282,5751,4851,4920,3890,5250,4920
14261,6349,6896,629,4661,4856,3767,4091,4579,3820,6780,5647,5783,5568,4694,6728,5736,6699
14262,6349,6635,629,6183,6578,4496,4695,6142,4455,6025,3983,6163,6013,6915,7046,4178,5577
14263,12,5739,4147,6183,4347,4673,4347,4525,4525,5868,4880,4525,6680,5877,4525,4806,5859
14264,6349,4278,629,4611,4038,6263,5155,5163,6282,6157,4314,5420,4611,5361,3545,5735,4890
14265,6349,4278,629,4661,4856,3767,5055,3764,6896,6839,4655,4452,3902,6242,6369,3630,3902
14266,1403,2125,4455,6183,4347,4921,6205,5810,5023,1069,5067,5067,6625,4941,5208,4852,6782
14267,6349,4278,629,4611,6709,5459,5677,6142,6780,6780,6799,7006,4865,6416,4039,3812,6398
14268,1403,5739,4455,6183,4347,4673,4347,7035,4419,7008,5320,6886,5350,4220,5308,6276,5305
14269,6349,6896,3068,4611,6578,6263,5654,5163,5344,4835,4804,4669,5636,5063,6813,5736,5864
14270,6349,6635,629,4661,4856,5459,5055,6136,5847,5782,6825,6034,6866,6242,6369,4206,4312
14271,6349,6635,629,4611,6578,6263,3708,5921,6679,4717,4442,4993,4035,4035,3825,4883,4877
14272,6349,4278,629,4661,6386,6540,4051,5618,4051,6388,5094,6329,5737,4051,4051,4361,5094
14273,6349,703,3068,6183,6141,4496,3708,5921,3594,6241,6282,5410,4851,4985,6030,3900,5299
14274,6349,4278,629,4611,5382,6263,3708,5921,5067,6912,6601,5321,5353,5353,5353,5735,5701
14275,6349,3353,4455,6183,4347,6197,4347,6545,3986,5777,6116,6518,5158,5113,3773,4367,6199
14276,6349,4278,629,4661,1136,6540,6749,5507,1288,5103,5858,6329,111,6329,6083,3343,2760
14277,6349,6896,157,6183,6305,4921,4203,4525,6842,5810,5539,4297,5034,5530,3305,3546,5468
14278,6349,4278,629,4661,6386,3767,5677,3764,6896,6780,4651,5364,5363,3624,4061,4566,6839
14279,1403,5739,4147,6183,4347,6197,3557,4233,4114,6656,5386,3823,6624,4233,5397,3552,3823
14280,6349,4278,629,4661,5516,6263,5677,4576,4284,6157,3689,6324,4840,5361,3545,5459,6799
14281,6349,1335,629,6183,6578,4496,4695,6863,5379,5171,5526,4597,4332,3687,7046,6632,3687
14282,6349,3932,1929,6183,4347,4673,6887,5362,4757,5518,4624,5997,6579,5530,4441,5686,5070
14283,6349,4278,629,4661,4510,3767,5677,5802,6836,6780,6799,4142,6836,3624,6836,4770,5206
14284,6349,3932,4455,4959,4431,5995,5521,6555,6555,5386,5386,5917,6624,6555,6555,3552,3823
14285,12,3353,2114,6657,4347,4873,5521,6555,6842,5995,4147,5995,5995,5264,5995,5249,5264
14286,6349,703,975,5853,1483,5995,2792,6555,6555,1039,5397,330,6624,6555,330,3552,330
14287,6349,1039,4147,4959,4347,5828,5521,6555,6555,6161,5521,5917,6624,3701,6656,4735,4310
14288,1403,2125,4147,6183,4347,4673,4766,5810,4873,3943,5682,5682,5682,5098,6335,6845,6091
14289,12,1039,4455,6183,4347,4673,4766,4525,4873,6379,5526,4525,6677,4526,3866,6348,3537
14290,2530,5739,4455,6183,4347,4673,4189,6863,5379,5171,5526,6147,4419,4419,4626,5478,6147
14291,6349,3353,775,3053,4431,5708,6810,4233,6555,1039,5386,5917,6624,6555,5708,3552,3823
14292,6349,293,6019,6183,4347,4673,6205,5810,4873,4921,5687,5067,4989,4006,5007,3717,4752
14293,12,2125,6019,1760,1483,4441,3582,1609,2923,1089,2923,2923,3184,5468,2923,1089,4017
14294,2530,5739,4455,6183,4347,4673,4347,4347,3986,3661,6971,6545,5158,5569,6545,6545,6545
14295,6349,1335,629,4611,4038,2361,5396,6090,5993,6780,6872,5993,3775,6538,5663,5663,6504
14296,6349,703,3068,6183,4347,4496,5654,5921,4203,4500,6013,4826,3957,4897,5235,6293,6418
14297,6349,4278,629,4661,4510,6263,5499,5163,5993,6780,5920,5857,7005,3632,6728,5653,7057
14298,6349,4278,629,4661,6386,6540,4091,3794,1385,2159,5254,5994,4554,4554,5254,5710,5729
14299,12,5739,4455,6183,4347,4673,6747,5921,4525,6379,5417,5442,4596,6636,3866,5235,6418
14300,6349,4278,629,4611,6578,4496,4496,6036,5124,5880,3983,5107,4576,6255,4183,4428,4428
14301,6349,4278,629,4661,6386,3767,4091,3764,5199,6571,3689,4120,4906,3583,7038,7038,4702
14302,12,2198,3068,6183,5382,4701,3708,5921,6672,5674,6459,771,54,2924,5096,4137,6199
14303,6349,6896,629,1760,1242,2361,6892,2755,1693,3605,4624,2322,5466,4006,5781,2719,3425
14304,6349,6896,629,4929,6578,4496,6701,6668,4672,6000,3587,4672,4672,5988,5988,5670,5670
14305,6349,5739,4147,4959,4347,5828,6810,4233,6555,6161,5386,5917,6624,6555,6555,3552,4233
14306,6349,703,2994,6289,1483,5719,5521,6555,1524,1069,5096,2322,4536,6449,3751,3546,1417
14307,6349,6635,1119,1590,4038,6263,5947,4718,5205,5863,3632,5694,5636,3632,6728,5736,3884
14308,6349,6635,629,4661,4510,6263,6122,6324,5867,4035,5433,3733,6082,6086,4327,4828,4279
14309,12,5739,4455,6183,4347,4673,4347,4525,6214,3661,4663,4525,4257,6441,4045,4257,4820
14310,12,5739,4147,6183,4347,4673,4189,4525,6937,5418,4880,4837,4837,6197,4837,4837,4837
14311,6349,703,4455,6183,4347,6197,4347,6545,3986,5777,4072,6545,4429,4575,4575,4072,4072
14312,6349,4278,629,4661,6386,6540,5383,3794,4535,5103,4923,4417,3657,6715,2375,4375,5294
14313,6349,2125,3068,6183,4347,4673,4347,4233,6672,3650,6680,5869,6289,3701,5397,6664,3567
14314,6349,5739,4455,6183,6578,4346,3708,5810,6615,4275,6833,5067,4562,5374,5421,6894,3842
14315,12,3353,4455,6183,4347,4921,6759,6555,6302,3932,4457,6694,5915,6128,3895,4367,6875
14316,1403,3932,3068,6183,4347,5416,4695,5810,6615,4562,5801,5067,4562,6819,5421,6819,6819
14317,6349,6896,629,6183,6578,6263,4189,5921,6182,5795,5154,6677,4851,7044,3890,6323,5976
14318,6349,4278,629,4661,4311,4305,6122,4718,4348,6780,6799,4270,4524,4734,6654,7045,6385
14319,12,5739,4455,6183,6578,4496,3708,5921,4455,4500,5525,4826,3915,3915,3915,4178,4320
14320,6349,6896,629,1590,5754,6263,5396,3939,5993,4450,4095,5963,3775,5963,5663,5663,4772
14321,6349,703,1119,4611,4038,5459,5654,5163,4119,3977,4571,4697,5654,4571,3545,5244,6183
14322,6349,703,5108,6183,4347,4921,5832,4525,6451,5171,5209,4705,4705,5320,4568,5320,5320
14323,6349,4278,629,4661,6386,6540,4051,5618,4051,5673,6215,1916,6215,3606,4550,4445,4550
14324,2719,6896,3068,6183,6578,4199,4695,6668,4672,6568,6568,6822,6533,5805,7046,5356,6404
14325,6349,4278,629,4611,5516,3767,5499,5575,3626,6780,3649,6455,4839,5103,5901,4839,4839
14326,6349,703,629,4611,6141,4673,6701,4525,6302,4471,6573,6518,5964,3773,6518,6518,4310
14327,6349,703,3068,6183,6578,4346,4695,4525,4455,6425,4433,3982,4455,4805,4455,4455,6091
14328,6349,4278,629,4661,6386,6540,4051,6089,5618,6780,6096,6112,4874,5334,5713,4508,5729
14329,12,1039,4455,6183,4347,4346,3708,5921,5810,7020,4571,3580,4684,4609,6521,7020,3707
14330,6349,4278,629,4661,6386,3767,5499,5690,5867,6291,5867,5619,6082,1881,6627,5957,5957
14331,6349,4278,629,4661,6381,4305,3610,3609,2276,5858,4551,3782,4658,5858,4285,3700,4645
14332,2719,3932,975,6183,4431,6263,6679,3582,1089,3572,6451,4297,5376,5468,3305,3768,3768
14333,1403,2125,4455,6183,4347,4346,4695,4525,5379,5171,6568,6599,7046,4419,7046,7046,6599
14334,6349,6635,3068,6183,6141,4673,6701,4233,7043,4837,4880,4257,6899,5158,6141,6116,5151
14335,6349,703,4455,6183,4431,4488,6679,5810,5810,5810,6451,5620,5995,7020,5001,6451,5963
14336,1403,2125,3068,6183,4347,4346,4695,5921,4525,4500,6013,4525,4980,6663,6725,5686,6981
14337,6349,4278,629,4661,6386,6540,4454,5618,2159,5673,6749,111,111,6416,3488,111,111
14338,2719,2125,4455,6183,4347,4346,3708,5810,5810,5171,5209,4568,5244,4705,3722,4154,4154
14339,6349,6635,629,4661,4311,4305,5499,3852,5913,6780,6215,5783,7005,6416,4159,6547,5506
14340,6349,6635,629,4661,6386,3767,4091,4424,5661,6780,3812,7006,4848,3620,5837,5881,6799
14341,12,4150,4455,6183,6578,4496,4695,6439,5623,5623,5623,5623,5623,5623,5623,5623,6489
14342,2719,4150,4455,6183,4347,4673,4188,4233,6214,5098,4457,5098,5871,5803,4605,4457,5803
14343,6349,4278,629,4661,6386,3767,5677,5690,3735,6157,7014,3541,4579,6366,3541,5887,3733
14344,6349,6635,629,4444,1136,2361,4260,4017,3804,5260,4329,6031,4042,4043,5786,4042,4043
14345,12,2125,4455,6183,4347,4673,4695,5810,6615,4275,5801,6615,5801,6615,7046,6259,6599
14346,6349,293,4147,4959,4347,5828,6810,4233,1883,6656,4271,6302,6302,5113,4045,4735,5236
14347,6349,703,629,6183,6578,4673,4695,4525,5624,4500,4571,4697,5654,4571,6813,4337,4337
14348,6349,4278,629,4661,5516,3767,5677,4576,6836,6780,4848,5942,5942,3624,5206,5786,4810
14349,6349,5739,4455,6183,4347,4673,4203,4525,4525,4500,5417,5410,6579,4897,6107,6293,5054
14350,12,1039,4455,6183,4347,4673,4347,4233,4525,4959,6078,4525,4596,4135,5007,6258,4172
14351,2530,3932,4455,6183,5382,4305,6679,3939,4303,5863,4961,6644,5553,4303,6865,4303,6748
14352,6349,5739,4147,6183,1483,5995,330,345,2231,1069,5201,610,97,5630,5007,5840,3842
14353,12,5739,4147,6183,4347,6197,4347,6545,6186,6807,6545,6545,5158,6545,4575,4072,6545
14354,12,5739,3068,5853,1483,4701,6759,1190,3305,6432,5539,3727,3832,6774,4555,4398,3717
14355,6349,6896,629,4661,4038,6263,6122,5735,6016,5827,6601,5321,6474,4899,6500,6601,5321
14356,6349,3932,779,6183,4347,5828,6887,4233,4129,3650,3566,5869,5181,5803,4605,4806,6544
14357,6349,4278,629,4661,6386,5459,5055,5800,3630,5782,3630,5558,3902,6242,6242,6283,4312
14358,12,4150,4455,6183,4347,4346,4695,5921,4297,7020,4826,6379,3625,3604,3915,6312,5140
14359,6349,703,3068,6183,4347,4199,5832,4952,6842,6425,5526,5682,5682,5803,4066,6091,6091
14360,2719,5739,4147,6183,4347,4673,6701,6928,4151,6486,4916,4916,4171,6959,6959,4042,4171
14361,6349,1335,629,6183,6578,4496,4695,5942,5281,6568,6568,5968,4754,4224,4215,4834,4760
14362,6349,4278,629,4661,4510,5459,4496,6142,3735,6591,4314,5973,4314,6915,6122,4018,4519
14363,6349,6896,629,4611,4038,6263,6701,3574,5384,6229,4476,4493,4493,6229,744,5749,6229
14364,6349,4278,629,4661,6381,2361,5947,6248,5679,6996,3689,5004,4874,4571,4314,3900,4519
14365,12,1039,4147,4959,4347,5828,5521,4525,4297,4500,5417,6418,4980,4897,5235,3604,5140
14366,6349,4278,629,4661,4510,6263,5396,6248,6474,4627,5250,6102,6956,5972,5971,5747,5907
14367,6349,1335,629,4611,4510,4496,7017,6036,3741,5625,5526,5012,5665,4975,7017,5012,6404
14368,6349,4278,629,4661,6386,3767,5055,5363,5661,6780,4848,5206,6836,3624,4496,5206,5206
14369,2719,4150,4147,6183,4347,4673,4347,4233,6937,4837,4880,4837,5871,4520,5877,6141,5877
14370,6349,703,3068,6183,4038,6263,6122,5163,4669,6780,6709,5658,5654,3649,4314,3859,4519
14371,6349,703,629,6904,4510,5459,5677,5107,4245,6988,6282,6677,6677,5186,5107,4332,3983
14372,2719,5739,4147,6183,1483,5995,5521,6555,6555,5442,4408,5442,5442,6043,5442,5054,4490
14373,6349,6896,1119,1590,6002,6263,5947,6906,4303,5864,7040,4970,5553,1475,6102,5747,3992
14374,12,4150,4455,6183,4347,4673,4189,6863,4455,4401,6660,5577,5577,4381,4381,5107,5577
14375,6349,3353,4147,6183,4347,4673,5832,4525,6302,5415,5418,4506,7050,6985,4381,4766,4296
14376,6349,1335,3068,6183,6578,4673,6701,7008,5047,5983,5983,6858,4174,6585,5983,5759,7008
14377,6349,3932,3068,6183,4347,4873,6887,4233,6672,6161,5386,6459,6459,5386,5397,5161,3567
14378,12,3353,2114,3053,1483,155,2792,1190,2990,2858,6644,3768,3906,3768,3906,3768,3768
14379,2530,703,3068,6183,6578,4673,4189,4347,4189,3661,6971,6886,4459,4347,5308,6276,7035
14380,6349,703,1119,6904,4038,6263,3634,6538,5993,7020,6422,4697,4833,4526,4644,3615,5138
14381,2719,1039,4455,6183,4347,4673,6701,6863,6928,6413,3741,4630,3826,5449,5510,6551,7008
14382,6349,4278,629,4661,4510,5459,7017,5107,6896,4777,3802,6822,4516,3855,5111,4566,6543
14383,6349,6635,629,4661,6381,3767,5677,5690,5867,4777,6799,5004,4519,4029,6654,5771,6385
14384,6349,4278,629,4661,4510,6263,6122,5163,5947,6157,6282,3682,4579,7052,6654,4714,5299
14385,12,1039,4147,6183,4347,4673,5832,4525,5766,4568,5832,4568,4484,3786,3970,4484,5264
14386,6349,4278,629,4661,4856,5459,3925,6324,5867,6620,5433,3733,6533,6178,3735,3733,6342
14387,6349,6635,629,4661,6386,4305,6564,4579,5679,5482,3689,5324,5006,5006,4327,6564,6646
14388,6349,4278,629,4661,4856,6263,5677,4576,5867,3624,3802,5321,6533,6288,5228,4469,6319
14389,6349,4278,629,4661,5887,1902,2686,3939,1704,1704,4688,5365,2988,4002,2865,4350,4002
14390,12,5739,4147,6183,4347,4673,5832,6905,6842,3970,5320,4568,4568,5320,3722,3722,5523
14391,6349,703,629,4611,6578,5459,6979,6863,5623,5260,3741,5610,6836,5623,5584,5610,5610
14392,2719,1039,4147,4959,1483,5995,5521,6555,5216,6432,5417,4525,4959,3727,5616,3866,4959
14393,6349,6635,629,4661,5037,4496,5654,5107,6522,5805,5968,5968,5968,4224,4052,6152,5012
14394,6349,6896,629,6183,6578,4673,4200,5921,3594,5518,6282,5321,4851,4920,5410,4851,4546
14395,6349,4278,629,4661,6386,3767,4091,3764,5867,4452,3533,4452,6034,6351,6429,5574,6242
14396,6349,3932,3068,6183,6578,5416,4695,5810,5766,5810,5539,4752,4596,5008,4150,5789,4752
14397,6349,6896,629,4661,4510,6327,5396,5942,5993,4777,4624,6912,6568,5379,7046,4812,7046
14398,12,4150,4455,6183,4347,4921,5521,6555,6842,5810,5007,3727,5216,6774,5007,5616,4008
14399,6349,6635,629,4661,6386,3767,5383,5618,5199,5103,5835,4288,3712,3863,6735,4288,6735
14400,12,2198,3068,6183,6578,4346,4695,6863,4455,4401,6013,4401,3915,4401,6660,4178,4455
14401,6349,3932,1119,4661,4038,6263,5396,4729,5933,4043,6601,6031,4562,3645,6145,4043,3645
14402,2719,4150,4455,6183,6578,4496,4695,6439,6819,4703,6568,6819,6912,6819,6819,6538,6492
14403,6349,6896,5937,4661,6872,1302,3636,1171,1212,4313,4624,5321,4073,6316,6539,5736,4316
14404,6349,4278,629,4661,4856,6263,4436,4579,5993,6780,3845,6112,4996,6715,4582,5873,5333
14405,12,2125,4455,6183,6578,4673,6701,4721,5911,5623,6568,6701,4672,4727,3724,4727,6885
14406,12,4150,4455,6183,4347,4673,3708,5810,5766,5810,6451,5620,5995,5620,5001,6451,6538
14407,2719,4150,4455,6183,4347,4346,3708,5921,5766,7020,3607,6379,4596,4486,5208,4203,5140
14408,2530,2125,4455,6183,6578,4346,5654,5921,6819,4500,6013,6912,6912,6111,6912,6519,6981
14409,2530,703,4455,6183,4347,4673,5521,4233,4094,3650,6078,6304,6901,3557,3960,4001,5814
14410,6349,4278,629,4661,6386,6263,6564,3794,5993,6780,6857,3881,3881,6460,3545,6420,5920
14411,6349,3932,3068,6183,6578,4496,4695,5921,4119,5171,4433,4597,4332,6255,5209,4332,3687
14412,6349,1335,3068,6183,6578,4673,4347,7035,6276,6901,5805,5577,5577,4381,4381,4257,6182
14413,2530,2125,4147,4959,4347,5708,5521,6555,851,1069,4555,4761,2742,6774,3896,4297,4761
14414,6349,3932,3068,4929,5382,4921,3708,5921,5067,6241,6013,5997,5353,6111,7046,7046,4416
14415,2530,2125,4455,6183,6578,4921,6205,4198,3822,3772,4165,4374,4088,6128,3895,6787,4462
14416,6349,703,3068,6183,6578,4346,6679,5921,4128,4500,4804,4993,3625,3604,4214,5405,5140
14417,6349,4278,629,4661,4856,5459,5451,3983,3796,4544,4376,4376,4376,4722,4376,4376,4376
14418,6349,4278,629,4661,6386,3767,4091,3764,5199,5975,6215,5709,4886,6751,6751,5709,5709
14419,2530,3353,3068,6183,6578,6263,5654,5921,6451,7020,4571,4669,5654,4571,3545,6237,4926
14420,1403,3932,3068,6183,4347,4346,4695,6863,5832,5171,5209,6599,6147,4135,4568,5478,6376
14421,1403,1039,2114,4959,4347,5708,6810,6555,1915,6432,4408,5442,5995,4008,5007,6736,3867
14422,6349,3353,4147,6183,5382,4921,4203,5810,4297,4719,4571,4615,4596,5376,5261,4684,111
14423,2719,4150,4147,4959,4347,5708,5521,6555,5216,5442,4408,5442,4959,5924,3866,6418,4008
14424,12,5739,4147,6183,4347,4673,6701,4673,6615,4727,4329,6031,4672,6551,4329,4042,6578
14425,6349,3353,4455,6183,4347,4673,6810,4233,6555,6161,4045,5917,6624,4233,5397,6664,4310
14426,6349,2125,629,6183,5382,4673,5261,6555,3594,5257,6981,4525,4851,5181,5877,4398,5859
14427,6349,703,3068,4611,6578,5459,4695,6036,5756,4340,3983,6241,4185,6255,6495,4332,3537
14428,6349,1335,629,4611,4038,4346,6205,5486,6800,5037,5154,5321,6677,4442,6677,4254,5936
14429,6349,3932,4455,6183,4347,4673,4189,4525,4455,5171,5209,6379,4596,6376,6725,5447,5930
14430,6349,703,629,6904,5887,4305,2032,2315,2315,3963,3963,2622,4303,5103,4305,4303,6920
14431,6349,6635,629,4611,4510,5459,5677,5942,4119,5307,5942,5483,5502,5659,4760,4760,4760
14432,6349,4278,629,4661,6386,6540,4091,5690,5199,4424,3533,4120,6089,6751,6089,3676,5718
14433,6349,30,629,6183,6578,4496,6701,6863,4329,5911,5320,4695,3741,4705,4705,4406,3741
14434,2530,5739,3068,6183,4347,4673,6701,5810,4042,4562,5682,5682,4562,4899,5682,6525,6525
14435,6349,703,5108,6183,4347,4673,6701,6064,6349,6486,3857,4687,6689,6236,3857,3857,3857
14436,6349,703,1119,6183,4347,4921,6183,5921,4873,4500,5417,5410,4851,6430,5410,4178,5140
14437,1403,5739,3068,6183,6578,4496,4695,5921,4491,3977,4571,4697,5654,5654,3545,6420,3977
14438,6349,4278,629,4661,4856,3767,5499,6142,6780,6780,4848,7006,3881,6893,3545,6560,5639
14439,6349,6896,629,6183,6578,4673,4695,6036,5124,4401,5577,4597,4401,5457,4455,4455,4485
14440,6349,4278,629,4661,6386,3767,4436,3764,4948,4893,7014,4666,4601,5723,6616,3900,6646
14441,12,2125,4455,6183,4347,4673,4695,5810,3663,4562,7050,5067,4562,4562,5766,5801,5823
14442,6349,4278,629,4661,6386,6263,5383,5507,5679,2461,4923,3681,4417,2952,6732,5513,881
14443,6349,2125,3068,6183,4347,4673,5327,6905,6672,6425,6116,4858,4298,4805,6095,22,22
14444,2719,2125,4147,6183,4347,4673,6233,7008,6937,5098,4880,4837,4506,5237,4506,4257,5237
14445,12,4150,4455,6183,4347,4673,4695,5810,6842,5810,3862,5766,4562,6551,5102,6250,3769
14446,1403,5739,4147,6183,4347,4873,6759,5810,4297,6379,5417,5539,6579,6107,6107,6844,6925
14447,12,4150,3068,6183,6578,4673,4347,4347,3986,5777,6116,6518,5097,5777,3773,5097,1034
14448,1403,5739,4147,6289,6872,4935,3636,5099,5896,6776,6833,2247,2247,2247,6335,4042,5896
14449,6349,703,779,6289,4347,4673,4992,5431,7043,5098,4457,5682,4803,4481,5458,6894,3842
14450,6349,6635,1119,6183,4347,4346,4729,5414,3594,4035,6282,5751,5053,7044,3890,4001,4346
14451,6349,4278,629,4611,4038,6263,7017,6142,6282,5107,6282,5751,4851,7044,4919,4581,6347
14452,12,1039,4147,6183,4347,4673,6747,4198,4530,3786,5526,5665,5665,4135,6141,4370,6972
14453,12,4150,4147,6183,4347,4921,3708,5810,6615,5810,5801,5420,7046,3772,7046,7046,7046
14454,1403,2125,4455,6183,6578,4921,5261,5921,3594,4500,5417,3641,6303,4897,6507,4819,5650
14455,6349,2125,4147,6657,4347,5708,6810,4233,6555,6161,4543,3823,6302,3701,6887,6887,6887
14456,12,2125,4455,4959,1483,5995,5521,6555,6302,4262,5687,4525,4786,5877,3941,3616,4008
14457,2530,703,3068,6183,6578,4496,4695,6568,4672,6000,6568,6256,6256,6256,6256,6885,3741
14458,2719,4150,4147,6183,4347,4673,5521,4129,6842,4562,5682,5682,5682,5098,5682,6525,3842
14459,2719,2125,4147,4987,4347,4921,6205,5810,5766,6912,3862,5067,6912,6090,6912,4667,5067
14460,2530,3932,3068,6183,6578,4496,4695,5921,6819,4500,4826,6379,5654,4571,6567,4077,6567
14461,6349,6896,629,4661,5516,3767,5407,3574,6244,6244,6244,6383,6244,6244,6244,6244,6244
