ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37
13119,418,279,684,777,422,527,527,422,422,783,527,783,527,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783,783
13120,537,40,435,537,531,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537
13121,245,600,661,789,418,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661,661
13122,80,167,678,33,659,661,755,596,590,596,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590
13123,760,740,243,625,625,625,523,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625
13124,558,23,540,100,722,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525
13125,448,634,231,229,243,113,572,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714,714
13126,323,486,414,751,708,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603,603
13127,537,474,807,668,571,571,519,498,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519
13128,126,682,345,421,259,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
13129,458,206,245,196,543,724,556,575,770,468,463,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667
13130,490,741,615,645,727,810,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645
13131,696,592,783,459,531,466,521,466,435,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466
13132,760,788,788,762,784,717,784,784,457,457,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784,784
13133,258,513,499,696,633,556,623,626,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801
13134,711,306,749,494,537,422,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,537,650,650,650,650,650
13135,402,366,580,149,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486
13136,380,197,586,767,418,668,108,467,519,519,519,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467
13137,338,143,188,524,524,524,400,183,690,142,142,142,690,690,690,690,690,690,690,690,690,690,421,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690
13138,300,599,484,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527
13139,510,180,425,425,347,517,148,791,505,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780,780
13140,602,22,240,442,578,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630
13141,523,523,496,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788,788
13142,728,472,788,572,95,127,626,449,449,619,723,723,723,723,723,723,723,723,723,491,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723,723
13143,722,143,243,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480
13144,250,348,373,721,805,732,72,711,791,791,791,791,791,791,791,369,545,791,805,300,593,652,130,620,593,805,336,593,593,130,593,593,593,593,593,593,369,593
13145,789,337,779,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713
13146,750,454,504,84,550,737,199,565,710,494,513,513,494,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513
13147,243,563,719,439,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519
13148,540,635,665,671,479,489,489,489,811,792,658,514,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658,658
13149,356,677,730,631,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733,733
13150,708,295,143,627,677,677,636,669,669,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636
13151,381,86,286,707,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747
13152,618,388,744,648,669,669,621,806,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520
13153,811,107,619,43,809,658,667,518,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731,731
13154,549,463,656,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463
13155,764,801,619,764,578,492,522,522,485,485,776,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485
13156,668,653,491,512,643,457,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610
13157,236,193,591,567,567,567,567,258,644,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567,567
13158,464,262,633,603,633,603,603,621,623,411,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520
13159,651,639,559,418,639,719,639,633,494,494,457,457,697,697,457,494,494,448,494,494,697,526,448,448,448,448,448,566,448,608,448,448,448,448,608,448,563,438
13160,303,747,657,793,524,514,495,495,701,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451
13161,629,569,399,275,485,434,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660,660
13162,791,600,791,791,500,500,638,513,513,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545
13163,578,78,651,79,342,576,548,594,115,576,576,576,576,576,572,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576,576
13164,671,631,733,499,485,776,636,636,636,434,434,730,434,730,434,434,523,523,730,523,730,523,730,730,730,730,730,730,730,730,730,523,730,730,730,730,730,730
13165,700,733,412,733,790,725,776,480,647,480,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575,575
13166,129,241,410,762,762,762,762,423,810,514,792,514,485,720,597,720,720,720,651,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720
13167,247,164,423,556,473,473,631,679,696,775,811,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696,696
13168,671,446,514,691,792,437,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540
13169,403,500,191,335,142,747,74,670,708,629,629,629,629,629,629,629,629,629,668,629,629,668,668,629,629,629,629,629,629,629,629,629,668,629,629,629,629,629
13170,129,572,506,708,633,665,665,665,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468
13171,501,657,582,554,514,708,766,799,687,803,648,648,648,712,648,648,691,648,648,648,597,597,597,597,597,597,648,691,597,597,630,708,597,691,597,597,597,597
13172,190,169,782,512,512,720,633,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792
13173,652,586,454,526,526,484,545,422,484,498,697,484,537,697,697,484,697,484,484,484,484,600,484,484,697,484,484,484,484,484,484,650,484,553,484,484,666,484
13174,196,745,770,362,525,177,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525
13175,639,408,807,577,651,502,667,436,514,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720,720
13176,379,581,390,745,364,763,196,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763
13177,263,400,342,138,22,80,123,293,596,101,595,101,101,101,790,101,698,569,698,569,292,612,101,669,669,296,101,101,101,669,101,569,714,345,569,569,101,773
13178,572,597,636,682,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551
13179,547,437,443,437,679,551,345,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682
13180,527,800,631,708,635,698,492,620,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492
13181,807,456,520,461,520,766,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727,727
13182,264,788,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668,668
13183,343,298,332,142,679,624,652,689,652,652,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467
13184,557,182,354,517,517,410,410,728,728,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673,673
13185,91,458,345,600,600,769,724,496,477,412,477,412,412,477,477,412,412,412,412,412,412,412,412,412,412,412,412,412,412,572,412,412,412,412,412,412,412,412
13186,287,389,509,364,203,590,590,320,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763,763
13187,600,521,142,688,592,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545
13188,356,569,579,629,390,709,230,703,313,123,703,123,625,181,123,551,123,551,551,805,551,551,551,693,805,551,805,551,551,551,588,805,551,588,551,805,551,805
13189,526,142,422,761,424,557,549,432,592,592,419,432,697,697,697,502,697,697,697,697,502,697,697,559,697,697,697,697,697,697,697,697,697,697,697,697,697,697
13190,334,719,452,452,778,448,772,448,466,448,419,448,448,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419
13191,519,424,749,431,433,531,531,526,585,596,599,526,721,599,526,599,599,526,599,504,599,599,599,608,599,750,750,599,655,599,599,599,504,599,599,650,110,771
13192,623,678,769,717,673,484,592,479,503,674,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747
13193,206,604,683,621,675,489,329,517,770,770,517,770,517,503,517,770,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517
13194,144,626,630,630,736,736,485,450,473,602,683,594,724,651,677,677,502,683,651,651,677,651,651,651,651,651,651,651,651,651,651,651,651,651,651,651,810,651
13195,348,379,153,56,69,69,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406
13196,752,326,413,807,413,806,754,563,759,578,578,713,713,754,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713
13197,469,571,571,439,558,424,502,545,545,545,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808,808
13198,417,592,661,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779,779
13199,241,190,190,514,132,22,495,514,514,514,514,711,711,711,711,711,711,711,711,711,711,711,658,589,589,711,589,711,711,711,711,711,711,589,711,711,711,711
13200,570,753,727,615,615,471,471,657,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615,615
13201,89,768,690,416,581,419,53,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747
13202,551,725,447,636,515,597,518,653,514,677,736,677,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736,736
13203,54,336,195,623,804,440,545,574,780,545,574,463,735,602,791,590,590,590,590,590,590,590,590,590,609,590,590,590,590,590,590,590,590,590,590,590,590,590
13204,306,384,522,409,409,480,580,556,556,708,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648,648
13205,551,411,161,551,742,682,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742,742
13206,68,608,126,253,706,631,323,789,197,550,447,677,797,508,807,471,549,471,426,722,549,710,600,495,555,735,736,555,437,495,495,581,481,495,554,565,523,495
13207,487,613,784,329,624,625,407,742,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625
13208,22,238,277,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537
13209,316,592,184,762,432,413,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423
13210,496,551,364,480,480,485,647,613,613,613,480,575,613,760,575,760,760,760,575,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,760,575,760
13211,249,521,719,521,557,800,433,619,382,506,499,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506
13212,358,328,493,467,740,800,493,493,493,493,493,493,562,783,489,562,466,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562
13213,388,276,422,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717,717
13214,678,548,32,309,618,540,436,700,436,436,436,428,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436
13215,433,469,517,382,517,517,517,517,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
13216,307,370,292,32,102,560,713,754,713,754,754,713,713,713,754,754,68,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754,754
13217,229,211,398,273,607,607,607,794,525,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607
13218,484,507,711,810,783,599,808,630,608,545,807,695,684,684,684,662,684,684,662,498,684,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662
13219,1,662,592,749,526,586,686,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586
13220,647,59,517,299,766,593,685,321,255,620,685,471,548,651,548,548,548,548,471,548,548,548,548,548,548,548,572,548,548,548,548,548,572,548,471,548,548,548
13221,623,162,748,794,808,789,613,609,797,754,559,671,658,661,656,797,797,747,661,797,747,484,661,697,110,754,754,505,478,747,110,484,661,747,747,754,449,339
13222,806,683,773,723,768,292,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768,768
13223,751,335,376,613,295,653,4,459,459,578,459,417,459,619,142,708,708,630,561,789,789,500,789,561,594,459,789,78,561,789,594,789,789,630,484,594,760,789
13224,139,139,109,615,416,420,747,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647,647
13225,156,786,792,713,717,539,416,416,416,569,416,569,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416
13226,160,758,231,637,598,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454
13227,559,766,98,465,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586,586
13228,389,80,625,625,102,674,762,804,810,674,674,505,708,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,715,505,505,505,505,505,505,505,505
13229,279,167,666,777,654,654,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431
13230,471,344,677,263,82,139,104,462,21,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462
13231,109,325,435,482,719,427,574,737,642,643,418,408,630,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
13232,323,427,714,712,662,451,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495
13233,287,74,381,715,435,469,692,693,708,708,708,515,787,692,454,692,481,481,481,481,459,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481
13234,766,667,256,36,633,810,792,609,609,609,609,658,747,747,578,671,658,578,578,578,578,578,671,578,578,578,578,671,671,578,578,578,578,651,578,578,578,578
13235,458,9,69,778,507,418,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781,781
13236,340,234,340,95,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778
13237,126,230,365,766,766,570,747,447,447,776,776,776,601,776,632,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776,776
13238,746,578,758,696,500,448,633,633,633,633,633,457,633,633,633,633,633,633,633,633,633,633,633,633,633,633,457,633,633,633,633,633,633,633,633,633,633,633
13239,204,673,487,688,779,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491
13240,545,2,568,650,549,498,747,791,787,692,692,692,692,557,557,557,557,557,557,557,557,726,557,557,557,705,474,557,463,557,557,557,557,557,705,557,688,568
13241,633,22,696,732,546,610,549,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424
13242,629,123,629,510,618,447,478,447,447,722,447,806,728,728,447,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728
13243,583,248,683,683,806,683,259,480,713,683,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480
13244,514,749,784,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665,665
13245,557,608,253,539,627,651,730,514,730,721,710,409,721,637,637,637,637,808,651,637,637,637,637,637,688,637,637,637,651,637,637,637,637,637,637,637,637,637
13246,339,549,165,803,803,597,597,810,634,613,456,634,634,456,634,634,456,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634,634
13247,301,647,647,647,636,587,504,671,803,540,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803
13248,603,585,182,230,230,722,691,611,691,565,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671,671
13249,33,756,806,589,797,485,651,485,507,708,708,683,708,610,720,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610
13250,437,187,454,159,623,711,638,754,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574,574
13251,614,413,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801,801
13252,391,439,271,433,433,586,616,470,470,695,695,662,448,695,695,448,448,426,761,761,695,761,761,761,761,761,761,761,681,761,761,761,761,761,761,761,761,761
13253,798,741,510,507,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553
13254,602,792,384,788,604,449,604,604,604,604,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
13255,111,14,7,788,732,524,608,608,771,449,653,433,670,506,506,712,441,596,449,667,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449
13256,769,768,23,621,463,463,589,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797,797
13257,174,250,6,137,401,602,60,689,96,689,142,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689
13258,316,592,58,592,435,610,791,791,791,791,792,792,792,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545
13259,576,572,800,420,499,585,734,585,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,434,650,650,650,650,650
13260,322,721,626,522,626,784,471,686,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414
13261,499,19,522,629,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505
13262,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472
13263,339,213,255,547,547,656,547,547,721,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547
13264,411,40,548,715,715,715,719,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715,715
13265,501,463,551,570,645,645,570,428,570,645,551,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645,645
13266,436,0,468,802,495,730,683,653,720,409,575,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810,810
13267,608,608,662,526,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519
13268,619,657,255,550,770,446,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539
13269,130,197,802,478,811,805,493,805,510,568,510,801,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510
13270,680,550,460,603,677,603,665,509,662,514,518,514,674,609,762,674,500,597,500,551,609,435,609,780,609,609,683,674,609,780,609,633,780,625,633,693,674,674
13271,684,120,650,574,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697,697
13272,657,576,400,61,605,524,414,488,600,592,494,592,592,379,509,791,791,791,791,494,509,592,791,596,596,596,509,509,509,519,533,507,526,596,509,509,596,519
13273,668,25,389,367,419,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431
13274,619,671,620,770,691,776,533,648,803,648,803,803,803,803,803,803,803,803,803,803,803,803,803,803,803,722,803,803,803,803,803,803,803,803,803,803,803,803
13275,26,423,708,633,792,500,688,500,500,500,500,500,500,674,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
13276,761,492,755,599,549,558,558,558,558,558,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778,778
13277,658,408,653,592,721,557,507,791,638,427,427,513,427,427,427,513,513,513,513,513,513,513,713,513,513,513,513,513,513,513,513,513,513,513,513,513,513,504
13278,289,32,741,725,451,677,677,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480
13279,381,474,642,528,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474
13280,118,4,270,618,707,618,754,754,754,754,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513
13281,559,1,387,298,204,666,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406
13282,446,223,304,512,249,449,768,478,410,656,604,588,510,588,474,588,36,510,474,474,582,450,474,474,474,582,474,474,474,474,474,474,463,474,474,231,474,474
13283,269,26,696,713,511,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644,644
13284,132,229,242,130,730,760,647,802,802,802,693,438,747,656,489,489,396,396,707,489,396,396,489,489,489,618,489,545,489,199,549,489,618,489,618,660,515,489
13285,76,132,500,493,416,700,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411
13286,547,580,583,477,770,782,500,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782,782
13287,155,732,616,571,574,783,419,461,690,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461
13288,32,687,193,33,352,678,678,678,678,678,678,678,678,678,678,740,678,678,740,740,740,735,595,735,740,740,595,735,740,480,735,740,735,735,740,595,735,791
13289,582,794,328,800,629,581,303,647,671,610,747,747,747,660,747,747,747,747,747,408,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747,747
13290,153,394,240,157,761,761,633,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761,761
13291,66,73,731,556,576,592,715,715,715,715,715,720,556,720,590,556,556,556,556,556,556,556,556,556,556,32,556,556,517,556,590,590,590,728,556,556,556,584
13292,28,290,638,578,536,583,771,492,769,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,539,492,492,492,492,492,492,492,492,492,492
