ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17
11363,197,189,23,486,451,736,736,736,736,736,736,736,736,736,736,736,736,736
11364,77,208,570,610,804,682,645,682,703,703,682,703,703,703,703,703,703,703
11365,55,802,422,571,761,662,662,662,662,662,662,662,662,662,662,662,662,662
11366,603,701,283,364,736,665,503,503,677,677,677,677,677,677,677,677,677,677
11367,9,139,375,760,667,342,552,285,285,285,285,342,434,342,342,177,177,533
11368,31,25,650,749,466,608,439,448,567,553,422,433,553,553,553,553,553,553
11369,576,280,434,797,780,536,536,536,536,536,536,536,536,536,536,536,536,536
11370,106,631,618,181,233,163,379,622,622,622,632,632,185,632,632,632,632,632
11371,225,675,505,793,613,741,741,613,613,613,613,613,613,613,613,613,613,613
11372,91,204,666,619,714,723,54,723,723,723,723,723,723,723,723,723,723,723
11373,581,223,505,624,48,647,356,671,10,435,129,763,110,671,671,489,671,489
11374,335,320,153,759,135,759,759,759,759,759,759,759,759,759,759,759,759,759
11375,759,422,494,452,553,526,526,660,526,526,541,743,750,750,750,750,750,750
11376,586,93,493,652,424,586,586,586,586,586,586,586,586,586,586,586,586,586
11377,725,536,210,631,421,679,742,742,679,742,742,742,742,742,742,742,742,742
11378,238,605,539,139,511,511,491,756,491,511,483,483,483,809,483,483,809,809
11379,215,287,502,287,689,507,507,507,751,507,507,507,507,507,507,507,507,507
11380,188,630,16,527,489,345,612,570,694,570,570,570,570,570,570,570,570,570
11381,747,174,25,340,673,660,422,422,422,660,660,660,660,565,660,660,660,565
11382,85,548,181,660,78,548,629,569,652,151,276,41,41,41,548,393,548,660
11383,709,747,775,585,691,477,576,717,412,717,806,412,576,576,576,576,576,576
11384,418,598,566,439,696,439,439,439,439,439,439,439,439,439,439,439,439,439
11385,345,485,313,731,196,495,741,495,479,495,472,479,524,479,493,493,554,555
11386,142,605,653,761,527,467,467,467,467,467,467,467,467,467,467,467,467,467
11387,720,586,519,808,586,586,586,586,586,586,586,586,586,586,586,586,586,586
11388,284,250,135,755,759,808,537,537,668,423,423,608,716,608,608,608,545,608
11389,588,186,730,695,485,673,673,621,636,673,673,673,673,673,673,673,673,673
11390,34,474,434,674,540,698,768,768,412,620,806,412,806,806,806,806,806,806
11391,677,766,43,804,485,518,409,522,485,485,485,485,485,485,485,485,485,485
11392,141,182,23,520,577,515,515,515,673,683,683,683,683,683,683,683,683,683
11393,724,439,748,779,618,469,592,611,408,594,538,89,762,762,762,762,427,762
11394,123,149,436,446,471,477,477,758,582,539,629,629,629,582,629,629,629,629
11395,711,675,691,522,715,705,653,803,803,803,803,803,803,803,803,803,803,803
11396,177,323,481,128,434,709,115,730,447,687,687,687,687,687,687,687,687,687
11397,758,404,730,485,508,728,673,411,416,416,416,569,416,416,416,416,416,356
11398,384,805,31,682,677,738,455,775,648,648,648,648,648,648,648,648,648,648
11399,762,478,747,536,636,412,576,416,717,717,717,717,717,717,717,717,717,717
11400,676,701,481,551,579,496,748,748,787,703,703,703,703,703,703,703,703,703
11401,804,811,709,584,782,636,631,468,631,631,631,631,631,631,631,631,631,631
11402,560,515,583,633,730,568,596,801,801,801,801,801,801,801,801,801,801,801
11403,643,486,210,231,177,757,511,511,511,511,511,511,511,511,511,511,511,511
11404,284,9,735,124,652,166,166,684,684,418,557,418,418,408,408,408,408,408
11405,788,346,575,604,463,776,776,776,686,776,776,776,686,784,686,784,784,784
11406,442,664,424,317,470,705,788,513,513,513,513,513,513,705,449,513,513,560
11407,791,121,609,724,688,738,552,680,680,691,680,680,680,680,680,680,680,680
11408,278,454,439,55,558,666,562,466,663,783,783,783,783,783,783,783,783,783
11409,522,185,43,423,602,710,418,661,661,661,661,661,661,661,661,661,661,661
11410,121,731,170,183,712,573,569,768,768,413,660,660,660,660,660,660,660,422
11411,433,630,578,630,345,551,551,551,551,551,551,551,551,551,551,551,551,551
11412,284,437,553,718,623,498,684,537,602,526,546,568,537,537,750,553,537,602
11413,376,489,250,431,484,711,711,563,526,549,711,711,549,713,549,549,545,549
11414,549,654,233,586,433,498,652,652,652,652,652,652,652,652,652,652,652,652
11415,540,747,491,380,429,511,618,434,342,342,342,673,342,510,524,524,342,342
11416,474,233,797,130,748,435,435,708,435,804,643,643,643,643,643,643,643,643
11417,504,106,764,514,668,427,427,427,427,427,427,427,427,427,427,427,427,427
11418,494,264,149,645,682,601,686,686,773,411,411,411,411,411,411,411,411,411
11419,714,447,420,673,451,656,741,741,741,741,741,741,741,741,741,741,741,741
11420,187,603,162,28,677,633,621,621,633,633,554,514,417,747,747,752,747,747
11421,104,804,464,404,536,548,596,543,543,543,543,588,543,543,543,543,543,41
11422,162,136,528,811,616,451,459,768,709,768,804,804,804,804,804,804,804,804
11423,766,379,800,792,578,568,762,762,762,762,762,762,762,762,762,762,762,762
11424,662,599,777,526,771,743,750,650,467,805,771,583,420,771,583,583,583,771
11425,88,721,231,527,571,527,527,527,527,527,527,527,527,527,527,527,527,527
11426,749,576,397,435,439,439,439,439,439,439,439,439,439,439,439,439,439,439
11427,114,474,114,227,195,678,678,678,678,678,678,678,678,678,678,678,678,570
11428,281,154,243,215,512,788,509,784,802,784,802,802,802,802,802,802,802,802
11429,312,669,696,665,804,604,604,604,604,604,604,604,604,604,604,604,604,604
11430,626,482,221,110,674,608,508,553,485,743,553,472,472,653,653,655,653,472
11431,380,166,289,84,523,696,719,427,526,719,719,719,719,719,719,719,719,719
11432,576,539,631,597,423,722,581,803,581,581,634,752,803,581,803,581,523,523
11433,801,321,780,499,434,492,685,717,428,342,717,620,456,569,717,569,485,773
11434,233,563,545,506,599,639,639,639,639,639,639,639,639,639,639,639,639,639
11435,311,750,521,513,589,697,589,672,422,593,720,720,563,720,720,720,720,720
11436,269,193,105,308,801,517,433,697,702,702,652,666,619,697,619,697,697,697
11437,451,785,776,669,645,727,578,578,578,578,578,578,578,578,578,578,578,578
11438,537,406,467,466,652,666,666,666,666,666,666,666,666,666,666,666,666,666
11439,718,712,295,509,788,458,802,802,802,509,509,802,802,802,802,802,802,802
11440,240,739,549,600,521,566,668,778,668,778,668,668,668,668,668,668,668,668
11441,503,618,462,21,77,783,557,557,485,638,638,431,431,431,431,173,431,431
11442,290,267,760,802,515,677,736,459,677,651,459,720,651,651,792,651,651,651
11443,713,713,666,344,419,750,668,718,718,718,718,718,718,718,718,718,718,718
11444,365,535,750,662,662,662,662,662,662,662,662,662,662,662,662,662,662,662
11445,486,679,757,19,604,607,607,594,594,667,584,594,594,594,594,594,594,594
11446,599,11,247,440,608,501,723,723,723,723,723,723,723,723,723,723,723,723
11447,722,629,594,760,631,727,709,510,727,625,805,480,625,585,625,625,625,625
11448,660,310,551,411,720,780,733,423,780,780,780,780,780,780,780,780,780,780
11449,652,498,718,553,511,749,410,410,410,410,410,410,410,654,654,654,410,410
11450,521,654,771,498,688,537,498,498,498,498,498,498,498,498,498,498,498,498
11451,101,770,692,663,699,708,708,708,648,708,708,708,708,708,708,708,708,708
11452,379,178,105,185,473,648,473,473,648,529,485,485,507,485,485,485,485,485
11453,663,319,6,663,663,663,663,663,663,663,663,663,663,663,663,663,663,663
11454,308,600,798,427,521,437,108,24,599,498,364,599,619,599,599,599,599,599
11455,351,679,182,682,682,682,682,682,682,682,682,682,682,682,682,682,682,682
11456,159,414,576,414,631,515,792,700,621,700,700,700,700,700,700,700,700,700
11457,195,797,25,142,527,304,650,750,630,630,630,630,630,630,630,630,630,630
11458,433,309,642,549,521,98,662,602,791,507,470,536,766,791,791,505,538,791
11459,804,768,798,137,645,632,686,473,473,473,473,473,473,473,473,473,473,473
11460,85,559,545,110,608,433,433,433,433,433,433,433,433,433,433,433,433,433
11461,572,237,317,549,597,597,597,597,597,597,597,597,597,597,597,597,597,597
11462,271,757,753,323,712,710,712,712,712,712,712,712,712,712,712,712,712,712
11463,536,121,621,700,479,707,668,668,427,679,417,417,509,433,727,427,427,727
11464,347,64,144,558,732,653,653,674,488,488,721,721,519,721,761,761,426,729
11465,803,147,730,656,487,445,445,445,445,445,445,445,445,445,445,445,445,445
11466,481,274,686,508,416,520,776,606,606,784,784,784,784,784,784,784,784,784
11467,491,673,811,683,683,683,477,477,477,477,477,477,477,477,477,477,477,477
11468,364,409,321,547,485,573,741,741,741,741,741,741,741,741,741,741,741,741
11469,610,325,691,775,522,522,522,522,522,522,522,522,522,522,522,522,522,522
11470,492,100,725,708,508,783,805,805,783,783,568,805,568,568,568,568,568,568
11471,551,130,509,657,811,657,657,607,607,789,768,768,768,768,768,768,768,768
11472,775,30,580,677,603,603,603,603,603,603,603,603,603,603,603,603,603,603
11473,727,275,423,463,782,742,742,742,742,742,742,742,742,742,742,742,742,742
11474,797,274,88,784,602,762,762,762,762,762,762,762,762,762,762,762,762,762
11475,131,539,105,807,653,798,712,712,712,712,712,712,712,712,712,712,712,712
11476,650,230,384,230,703,548,377,351,517,476,393,393,393,285,393,393,393,393
11477,526,605,586,559,455,752,627,468,468,468,468,468,590,590,590,590,468,590
11478,334,134,368,43,727,784,512,784,512,512,512,368,512,512,512,512,512,512
11479,691,705,407,455,554,708,648,691,592,420,321,321,420,420,691,691,810,763
11480,311,691,111,486,692,564,693,448,749,749,749,749,749,749,749,504,531,504
11481,474,60,477,723,510,510,619,619,619,619,619,619,619,619,619,619,619,619
11482,510,610,171,262,801,801,801,801,801,801,801,801,801,801,801,801,801,801
11483,417,763,288,227,115,181,541,541,541,541,541,541,541,750,469,541,541,600
11484,657,318,82,342,573,36,581,793,768,420,420,768,705,459,705,705,705,705
11485,234,568,213,698,715,797,797,797,797,797,797,797,797,797,797,797,797,797
11486,800,328,437,449,684,457,686,748,686,686,686,686,686,686,686,686,686,686
11487,702,782,792,445,572,758,758,758,758,758,758,758,758,758,758,758,758,758
11488,432,432,583,348,537,777,777,777,777,777,777,777,777,777,777,777,777,777
11489,508,617,769,760,685,769,769,769,769,769,769,769,769,769,769,769,769,769
11490,778,504,661,305,545,498,408,408,566,519,519,519,537,519,519,519,519,519
11491,310,36,189,765,770,726,407,811,515,543,712,712,712,712,712,712,712,712
11492,680,117,638,7,328,243,676,676,676,676,676,676,676,676,676,676,676,676
11493,406,435,389,719,598,467,433,574,574,726,626,705,705,705,521,711,711,711
11494,17,638,761,413,506,490,755,521,189,521,521,521,521,521,521,521,521,255
11495,14,496,254,731,623,470,454,630,630,630,630,630,630,630,630,630,630,630
11496,88,256,511,779,468,664,610,610,524,610,610,610,610,610,610,610,610,610
11497,401,108,506,142,783,689,530,444,537,530,431,755,771,771,771,771,771,771
11498,507,121,431,474,484,426,590,590,590,590,590,590,590,590,590,590,590,590
11499,136,463,619,619,619,525,342,619,463,463,463,463,463,463,463,463,463,463
11500,292,509,784,811,724,801,686,500,500,500,500,500,500,500,500,500,500,500
11501,77,526,85,279,422,474,750,432,432,474,750,526,750,750,750,750,750,750
11502,741,382,506,157,714,714,714,714,714,714,714,714,714,714,714,714,714,111
11503,100,635,725,480,520,636,636,636,636,636,636,636,636,636,636,636,636,636
11504,433,674,794,264,768,86,620,620,36,36,794,548,86,794,548,794,794,548
11505,100,683,658,4,636,636,636,636,636,636,636,636,636,636,636,636,636,636
11506,708,346,410,36,477,709,709,477,477,477,477,477,477,477,477,477,477,477
11507,620,106,62,765,762,473,766,674,674,674,792,674,792,428,674,428,674,674
11508,455,354,312,255,365,37,635,293,345,794,679,322,322,710,126,293,590,37
11509,115,580,459,413,601,455,455,455,455,455,455,455,455,455,455,455,455,455
11510,187,376,243,811,499,797,615,760,715,751,715,751,751,760,751,518,751,615
11511,561,106,598,160,692,692,504,692,755,692,692,692,692,692,692,474,692,692
11512,775,500,806,43,515,631,509,509,509,509,509,509,509,509,509,509,509,509
11513,169,722,410,683,591,458,520,520,520,520,520,520,520,520,520,520,520,520
11514,681,73,480,804,627,578,578,578,578,578,578,578,578,578,578,578,578,578
11515,342,104,253,627,411,514,411,651,568,747,747,747,747,747,747,747,747,505
11516,455,610,412,440,494,552,586,586,586,586,586,586,586,586,586,586,586,586
11517,742,31,482,560,519,661,600,661,638,661,661,661,523,661,661,661,661,661
11518,695,380,585,802,12,763,742,581,581,794,581,763,763,763,763,763,763,763
11519,717,412,53,650,710,547,547,547,547,547,547,547,547,547,547,547,547,547
11520,666,466,593,8,537,406,537,537,537,537,537,537,537,537,537,537,537,537
11521,501,168,520,485,699,446,758,758,758,758,758,758,758,758,758,758,758,758
11522,488,602,518,54,610,602,602,602,602,602,602,602,602,602,602,602,602,602
11523,40,696,521,599,720,552,749,697,653,507,507,507,507,507,507,507,507,507
11524,668,66,182,508,790,679,790,790,790,790,790,790,790,790,790,790,790,790
11525,811,110,700,451,645,776,458,509,458,458,458,458,458,458,458,458,458,458
11526,697,96,327,662,695,695,695,695,695,695,695,695,695,695,695,695,695,695
11527,100,565,741,512,514,509,518,700,700,602,700,700,700,700,700,700,700,700
11528,447,805,749,127,629,805,687,805,687,687,687,687,687,687,687,687,687,687
11529,677,810,752,413,471,801,801,801,801,801,801,801,801,801,801,801,801,801
11530,752,698,536,492,769,698,760,698,698,698,698,698,698,698,698,698,698,332
11531,548,607,701,455,810,728,540,730,770,730,730,730,730,730,730,730,730,730
11532,231,368,139,411,569,806,597,697,697,478,748,752,592,752,752,456,752,549
11533,770,31,303,538,568,502,802,458,458,458,458,458,458,458,458,458,458,458
11534,140,41,206,759,512,754,754,754,754,754,754,754,754,754,754,754,754,754
11535,510,780,508,768,633,784,714,411,411,411,411,411,416,411,411,411,411,411
11536,536,248,700,784,800,800,800,800,800,800,800,800,800,800,800,800,800,800
11537,141,359,127,618,51,36,676,391,496,129,129,620,620,620,620,620,778,620
11538,262,419,210,712,553,783,640,616,616,630,640,750,630,608,750,750,750,750
11539,195,764,691,675,455,487,698,669,615,698,539,487,806,615,615,730,572,487
11540,274,528,168,487,410,728,801,457,801,801,801,801,801,801,801,801,801,801
11541,101,216,68,623,799,782,485,520,520,520,520,520,520,520,520,520,520,520
11542,6,129,648,501,550,494,437,486,437,437,437,437,437,437,437,437,437,437
11543,173,351,780,350,459,607,768,789,789,479,636,662,505,636,478,505,505,505
11544,506,286,549,689,688,424,424,424,662,719,662,684,684,662,662,662,662,662
11545,153,387,253,808,713,711,526,713,549,713,713,713,713,713,713,713,713,713
11546,337,568,7,292,526,697,775,775,775,775,775,775,775,775,775,775,775,775
11547,410,192,108,467,467,578,684,618,29,778,778,778,778,778,778,778,299,778
11548,287,86,387,481,683,621,515,683,515,473,515,515,515,515,515,515,515,515
11549,698,751,620,390,414,782,664,629,536,434,434,434,434,434,434,434,434,434
11550,202,376,420,420,650,420,420,420,420,722,691,478,410,410,410,410,700,410
11551,450,633,348,730,610,609,787,686,787,551,568,568,568,780,568,805,805,805
11552,601,229,669,35,352,485,415,479,479,479,479,479,479,479,479,479,479,479
11553,675,323,73,459,503,86,572,572,86,715,715,522,715,715,572,555,715,86
11554,37,513,563,418,519,662,662,662,662,662,662,662,662,662,662,662,662,662
11555,156,467,287,545,482,494,666,494,494,494,494,494,494,494,494,494,494,494
11556,56,658,346,329,793,594,757,601,601,601,601,601,601,601,601,601,601,601
11557,196,438,403,685,196,177,195,618,618,618,618,618,618,618,618,618,618,618
11558,498,93,409,696,698,492,492,492,492,492,492,492,492,492,492,492,492,492
11559,781,801,4,780,480,747,581,495,581,581,581,581,581,581,581,581,581,581
11560,435,747,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472
11561,418,507,735,431,507,507,553,677,494,445,697,494,689,689,802,504,689,689
11562,567,737,472,680,673,569,680,534,661,534,534,534,534,534,534,534,534,661
11563,563,441,78,418,574,526,526,526,526,526,526,526,526,526,526,526,526,526
11564,189,491,726,373,38,544,704,704,704,704,704,704,704,122,704,704,704,704
11565,213,427,195,531,746,486,486,486,486,486,486,486,486,486,486,486,486,486
11566,552,168,520,619,755,755,755,755,561,755,755,755,755,755,755,755,755,755
11567,245,106,703,137,557,787,590,787,787,787,787,787,787,519,787,787,519,787
11568,666,185,498,672,433,608,608,608,608,608,608,608,608,608,608,608,608,608
11569,64,73,473,764,657,594,518,420,637,637,637,637,637,637,637,637,637,637
11570,139,236,540,686,236,728,509,728,35,763,507,673,673,673,673,673,673,673
11571,550,484,712,188,464,712,712,712,712,712,712,712,712,712,712,712,712,712
11572,450,89,297,638,708,484,479,479,505,708,505,503,708,715,708,708,708,808
11573,334,515,805,567,667,410,770,556,667,667,667,667,667,667,667,667,667,667
11574,338,310,274,747,702,515,700,700,457,457,457,427,427,457,457,457,457,457
11575,420,377,230,420,285,230,629,660,5,446,194,629,629,629,629,629,629,629
11576,486,559,69,374,761,778,778,406,513,545,545,748,549,136,545,545,545,545
11577,276,369,173,810,688,673,728,728,728,634,728,728,728,728,728,728,728,728
11578,274,347,665,573,637,613,741,613,613,613,613,613,613,613,613,613,613,613
11579,263,644,370,766,224,250,250,583,653,523,583,583,583,793,729,793,793,793
11580,413,495,553,594,553,553,633,273,594,433,662,433,448,610,610,610,610,610
11581,259,7,98,576,429,496,607,496,427,550,550,550,550,550,550,550,550,550
11582,732,689,129,85,122,650,650,650,504,498,498,498,498,498,498,498,498,498
11583,237,346,635,515,510,787,631,407,407,407,407,407,407,407,407,407,407,407
11584,600,2,419,470,598,710,413,710,781,413,413,504,504,802,504,504,504,504
11585,233,554,388,247,464,464,464,464,464,464,464,464,464,464,464,464,464,464
11586,95,325,342,177,572,667,667,667,594,667,667,667,667,667,667,667,667,667
11587,758,804,110,613,420,613,613,613,613,613,613,613,613,613,613,613,613,613
11588,602,804,341,515,673,502,436,764,764,436,776,502,502,502,502,502,776,502
11589,433,744,699,508,600,768,646,804,560,457,423,538,538,457,538,538,538,538
11590,72,763,514,788,557,811,724,752,752,752,752,752,752,752,752,752,752,752
11591,95,213,263,477,629,797,522,722,722,722,722,722,722,803,722,722,803,722
11592,668,521,185,8,571,697,650,537,537,537,537,732,537,537,537,537,537,537
11593,665,457,568,770,455,486,541,541,541,541,541,541,541,541,541,541,541,567
11594,332,55,750,666,750,750,750,750,750,750,750,750,750,750,750,750,750,750
11595,69,422,586,519,608,608,608,608,608,608,608,608,608,608,608,608,608,608
11596,433,406,771,506,666,408,419,419,419,419,419,419,419,419,419,419,419,419
11597,502,162,308,482,458,458,458,458,458,458,458,458,458,458,458,458,458,458
11598,569,635,810,708,471,804,708,708,708,708,708,708,708,708,708,708,708,708
11599,513,182,148,650,630,762,110,448,110,448,448,448,448,448,448,448,448,448
11600,352,105,482,352,3,724,513,764,255,732,732,732,732,732,732,732,791,732
11601,274,119,243,513,755,755,755,664,755,692,755,608,692,692,692,689,692,689
11602,689,498,529,599,530,552,689,689,689,689,689,689,689,689,689,689,689,689
11603,778,507,684,418,506,761,761,761,761,761,761,761,761,761,761,761,761,761
11604,547,223,40,501,702,752,790,752,752,752,752,667,667,752,752,752,752,752
11605,306,132,100,626,736,736,448,720,448,496,496,496,496,496,496,496,496,496
11606,554,487,409,6,435,795,599,599,599,791,599,791,791,791,791,791,791,791
11607,173,434,18,165,140,695,628,417,417,417,417,417,417,417,417,417,417,417
11608,465,777,518,639,666,571,571,718,718,718,718,718,718,718,718,718,718,718
11609,527,339,616,724,806,700,700,486,776,481,628,731,540,540,731,731,540,722
11610,520,10,394,26,727,684,684,684,423,618,423,618,618,618,618,618,618,618
11611,156,70,766,682,247,491,757,723,723,723,723,723,723,723,723,723,723,723
11612,510,417,607,95,177,657,770,794,477,607,607,607,607,607,607,366,607,607
11613,665,550,464,463,423,756,756,756,756,756,756,756,756,756,756,756,756,756
11614,635,407,285,10,577,577,577,577,577,577,577,577,577,577,577,577,577,577
11615,86,394,55,433,596,561,561,479,98,479,531,479,479,479,479,479,479,479
11616,609,33,379,485,683,634,569,416,569,569,569,569,569,569,569,569,569,569
11617,515,213,9,1,323,494,773,420,282,493,742,749,478,504,791,747,478,791
11618,251,35,476,194,683,728,276,683,683,683,683,683,683,683,683,683,683,683
11619,735,477,440,68,558,494,408,413,777,809,808,408,502,722,504,504,504,504
11620,542,787,732,779,599,599,599,599,599,599,599,599,599,599,599,599,599,599
11621,754,82,597,423,492,709,575,575,575,575,575,575,575,575,575,575,575,575
11622,274,619,503,667,409,583,775,486,803,803,803,533,803,728,721,810,661,728
11623,17,306,524,470,656,491,491,491,491,491,491,491,491,491,491,491,491,491
11624,449,282,662,536,340,250,654,619,559,464,464,464,464,464,464,464,464,464
11625,798,609,749,784,634,413,492,507,492,492,492,492,492,492,492,492,492,492
11626,581,386,804,567,477,687,709,624,709,709,709,709,709,709,709,709,709,709
11627,742,371,224,770,625,780,674,725,725,725,725,725,725,725,725,725,725,725
11628,809,64,579,365,731,713,496,507,507,671,478,486,486,486,486,486,486,486
11629,390,303,705,568,517,478,775,775,775,775,775,810,420,810,478,799,810,810
11630,240,621,478,65,447,794,807,700,471,700,731,480,731,480,673,797,797,797
11631,481,683,660,705,722,751,323,674,517,805,751,751,751,751,751,751,751,751
11632,613,455,330,615,547,762,707,788,707,707,707,514,427,792,707,792,707,707
11633,593,800,463,524,524,742,742,476,476,476,476,476,476,476,476,476,476,476
11634,533,295,510,445,765,578,663,656,656,656,656,656,656,656,656,656,656,656
11635,754,168,308,70,737,612,625,742,742,742,480,742,742,742,742,742,742,742
11636,132,678,726,561,447,552,471,559,559,559,464,454,484,523,484,803,517,484
11637,807,389,129,602,799,663,663,663,663,663,663,663,663,663,663,663,663,663
11638,510,140,725,568,811,809,560,492,492,492,492,492,492,492,492,492,492,492
11639,391,508,205,388,609,515,765,417,36,677,677,803,450,415,211,486,450,69
11640,256,671,481,597,496,634,736,736,736,736,736,736,736,736,736,736,736,736
11641,773,112,558,167,783,519,783,519,519,519,519,519,519,519,519,519,519,519
11642,419,660,78,174,687,610,520,601,569,601,601,601,601,601,601,601,601,601
11643,498,477,792,583,691,811,775,775,514,722,775,523,722,647,647,647,810,810
11644,782,792,511,658,776,580,580,580,580,580,580,580,580,580,580,580,580,580
11645,631,569,319,703,708,416,714,714,692,692,576,456,412,456,456,456,416,787
11646,804,513,517,492,779,125,701,701,701,701,701,701,701,701,701,811,701,701
11647,626,415,414,708,636,615,809,809,809,809,809,809,809,809,809,809,809,809
11648,595,733,384,520,528,457,667,458,436,436,436,436,436,436,436,436,436,436
11649,148,562,78,807,674,515,775,609,609,721,609,609,609,609,609,609,609,609
11650,766,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711,711
11651,32,356,725,667,509,609,463,803,803,803,803,803,803,803,803,803,803,803
11652,328,423,696,674,533,523,677,634,683,522,522,522,522,522,522,522,522,522
11653,530,582,519,666,732,454,432,686,418,686,686,686,686,686,686,686,686,686
11654,139,273,251,547,682,594,752,752,752,811,752,752,811,752,752,752,752,752
11655,781,635,569,463,49,134,525,572,794,572,572,572,572,572,572,572,572,572
11656,677,233,453,429,480,568,533,647,463,463,463,463,463,463,463,463,598,463
11657,409,408,166,494,634,413,455,418,656,656,656,656,656,656,656,656,656,656
11658,583,180,511,467,657,657,806,572,273,618,572,493,548,548,548,572,86,572
11659,474,281,580,551,409,770,0,360,479,479,479,479,479,479,479,479,479,479
11660,53,811,89,514,648,580,489,691,540,691,680,701,701,810,701,701,701,701
11661,471,31,761,652,754,754,684,560,560,754,498,754,498,697,549,560,684,560
11662,574,527,646,431,556,448,448,448,448,448,448,448,448,448,448,448,448,448
11663,580,490,423,463,730,793,793,793,793,793,793,793,793,793,793,793,793,793
11664,98,662,335,422,697,474,7,419,466,743,178,743,743,743,743,743,743,743
11665,594,411,788,619,594,769,769,769,769,769,769,769,769,769,769,769,769,769
11666,456,159,655,782,682,696,551,551,780,780,636,551,631,631,631,631,631,631
11667,348,141,803,505,510,191,157,157,22,626,561,626,561,626,561,561,561,561
11668,347,388,320,305,630,624,624,624,624,624,624,624,624,624,624,624,624,331
11669,441,0,657,775,447,413,706,700,706,706,413,706,413,413,413,413,413,413
11670,750,98,512,537,608,526,526,560,759,560,759,754,759,759,759,759,759,759
11671,214,631,457,648,409,456,758,758,758,758,758,758,758,758,758,758,758,758
11672,347,331,593,454,783,719,696,662,662,662,662,662,662,662,662,662,662,662
11673,613,156,659,110,766,787,596,492,447,447,447,447,447,447,447,447,447,447
11674,705,599,461,358,484,432,527,507,519,537,537,519,519,519,519,519,519,519
11675,383,69,574,298,524,452,428,545,373,668,808,608,608,802,608,802,802,802
11676,206,470,332,630,439,610,439,749,749,557,749,749,749,749,749,749,749,749
11677,683,251,16,416,434,809,615,773,698,615,806,615,806,806,806,806,806,806
11678,338,435,302,299,611,194,283,210,210,687,685,96,96,96,96,96,96,561
11679,166,681,164,68,794,488,638,638,488,488,488,488,488,488,559,488,488,488
11680,257,104,24,665,643,625,625,625,625,625,625,625,625,625,625,625,625,625
11681,522,625,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522
11682,573,362,677,512,774,723,723,723,723,723,723,723,723,723,723,723,723,723
11683,500,325,381,464,693,474,463,809,568,568,783,517,728,783,783,783,783,783
11684,1,202,789,572,789,572,629,811,572,536,499,499,499,499,499,499,499,499
11685,194,566,231,522,768,644,756,756,756,756,756,756,756,756,756,756,756,756
11686,561,513,122,559,666,666,497,406,772,406,406,406,406,406,406,406,406,406
11687,648,660,744,686,468,523,451,513,713,713,713,713,713,713,713,713,713,713
11688,321,67,310,644,728,728,619,619,619,619,619,619,619,619,619,619,619,619
11689,117,506,536,448,743,709,721,721,721,721,721,721,721,721,721,721,721,721
11690,474,374,431,599,639,661,749,711,484,559,711,711,711,711,711,711,711,711
11691,806,390,42,347,736,809,575,699,699,658,770,658,658,658,658,658,658,658
11692,673,399,496,736,569,677,806,677,673,683,321,673,765,673,673,673,673,673
11693,142,563,595,553,737,807,672,634,566,571,571,571,571,571,571,571,571,571
11694,333,22,115,468,763,763,763,763,763,763,763,763,763,763,763,763,763,763
11695,665,660,747,627,751,416,797,797,797,797,797,797,797,797,797,797,797,797
11696,22,232,263,619,686,458,686,686,686,686,686,686,686,686,686,686,686,686
11697,561,782,515,707,480,602,782,789,789,529,732,557,557,804,602,804,804,804
11698,358,710,634,594,474,594,594,594,650,474,549,395,721,608,720,549,496,496
11699,665,765,457,413,753,727,790,798,679,428,727,727,798,727,727,727,727,727
11700,125,467,77,129,530,498,50,107,619,217,714,217,153,76,76,537,555,673
11701,35,93,548,695,481,508,736,736,736,683,683,683,683,683,683,508,683,683
11702,323,25,782,747,714,669,761,463,122,413,414,782,782,782,782,782,782,782
11703,284,121,691,318,347,306,306,496,496,496,692,692,692,692,692,692,722,306
11704,778,390,385,127,572,620,620,620,620,620,620,620,620,620,620,620,620,620
11705,241,473,669,413,727,515,409,409,409,409,409,409,409,409,409,409,409,409
11706,668,563,748,589,600,710,643,808,580,808,643,633,538,633,633,633,633,633
11707,414,105,548,53,264,213,342,446,741,741,741,741,741,741,741,741,741,741
11708,597,665,308,727,548,528,528,528,528,528,528,528,528,528,528,528,528,528
11709,467,611,342,525,45,525,446,525,525,525,525,525,525,525,525,525,525,525
11710,428,4,674,109,806,569,447,769,624,539,203,569,569,576,572,576,548,576
11711,137,151,454,135,237,610,610,610,413,502,651,651,651,651,651,651,651,651
11712,434,595,183,579,743,449,705,554,668,668,561,524,809,735,705,524,724,524
11713,276,319,148,449,550,619,709,709,709,709,709,709,709,709,709,709,709,709
11714,561,137,329,714,741,741,741,741,741,741,741,741,741,741,741,741,741,741
11715,110,783,531,419,600,697,749,454,454,454,454,454,454,454,454,454,454,454
11716,690,400,400,70,58,165,304,753,378,510,510,504,510,510,510,510,510,510
11717,742,568,135,725,803,664,492,492,492,492,492,492,492,492,492,492,492,492
11718,325,26,691,190,708,674,788,788,788,788,788,788,788,788,788,788,788,788
