ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16
11520,585,3897,5043,6866,6369,6628,6825,7038,3894,6174,4221,3894,5836,5287,4098,5601,4283
11521,2882,7008,3701,6664,3701,6875,4479,4431,6842,4400,6466,4914,6060,6060,3595,4850,6718
11522,585,5250,6818,3598,4038,6895,4253,4198,4597,5415,6568,5356,5056,3786,4066,4629,6981
11523,585,6582,4326,4613,3682,4199,6730,6212,6248,5754,6558,6597,5306,6004,6761,4629,6474
11524,2882,4,3659,5826,6000,4673,5099,3574,6572,6689,6689,4831,3958,6572,5099,6572,5542
11525,2034,5960,4015,3598,5891,3549,5444,3814,5451,4134,5417,5669,5056,5500,5927,6964,6492
11526,2807,5496,6051,3541,5891,6248,5079,5880,6334,6614,5880,5356,4557,6464,6862,6003,5154
11527,5767,5930,4230,3598,5470,3549,5234,5194,6691,3825,6163,6552,6926,6750,5108,4629,6718
11528,2882,3839,4357,5498,5798,5588,3848,5225,5624,4921,6210,3087,4081,2591,4125,3077,6091
11529,2882,5225,5578,3541,5382,6308,6513,4682,5624,5571,4826,6081,6308,4941,3915,6003,6147
11530,5483,5225,6009,5521,4577,6875,5521,4352,6624,4832,6254,4653,5328,3548,5328,4537,6063
11531,2882,3601,5149,4396,3562,3777,3979,4806,4805,6774,5739,4888,6774,6774,4501,5824,6091
11532,4971,5357,4060,5314,4060,4060,3666,5009,3774,4188,6621,6141,5830,3568,6672,6672,3568
11533,585,5967,4015,3598,5190,3549,4963,3814,6872,4829,5417,5669,5056,3737,6639,3737,4793
11534,2882,6539,5369,5496,5529,6726,5234,5325,5325,5587,4073,3733,4492,6144,6655,3847,4287
11535,4114,5225,6009,6664,3792,6875,6777,4352,4473,4400,6254,6557,6060,6060,5328,4537,5227
11536,4971,5960,5767,6756,5912,4835,6728,3999,4130,4835,5583,6109,7005,6639,6639,5857,5319
11537,2882,3839,2577,2070,3832,5878,5234,4334,4272,4441,6437,6393,5048,4272,4164,4537,5866
11538,5176,3897,5043,1583,5512,6884,2461,5703,4260,6884,4426,6415,475,5507,1655,5644,5928
11539,2882,3728,6585,6664,5431,5473,4479,3895,6302,5955,6254,6887,5177,4387,3773,5177,6063
11540,2882,4638,3685,3541,5382,6308,6513,5225,5624,5571,6558,5356,5354,6663,5697,6632,6147
11541,585,6586,5822,3598,4289,4222,6276,5684,4598,4035,4224,5684,3917,5746,4526,5746,6718
11542,585,1570,4286,4613,3544,3967,6513,6600,6796,5571,3564,4157,5439,5287,6720,6003,3967
11543,2882,4638,5923,4396,5067,6903,3848,6604,4899,3586,5687,4914,6525,3842,4899,4958,5007
11544,585,4923,5043,3877,5190,6581,3829,4025,3885,3709,6339,3733,6739,4767,3577,5800,3733
11545,585,6291,5636,4759,6386,3610,5234,4025,6506,4759,4218,6357,6602,5493,4594,5123,6581
11546,585,6174,5499,5710,6839,5459,4963,6781,6819,6467,5905,3894,5125,5524,6720,4452,4283
11547,585,6262,4168,3598,6207,6207,4874,7038,7039,4783,6207,6034,6926,5463,7038,5779,3533
11548,2882,4189,6818,5314,3792,4060,3666,5478,5541,3566,4189,6141,4001,5805,3792,4216,3638
11549,2882,4638,5187,6925,4049,4132,5553,3999,5624,6909,4095,5669,6625,6909,6040,5857,5620
11550,2882,3571,1003,5891,5798,5588,6513,5225,5624,4100,5616,6334,6940,6663,5147,6548,6091
11551,4971,5307,6650,5389,4672,6250,6861,6568,4672,5415,5983,5356,6568,3822,3772,3539,4283
11552,2807,4,4353,6907,6584,6509,5832,5880,5624,5415,6210,5356,5832,6663,6584,5746,6147
11553,2882,4638,5129,6664,6657,5113,5179,3571,5201,6807,6656,5146,6060,6060,4233,4617,6718
11554,585,6960,4247,3598,5190,4222,4513,4025,4282,4977,4079,6552,5298,4925,5730,4977,5800
11555,585,4891,6196,5609,5430,4993,4314,5691,3720,4602,5683,3825,6602,4314,4526,4392,4601
11556,2530,3601,6322,6664,6657,4515,5059,4352,6179,5879,6179,4398,6636,6043,6179,4398,6789
11557,2882,3839,2742,6679,3832,4488,5234,4025,4272,851,851,3996,4851,6144,5781,5234,5866
11558,5483,5250,6009,5521,4967,6899,4479,5549,4367,4832,4400,4653,6066,3548,5328,4537,6063
11559,2882,3818,5149,3541,3792,3566,4124,6596,5541,4600,5776,5356,4338,4642,4600,5773,4195
11560,6413,3601,5129,5314,3792,5113,4124,4046,3827,4188,6621,6141,4034,4548,5877,6621,6182
11561,585,6896,4247,3598,5512,3529,6732,7038,6932,6732,4062,4391,6926,4361,6849,5747,6702
11562,2882,4638,6272,6664,6190,5981,2295,5277,2269,3561,1755,2852,4554,3128,4531,6497,4236
11563,585,3897,5187,6017,3936,5928,4874,3759,3951,6602,3542,6357,5836,6395,3577,7000,6324
11564,585,3879,1951,3657,5448,5254,6749,4087,1926,3926,6295,5109,4554,6965,5014,4375,1951
11565,532,3841,6818,3598,6504,6509,4124,5277,6691,5914,5353,3825,4034,6774,5285,4629,4368
11566,585,6262,5187,6925,3542,3610,3610,4861,4861,5103,4961,3876,3565,6644,4159,3768,4440
11567,2807,6174,6650,3598,6121,6213,5099,3574,6213,4994,6489,4831,5926,6572,5260,5741,4994
11568,585,6174,5043,5199,5512,5928,6825,7038,6702,5507,4426,6415,4024,6751,6751,5644,5104
11569,532,5496,4015,5891,5798,6509,4082,4017,3625,4921,5417,5109,4557,3589,6584,5046,6021
11570,2882,6094,3817,5813,3792,4842,5179,4957,4957,6807,4429,4429,5308,3997,4816,6497,4236
11571,532,6582,4230,4396,4270,5620,4253,3999,5624,4389,5135,6451,5125,3707,3822,6451,5620
11572,2807,5250,4806,3541,5719,3777,3978,5719,4918,5719,5687,5356,5925,5672,3862,4989,6525
11573,3568,3839,5923,6925,5798,5588,6513,5225,5624,4100,4859,3580,4354,4163,5081,3768,5616
11574,5229,5250,4015,3598,5382,3549,7045,4552,5325,6614,5414,4374,4851,6663,6947,5779,5866
11575,2882,4397,5923,5266,3832,6875,5261,3877,6844,3832,5156,4804,4354,5617,5285,3768,5866
11576,3404,3879,5043,5943,6249,5850,5240,6741,3885,6350,6825,3733,3925,3664,4594,5234,3733
11577,2882,6094,5149,5813,3792,3566,5059,4957,4353,3566,4429,4398,5113,3997,3557,4735,3557
11578,2882,3601,5129,6958,3792,3997,5179,4957,3827,4188,4429,6878,6878,5432,4816,6497,3962
11579,585,3897,7013,5609,3682,5620,4200,6478,3556,3556,4924,5938,3556,4924,6672,4533,5976
11580,5483,4286,5185,6925,5382,4993,5261,6220,5624,4441,5417,5483,4596,4314,5927,5121,4634
11581,5229,4638,5185,6925,3936,4277,4263,5277,5624,4818,5417,4398,5054,4477,6865,5405,4634
11582,2728,3897,5055,5940,6386,5459,6118,6879,7039,5415,6558,6896,5836,6931,4974,6923,4283
11583,2882,6000,3659,4504,6000,6213,5099,3574,6213,4630,6489,4916,5010,6572,6938,5741,5068
11584,585,3897,4445,6756,5570,3610,4467,5934,5390,6732,5683,4872,4557,6639,6639,6724,6270
11585,585,5960,3778,4474,4878,4277,4032,5277,6819,3556,5960,4737,5125,4742,5323,4629,6162
11586,2882,3839,6624,6179,6830,5417,5553,4822,5624,4100,5417,3739,4354,6644,5927,3768,5215
11587,2882,3601,5149,4092,5814,4842,5179,4046,4012,4188,5776,4457,4338,3997,4816,5773,5814
11588,585,3841,5822,3598,4878,4035,5059,4035,4298,4035,6179,3825,3917,5342,4526,3652,6789
11589,4971,4638,6009,6940,5382,3549,7045,5880,3885,4835,6210,6111,4557,6663,5921,5792,4767
11590,4971,5250,5446,4060,3837,4060,3666,4708,5624,4100,5671,6334,4034,6663,6862,6003,6091
11591,1149,3728,5185,4987,3832,5588,4200,5277,5624,5415,5739,5624,5125,7001,3866,7001,4959
11592,5176,3897,5043,6110,6987,4592,6825,6781,4972,4221,4221,6309,5306,5287,3920,6876,4283
11593,2807,3609,6515,6756,6504,5254,3634,4117,5864,5864,2384,5109,4554,5908,6639,5864,3667
11594,5176,6955,5043,3541,3729,5928,4915,6288,3951,5073,3910,6415,5073,6699,1655,5644,5104
11595,3404,4601,5043,5952,5199,5928,6955,5199,5618,6602,6301,6415,4024,6345,6751,7000,5104
11596,5176,6960,6698,4794,6386,5459,5367,3759,5661,4190,5905,5109,5306,5524,6720,4452,5628
11597,585,6291,5400,3541,4270,4661,4963,3814,6872,3737,5417,5669,5056,3737,5927,3737,4793
11598,4971,4189,4357,3811,5798,5417,6513,5225,5624,6379,5417,6379,6797,5698,4066,4921,6091
11599,4971,5496,3885,3541,4878,3967,6564,6566,5325,4602,4074,6079,5306,4618,4582,5455,5866
11600,585,4278,5043,6586,6968,5635,6730,6781,3894,4221,4221,6309,5439,5287,4677,5287,4283
11601,585,4923,5636,6925,5512,6215,4263,4209,6702,5103,4764,6415,6735,5342,6849,5835,6009
11602,585,228,6698,5940,6386,3529,6476,3877,6385,5940,4237,6415,6278,5463,4446,5835,4283
11603,585,3818,4161,4613,4293,3967,7055,4505,4972,4013,4426,5109,3633,6965,4582,6933,3995
11604,3568,5225,5923,6925,4967,5081,6513,5225,5624,5415,6915,6253,5125,5586,5081,6003,5215
11605,2399,6502,7013,4578,4038,3777,4578,6596,4805,5415,3961,5356,6189,5672,5494,3834,6021
11606,585,6262,4445,6742,6386,5459,4963,3620,5499,4208,6857,5109,4874,5524,5881,5121,4601
11607,2882,4945,5149,4396,5891,4222,6307,6649,4133,5415,5839,5356,4094,6663,4750,5779,6718
11608,585,6960,6034,4794,5190,3529,5558,5867,3720,4783,4062,6415,5199,3627,7014,5779,3533
11609,2034,3601,6051,6664,5891,5417,5421,5277,6819,5415,6163,6334,4596,6693,5467,6003,4634
11610,2807,6405,5043,3598,5190,3549,4442,4025,3720,6178,6809,3733,4851,6144,3649,4442,3733
11611,585,1570,3462,6733,3462,4277,5261,6753,4586,5103,6830,5643,4269,6644,6485,3768,6515
11612,2882,5696,5923,6179,5382,6509,6513,4822,5624,4602,5417,3184,5550,6006,5927,6208,4368
11613,5229,6273,4230,4491,4491,4222,3666,4180,6915,5415,5209,4391,5229,3666,6596,3768,4321
11614,2882,3601,6258,3598,5079,5410,6286,6032,4133,851,5417,5356,4094,6058,4526,6719,5007
11615,585,3818,3777,3541,5719,3777,4801,5579,5325,4964,5687,3087,3917,6688,6639,5792,6230
11616,585,4638,6272,6664,6657,6875,6777,4352,3519,3923,6854,4653,6060,5386,5696,4537,5227
11617,585,6291,4168,4611,5430,4835,5234,5203,3951,6602,4533,6597,5306,4924,6569,6785,4283
11618,2882,4230,6818,3598,3933,4222,3666,6596,5340,4188,5322,5356,5229,3666,6436,4629,6147
11619,4834,5352,5043,3598,5190,5459,4874,5833,6385,6524,3617,6926,6926,5342,4446,4288,5342
11620,585,4551,6698,3712,3542,5928,6730,6130,5618,5864,3564,6415,5835,4988,5901,5901,4192
11621,5483,4397,5923,6098,3896,6213,5099,6204,6910,6909,5983,4916,4042,6572,6776,5983,6976
11622,5767,5225,4357,5813,3993,6897,3666,5277,5951,6379,6915,6379,5125,3786,4501,4629,6091
11623,585,1570,5633,6733,6830,4277,4467,5277,4892,6321,6830,4898,4269,4477,6865,3768,4477
11624,585,6582,3755,4579,3682,5878,4032,5277,7039,3556,5960,4737,3556,4618,6720,4629,5767
11625,4971,5930,6009,6664,4577,3552,4479,4352,7015,4832,6254,6887,6066,3548,5328,3823,6063
11626,2882,4397,5923,4687,3896,6213,5099,3574,6213,6098,5983,4916,3958,6572,5068,6572,5068
11627,2882,3601,5379,3598,5067,6509,6057,6604,6872,6368,5983,4698,5810,4006,3862,5983,5007
11628,2034,4638,3755,6925,6012,5878,6726,5277,5325,5369,5353,5938,3530,4618,4482,4787,5866
11629,2882,5250,3885,5891,5798,6308,3666,5225,6334,5415,3788,5356,6787,6663,4066,3716,6147
11630,4971,5357,4060,3598,4707,6897,4200,5277,5368,5146,5135,6552,5530,4006,6672,4629,3615
11631,2882,3601,3601,6598,3933,5473,3979,4264,6436,5415,5078,6141,6026,4803,6436,5418,5283
11632,585,5496,3885,3881,4734,3549,5444,3814,3885,3644,3915,5356,5658,3814,3915,6964,4826
11633,4971,6000,6818,5816,6000,6213,5099,3574,6572,3843,5983,4916,4721,6572,5099,6572,5542
11634,2882,5960,6818,3598,5912,6509,3610,4117,6872,5415,6568,5654,5056,5654,4526,6420,3560
11635,2807,6000,6818,5816,6000,4673,5099,3574,6928,3843,5983,4916,3958,6572,6776,5983,6236
11636,585,5250,3654,4389,4038,5620,4200,5277,5930,3556,5135,6191,5125,5825,5754,6454,5620
11637,585,6405,5822,3598,7006,4062,5261,5084,5683,6732,4062,6537,4705,5763,5697,5779,7046
11638,2882,5250,4357,6098,6121,6899,4479,3895,6197,4400,4400,6121,5328,3997,5328,6950,6063
11639,2882,3818,5446,5498,4389,4199,3666,4729,5624,6524,3788,3750,5439,6103,6672,6672,4296
11640,4971,5250,5237,5314,3792,3997,5179,4957,3827,6807,4429,6141,6878,3997,4816,6497,4798
11641,5176,6960,6034,6866,5724,5423,6825,7038,6385,6881,4221,4304,5439,5619,5762,6824,5164
11642,2882,3728,5633,6664,6657,4842,5059,4035,4515,5879,6179,4398,6636,5342,5059,5822,6789
11643,2882,5098,5406,4389,3933,5588,5418,3950,5541,5415,5832,5356,5832,6663,6862,6101,6147
11644,2882,3601,4805,4408,5912,4488,4801,4368,5216,6916,5687,5848,6094,5416,3862,4484,5007
11645,3266,3728,3817,5113,3792,5473,5179,5010,7015,4188,4429,6141,6826,3997,3773,5113,6063
11646,2882,4638,5539,4959,5912,5588,4484,5277,5216,4921,5687,3580,6797,4489,3580,4921,3572
11647,5767,5098,4060,3598,3625,6509,3610,4117,5420,4835,5687,5654,4557,5654,3862,5792,3560
11648,2882,4945,5149,3549,5190,6509,5444,3814,4402,5571,5417,3734,4554,5500,6755,4178,4997
11649,2882,6760,6818,3541,6147,6509,6861,5880,5721,5415,4154,5356,5801,3762,6862,5779,6147
11650,585,6174,3802,4611,6386,6984,5258,3802,7039,6602,4073,6079,3925,4618,4594,3918,3925
11651,2882,5357,6818,4389,3933,6897,3769,5277,5951,5415,5036,5855,5125,3786,6672,6668,6091
11652,5767,5739,4806,5314,3837,4060,6630,3571,6659,6833,4803,6001,4094,5178,6143,4617,6718
11653,4834,6960,6698,3598,5516,6628,6825,7038,7039,6174,6825,4157,5836,3759,7014,5779,5164
11654,5483,6273,6009,6598,4967,6897,6009,5277,5624,4083,3756,6009,5125,3786,6672,6003,3935
11655,2882,5696,6272,6179,4577,6875,5261,4431,3519,3561,6854,4653,6534,5386,5696,5177,4809
11656,5767,5250,6818,3598,5891,6509,4695,4198,4597,5415,6568,3734,5056,6634,5120,4210,3560
11657,585,1570,3755,3755,4878,3610,5261,5934,4892,6732,3673,6415,3555,6644,6485,6731,6021
11658,2034,1570,6272,5917,6657,6875,5261,4431,6691,4118,6808,5146,5048,4387,3595,5177,3984
11659,585,3728,6051,4852,5719,6316,6035,4017,6736,851,851,5848,6625,851,5781,5410,6525
11660,6413,5739,4806,6414,6504,4500,4484,4368,3625,4921,5583,3580,4081,4489,4540,4629,5007
11661,585,6174,5055,3598,5516,5459,5558,4025,4812,4759,5493,4767,3530,3664,4594,3918,3733
11662,4834,6174,6698,4611,5190,5459,4513,6616,4972,4235,6616,5109,5306,6004,6616,5887,4601
11663,2882,5739,4806,4389,6504,3607,3979,5277,3556,3556,5616,5938,3556,4924,3556,3743,5976
11664,4834,6955,6803,5609,3682,6913,5176,5703,4475,6230,5174,5176,5792,6639,6639,5857,6230
11665,5483,5225,6009,6925,4577,4491,4479,4431,5186,4832,6254,5544,6289,3548,5328,5177,6063
11666,2882,6000,5923,4687,6000,6213,5099,3574,6115,4630,5983,4916,5047,6572,5068,5983,5003
11667,4971,3818,5923,5498,5798,4277,4859,4066,5624,7020,6558,6597,5125,6265,4066,4859,5215
11668,585,3897,5043,4043,5141,6213,5099,3574,3683,3843,6689,4916,3958,3958,6776,5479,6976
11669,585,6291,6741,7045,4109,4993,4874,3877,5451,3720,4062,5155,6358,5763,5451,3720,6391
11670,585,4551,5977,4759,6386,6420,5234,4928,5325,6602,3542,6357,4492,4590,6655,3918,4840
11671,2882,3601,3701,6664,3701,6875,5186,4431,4617,4471,6466,3825,6060,6060,3595,4850,6718
11672,585,6174,5055,3598,5430,4863,5506,4576,5942,6193,5942,6193,6242,6395,5730,3802,6984
11673,585,3818,6650,3598,6121,6899,4479,4334,6197,6197,3596,4174,5328,5178,5328,6950,4378
11674,585,6174,6650,6110,5724,6628,6730,6824,6385,6478,6558,5619,5439,5287,6811,5287,5439
11675,585,6262,7013,3598,5190,5459,5444,5833,5325,4649,5015,5109,4557,3939,5802,6923,6021
11676,4834,3897,7044,5609,5430,6509,6683,6235,5942,6602,6558,5358,5810,6639,6639,5825,3615
11677,2882,4241,6272,6664,6657,3552,5521,4352,6624,4832,6656,5476,6826,6302,5328,4537,6063
11678,3404,6582,4447,4611,4716,3777,5421,4928,5325,4636,6558,3909,7005,6050,6839,6191,4891
11679,2807,5250,4060,6664,4617,6076,5421,5637,6691,5914,4858,6552,4094,4489,5285,4629,6718
11680,532,6000,5741,5826,6000,6213,6204,3574,5047,6000,5983,4916,6000,6959,6834,5983,6236
11681,5229,6273,6009,5314,5087,4222,5087,5225,4152,4225,4429,6001,5791,4606,6561,4629,6718
11682,585,196,673,1843,6920,2460,1704,3443,2460,3356,1704,3094,1571,3373,2163,3768,6515
11683,2882,5960,7013,3598,6190,5878,3588,4117,4521,6321,5353,4737,6148,6750,4526,4629,5866
11684,2882,4638,6009,6925,6830,3573,4200,5277,5624,6321,4859,4398,4354,4897,6321,3768,4761
11685,5483,6273,5923,6925,6748,3982,5261,5934,5683,3555,4267,6537,4705,6634,5697,3768,6747
11686,585,6300,5043,4341,5199,3529,6388,3877,4191,6435,5174,6415,6189,3705,6849,5094,5104
11687,4971,6539,3885,4611,6012,6726,5234,4117,6726,3709,4218,5654,4492,4489,5781,5792,5861
11688,5483,4638,7013,6925,6504,4277,5745,5277,5624,3591,4859,3739,4354,5845,4193,4859,6021
11689,5229,4286,6009,4413,4967,6250,6730,5789,5624,3556,6558,6819,5439,4924,6016,4533,6091
11690,585,6174,5055,6193,6386,5459,5258,6235,5864,5864,6857,6109,6902,6639,6639,5455,4601
11691,2882,5250,6818,3598,4270,4500,4032,5381,5624,5388,5353,5381,5530,5342,6465,4206,6162
11692,2882,4638,3960,5113,3701,4842,5179,3571,4957,3566,4429,3727,5560,3997,6561,6497,4429
11693,585,4190,4161,4613,5762,5635,4124,7038,4282,3991,5905,6926,5306,5287,6404,4629,5164
11694,2882,322,4353,6623,3792,4842,5179,4616,3810,3561,5972,3631,6194,3997,7028,3768,6998
11695,2882,5930,3701,6664,6905,5536,3954,6220,5368,4769,5687,6552,5048,4489,4526,4629,5866
11696,5229,6000,6411,3598,5891,6897,6897,7038,7039,5379,4329,6675,5439,4489,4777,4629,6147
11697,585,7017,6818,4613,4038,6420,6683,4382,6019,5415,6558,5968,5056,3822,3822,3778,3822
11698,4114,5225,5923,6924,5382,4277,5261,5225,5443,5576,6437,3580,5925,6663,3580,3768,5866
11699,6413,6405,6051,5891,5798,4210,5261,5934,4133,5415,3857,4872,4557,4333,3560,4210,3560
11700,4834,3818,5043,5818,4306,5981,4124,4306,4306,4035,3808,6926,4185,5334,5059,3098,6182
11701,2882,4230,4230,5813,3792,4060,3666,6596,4805,4188,3961,6552,4875,3997,5986,4216,6718
11702,2807,6000,6818,3598,4663,4842,3547,3804,5357,5879,5209,5350,5010,5805,6938,6938,6760
11703,2807,3818,4860,4396,4124,4124,4124,5277,3774,6321,6830,5109,4554,6774,6321,3768,6247
11704,3266,3839,5185,6925,4967,5177,5964,4334,4473,3605,4473,4653,5328,3548,5696,5177,6063
11705,2882,3601,5149,3541,6305,6368,6059,6604,4899,6368,5687,6376,4333,6376,5781,6492,5007
11706,585,5496,6698,3541,5991,6509,6541,4025,6660,5571,5880,5561,4557,5416,3862,4178,4997
11707,2882,3601,3817,5113,3792,4842,5179,4957,3827,6807,3817,4116,6186,3997,4816,4347,5640
11708,2882,6412,6322,6664,3701,6875,5059,4431,6161,5879,6254,4398,6826,6812,5696,6573,5227
11709,2882,4114,6272,6179,4617,5417,5261,5833,6691,5617,4750,3834,4557,5617,4750,3834,5866
11710,2882,4114,5923,6664,6657,3552,6777,4352,3519,3561,6854,4653,5177,4387,5696,5177,6063
11711,2807,6582,5822,3598,4306,5941,4124,4180,5340,4663,5671,5419,3846,6693,5059,3661,4976
11712,2034,3818,6009,4143,3993,4199,4124,7003,6016,3556,3564,6597,5439,5287,6016,4629,6154
11713,2882,4397,5923,6098,3896,6213,5099,3574,5213,6098,5983,4916,5810,5213,5099,5741,5283
11714,2882,3728,3817,5113,5113,5473,5179,4957,3827,6807,4429,3599,5113,3997,4575,4347,5640
11715,585,6174,3654,4613,5228,5459,5258,5942,4972,4379,6558,5968,5306,6699,6049,4426,5091
11716,2882,4945,1336,1119,5891,1618,6529,5934,2515,3555,1003,6415,4554,5500,812,3631,1003
11717,5229,5250,6009,4366,5521,6899,4479,4352,7015,4400,4400,6887,5328,3548,5328,6950,6063
11718,5229,5250,7013,4611,3907,6509,4124,6465,6334,5369,6437,6552,6926,4618,6465,4629,5866
11719,585,6582,7013,4611,5228,5459,5234,4117,5948,4602,5502,4244,6926,5228,6429,4629,5388
11720,585,2064,1068,3541,4878,5878,6730,243,5624,2518,2384,2701,4554,587,4582,6454,5866
11721,585,6582,6741,3541,5228,6296,4513,4025,3885,5689,4218,5654,5240,6035,5466,5410,6726
11722,2882,4638,6973,6179,5382,3549,6513,6220,5624,4100,5417,5381,5550,4422,4125,6548,4634
11723,4971,5739,4540,6538,3625,6509,4484,4368,4959,5415,6210,5356,4557,4971,4203,6003,6147
11724,585,5250,4975,3598,6273,4222,4124,4198,5340,6116,6937,4094,4338,4642,6561,6497,3962
11725,2882,1381,1003,6515,1855,2460,2295,1812,3519,1190,4567,4280,5221,5431,4280,2834,2834
11726,4834,6960,6698,6110,6319,6984,4810,3759,5599,5492,6558,6896,5836,4627,6839,6876,5055
11727,2551,6000,6051,3598,6000,4673,5099,3574,6572,3843,5983,5749,6000,6572,6776,5983,6236
11728,2807,7008,5822,6664,5431,4842,4479,4700,4700,3561,3857,3631,3781,5431,4531,2834,2147
11729,3568,3839,6009,6925,6830,3573,5553,5277,5216,6153,5156,3768,5125,6644,6865,3768,3768
11730,585,6174,5043,3598,5190,5459,5367,3759,6385,4613,4566,6637,5367,4161,4613,4004,4161
11731,2882,4230,6051,4389,4270,5588,4669,5359,5951,6379,5837,5109,6797,4163,4966,5019,5798
11732,585,3782,4635,5952,6540,6913,4051,4861,5618,5103,3673,5804,5737,6345,6849,3863,4440
11733,2882,4114,5923,3598,6298,4062,5261,5833,4272,6337,4062,3664,4851,6144,5781,5747,5866
11734,3404,2139,5977,6732,5529,3610,5234,4117,5325,5587,4218,3733,4851,4618,6655,3847,5727
11735,2882,5225,4230,3744,4038,6091,5079,5467,5624,4921,5417,6379,5125,4163,5573,4629,6091
11736,5353,4296,4975,6623,4975,6213,5851,4388,6213,4630,5983,4174,4934,6572,5308,6233,4975
11737,2882,5357,5923,6598,6000,6213,6204,4936,5659,6098,5983,4698,4660,6572,6834,5983,6236
11738,4971,3818,5446,4389,4060,5473,5179,6649,3827,4188,5776,6141,6116,3997,4816,6497,5814
11739,5229,4638,6009,4314,5543,4277,3749,5277,6915,5456,4985,4483,6571,4163,5323,4859,4634
11740,5176,5352,5043,6866,6386,6581,5234,4025,7039,6178,6144,3733,6739,6144,4594,5234,6581
11741,4834,6960,6034,6866,5199,3529,4739,4025,3720,3720,5715,5715,5189,3627,3649,3873,4767
11742,2882,5496,3763,3598,3933,6509,5421,5934,5216,5415,5687,5356,6797,4006,4147,4629,5007
11743,5767,6000,6818,4504,4151,4673,5099,3574,6572,4151,6349,4916,3958,6572,5099,5826,5542
11744,4114,5930,5185,6912,5067,6509,5421,4393,5368,5415,5687,5356,3530,4489,3862,5418,4393
11745,2882,3728,6009,6958,5119,6875,5261,5225,5624,5415,3866,3727,5048,4642,6596,7001,5866
11746,2882,4638,5822,6664,4802,4222,5059,4431,6161,3561,5945,6557,6826,6060,5696,4850,5227
11747,5767,5307,6818,6542,4038,5355,4633,4198,5624,5415,6558,5848,4557,3762,4203,6003,5007
11748,585,6174,4168,3881,3850,3610,5234,4025,5325,6178,4218,6357,4851,4618,4037,5234,4840
11749,5229,3818,5636,3541,3936,4277,5553,5833,5325,5456,6205,6677,3530,4314,5108,5779,5866
11750,585,6960,5043,6913,4915,5928,6955,7038,5618,6702,4426,6415,6278,6345,6811,5865,6702
11751,4971,6000,6818,5207,6000,4673,5099,3574,6928,6098,5983,4916,4721,3955,5068,5741,6885
11752,585,3818,7055,7055,4038,4908,5099,6781,4972,6558,6558,6361,4972,4627,4066,6538,6773
11753,585,5352,5043,5609,5512,6913,6955,3877,4475,5952,4764,6415,5952,6388,3672,4369,4440
11754,2882,5098,3685,6631,5285,6509,5418,5579,6660,5415,5402,5356,5801,6663,3862,6711,5866
11755,585,3897,5043,5952,5725,5928,6955,3877,5618,5507,4426,6415,3565,6751,4205,5644,5425
11756,2882,3728,5149,4408,3792,3566,5059,6441,3774,3566,4429,4490,5859,6441,4816,5059,6544
11757,2882,3601,3763,5083,5406,4500,4941,4368,5216,5415,5687,6081,5832,4006,6862,6451,6091
11758,2882,322,4353,6958,3792,4842,5179,4616,3810,3561,3857,3631,6194,3997,2889,3768,5640
11759,585,7017,7055,4613,5975,5355,4032,5277,6819,4411,6558,5109,6819,5825,6639,4533,6016
11760,2807,3897,7044,3598,3907,3610,4874,5833,5325,3825,5353,5552,6926,4618,4656,5865,5866
11761,1232,5250,4060,4143,4060,6897,4479,4334,4672,5257,4858,4244,6787,5178,3773,4629,6718
11762,4971,5930,5149,4110,6663,6281,5059,5225,5356,5576,6437,5356,3917,6663,3960,6693,5859
11763,5353,4638,5633,6631,6905,5878,3954,5878,5368,3922,4750,4391,5613,3748,4750,4277,5907
11764,2882,5357,5149,6664,5431,5473,5546,4233,4700,5879,6254,4398,6826,5178,4531,5582,3557
11765,585,3818,5822,6733,5547,5711,4467,3877,4923,6321,4286,6415,6735,3908,7021,3540,4588
11766,5229,5250,4540,4912,4270,4966,4032,5277,5624,4100,5837,4669,3633,4163,4163,6824,4634
11767,6413,4189,6818,3598,3933,6509,5418,3950,6019,5415,6250,5356,4034,4006,3822,6711,6147
11768,1149,4230,4230,4389,3562,5878,4200,4180,6691,4188,4571,6552,4034,6774,3890,4629,5866
11769,5483,3839,5185,5521,4577,6875,5696,4334,6624,4832,4473,1039,5328,5096,5328,4537,6063
11770,2882,5357,4230,6664,3701,6875,6777,4352,4473,3923,6254,6557,6826,6060,5696,4537,5227
11771,4971,5496,6973,3598,3922,5878,3954,6032,6736,5415,6221,5654,5056,5007,5781,5410,5007
11772,2807,6000,6818,4504,5741,6213,5099,3804,6213,7041,6489,4831,4934,6572,6938,5741,5542
11773,585,6960,5043,5199,5199,6913,6955,3877,7039,3877,3877,6415,6735,5463,6849,5779,6421
11774,6413,6000,6818,4504,6000,4673,5099,3574,6572,4268,5983,5749,6256,6572,5099,5983,6885
11775,2807,4,3659,6598,6000,6213,6204,6204,5933,3903,5983,4914,3903,6776,6776,5983,5003
11776,2882,4638,6777,6664,6657,3552,5521,4352,6624,4832,4473,4653,6826,5386,5696,4537,5227
11777,3568,3839,5923,6925,4892,5643,5261,6753,4619,5103,3673,4898,4269,6644,3673,3768,4830
11778,5176,3897,5043,6866,3630,3767,5367,3759,3894,5881,6558,5109,5836,5524,5567,4452,4283
