ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37
13681,2062,4864,703,2699,6647,5099,6349,6773,4932,5362,5099,4784,5842,5842,5012,3741,4724,3843,3843,6068,5935,4171,3886,5816,3741,6068,3741,5749,5133,4630,5523,5304,5304,3886,3886,4630,6068,3843
13682,6281,4515,4719,6631,1501,5049,6076,6007,4561,6437,6539,4553,757,5117,2379,4553,5083,6568,4553,6568,5021,4553,4553,6568,1156,4553,5682,6519,4553,5682,6519,4882,4553,4882,5704,6519,4553,4882
13683,3432,6034,7006,2699,2531,4039,4255,7005,7005,5568,4255,3629,111,5568,3287,4192,111,5725,3629,3629,3629,3629,3629,3629,5175,5206,5040,5599,3629,1006,5376,3629,5189,4650,5566,3629,5174,1227
13684,170,3684,703,4366,4154,5608,6028,3563,3563,3563,5264,6425,5898,5810,6425,4224,5218,5218,348,3955,6425,3955,3955,4683,5218,5810,5218,3955,3955,5810,5963,4204,3962,3955,5548,6804,3955,5218
13685,2062,6034,421,1984,1346,1849,4666,4433,6655,1115,5518,5787,5787,6793,5921,5210,5210,6673,5210,5210,4852,4015,5210,4979,5210,7050,5210,5210,5210,5210,5210,5210,5210,5210,5210,5210,5210,5210
13686,6510,4626,7046,7051,5851,4455,4455,6355,5494,5832,3684,3560,2149,5911,5548,2149,7029,5404,2298,5585,2298,3962,6492,5638,5638,6492,5548,5548,5548,2298,4727,5548,6492,3679,5638,5638,5548,7029
13687,170,782,1518,2119,132,4648,6691,6823,5776,3831,3598,6620,6165,5433,4580,6143,6184,5433,6091,4825,1296,5365,2079,1296,6187,4420,4420,2848,5949,4955,3692,4420,3692,2064,2079,4451,2064,3692
13688,6281,6013,6094,5911,6404,5320,6076,5932,6003,6122,5795,4380,4380,4877,4877,5042,5042,4452,3798,3798,5042,2368,812,2950,5586,3798,3798,4615,3798,5396,6051,3798,5911,3798,4427,4452,5586,2087
13689,3073,6886,4719,7020,3859,3537,5809,3537,6921,3710,6255,4185,4699,4900,5361,4015,4374,4900,4374,3710,6921,4755,6103,4052,6178,3710,6178,4755,4900,6178,6178,6542,4755,6178,4822,5735,6178,6178
13690,6510,5979,3484,4705,6450,5501,6182,4198,4236,6048,4381,4837,4626,3585,5097,3585,3585,6545,6545,5151,5151,4124,5151,5224,3585,4188,5151,6545,5803,1061,5009,5009,4642,5009,5151,5009,3774,6545
13691,1218,4760,6724,6337,2531,92,7000,4169,812,5528,4247,2380,258,1924,5188,6174,3467,6104,6512,3467,5819,6512,5155,5819,3467,6196,6512,5822,6733,5822,6512,6733,6104,5833,6104,6652,4161,6733
13692,1218,4760,3723,3183,3542,1267,4601,7021,3783,6679,3610,3783,4444,5952,5952,5952,5952,5952,5952,5952,6298,4946,5952,4699,5952,4444,5952,5295,5952,4051,4051,5295,3425,5952,4051,6570,4160,5315
13693,3556,4760,4754,4694,5959,6582,6365,6065,6181,6790,6461,4478,4972,4972,6367,4921,4921,6883,6832,6832,4603,4627,6832,6681,3973,5857,3973,5796,5200,5200,3973,3973,6681,3973,6588,7025,3973,3695
13694,1218,5695,597,4694,5959,3676,6365,5345,7018,3682,5963,4395,5942,5152,5942,5942,5344,5942,5942,5942,6728,6728,5198,5471,5471,6728,6728,5198,5198,5471,6728,6728,5471,5198,5198,5963,5198,6799
13695,170,4118,703,6333,5163,4953,4142,4804,4802,4175,4175,4904,5911,5911,5911,6904,5381,5381,4904,6904,5618,5667,3560,5659,6904,6904,4904,4904,6904,5618,6904,6904,6904,4904,6904,5586,6904,6904
13696,170,6886,6094,2636,4491,6808,3567,3567,5221,5949,6272,3650,5397,5221,5476,5397,5397,5397,5476,3650,5397,5221,3567,4387,3567,3567,86,5397,4473,4471,5397,3087,5521,3383,3567,3567,5521,5397
13697,6510,4343,3004,41,6404,5759,4683,6256,6256,6701,6919,6701,6551,6701,4296,4834,6950,5071,4834,4048,6256,4834,6701,4296,6520,5268,6701,6760,6958,3683,5384,3133,4834,4048,4048,5268,4934,6701
13698,1218,4925,3723,1821,4169,5717,5104,4051,4970,2465,1229,4283,2465,4792,2465,5104,1475,1475,5491,5491,4465,5815,5051,6638,1475,1475,5702,6676,6274,1229,1475,3665,6583,6638,4074,4074,6969,3875
13699,170,4118,3545,7020,6122,3844,3885,4609,5886,6818,6003,5064,3710,4678,4678,7046,7046,5802,1104,6396,6003,6926,3779,5802,6034,4273,4966,6147,4675,6568,4675,5655,5655,4215,6568,5655,6174,839
13700,6281,4290,2623,3573,6190,3923,3984,5539,6040,4330,4330,4330,3906,587,3906,3906,4761,4330,4330,3906,3994,3994,4057,3906,3906,3906,3906,3906,3906,3906,3906,3994,3994,3994,2726,3994,5020,3906
13701,2062,4760,3723,5545,3033,1198,6300,516,2617,2617,3033,3033,2895,3033,417,2426,2705,1045,3033,3033,2617,2617,2617,438,3343,1711,959,2617,3033,66,3082,2617,3385,2781,3230,3033,2659,3230
13702,1218,4760,4702,5545,5959,4706,5728,5728,6148,4854,5022,4993,5751,5359,4993,5574,5574,3993,5563,5359,4638,6400,3201,5363,4638,4018,5022,6470,6470,7013,6332,5359,5359,5359,4815,5022,6876,5495
13703,6281,6886,4719,5468,4597,5921,5548,4996,6070,4717,3982,4034,4888,4273,4273,5936,5306,5936,6660,4381,4381,5936,4381,6019,6660,5936,6660,4381,6660,6660,6660,6660,6660,6660,6660,6660,6660,6660
13704,1218,4960,597,3793,3542,5302,6365,6785,2112,6065,4830,6363,6461,6363,4716,6501,4255,6461,6461,4068,3676,6461,4061,4068,5785,4068,6461,4068,4068,4061,6461,4061,4068,4061,4452,4452,4061,4061
13705,6510,3354,3292,6486,6404,4723,6558,5049,5125,3769,6379,5125,5125,5789,6379,5125,6379,6881,6139,4357,3884,5125,6881,3947,6154,6454,5616,4389,7020,4660,1088,5616,4357,4389,5616,5207,4357,3933
13706,6281,4626,7046,5468,4416,5049,4194,5641,5641,4129,5641,4521,6998,4521,5049,6771,6447,4172,6586,4172,4237,6411,4172,4172,4521,6998,6411,4766,5486,4486,4237,5110,5235,5244,4766,6992,6090,6992
13707,5391,4272,1399,4705,3886,6557,5584,5584,3741,4111,5763,481,5763,6948,6948,6948,45,5043,6948,201,7045,5043,45,5043,6948,45,45,3501,3501,5043,45,45,7045,7045,6126,7045,7045,45
13708,3073,4515,3093,2176,5964,4723,3802,4223,6649,5612,5997,5997,5612,5997,5997,4489,4193,5997,5414,6133,6649,5575,4573,6596,5997,5997,4193,3695,3695,5997,6445,3651,3651,5997,5058,6880,4940,5415
13709,3556,4760,703,7051,4222,6514,5558,4210,6380,6334,4889,3769,6019,6587,6364,4644,6447,3769,3716,3592,4644,5667,4644,4644,4644,6797,4644,4644,4644,6797,4644,6797,3769,6797,6797,4644,3716,4644
13710,1218,4925,3723,170,4949,4640,4833,3567,5297,4006,3930,3537,6339,3993,3930,3930,978,3930,3930,3930,4181,6773,6248,3930,3930,3930,3930,3930,6360,4752,3930,560,3930,3930,3930,3930,707,3555
13711,170,4931,703,2798,4096,1219,4640,6814,536,5575,536,536,5402,5402,5402,536,5402,5402,5402,5194,4773,4773,5402,5194,5402,5194,5194,5194,4773,5194,5402,5402,6328,4773,5194,5194,4773,5402
13712,6598,2708,6830,7051,6787,4127,4239,6513,4323,4362,4127,6536,6634,1190,3073,4008,4761,5471,6258,5471,4390,3538,3073,4486,3584,5216,3538,3073,4488,4486,4971,4971,6914,4238,4238,4971,4238,4238
13713,5391,4272,4875,7020,3685,5049,6679,6063,6302,6679,4387,4471,4471,4387,5476,5476,3567,5964,5955,6063,5061,6472,5964,4114,6063,3552,6302,6557,3567,5987,5061,3552,4114,3773,5061,4114,4114,5061
13714,170,6886,2118,148,132,4648,6691,4802,3923,4470,6184,2150,2150,5221,5397,2398,5397,5221,3383,5784,6214,6214,5397,2289,5397,6214,3383,6214,3383,6214,5201,4825,6214,3383,6272,6214,5397,6214
13715,4533,155,1100,7051,4156,4397,6349,4687,6233,6486,6689,5896,6689,4687,4687,4687,4457,4687,5749,4587,4687,4687,6213,4687,4687,1780,2346,5749,4687,4457,5749,4687,4587,6098,6098,4587,2283,2283
13716,1218,4760,4702,5220,5163,4640,6333,5863,4054,6809,6809,6809,5400,6809,6872,5680,4285,4285,4285,4285,4096,3864,6766,3784,4487,6021,6438,3593,5370,3593,4652,6416,3803,5344,5540,6766,5370,3803
13717,6281,6886,4719,3866,4222,5953,6139,4246,6182,6048,6596,4216,4216,5224,5224,5224,5971,5224,5235,4216,5217,5635,3792,6465,3566,4216,5151,6545,5314,3666,5314,5009,5635,5151,5314,5635,4216,5009
13718,1218,3100,4305,5545,5341,6283,3875,5280,6148,3535,6206,5511,1873,6612,4970,3673,6206,4336,3673,4336,4281,5464,4237,4331,5907,4970,5464,3681,5202,5080,4652,5907,6593,5072,5547,4331,5703,4814
13719,170,4864,7006,2699,3540,4723,4132,5758,5976,5085,6830,4859,6865,5504,3813,5876,3538,4337,4337,4337,5081,4586,4337,4604,5202,4153,3746,5085,5085,5200,4337,6893,3803,5085,5085,4669,6904,5142
13720,948,155,1100,7020,5828,4422,6028,5583,5976,5085,5225,5859,5931,5359,1962,1962,7020,5085,6114,6159,6166,3556,6156,4629,6156,6166,5616,6156,2923,5401,3602,4125,3602,6172,6166,4104,3602,5401
13721,2940,4343,5659,6838,683,4723,5441,5758,4104,4144,1351,4533,1351,3809,4675,4615,5739,5580,1608,5959,5042,1608,5739,5564,1608,5580,5739,3839,4475,4261,5959,4128,4261,5959,5174,4671,5739,1608
13722,2062,6034,629,1984,4440,6431,5673,3008,53,3036,6957,6581,5294,6581,6395,1570,1570,1570,5182,1570,6082,1570,5182,5182,5182,5182,6082,6445,3545,6445,4878,5182,5182,6761,5182,5182,5182,5182
13723,6281,4343,3484,3866,4222,5980,4154,4198,6863,5557,4670,6863,6886,3998,4084,4230,3568,6139,6886,6520,4229,3786,5773,5541,4614,6055,5532,4778,4198,3827,3786,3786,3786,3827,3827,6233,6623,3351
13724,3073,4272,6094,7051,4398,5376,4488,4819,5049,4863,6362,3644,258,6303,5631,6616,6006,6579,6616,664,6616,4699,5849,5849,4331,6579,160,5849,664,4321,507,5887,5887,5887,5849,5849,5849,5887
13725,4775,3405,3004,4275,6404,4264,4080,5036,4064,6139,5036,5611,5611,5611,4264,5611,5611,6819,4264,6819,6819,6819,4264,4264,4264,4264,4264,5620,4470,4264,4470,4264,4264,4264,4139,4264,4264,4470
13726,2062,4515,5121,5220,5964,6606,5211,4287,3609,5444,1991,5654,2830,6869,1906,4662,3555,5529,5267,5763,6298,3003,3890,4912,4331,5054,4519,6865,5763,4519,6144,4519,4720,4649,5464,4331,6684,3074
13727,170,4864,703,2699,5453,4039,4734,6814,213,5182,4082,3634,4082,5234,6131,5234,5212,6081,5212,5968,5639,5212,5925,3738,5338,4921,5925,5958,3993,6131,4734,5958,5958,5929,3977,4449,5099,6355
13728,2940,4272,6685,6486,5606,5320,3684,6147,6147,5832,6147,6147,4171,3574,6147,3574,6701,6701,5078,6147,6201,6201,6497,1255,5989,5099,5099,4642,6759,6186,6759,6759,6406,3943,6497,6497,5557,5776
13729,1218,4925,4754,4694,4920,4754,3802,5958,5967,4661,3862,5228,6019,3862,3682,3862,4661,5775,6620,3711,4054,4928,6620,6620,3711,5639,5775,6721,5639,4881,5258,3711,4190,5958,5712,5639,1304,6822
13730,948,6886,7046,4455,4669,5140,6139,5140,6430,6430,4077,7046,3867,6057,3867,7046,6057,5986,5766,5766,6905,5766,5289,5140,6251,5997,5766,6503,6221,5577,4393,5040,5577,6582,5435,5577,5766,5501
13731,2940,6049,4869,3216,1951,917,4417,4739,3879,4302,6208,4782,5109,6208,4580,5949,5919,4293,4293,4559,5949,3447,3254,5949,3447,3831,3432,4235,3432,4293,4235,6600,4293,3182,6566,748,4293,4293
13732,1218,3905,3723,3793,5959,5199,3529,5503,6913,1284,4162,4478,6913,6913,6536,6913,3803,4018,4018,6893,4018,4018,4018,4018,4018,4718,4018,4018,4018,4018,5453,4018,3803,4018,6536,4018,4018,4018
13733,1218,3905,3723,715,1992,804,4590,6969,1634,1634,462,1196,3729,5836,3729,4192,3232,3729,6698,3729,3729,4144,3729,5132,3729,280,3729,6955,4192,3729,3729,3729,3729,1481,3729,5723,3729,6811
13734,170,4931,703,6333,4920,4287,1999,7034,4163,6570,4163,4706,4719,6168,4163,6168,6488,4706,4614,5323,4878,5960,6797,4614,5960,5789,5105,5960,6797,5960,5960,5960,5960,5960,4606,5960,5960,3695
13735,111,4760,3723,229,474,4563,4051,1229,6786,4149,4149,5109,4149,1863,4149,300,4149,4149,4149,2410,4149,4149,4279,4551,6326,4551,692,4551,4149,5660,5424,5424,1321,6326,5424,3238,5424,5424
13736,948,2708,3825,7051,6266,3790,5234,4245,5172,4335,4335,6947,5035,4318,3777,4245,4924,5556,6266,3827,4811,5556,3827,3947,5855,6341,6672,5327,5389,5327,5556,4747,5327,4924,6048,4381,3716,4502
13737,6281,4272,1399,5468,5763,5353,4194,3864,5468,5468,3854,5468,3854,5468,3854,3854,3854,3740,5468,5746,5746,4884,5746,4884,5746,6936,4884,6936,5746,4884,5746,6936,4884,3854,3854,3854,6634,6936
13738,948,4515,94,148,683,1173,3698,2698,1965,6437,699,3240,1965,6050,2385,6462,4292,4292,3523,4292,6103,6980,6768,5571,3645,2949,2323,1004,1753,20,4473,2972,6462,2622,6462,1753,1753,3117
13739,4533,4515,6830,1984,1231,5501,2689,4633,5556,6222,1287,2210,5458,90,254,3506,90,5435,5824,6352,3506,6352,5023,5435,5045,3506,4463,5435,5023,5435,5435,5435,3996,6682,5435,4463,5237,5435
13740,6281,4272,4719,3866,4222,4571,3707,3864,4696,4571,6405,5307,4571,3864,4571,4571,4571,4571,4571,4571,4638,4571,4571,4571,4724,4571,3637,4724,4571,4724,4724,4724,4724,4337,4724,4724,4337,5906
13741,2062,6034,1100,170,5103,528,4897,6925,6796,5694,3893,6748,745,3695,5405,5405,5685,3695,5456,5405,5685,5405,3588,5405,3588,5405,6293,745,5405,5685,5685,5405,5685,4965,5456,5405,3641,5405
13742,170,4118,4719,7051,6122,5211,3877,5286,6025,5973,3610,6605,3532,6755,4649,6732,560,3532,3532,3532,3532,3532,560,3532,3532,3532,6047,4477,4203,3532,4477,6664,3532,3532,4477,3532,5054,4477
13743,170,3100,7033,7051,5501,5837,4734,5958,5925,5925,6727,5719,921,5704,5695,3743,3743,5704,5501,6045,6387,4560,5827,5827,5827,5501,6868,6045,4178,4178,5958,5827,6085,6868,6085,5827,6085,6045
13744,6510,2096,1129,3465,1231,2823,1079,3447,658,5552,5552,5652,5552,4637,6896,3735,5949,2735,5652,6483,5652,4266,6715,4478,3667,4478,5652,3667,5652,5652,5652,5652,5652,5686,5652,6131,5652,5652
13745,2062,4925,5434,1984,630,721,6900,4360,4146,6900,6900,3597,2334,6775,6900,2334,6382,1812,173,6775,6469,6469,1812,1812,2245,1812,2245,6014,2603,1812,2245,1812,2245,2603,2603,2603,2603,5161
13746,6510,4290,6830,5917,2253,6437,6103,5484,4368,6103,6103,5617,6103,6103,6103,6892,4354,6103,6103,6103,6103,6103,6103,6103,4451,6103,6103,5617,6103,6103,6103,6103,6103,6103,6103,4359,6103,6103
13747,170,4515,5121,7020,132,360,108,4996,4492,4121,6539,6480,4025,6288,6366,6888,6480,4025,4079,3530,5587,1002,5587,5336,5587,4768,6480,5587,5587,4165,5336,4025,5587,4165,6284,3763,4025,6539
13748,3073,2077,5659,4742,5453,5745,3884,4996,4104,4478,7057,5857,5925,3564,5968,4245,4245,4009,4245,5968,5925,3564,5857,4245,4245,4245,4449,1598,3884,3683,4478,4245,5246,4245,4245,5035,4478,6065
13749,170,6886,4719,7020,5178,4006,6691,3660,3660,6140,3660,5476,5945,5397,5397,5397,5397,5397,5397,5397,5397,5397,5397,5397,5397,5397,5397,5397,5521,5397,5397,5397,5397,5521,5521,5397,5397,5397
13750,3492,7035,4069,5643,366,4723,5719,3738,3271,4173,6335,1905,6387,1410,6525,5829,6108,6108,6007,6387,5829,6387,4651,5827,4755,6425,6425,6425,1674,6259,1674,6425,946,6425,6425,6525,5827,6007
13751,3073,2708,6830,4959,4571,5410,5410,6151,6851,7024,6344,7024,3732,3732,4984,5772,6810,5945,5235,4984,4984,3570,6810,4180,4180,5054,3566,5059,5772,4984,6100,5059,4984,3566,5970,3551,4984,3551
13752,170,6886,4719,3866,4597,4006,6722,4096,5140,4129,6221,4316,2624,3862,6538,5244,5575,5575,3866,5575,5575,5575,6427,5575,5575,6021,209,6916,5575,6916,6692,6642,4179,6853,595,6481,6642,4181
13753,6598,2096,644,4822,6404,6159,5793,6513,5976,3979,4696,5674,3979,6513,5824,6153,5976,6153,6513,4323,6153,1146,6513,4323,5392,6153,3990,5079,6513,4046,5079,6513,6513,4323,4323,4323,4323,4323
13754,170,6886,6094,7020,5124,6172,6738,4374,5122,5973,6838,6838,6838,5973,6838,5973,5973,5454,6838,5290,6838,6838,4526,6241,6241,5953,6838,4042,6719,6723,5953,4462,4510,5454,5454,5062,5379,4510
13755,6598,3289,3093,4742,6404,5320,6858,3948,6999,6701,6145,3663,6048,4642,710,2968,4642,4642,6998,6231,4642,4642,4642,5749,5932,6861,5932,4642,4457,4642,6307,4642,4642,4642,4642,6145,3738,5749
13756,2062,2848,780,4141,6953,5637,4327,6977,6912,4094,4324,5730,6273,5321,6273,5091,6959,6959,6273,5321,5321,6602,5091,5091,6721,6273,5091,5091,5091,5091,6602,5091,6273,5091,5091,5091,5091,5091
13757,170,4426,6606,5821,6953,1182,3167,1675,383,1675,6732,4210,4210,2484,6238,4999,6547,5642,3538,5960,5960,3538,5448,6207,7006,5448,5463,6514,4070,4070,5448,4999,3833,3538,4931,4070,5049,4893
13758,6281,3373,3545,7051,6787,5877,4239,4820,5158,5082,4408,5868,3566,6078,202,5181,681,3566,6078,3608,4525,681,3608,4323,4976,3566,3566,4525,3608,3608,3608,4806,5674,3566,3566,4806,4323,3566
13759,170,6886,4719,6725,5828,6692,5195,6692,5735,5878,5906,6692,3555,6692,6692,6981,5878,4332,3406,4519,4332,4699,3565,4332,4933,6238,6243,4286,4713,6243,5663,6209,4332,4519,5613,4519,4234,5887
13760,6510,2708,2656,7020,4657,5376,3982,5613,4657,2144,1291,6892,2379,6334,5185,5185,5388,6314,5185,4703,4638,5185,5185,5185,4638,2144,5185,4147,5185,6350,6350,5987,3386,5185,6350,6350,6630,5185
13761,833,4290,4687,4275,3659,5816,4849,6948,6689,6486,6271,3958,4504,6486,4504,3683,5133,6229,6229,4301,3683,6689,3683,4504,6229,4504,4789,4789,4504,4099,6229,6229,4504,4504,4504,3683,4504,4504
13762,170,4515,7006,4442,6480,6205,3833,6809,4054,6809,6809,6259,4333,4333,4333,4076,5414,5255,6355,3915,5578,5558,5578,6355,3720,6355,3784,3833,6132,4028,3833,3833,6564,3833,3833,3720,5578,3833
13763,170,2848,4656,7051,6953,4039,6142,6241,7006,6809,5809,5809,5809,3928,6809,5809,6809,3720,3928,2184,6809,6132,5809,6809,3720,6809,5809,6809,5947,4884,5947,5809,3928,3881,3928,5947,5526,5809
13764,6172,6886,1399,3866,4222,5353,4455,3632,5140,5840,6221,5995,6538,6538,6538,6538,6538,4261,5995,5995,6538,6538,6538,6538,6427,5766,6427,6538,6021,6916,6916,6427,6916,6853,6916,3999,4326,4075
13765,170,4515,703,5004,6377,6431,5646,6814,5967,4669,5297,4669,5502,5502,4839,197,5180,4839,5502,5502,4839,4839,4839,5502,4839,4839,4839,4839,4839,4839,5946,6523,5297,4839,4839,4839,4846,4839
13766,170,4515,2737,5220,4638,6953,5227,3776,3701,6518,3985,3567,6518,3567,3567,5481,3567,6534,5481,6777,6518,6373,6573,4473,3567,3567,3567,6373,5521,3650,4473,3567,4473,6373,6272,6624,6373,6900
13767,170,6886,4719,2180,4214,5320,560,5549,2879,3895,560,3895,5185,3887,1701,3887,3941,6289,722,3941,3941,5113,4064,3941,4064,4064,4064,4064,4064,3955,6630,1285,618,3955,1746,618,1746,5218
13768,6382,4272,4570,7051,6787,4082,6883,6833,4920,4060,4060,3585,4060,4837,6691,6691,3585,6691,6691,3585,3585,3585,4340,5893,3585,5151,4340,6545,5151,5776,4656,5009,5009,6182,5151,6182,5877,6958
13769,6281,4272,4875,7020,5697,5483,5543,5543,4485,5385,4622,4485,5273,4987,4485,3935,5422,5422,5422,4470,5422,5422,5422,4470,4470,5422,3935,5185,5185,4485,2138,5385,3935,3935,4498,3935,4485,4987
13770,6598,3373,3004,4752,901,4359,4049,6513,4359,6861,4359,1351,6387,4482,6692,5580,1351,5255,6722,6722,3830,6722,6725,5580,3937,4545,5693,3764,3937,5693,5819,6725,5893,5915,4381,6909,4959,5891
13771,6281,6886,4719,3866,6450,3915,1727,4122,6801,4122,4154,406,4020,4020,3872,5869,4401,5869,5869,6054,4490,4490,5869,6304,4490,4455,6418,1413,2267,4490,406,406,4490,6343,6343,4490,4490,4490
13772,2273,3354,3093,6958,6404,4494,1048,5631,1290,4753,6425,6425,2181,4821,6256,3658,6693,5097,5120,6614,5792,6422,4647,5792,6693,6632,6266,5792,4873,6266,6013,5792,5617,6266,4178,6266,5452,6013
13773,6598,4965,3004,4742,2791,5048,6276,6276,4374,6060,3111,6656,3701,6810,6573,4400,4298,5161,6810,6573,4241,4298,6810,5161,6573,6810,6810,6810,4473,6777,6573,4241,6573,4473,4137,4400,6656,5161
13774,6510,6951,6830,4959,5828,5243,797,5936,6875,6437,6418,6381,5209,6437,6874,3836,3836,4211,4211,4211,6824,5081,4211,6966,4244,6966,4398,6659,5381,7041,7041,4244,4244,6437,6966,6381,4398,4244
13775,1132,4426,4754,4442,4169,3003,3877,7033,5482,6809,6457,6457,4679,6457,6732,4843,6732,6732,6209,4403,3570,4788,5289,3673,5464,6732,5965,5464,4210,4051,1552,6209,4041,6025,6644,3570,5139,5464
13776,170,1438,5121,6337,2049,3966,2165,2323,2209,4121,2593,6393,5181,5488,2625,6682,1920,1435,6393,275,6682,5082,5082,6682,6159,6682,4298,4298,5082,6033,5446,4298,5959,5082,3954,5237,3954,7047
13777,5391,2096,5267,1498,1231,1849,4477,4697,6261,5066,5253,6915,4719,3811,497,6855,6795,4795,3747,4669,7037,4669,6475,3747,7037,6010,4669,3747,5764,5249,6010,7037,7012,3731,6184,3707,6246,5064
13778,5391,3504,1916,849,480,1198,2705,2829,1418,1225,1308,3343,5260,1481,2439,1308,2439,6215,2711,2439,3343,3343,1308,2439,1481,2439,1441,2439,1119,828,1119,2439,4760,1051,2960,2439,1549,6757
13779,948,4626,5953,7020,4203,3844,3842,3738,4561,3842,4364,4899,5993,3862,4562,5682,5682,5698,6894,5682,4364,5682,6894,4562,4364,4562,5698,6894,4318,4562,4318,5682,6912,4753,4562,4318,4562,6145
13780,6281,3373,4719,7051,3177,5431,6842,5371,4400,4400,5266,5266,5266,4400,4400,4400,4400,5454,6466,4400,4400,6678,4400,5161,6678,6678,4400,4400,4400,6275,4400,4400,5266,4850,4400,6760,6374,4850
13781,6510,6951,6830,7020,5851,4422,797,4966,5976,5767,6521,4971,6774,6711,6711,6774,6711,6774,6711,6711,6665,6711,5077,4172,5077,5077,6774,6998,6998,6998,5077,5077,4172,6998,6774,6774,6998,6998
13782,3073,2708,3545,7020,4571,5049,4239,4269,4269,6170,5518,4888,4805,4888,4805,6094,3754,833,5814,3632,3950,5243,3646,3646,6101,4908,6364,5814,3646,5814,5689,6815,4539,6454,5814,5814,5814,4232
13783,170,4765,703,891,300,4302,3575,7032,1078,5885,1902,1902,5885,2547,2547,2547,4293,4293,5885,2547,2547,4293,177,6907,2946,6254,5371,4293,4850,4588,2547,1558,5371,4850,2547,4850,4298,4301
13784,2940,4515,4719,7020,4416,4644,3684,6647,4485,3856,6147,6647,4308,5486,4459,1273,3856,3811,3856,4308,5138,184,5548,5638,3811,4914,5087,3856,3856,5548,3811,5548,6008,3856,3856,5665,5548,5665
13785,3073,4626,4257,7020,835,3923,4648,5371,4648,5397,6114,3519,6936,5468,12,3823,4761,6936,4330,4269,4577,6989,6989,4233,4648,4114,4892,6989,3603,6989,4612,6113,6989,4648,6808,6989,6113,6808
13786,1218,1896,7006,5821,5691,3764,5556,6969,5556,5556,111,5841,6119,4413,6676,5841,111,4061,5723,3884,3884,5556,4311,6510,3937,3884,5723,3884,3434,5556,111,5723,4097,4572,5556,4413,2276,5929
13787,170,4515,3828,7020,4176,5181,7050,5049,4879,7050,7050,3779,6665,3836,6550,3836,6379,3836,7050,6665,6665,3695,6156,3836,5438,3866,6379,6488,6379,4666,3695,6379,3749,6379,5667,4296,5049,3695
13788,6510,4272,5121,646,1285,6953,5755,1494,6953,6953,6953,3621,6953,6757,4759,3928,6953,6178,5713,4906,4906,6389,4218,5727,4776,4776,4851,6953,4776,5234,5977,5977,5977,6178,5587,4759,5727,5977
13789,948,4626,532,148,6450,6224,5563,5460,4852,4852,6221,4364,6221,6221,6221,4364,5379,6221,4893,5471,4390,2562,3243,6296,5156,6605,6949,1974,4893,4261,1177,6221,6539,4893,3243,6949,4385,6605
13790,170,4760,2737,5134,6646,3793,3802,5319,6730,3778,5591,5591,5008,5008,5968,3735,3624,6016,3624,3624,3624,6730,6016,6016,6016,6016,3624,6016,3364,6016,6016,6016,5958,6730,6730,6112,6730,6016
13791,6598,1414,6094,170,2242,3864,6275,4883,3609,5747,5747,4322,4010,6391,4322,4322,5121,3972,6587,4322,6922,3991,4428,6398,6391,6922,6922,5319,6391,4428,6427,6391,3991,6398,5229,4331,5650,6524
13792,170,4864,7006,2699,2960,4412,1475,5758,5711,1475,5072,2080,5725,1475,6262,6645,6645,6241,4679,6645,6645,6645,6645,5959,6645,6865,4923,5694,6645,6645,3934,6924,6645,4679,6645,6645,6455,6645
13793,1218,6034,5434,1821,1626,3191,4988,6135,5528,5528,6574,6135,6135,4814,6135,4551,4551,4399,4551,4399,4551,4551,6215,4551,4551,4551,4551,4551,2660,4551,4551,4399,4551,4551,4475,6805,1334,4814
13794,170,4760,6724,5958,4920,4288,6365,4074,4074,4117,5155,6809,5344,5344,2938,5344,4163,4285,5344,6445,5829,5958,5344,5344,5344,3730,4835,6445,5083,6445,6445,5117,5117,5958,5117,5332,6445,5021
13795,6510,155,4719,6631,1231,3864,3001,6814,5864,5767,109,109,4096,4130,6504,2070,6711,5785,721,4921,4449,5913,5913,4921,6853,4718,4096,4096,7011,6131,4096,6457,6457,4538,5001,6853,4835,5864
13796,3556,4760,7006,170,6122,6132,6252,5549,6255,6255,6255,3605,4352,3567,5505,5505,3605,3605,3605,6063,3605,6459,4137,4137,6534,4504,4137,5813,3650,3650,3605,6534,6534,1746,2756,1887,6571,6459
13797,170,6886,4719,7051,5233,5513,6076,4883,6577,3526,5763,6054,6981,197,6981,6981,6981,6981,4683,1099,6981,6981,6981,5909,6173,6981,6981,6981,6981,6981,6981,6981,6981,6535,5909,6981,4135,6981
13798,2062,4760,6606,5821,6953,4783,4102,3802,4949,4949,3611,6193,6243,6243,6035,6324,6324,6324,5043,6324,6324,4091,6243,3673,4458,4091,6243,4974,6604,6692,6692,6692,4508,4458,6604,3721,6324,4120
13799,111,2708,4719,170,6122,528,3877,3567,4431,1712,2150,1924,5386,6502,6573,6573,3567,6557,6573,6573,6573,6854,6854,6573,4850,6573,4850,6557,6854,6140,5844,5397,6573,6557,6854,6557,5397,5397
