ids,epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62
13038,35,272,268,267,59,372,206,475,462,737,465,527,577,708,452,471,529,452,477,778,868,722,722,722,657,657,678,477,678,722,678,657,722,722,722,722,678,722,791,678,678,458,722,678,678,678,678,678,678,778,452,452,778,452,778,452,678,778,778,722,722,678,678
13039,59,59,59,59,99,602,857,127,647,588,682,834,561,466,544,513,764,640,779,456,544,633,641,764,641,834,641,581,857,838,633,866,838,578,568,731,480,544,857,866,857,857,751,857,857,857,857,857,857,857,857,857,834,857,857,834,857,857,834,834,857,857,857
13040,59,99,99,59,59,818,669,658,818,554,764,756,714,714,563,561,845,810,450,568,568,578,463,568,624,810,441,446,441,468,561,795,840,795,441,795,840,672,730,795,527,527,771,441,527,795,795,795,795,795,441,795,795,672,795,441,795,795,795,795,795,441,441
13041,267,31,203,99,43,353,589,589,722,479,487,596,816,465,562,763,743,709,721,718,629,629,629,629,454,629,676,676,629,629,676,718,718,454,454,454,718,487,718,718,454,629,718,718,454,487,784,854,718,454,676,718,721,718,676,676,794,718,454,859,718,859,718
13042,57,72,59,831,99,645,423,640,620,798,498,867,591,821,534,626,559,586,717,586,853,776,853,765,749,591,717,601,601,601,686,601,453,542,729,542,823,692,601,601,601,645,542,706,534,601,650,823,534,823,692,692,601,650,777,692,601,823,645,692,601,645,819
13043,59,59,59,59,67,17,697,549,841,747,627,822,512,444,875,872,540,482,869,847,822,557,482,526,835,875,611,754,607,835,869,462,754,754,755,754,670,835,755,875,869,510,510,815,835,835,754,594,594,835,755,702,755,462,551,551,841,582,835,670,835,835,594
13044,254,174,46,99,59,389,815,280,544,761,801,543,798,642,858,723,827,798,712,646,544,659,581,552,447,455,552,543,455,447,712,739,842,600,600,600,552,455,646,511,753,455,455,753,455,511,511,511,511,455,511,455,511,653,511,455,511,455,455,455,863,455,771
13045,99,59,59,174,244,87,199,839,440,706,501,815,505,617,501,520,511,480,695,633,467,483,819,647,583,819,588,636,641,712,807,636,712,824,613,624,857,824,650,731,801,463,824,591,857,613,712,850,463,824,624,624,819,613,588,819,712,613,519,731,664,519,601
13046,338,726,32,158,197,466,376,101,485,872,691,477,525,444,605,667,530,457,743,451,743,743,660,743,854,530,530,660,457,642,444,816,632,530,530,737,762,631,530,632,589,660,754,737,451,762,451,762,762,737,451,737,649,737,737,737,737,762,762,482,737,737,737
13047,59,59,99,59,59,874,743,792,439,515,791,525,611,671,832,835,582,670,845,874,609,754,463,462,754,803,874,566,835,566,874,862,526,874,566,874,526,526,753,566,566,566,874,753,567,753,861,567,874,571,874,472,874,874,874,567,861,868,861,874,571,567,874
13048,59,59,59,59,394,20,800,182,815,837,628,760,697,869,803,869,496,766,820,842,820,622,870,727,594,594,592,870,847,479,504,684,847,594,684,628,868,868,639,639,847,847,594,566,500,594,594,666,500,847,666,847,639,847,557,473,847,684,594,639,684,684,684
13049,395,435,365,95,188,355,703,871,519,613,682,558,824,208,761,744,520,587,857,564,587,871,564,564,805,564,857,805,716,744,567,646,553,674,716,761,736,724,684,465,567,571,571,571,555,571,571,571,571,571,571,685,567,571,571,555,571,571,571,571,685,571,571
13050,162,59,99,59,59,23,529,495,101,495,493,855,573,573,678,458,573,573,573,573,691,577,573,573,573,573,573,573,769,769,500,573,769,769,769,769,718,769,769,709,671,487,573,769,796,656,573,573,709,671,656,656,671,746,656,573,656,746,656,709,746,769,709
13051,59,59,59,59,59,87,496,243,832,828,754,861,747,439,861,533,754,494,847,754,533,482,754,533,533,754,557,594,511,754,846,754,565,754,754,754,875,846,846,754,875,763,754,875,754,470,754,835,754,846,846,754,846,846,846,846,754,835,846,846,754,754,846
13052,59,59,99,99,162,130,720,47,804,595,627,627,595,439,545,710,774,682,779,511,595,774,456,595,779,806,808,779,796,747,525,779,595,595,779,796,779,808,796,779,779,490,779,779,779,779,779,779,595,595,808,595,595,595,595,595,840,808,595,808,595,595,595
13053,495,138,348,378,669,824,586,712,595,856,690,608,608,608,673,704,608,598,608,608,608,608,608,608,608,603,608,608,603,608,608,608,608,740,608,608,608,608,608,608,608,608,602,608,608,602,608,602,608,608,608,608,603,608,608,608,608,608,608,608,608,608,608
13054,59,415,374,217,54,210,386,846,730,838,486,570,796,817,824,633,614,607,614,540,614,543,486,755,849,482,582,766,597,539,594,639,727,554,639,825,682,727,857,680,639,682,697,680,680,697,535,441,508,535,576,535,682,810,508,535,810,682,697,535,508,639,810
13055,59,59,59,59,59,249,670,638,664,611,789,493,733,743,487,462,676,709,545,762,854,854,471,649,859,629,629,629,629,629,629,629,629,495,629,495,631,671,859,631,671,671,529,770,656,796,454,671,770,487,671,529,487,454,671,718,671,454,529,454,454,671,454
13056,59,99,59,99,59,373,555,506,523,534,741,818,598,559,446,501,838,641,578,578,578,701,839,578,810,468,468,468,701,443,443,494,839,494,494,494,659,494,571,494,443,494,633,494,494,443,494,494,443,633,443,443,672,443,443,443,571,443,494,571,571,443,730
13057,59,59,59,59,99,584,515,197,113,725,578,109,229,232,95,634,575,208,535,826,575,624,578,535,578,535,535,578,725,578,634,634,535,575,535,634,535,535,575,535,535,535,575,578,575,575,575,575,575,575,575,575,575,575,575,578,725,575,575,575,575,578,575
13058,59,59,59,59,59,190,314,527,32,306,394,668,839,584,485,832,628,833,873,699,811,461,668,349,549,752,514,732,668,720,637,637,681,668,752,752,752,535,575,697,668,474,752,474,474,752,679,732,679,752,474,800,752,752,752,752,752,679,752,679,800,752,752
13059,59,99,59,59,59,637,280,798,553,443,488,729,673,618,779,771,840,646,840,621,840,712,848,776,798,712,600,798,621,646,653,550,606,587,690,446,715,587,672,443,735,797,735,735,735,553,553,771,553,735,771,735,735,771,771,553,587,682,611,771,553,553,771
13060,57,596,99,374,10,151,428,506,113,373,34,377,599,406,101,228,494,555,609,555,858,555,208,865,387,203,462,83,793,548,547,548,547,498,653,804,547,804,804,548,446,446,776,804,653,588,687,588,548,804,804,588,548,548,548,804,776,646,804,646,776,619,776
13061,99,59,59,59,54,671,215,378,18,846,796,639,837,870,847,622,796,747,835,803,510,510,763,463,846,803,835,754,754,609,607,754,736,803,803,607,803,861,736,754,754,861,861,607,754,861,607,861,803,803,861,803,803,832,803,803,803,803,802,803,666,803,803
13062,107,59,59,174,402,684,272,401,652,763,613,871,536,446,659,555,584,446,584,771,446,533,871,479,782,555,724,798,724,871,684,724,508,804,871,606,724,441,684,871,553,553,684,684,724,724,684,488,684,684,684,588,553,684,684,488,777,684,724,553,871,527,553
13063,59,59,59,59,99,233,383,677,682,813,685,518,561,447,598,443,683,597,819,581,739,801,581,647,669,647,602,669,641,598,603,848,603,463,600,801,440,563,824,647,600,683,542,547,640,815,447,447,542,756,450,440,659,824,640,751,440,640,824,647,603,587,624
13064,54,59,59,59,59,330,631,783,651,562,497,787,651,699,698,475,502,469,497,469,502,497,469,497,502,497,475,497,497,497,475,497,475,475,469,475,475,497,475,475,497,475,497,475,497,475,475,475,475,475,497,497,584,584,475,497,497,497,475,497,497,584,497
13065,59,59,99,59,99,805,187,286,247,829,690,627,818,533,648,713,782,488,553,587,861,690,505,527,555,847,498,564,498,690,690,805,811,628,567,505,564,724,811,493,871,571,805,811,553,508,871,684,805,805,684,527,805,553,527,684,805,514,684,684,468,810,514
13066,238,143,59,238,59,519,684,544,652,441,791,648,491,834,539,570,739,684,568,782,555,447,736,736,543,753,753,736,736,669,555,736,736,736,736,736,447,447,710,447,574,701,829,829,701,710,710,710,607,574,710,447,701,710,463,710,830,710,701,829,710,710,710
13067,59,59,59,228,59,844,204,802,693,607,868,804,527,624,706,852,828,685,706,771,648,526,838,442,623,520,796,808,747,747,595,714,453,747,642,731,525,714,779,522,796,626,507,774,602,747,626,779,796,779,456,625,781,625,456,456,467,456,626,525,456,626,602
13068,126,155,349,272,10,834,359,847,50,791,630,571,847,730,463,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,468,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730
13069,59,59,59,59,238,272,282,568,867,759,826,561,519,867,867,640,741,645,853,853,440,706,819,824,819,620,819,717,534,850,534,534,741,819,819,819,741,586,819,819,819,819,819,819,853,853,853,819,819,819,819,819,819,636,819,542,819,819,719,853,819,819,819
13070,69,44,24,144,331,101,98,785,671,844,854,697,451,439,762,743,760,453,770,444,496,512,718,702,841,805,707,707,482,605,439,707,522,439,439,509,841,841,841,841,566,841,841,841,707,707,755,841,521,526,755,566,707,707,566,707,566,439,755,841,439,841,841
13071,59,59,99,35,274,280,695,135,591,636,823,736,692,558,646,804,776,548,536,584,730,536,584,584,653,653,687,552,583,558,620,793,620,588,597,793,655,508,441,730,653,653,655,548,653,798,798,798,446,798,798,655,798,687,646,508,611,611,611,687,611,730,730
13072,59,99,99,59,59,488,278,331,717,501,824,781,574,729,591,706,559,484,706,586,581,633,728,819,777,857,544,683,650,801,652,542,640,641,647,857,751,598,731,612,777,463,581,686,598,463,857,586,480,612,598,600,598,600,647,819,463,612,447,824,751,615,647
13073,59,59,59,99,99,160,335,747,81,818,706,724,555,16,725,824,16,819,867,601,536,776,483,650,583,583,601,647,781,819,587,663,663,663,663,520,574,725,663,663,446,725,542,613,517,520,520,663,692,663,686,615,542,692,764,692,462,542,542,542,615,524,692
13074,99,59,59,59,99,76,84,803,805,585,585,461,454,452,625,788,854,791,635,515,678,667,635,848,671,848,635,833,735,753,734,482,874,482,874,566,566,874,874,849,849,874,566,874,526,566,849,874,874,832,572,861,849,874,849,861,861,849,861,861,526,861,849
13075,59,59,59,59,59,574,231,264,819,523,455,518,624,518,608,857,561,633,613,845,578,450,450,598,842,547,703,659,659,612,561,561,659,659,659,659,659,561,659,659,659,508,659,544,810,810,810,508,810,857,655,810,655,508,508,810,655,508,655,508,810,508,810
13076,59,59,59,59,59,64,838,152,519,672,591,536,442,717,636,617,776,673,591,665,591,16,16,665,520,16,593,813,619,601,601,650,687,665,850,751,498,520,520,850,597,548,619,798,548,798,646,856,548,620,80,548,858,498,561,804,520,547,653,687,597,804,857
13077,59,59,99,59,17,322,295,7,825,558,600,772,712,604,480,460,652,817,741,741,658,558,658,658,501,658,817,658,658,704,480,706,741,764,501,764,741,501,706,501,706,480,706,480,480,501,640,764,764,467,658,480,658,706,480,501,480,480,501,501,501,658,501
13078,99,99,162,59,202,101,541,454,718,667,605,605,509,784,509,709,691,512,762,670,670,789,670,562,509,851,803,482,851,789,592,512,718,526,551,592,500,667,551,457,576,754,754,667,479,576,500,718,780,789,667,667,576,718,479,500,718,515,479,763,718,831,803
13079,59,59,59,59,59,209,327,362,778,661,752,585,709,572,470,452,638,689,572,635,452,628,780,592,509,628,592,628,566,628,592,851,572,851,851,457,592,479,851,572,592,572,628,628,628,592,851,592,592,628,851,592,628,592,628,851,592,592,592,482,803,758,851
13080,59,59,59,99,59,85,266,516,801,645,447,570,598,782,574,567,494,824,798,727,511,524,798,517,455,774,444,710,774,712,806,552,552,806,517,806,774,774,712,806,806,806,806,552,806,645,712,806,552,712,552,712,712,647,740,555,682,774,712,608,552,647,552
13081,59,59,59,59,101,272,702,262,832,783,868,611,848,609,670,804,651,649,491,530,737,851,530,465,862,579,754,632,799,444,774,660,784,854,737,737,845,457,799,737,667,737,737,667,737,451,737,737,737,737,530,799,845,451,451,737,667,737,451,660,774,660,629
13082,59,59,59,99,59,169,55,526,873,798,536,682,735,673,618,871,710,779,517,660,858,595,595,595,764,858,595,595,626,595,595,808,779,808,779,779,779,595,626,808,779,626,506,595,506,595,595,506,779,595,595,506,595,595,840,595,779,840,808,595,506,506,808
13083,353,456,34,72,45,382,192,244,467,532,729,761,484,443,581,532,576,798,810,659,753,824,753,733,753,583,597,520,801,857,558,542,774,712,753,463,710,587,647,446,552,653,647,687,581,613,824,806,731,753,712,463,687,653,687,687,608,653,446,712,581,647,647
13084,59,59,99,59,368,653,187,273,113,603,729,824,776,501,602,776,508,687,650,663,650,542,601,601,619,687,650,650,619,617,749,601,591,617,636,617,665,813,665,723,619,617,650,650,636,591,619,617,650,636,636,617,617,617,617,617,617,617,617,617,617,636,617
13085,59,59,59,59,144,300,437,166,453,709,855,476,605,557,478,572,478,470,788,478,691,855,855,855,855,855,855,611,855,515,566,874,855,509,855,855,855,855,855,855,638,855,509,855,855,855,855,855,855,855,855,855,500,855,855,855,855,855,855,855,855,855,855
13086,415,59,59,59,144,5,791,664,491,457,476,783,837,804,770,444,671,479,656,478,457,592,718,573,845,656,628,763,635,833,472,474,862,611,689,465,789,512,671,512,487,474,487,822,474,694,862,474,474,822,449,579,694,512,512,545,822,512,579,670,512,664,694
13087,258,59,59,300,99,208,620,687,731,446,620,613,588,508,827,731,604,731,777,450,645,731,776,776,583,653,731,480,653,731,455,552,731,552,798,581,552,781,552,663,777,447,777,613,712,712,712,687,712,687,712,653,455,463,777,511,602,712,608,819,753,613,712
13088,603,319,161,600,355,430,453,456,609,172,538,377,696,416,302,377,229,412,412,229,109,696,297,634,786,696,634,696,873,641,696,696,377,537,696,696,696,297,696,696,696,793,696,696,696,696,696,105,297,101,696,696,696,641,696,696,696,696,208,696,208,377,641
13089,318,160,162,257,59,793,326,586,620,620,867,653,547,646,450,620,653,543,536,693,856,871,547,548,620,646,798,798,520,776,860,673,856,593,442,856,619,662,442,673,620,620,620,620,650,798,665,620,749,620,620,856,620,620,620,620,620,673,673,620,620,646,673
13090,337,229,124,300,162,418,629,209,769,833,587,664,734,497,449,722,587,780,458,458,462,785,449,573,785,462,780,709,870,573,709,709,573,709,573,709,573,718,718,573,573,573,709,454,709,709,573,709,709,500,769,709,709,709,718,709,709,709,769,769,573,709,709
13091,59,59,99,59,59,215,411,689,438,734,577,861,457,702,589,656,670,509,709,649,762,482,743,762,479,479,689,482,444,605,479,862,670,845,605,479,466,670,551,845,479,479,632,670,670,670,770,828,670,689,845,557,670,466,828,670,670,479,828,689,466,466,845
13092,59,59,59,99,99,315,380,362,124,874,748,540,804,688,585,585,585,585,585,585,438,585,585,820,585,585,585,585,585,474,585,585,792,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585,585
13093,439,59,232,347,858,9,169,620,693,95,586,701,297,104,865,505,278,555,626,446,523,567,498,550,793,548,426,498,793,793,793,548,793,744,793,548,527,684,793,498,446,730,775,793,793,730,730,523,446,744,548,468,848,793,793,446,684,548,730,548,730,553,488
13094,59,59,99,59,620,277,489,530,667,479,655,737,828,632,784,832,822,651,670,755,482,707,451,841,707,707,444,707,828,770,457,582,632,530,444,667,651,660,783,530,530,530,660,783,745,530,774,784,530,783,530,530,783,530,530,530,530,530,660,530,530,530,530
13095,359,59,99,162,59,303,185,684,679,848,690,463,455,771,712,837,848,795,781,543,690,804,782,536,479,621,587,724,646,771,535,581,621,674,446,598,736,520,633,674,450,730,646,674,674,450,455,777,646,450,450,568,744,646,782,683,563,812,489,446,598,819,633
13096,234,59,59,46,67,801,761,208,66,613,547,505,730,867,547,813,534,687,719,860,665,777,692,692,813,617,687,653,692,650,645,692,591,819,613,692,663,645,650,692,692,692,692,692,686,692,823,692,692,692,692,692,692,692,692,692,692,692,692,590,692,692,692
13097,210,166,59,59,99,272,763,541,449,831,855,661,734,780,831,649,854,691,495,656,691,500,721,689,638,521,509,691,718,718,562,784,596,784,784,596,596,784,605,605,470,721,784,478,470,478,784,596,478,470,596,500,784,478,721,596,596,572,572,605,470,500,470
13098,59,99,59,59,59,840,479,847,779,745,526,774,527,511,667,536,837,844,844,627,806,837,462,740,491,456,444,462,642,747,822,754,444,747,754,844,521,754,444,816,844,754,754,521,521,849,849,783,754,754,660,849,837,766,832,754,754,837,754,607,849,766,832
13099,176,381,101,176,99,34,788,740,582,466,835,530,804,822,670,754,564,787,630,852,852,852,852,852,445,848,811,445,871,848,871,527,527,527,445,621,445,549,795,564,564,621,564,630,630,795,630,564,445,527,795,549,527,735,527,840,795,527,621,621,527,811,795
13100,59,59,59,59,149,96,855,854,796,596,822,709,497,833,458,515,822,457,457,859,515,515,671,557,638,833,470,572,855,572,855,657,855,691,855,855,855,855,476,855,855,855,855,855,657,855,855,557,855,855,702,855,500,855,657,855,702,657,515,855,855,855,515
13101,211,247,53,272,59,277,833,722,718,651,718,479,478,573,718,718,596,721,573,573,500,573,573,495,529,495,573,573,769,769,709,721,709,709,573,780,709,573,573,709,573,500,573,573,769,562,562,709,769,573,562,709,573,769,573,769,769,769,573,769,769,562,769
13102,862,272,75,261,130,697,398,528,259,874,664,465,699,651,694,469,452,577,651,493,722,722,722,678,769,769,722,788,515,833,462,833,461,769,734,694,722,529,734,678,458,596,711,734,722,833,708,708,722,722,734,678,678,734,678,722,734,734,734,722,722,616,722
13103,54,5,248,314,59,802,874,585,577,833,705,874,557,709,625,476,607,703,628,628,689,689,540,702,639,509,702,697,784,470,454,671,478,454,478,509,557,763,478,557,478,760,496,770,841,566,760,702,638,841,565,760,478,496,509,702,509,638,638,702,465,754,721
13104,7,268,144,99,59,369,173,596,487,670,769,820,475,493,472,743,676,577,833,515,654,445,464,515,654,654,515,654,654,515,733,654,654,515,654,654,654,654,654,654,733,733,611,657,654,657,565,654,654,654,654,654,654,654,654,585,585,654,654,699,654,654,654
13105,311,309,512,166,678,579,362,492,797,470,678,734,521,792,577,477,788,512,509,500,592,452,500,831,457,465,666,833,833,780,512,465,462,694,465,479,512,657,526,474,474,577,577,474,670,833,831,870,670,465,718,789,623,474,474,670,789,474,512,670,474,635,635
13106,99,59,59,59,59,293,447,556,549,866,614,556,614,595,838,755,496,724,489,800,672,514,655,473,588,875,473,800,473,473,473,473,800,800,556,556,639,810,639,800,473,473,576,576,576,556,473,473,494,494,494,494,494,639,639,639,639,639,494,733,514,639,494
13107,741,571,115,433,724,196,183,174,599,105,517,496,441,408,727,578,751,848,787,624,563,514,751,575,666,594,594,551,868,646,666,809,808,594,579,681,579,535,720,758,697,579,697,474,449,679,820,474,689,635,679,474,449,453,453,588,453,453,812,812,670,812,679
13108,59,59,59,59,162,272,509,874,471,471,689,541,689,656,476,521,854,521,526,770,444,457,478,874,482,670,789,509,526,628,868,512,628,526,657,482,515,671,657,657,557,657,702,689,657,702,509,763,509,702,760,478,509,540,702,702,509,760,702,509,509,509,702
13109,114,359,419,366,59,193,854,693,629,766,754,848,762,576,737,576,737,794,737,541,487,854,854,794,854,794,541,541,770,784,784,784,784,541,794,490,541,490,541,794,456,456,541,541,541,541,541,859,676,541,541,541,676,541,541,859,859,649,676,541,541,631,541
13110,59,59,59,59,99,513,234,230,451,594,832,594,847,622,638,733,872,842,733,733,733,733,733,870,733,778,870,870,622,778,870,870,870,462,533,778,870,533,533,533,872,533,533,533,533,872,533,533,872,865,533,533,533,533,533,533,533,533,533,533,533,713,713
13111,59,59,99,59,59,296,77,856,729,665,590,636,593,636,856,665,593,643,856,593,723,731,16,723,16,16,856,16,731,860,593,643,821,723,16,856,591,593,442,442,591,856,593,442,856,856,856,593,723,593,723,593,856,856,856,593,593,856,442,593,856,593,593
13112,59,59,59,59,59,329,788,657,778,870,848,833,709,577,788,661,515,628,526,870,870,526,611,870,820,870,791,611,709,870,733,820,820,870,671,778,512,611,820,689,870,870,585,870,870,870,870,452,449,870,870,870,870,611,870,870,449,870,870,657,538,870,485
13113,59,285,2,207,144,875,721,704,514,486,507,498,584,498,548,751,446,548,455,731,730,620,626,793,446,840,840,456,620,840,773,776,777,776,665,646,601,601,608,16,620,591,506,591,579,620,591,765,591,860,860,620,636,765,860,593,620,483,483,591,643,579,579
13114,59,59,59,59,350,717,506,400,759,818,756,624,460,866,727,614,443,460,597,764,460,516,539,516,756,756,618,467,467,866,467,866,467,467,513,467,834,834,866,563,467,866,513,704,838,866,866,563,838,834,563,563,706,513,834,866,704,513,714,513,513,866,563
13115,59,59,59,99,59,178,592,835,862,577,476,452,585,616,678,785,565,671,572,874,628,482,874,874,628,482,780,509,855,855,855,691,691,780,780,656,562,745,780,780,557,500,656,745,656,487,656,709,656,503,656,691,691,462,656,462,770,487,656,770,770,635,745
13116,59,31,229,258,59,259,243,828,660,479,710,844,871,852,540,837,844,614,743,508,844,536,849,849,744,517,682,536,682,815,442,520,774,848,817,594,735,817,730,809,508,697,735,735,735,834,697,697,588,844,844,697,682,697,697,844,697,697,834,535,697,682,735
13117,381,168,819,277,59,687,489,743,463,802,699,660,594,851,607,805,733,789,864,596,858,526,848,592,592,699,493,551,493,445,788,515,788,515,768,445,493,515,514,515,493,445,493,527,469,768,445,768,768,515,445,493,527,768,515,788,445,870,768,527,515,768,493
13118,59,59,59,99,181,802,203,482,338,313,811,810,581,835,551,551,766,872,820,546,551,733,565,496,521,812,453,812,540,565,810,488,697,551,812,657,540,874,551,540,812,720,720,720,812,670,812,540,551,812,812,812,812,668,668,812,812,812,812,637,812,812,812
13119,224,72,144,258,99,516,871,826,624,698,796,664,489,683,468,581,680,720,644,507,826,644,507,826,695,826,644,507,644,507,507,826,599,507,644,695,507,507,507,507,507,507,507,507,599,507,507,507,599,507,507,644,507,507,507,644,826,507,507,507,507,507,599
13120,59,59,99,99,59,765,850,305,264,640,749,706,819,611,586,544,850,559,559,591,850,818,819,534,583,612,586,463,583,719,601,714,586,658,599,561,612,717,741,599,819,583,818,819,602,818,818,819,818,818,818,819,853,741,818,819,741,741,741,741,825,818,818
13121,59,59,99,59,59,36,834,536,753,572,672,670,751,753,504,647,825,473,680,576,659,637,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,695,759,695,695,695,695,695,695,840,695,599,599,695,695,695,695,695,759,695,695,599,695,695,695,637
13122,202,162,90,59,412,429,515,457,452,469,754,734,734,718,746,458,529,573,734,769,500,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,746,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616
13123,59,59,59,59,59,672,384,764,764,543,519,511,832,614,513,543,774,508,774,444,610,710,763,444,774,511,849,736,710,863,600,740,710,747,816,460,739,798,598,460,747,739,710,510,710,710,460,519,519,829,570,701,581,798,582,519,845,841,519,829,660,482,710
13124,99,99,254,99,363,394,825,251,810,683,514,658,724,480,658,830,740,604,539,747,739,586,544,641,740,598,801,604,837,682,456,781,837,536,603,633,536,536,536,603,682,536,781,536,543,536,633,511,633,587,863,633,848,712,511,844,511,712,511,627,674,771,587
13125,231,236,125,59,359,354,833,605,465,678,573,699,831,833,465,573,512,495,573,769,778,722,722,562,678,833,694,694,515,678,694,694,562,471,769,833,694,577,577,833,577,577,577,833,694,769,769,769,769,678,678,694,769,833,769,694,493,769,769,515,657,493,493
13126,144,59,59,59,144,209,631,691,855,528,605,557,487,784,770,709,762,780,784,745,691,458,529,678,458,785,708,678,694,573,788,577,656,573,573,452,462,678,462,562,462,462,573,562,573,462,462,462,573,449,573,573,573,562,573,573,573,573,573,577,573,769,769
13127,83,198,215,99,59,835,354,453,754,611,693,482,799,642,486,735,835,614,835,835,835,835,835,835,835,594,754,835,835,835,835,522,835,835,835,835,522,835,522,835,835,522,835,835,875,835,835,835,835,835,835,835,835,835,754,835,835,835,835,835,835,835,835
13128,59,59,59,151,99,591,349,519,588,606,603,443,824,824,455,552,586,611,459,706,598,501,659,640,640,586,459,586,640,659,443,459,704,571,615,659,542,501,815,542,663,597,542,459,624,459,542,663,520,819,819,687,615,663,687,687,612,459,659,542,520,663,548
13129,88,277,251,144,99,386,577,573,661,452,667,825,638,667,743,745,743,678,462,691,788,780,515,452,577,464,515,515,515,452,654,464,452,515,515,628,577,678,789,654,678,709,734,734,788,577,734,577,678,769,577,694,657,694,577,789,452,802,734,577,778,577,657
13130,59,212,59,99,157,571,243,126,863,543,456,806,683,574,641,703,685,782,736,753,753,574,753,736,736,555,574,555,555,830,736,555,574,830,830,555,555,555,736,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555
13131,198,48,200,692,190,477,454,249,770,465,702,503,763,762,545,743,831,689,605,831,471,770,605,472,573,854,503,651,572,596,493,577,651,452,694,664,745,724,694,745,745,745,579,471,471,833,573,694,694,577,573,833,596,577,596,745,515,577,577,833,577,577,833
13132,66,67,99,162,79,564,106,488,273,697,674,556,766,679,551,515,690,494,813,792,468,628,587,555,813,791,864,493,555,733,795,488,811,564,508,733,805,811,811,564,864,564,864,864,811,493,564,493,564,564,564,775,564,564,864,493,564,564,564,564,621,864,811
13133,59,59,59,426,99,136,695,517,455,761,602,659,443,650,706,532,597,686,552,640,455,801,608,801,598,704,642,552,600,669,801,517,669,641,842,615,524,781,447,574,574,739,574,524,733,524,570,739,447,669,867,598,753,524,641,524,842,459,524,641,446,753,543
13134,760,162,95,181,421,441,54,810,697,552,480,618,484,595,580,815,583,838,759,618,796,727,815,815,838,522,467,815,522,539,513,522,539,618,618,486,516,522,618,618,618,467,516,618,618,516,486,771,516,618,516,760,486,516,516,703,486,486,516,486,486,486,486
13135,59,59,59,72,329,614,637,860,567,817,683,554,570,544,827,501,583,602,602,484,818,818,759,569,583,741,866,467,467,467,818,484,706,741,706,741,818,818,818,467,741,741,759,741,467,741,818,759,706,741,706,706,759,467,706,467,706,741,706,741,706,706,706
13136,436,222,162,321,59,375,660,801,602,621,731,641,682,524,811,685,825,505,488,674,811,805,555,690,805,724,674,724,505,795,446,446,811,533,715,564,498,715,564,564,498,549,564,564,498,811,498,498,498,549,498,564,498,498,564,564,630,564,564,498,630,498,498
13137,59,59,59,99,59,519,105,5,638,670,473,757,791,639,551,567,556,697,713,679,812,733,791,733,812,733,733,496,733,556,847,713,551,556,713,713,713,713,551,812,733,713,496,713,496,556,713,496,496,556,872,556,556,713,733,870,873,556,713,496,733,556,556
13138,59,59,59,59,59,749,863,558,459,542,617,687,729,591,765,819,617,867,867,687,613,552,739,619,692,663,447,613,567,669,567,824,653,615,692,567,567,798,692,798,798,447,447,524,447,782,867,692,739,536,739,536,447,447,739,447,447,447,739,524,447,447,447
13139,49,13,286,148,4,325,62,745,101,499,457,791,722,738,791,497,787,708,708,768,678,698,497,738,768,738,768,787,787,461,787,787,738,469,787,787,787,469,787,787,475,475,738,787,787,475,497,787,475,787,497,738,738,475,475,738,475,475,738,738,738,475,475
13140,54,59,59,59,99,628,501,559,519,749,723,522,522,460,857,659,659,819,484,467,819,467,522,706,542,706,612,586,850,501,534,586,501,658,741,586,440,853,658,440,776,706,559,658,818,704,480,704,480,650,853,706,658,764,741,704,480,559,741,658,480,658,501
13141,59,59,59,59,59,647,817,857,819,624,554,602,581,506,641,600,542,866,440,857,850,866,866,440,704,806,440,440,608,581,581,731,731,455,824,650,751,633,450,463,583,777,777,511,613,463,608,608,613,712,613,463,455,735,776,731,455,850,455,776,613,613,455
13142,59,59,59,59,222,101,451,660,511,844,445,828,491,844,611,770,783,861,632,799,660,822,660,607,783,844,670,660,783,670,670,841,783,667,670,670,660,660,783,783,545,670,545,660,545,783,451,694,670,582,660,545,545,694,660,670,783,783,670,783,545,670,545
